depth,probe,turn,kind,n_tokens,ctx_tokens,share
2,0,0,system,48,437,0.12681483559228468
2,0,1,filler_q,63,437,0.026448964297031807
2,0,2,filler_a,34,437,0.034590256861378066
2,0,3,filler_q,74,437,0.030022567275139522
2,0,4,filler_a,34,437,0.03115091743659093
2,0,5,probe,143,437,0.20524671170267084
2,1,0,system,48,542,0.11829392570082575
2,1,1,filler_q,63,542,0.023839058585473083
2,1,2,filler_a,34,542,0.034149547286322246
2,1,3,filler_q,74,542,0.02649937145907444
2,1,4,filler_a,34,542,0.030162830364915294
2,1,5,probe,248,542,0.21747146853419963
2,2,0,system,48,667,0.11323973244857655
2,2,1,filler_q,63,667,0.021703891680431298
2,2,2,filler_a,34,667,0.03266012213234504
2,2,3,filler_q,74,667,0.024194996381766032
2,2,4,filler_a,34,667,0.027416782586135113
2,2,5,probe,373,667,0.2458411781015002
2,3,0,system,48,604,0.11586777697981887
2,3,1,filler_q,63,604,0.02288026104915275
2,3,2,filler_a,34,604,0.03214585759400279
2,3,3,filler_q,74,604,0.02537689357994921
2,3,4,filler_a,34,604,0.02757498177928852
2,3,5,probe,310,604,0.2376521357357433
2,4,0,system,48,591,0.1157056702194339
2,4,1,filler_q,63,591,0.02284090889823176
2,4,2,filler_a,34,591,0.03367191081037468
2,4,3,filler_q,74,591,0.025595333632214334
2,4,4,filler_a,34,591,0.027515826304160385
2,4,5,probe,297,591,0.23328383911075434
2,5,0,system,48,616,0.11155643966856132
2,5,1,filler_q,63,616,0.02222049561651218
2,5,2,filler_a,34,616,0.03268174759227094
2,5,3,filler_q,74,616,0.024917218238542205
2,5,4,filler_a,34,616,0.027556843120413177
2,5,5,probe,322,616,0.24597642585990798
2,6,0,system,48,552,0.11761956391644901
2,6,1,filler_q,63,552,0.02372148731175372
2,6,2,filler_a,34,552,0.03357675189185727
2,6,3,filler_q,74,552,0.025903872833229258
2,6,4,filler_a,34,552,0.028886507115537086
2,6,5,probe,258,552,0.22734972776402174
2,7,0,system,48,648,0.10715559528355278
2,7,1,filler_q,63,648,0.021436116675637606
2,7,2,filler_a,34,648,0.032001843996294355
2,7,3,filler_q,74,648,0.02389297628353404
2,7,4,filler_a,34,648,0.027450183823292562
2,7,5,probe,354,648,0.2528700383106752
2,8,0,system,48,529,0.1194311706942699
2,8,1,filler_q,63,529,0.024397140890044966
2,8,2,filler_a,34,529,0.03320272622195697
2,8,3,filler_q,74,529,0.027001389377627305
2,8,4,filler_a,34,529,0.02867168897363115
2,8,5,probe,235,529,0.2216437437239165
2,9,0,system,48,925,0.10279469578573619
2,9,1,filler_q,63,925,0.018561853431735997
2,9,2,filler_a,34,925,0.030407289606675825
2,9,3,filler_q,74,925,0.02012861597406257
2,9,4,filler_a,34,925,0.025065043436195644
2,9,5,probe,631,925,0.2880824448097883
2,10,0,system,48,575,0.11670589009549559
2,10,1,filler_q,63,575,0.022410290154894597
2,10,2,filler_a,34,575,0.03314822667709194
2,10,3,filler_q,74,575,0.025572068636186884
2,10,4,filler_a,34,575,0.02867829503505348
2,10,5,probe,281,575,0.23184175605956625
2,11,0,system,48,549,0.11821177561604657
2,11,1,filler_q,63,549,0.023800114603332645
2,11,2,filler_a,34,549,0.033318593851362266
2,11,3,filler_q,74,549,0.026483537773984267
2,11,4,filler_a,34,549,0.02962176774440195
2,11,5,probe,255,549,0.22437809223833938
2,12,0,system,48,573,0.11610807976821746
2,12,1,filler_q,63,573,0.02242849421345028
2,12,2,filler_a,34,573,0.03380306351446816
2,12,3,filler_q,74,573,0.025566535060583817
2,12,4,filler_a,34,573,0.0296486539844949
2,12,5,probe,279,573,0.22820651666779668
2,13,0,system,48,615,0.11229625317150749
2,13,1,filler_q,63,615,0.02205160445974741
2,13,2,filler_a,34,615,0.03199568655550422
2,13,3,filler_q,74,615,0.024709519125808654
2,13,4,filler_a,34,615,0.027372628997095916
2,13,5,probe,321,615,0.24704484849598884
2,14,0,system,48,815,0.10402598772925309
2,14,1,filler_q,63,815,0.019897319350983267
2,14,2,filler_a,34,815,0.03249267586498661
2,14,3,filler_q,74,815,0.022206077229714793
2,14,4,filler_a,34,815,0.026539623882168684
2,14,5,probe,521,815,0.27490580673520526
2,15,0,system,48,652,0.11068957345213626
2,15,1,filler_q,63,652,0.021180727265715404
2,15,2,filler_a,34,652,0.03189841615929723
2,15,3,filler_q,74,652,0.024201082737171475
2,15,4,filler_a,34,652,0.027605192239062326
2,15,5,probe,358,652,0.25462800497007265
2,16,0,system,48,492,0.12484062430649345
2,16,1,filler_q,63,492,0.02581297890950296
2,16,2,filler_a,34,492,0.03421824586555289
2,16,3,filler_q,74,492,0.028060498076492024
2,16,4,filler_a,34,492,0.03000100217766999
2,16,5,probe,198,492,0.21492325810572765
2,17,0,system,48,580,0.11812984999826881
2,17,1,filler_q,63,580,0.022622082321952064
2,17,2,filler_a,34,580,0.03370190331176559
2,17,3,filler_q,74,580,0.025378346312145084
2,17,4,filler_a,34,580,0.027576634706335312
2,17,5,probe,286,580,0.2325435517157075
2,18,0,system,48,647,0.1112486431183779
2,18,1,filler_q,63,647,0.02218961183865531
2,18,2,filler_a,34,647,0.03227788646787033
2,18,3,filler_q,74,647,0.02467455100475746
2,18,4,filler_a,34,647,0.02857432172240948
2,18,5,probe,353,647,0.2534450022155852
2,19,0,system,48,622,0.11465690533542627
2,19,1,filler_q,63,622,0.022426441877247072
2,19,2,filler_a,34,622,0.032827127210133256
2,19,3,filler_q,74,622,0.024661121908760464
2,19,4,filler_a,34,622,0.027831701153939292
2,19,5,probe,328,622,0.23964195285680034
2,20,0,system,48,611,0.11074544429850164
2,20,1,filler_q,63,611,0.022656812189531195
2,20,2,filler_a,34,611,0.03357787732081974
2,20,3,filler_q,74,611,0.025652335920732128
2,20,4,filler_a,34,611,0.028599594780329696
2,20,5,probe,317,611,0.24791022761223758
2,21,0,system,48,712,0.11367283741586398
2,21,1,filler_q,63,712,0.0212706468792625
2,21,2,filler_a,34,712,0.03185747514036663
2,21,3,filler_q,74,712,0.02385245279462822
2,21,4,filler_a,34,712,0.028215845244927706
2,21,5,probe,418,712,0.24916401354812479
2,22,0,system,48,708,0.11109554691808476
2,22,1,filler_q,63,708,0.02106446556783581
2,22,2,filler_a,34,708,0.030968374537451382
2,22,3,filler_q,74,708,0.02364805324682351
2,22,4,filler_a,34,708,0.02760538269131274
2,22,5,probe,414,708,0.2529781540545173
2,23,0,system,48,595,0.11486764225347201
2,23,1,filler_q,63,595,0.0227111598272991
2,23,2,filler_a,34,595,0.033416958712258804
2,23,3,filler_q,74,595,0.025457013953358754
2,23,4,filler_a,34,595,0.027177364224193923
2,23,5,probe,301,595,0.23631253413759623
2,24,0,system,48,528,0.11890168289858138
2,24,1,filler_q,63,528,0.024139412702567142
2,24,2,filler_a,34,528,0.03355989086918676
2,24,3,filler_q,74,528,0.026586024488267412
2,24,4,filler_a,34,528,0.02896081995798383
2,24,5,probe,234,528,0.22209515154304427
2,25,0,system,48,710,0.11032105373750944
2,25,1,filler_q,63,710,0.01989276341292978
2,25,2,filler_a,34,710,0.031141656507721827
2,25,3,filler_q,74,710,0.02288148252656441
2,25,4,filler_a,34,710,0.02742329380014752
2,25,5,probe,416,710,0.26028021262686707
2,26,0,system,48,565,0.11836657573267928
2,26,1,filler_q,63,565,0.023643541570969262
2,26,2,filler_a,34,565,0.03386686579131126
2,26,3,filler_q,74,565,0.026188351869137705
2,26,4,filler_a,34,565,0.030041323652696406
2,26,5,probe,271,565,0.2300502334974226
2,27,0,system,48,674,0.11034699171324647
2,27,1,filler_q,63,674,0.02106227347071865
2,27,2,filler_a,34,674,0.032759318054633724
2,27,3,filler_q,74,674,0.023789206415443687
2,27,4,filler_a,34,674,0.027402912706206095
2,27,5,probe,380,674,0.2528436286447686
2,28,0,system,48,621,0.11076892275120542
2,28,1,filler_q,63,621,0.022179901074824926
2,28,2,filler_a,34,621,0.032769170130038106
2,28,3,filler_q,74,621,0.02519049665509776
2,28,4,filler_a,34,621,0.028519912417902304
2,28,5,probe,327,621,0.24631152453571303
2,29,0,system,48,637,0.11055085595172187
2,29,1,filler_q,63,637,0.021486678348765054
2,29,2,filler_a,34,637,0.03175749710879927
2,29,3,filler_q,74,637,0.024304297497142358
2,29,4,filler_a,34,637,0.027421747584505773
2,29,5,probe,343,637,0.25542979421857126
2,30,0,system,48,562,0.11671510782001349
2,30,1,filler_q,63,562,0.023342590632054794
2,30,2,filler_a,34,562,0.03392284415718372
2,30,3,filler_q,74,562,0.02599648506330965
2,30,4,filler_a,34,562,0.02915301008585658
2,30,5,probe,268,562,0.22845017939016543
2,31,0,system,48,561,0.1165026645315379
2,31,1,filler_q,63,561,0.022645353186860007
2,31,2,filler_a,34,561,0.033746937554824274
2,31,3,filler_q,74,561,0.02534960343862025
2,31,4,filler_a,34,561,0.02936066989133934
2,31,5,probe,267,561,0.23263020072772633
2,32,0,system,48,643,0.10948737758557314
2,32,1,filler_q,63,643,0.021514893655592005
2,32,2,filler_a,34,643,0.03216136770038247
2,32,3,filler_q,74,643,0.024054943091613268
2,32,4,filler_a,34,643,0.027259104139440993
2,32,5,probe,349,643,0.25283856198370813
2,33,0,system,48,511,0.12237404486501902
2,33,1,filler_q,63,511,0.025543515742221246
2,33,2,filler_a,34,511,0.03358891166712752
2,33,3,filler_q,74,511,0.027419125777413456
2,33,4,filler_a,34,511,0.029905085747671478
2,33,5,probe,217,511,0.21759808180399887
2,34,0,system,48,769,0.10903739175605409
2,34,1,filler_q,63,769,0.02062711283426566
2,34,2,filler_a,34,769,0.03073131097073123
2,34,3,filler_q,74,769,0.022855415202513996
2,34,4,filler_a,34,769,0.025849203069917337
2,34,5,probe,475,769,0.2687445663284507
2,35,0,system,48,562,0.11806446014097816
2,35,1,filler_q,63,562,0.023132868413753727
2,35,2,filler_a,34,562,0.03240441907509428
2,35,3,filler_q,74,562,0.02566272403392844
2,35,4,filler_a,34,562,0.02943554979531271
2,35,5,probe,268,562,0.22948689006307177
2,36,0,system,48,728,0.10979941490459844
2,36,1,filler_q,63,728,0.020497125247587178
2,36,2,filler_a,34,728,0.031624597767084595
2,36,3,filler_q,74,728,0.0230486748477432
2,36,4,filler_a,34,728,0.02638331438813779
2,36,5,probe,434,728,0.2634456185455747
2,37,0,system,48,547,0.11764137945409914
2,37,1,filler_q,63,547,0.023517770692507156
2,37,2,filler_a,34,547,0.033440880889937574
2,37,3,filler_q,74,547,0.02610959693485171
2,37,4,filler_a,34,547,0.029153378155953646
2,37,5,probe,253,547,0.2314392195810342
2,38,0,system,48,518,0.11687109149628583
2,38,1,filler_q,63,518,0.024978514698130283
2,38,2,filler_a,34,518,0.03403255186621479
2,38,3,filler_q,74,518,0.027475308834240764
2,38,4,filler_a,34,518,0.030670644133195424
2,38,5,probe,224,518,0.22069527975043002
2,39,0,system,48,602,0.11402734593143293
2,39,1,filler_q,63,602,0.022754570600710622
2,39,2,filler_a,34,602,0.03277804778335636
2,39,3,filler_q,74,602,0.025714903189747673
2,39,4,filler_a,34,602,0.02805613455793221
2,39,5,probe,308,602,0.23955856474731263
4,0,0,system,48,594,0.10967254880850419
4,0,1,filler_q,63,594,0.018338136545885675
4,0,2,filler_a,34,594,0.024422956148178798
4,0,3,filler_q,74,594,0.017075727727767998
4,0,4,filler_a,34,594,0.014157406110955506
4,0,5,filler_q,48,594,0.015706286718522477
4,0,6,filler_a,27,594,0.014003649178754074
4,0,7,filler_q,33,594,0.02743817180975583
4,0,8,filler_a,25,594,0.020769227474616514
4,0,9,probe,143,594,0.20018890065284722
4,1,0,system,48,699,0.10490851151240665
4,1,1,filler_q,63,699,0.016347603932175048
4,1,2,filler_a,34,699,0.025005335686389518
4,1,3,filler_q,74,699,0.01588151935402493
4,1,4,filler_a,34,699,0.014986901863825786
4,1,5,filler_q,48,699,0.014768815560602278
4,1,6,filler_a,27,699,0.013813754451380333
4,1,7,filler_q,33,699,0.025957179082340076
4,1,8,filler_a,25,699,0.01919135405771044
4,1,9,probe,248,699,0.20851903488403423
4,2,0,system,48,824,0.0973829970264859
4,2,1,filler_q,63,824,0.01501231566330219
4,2,2,filler_a,34,824,0.023672379941956923
4,2,3,filler_q,74,824,0.014764880945293157
4,2,4,filler_a,34,824,0.014282166941316454
4,2,5,filler_q,48,824,0.013774812554554927
4,2,6,filler_a,27,824,0.013549569453415344
4,2,7,filler_q,33,824,0.02506023647241129
4,2,8,filler_a,25,824,0.018069663360889443
4,2,9,probe,373,824,0.23231746827173083
4,3,0,system,48,761,0.10315312202882332
4,3,1,filler_q,63,761,0.01608918398729564
4,3,2,filler_a,34,761,0.02213900006193814
4,3,3,filler_q,74,761,0.015394295094555588
4,3,4,filler_a,34,761,0.013560132896543564
4,3,5,filler_q,48,761,0.014332188456780415
4,3,6,filler_a,27,761,0.013197669317919658
4,3,7,filler_q,33,761,0.025443168321631404
4,3,8,filler_a,25,761,0.01777047573734869
4,3,9,probe,310,761,0.2252436335272705
4,4,0,system,48,748,0.10202422732451222
4,4,1,filler_q,63,748,0.016342131221357192
4,4,2,filler_a,34,748,0.022640479103047895
4,4,3,filler_q,74,748,0.015500301910233105
4,4,4,filler_a,34,748,0.013656898542567575
4,4,5,filler_q,48,748,0.014711360137148688
4,4,6,filler_a,27,748,0.013432815870919601
4,4,7,filler_q,33,748,0.025359722783427685
4,4,8,filler_a,25,748,0.01776433476995365
4,4,9,probe,297,748,0.2256505489680194
4,5,0,system,48,773,0.09736185577846612
4,5,1,filler_q,63,773,0.01572333744548704
4,5,2,filler_a,34,773,0.02202074187369618
4,5,3,filler_q,74,773,0.015217692306901398
4,5,4,filler_a,34,773,0.013396603937001927
4,5,5,filler_q,48,773,0.014124975552160635
4,5,6,filler_a,27,773,0.013163722674300438
4,5,7,filler_q,33,773,0.02493451302086136
4,5,8,filler_a,25,773,0.0176276347692923
4,5,9,probe,322,773,0.23630740158955632
4,6,0,system,48,709,0.10345953482574721
4,6,1,filler_q,63,709,0.016476465203076884
4,6,2,filler_a,34,709,0.023118235237456375
4,6,3,filler_q,74,709,0.015993566059101738
4,6,4,filler_a,34,709,0.014362188159163125
4,6,5,filler_q,48,709,0.0148079542027304
4,6,6,filler_a,27,709,0.013330320908201188
4,6,7,filler_q,33,709,0.025616926942205964
4,6,8,filler_a,25,709,0.01857471220079887
4,6,9,probe,258,709,0.22222164880082573
4,7,0,system,48,805,0.09322163385661142
4,7,1,filler_q,63,805,0.015050457917550553
4,7,2,filler_a,34,805,0.02381170488574824
4,7,3,filler_q,74,805,0.014599485307989823
4,7,4,filler_a,34,805,0.014514157961585283
4,7,5,filler_q,48,805,0.013355479252993518
4,7,6,filler_a,27,805,0.01401829890253481
4,7,7,filler_q,33,805,0.02453084307962161
4,7,8,filler_a,25,805,0.017646649323485697
4,7,9,probe,354,805,0.23838941395933944
4,8,0,system,48,686,0.10741356599659468
4,8,1,filler_q,63,686,0.01649075111123466
4,8,2,filler_a,34,686,0.024005690484282027
4,8,3,filler_q,74,686,0.015921732594726734
4,8,4,filler_a,34,686,0.014057384520469007
4,8,5,filler_q,48,686,0.014937112212908943
4,8,6,filler_a,27,686,0.013034534107303486
4,8,7,filler_q,33,686,0.02618743623137476
4,8,8,filler_a,25,686,0.018568038982632373
4,8,9,probe,235,686,0.21304242885184976
4,9,0,system,48,1082,0.08212930990632028
4,9,1,filler_q,63,1082,0.013291684317666586
4,9,2,filler_a,34,1082,0.020398181704359586
4,9,3,filler_q,74,1082,0.012900675466612999
4,9,4,filler_a,34,1082,0.014544622041103294
4,9,5,filler_q,48,1082,0.012426179973038742
4,9,6,filler_a,27,1082,0.013664055651778612
4,9,7,filler_q,33,1082,0.023595221539753686
4,9,8,filler_a,25,1082,0.018296113436173655
4,9,9,probe,631,1082,0.2769926460921397
4,10,0,system,48,732,0.1018921807942399
4,10,1,filler_q,63,732,0.015833557805116527
4,10,2,filler_a,34,732,0.022072089934047412
4,10,3,filler_q,74,732,0.01548806400817071
4,10,4,filler_a,34,732,0.013718854993591378
4,10,5,filler_q,48,732,0.014524148870979303
4,10,6,filler_a,27,732,0.013381699493720589
4,10,7,filler_q,33,732,0.025069925961737738
4,10,8,filler_a,25,732,0.018740562397335125
4,10,9,probe,281,732,0.22567989008530276
4,11,0,system,48,706,0.10489095515954716
4,11,1,filler_q,63,706,0.01643884370272275
4,11,2,filler_a,34,706,0.022558691782943896
4,11,3,filler_q,74,706,0.015855013779816574
4,11,4,filler_a,34,706,0.014250335090214783
4,11,5,filler_q,48,706,0.014730823360100231
4,11,6,filler_a,27,706,0.01341275036904932
4,11,7,filler_q,33,706,0.02596949689279171
4,11,8,filler_a,25,706,0.01909497601971566
4,11,9,probe,255,706,0.21706445117558815
4,12,0,system,48,730,0.10210400266286968
4,12,1,filler_q,63,730,0.016042828931169595
4,12,2,filler_a,34,730,0.023154034631595266
4,12,3,filler_q,74,730,0.01569303173076264
4,12,4,filler_a,34,730,0.014180242196786708
4,12,5,filler_q,48,730,0.014372506486498793
4,12,6,filler_a,27,730,0.013636248776919935
4,12,7,filler_q,33,730,0.025032457248947537
4,12,8,filler_a,25,730,0.01926055777670932
4,12,9,probe,279,730,0.22315448104313873
4,13,0,system,48,772,0.09829378222693563
4,13,1,filler_q,63,772,0.015387959845786003
4,13,2,filler_a,34,772,0.021500721565322678
4,13,3,filler_q,74,772,0.015011866464117674
4,13,4,filler_a,34,772,0.01330974732899648
4,13,5,filler_q,48,772,0.014012870223297114
4,13,6,filler_a,27,772,0.013052368396677672
4,13,7,filler_q,33,772,0.0247965984723173
4,13,8,filler_a,25,772,0.017766690371292526
4,13,9,probe,321,772,0.23754305600346015
4,14,0,system,48,972,0.08587493692416359
4,14,1,filler_q,63,972,0.01349273488852587
4,14,2,filler_a,34,972,0.022923882019570296
4,14,3,filler_q,74,972,0.013835478469449214
4,14,4,filler_a,34,972,0.01457798496788576
4,14,5,filler_q,48,972,0.013887516047887516
4,14,6,filler_a,27,972,0.014021412166985492
4,14,7,filler_q,33,972,0.024290155085779475
4,14,8,filler_a,25,972,0.019216635816958316
4,14,9,probe,521,972,0.2600376948264511
4,15,0,system,48,809,0.09645386794090882
4,15,1,filler_q,63,809,0.014581340669826304
4,15,2,filler_a,34,809,0.02409744020093285
4,15,3,filler_q,74,809,0.014159961143548117
4,15,4,filler_a,34,809,0.014067265241963334
4,15,5,filler_q,48,809,0.013329299423865848
4,15,6,filler_a,27,809,0.013833872050900808
4,15,7,filler_q,33,809,0.02478364380847653
4,15,8,filler_a,25,809,0.018274117125435474
4,15,9,probe,358,809,0.24045455282293915
4,16,0,system,48,649,0.10822631446709963
4,16,1,filler_q,63,649,0.018154298249676515
4,16,2,filler_a,34,649,0.02475222301073643
4,16,3,filler_q,74,649,0.01675549128671605
4,16,4,filler_a,34,649,0.014620361491556544
4,16,5,filler_q,48,649,0.014936272124764116
4,16,6,filler_a,27,649,0.014318372280268221
4,16,7,filler_q,33,649,0.02672967266373405
4,16,8,filler_a,25,649,0.019581037516525512
4,16,9,probe,198,649,0.20548219592257055
4,17,0,system,48,737,0.10438466317911232
4,17,1,filler_q,63,737,0.016165756355164262
4,17,2,filler_a,34,737,0.022711431379637048
4,17,3,filler_q,74,737,0.015497234516615777
4,17,4,filler_a,34,737,0.013433857946647976
4,17,5,filler_q,48,737,0.014654050598428725
4,17,6,filler_a,27,737,0.013272236530406545
4,17,7,filler_q,33,737,0.025375517186667196
4,17,8,filler_a,25,737,0.01804306457097482
4,17,9,probe,286,737,0.22669040098094229
4,18,0,system,48,804,0.09835959615659728
4,18,1,filler_q,63,804,0.015558108111069835
4,18,2,filler_a,34,804,0.024218717357303632
4,18,3,filler_q,74,804,0.015026368275940172
4,18,4,filler_a,34,804,0.014833846185031696
4,18,5,filler_q,48,804,0.013746765047647713
4,18,6,filler_a,27,804,0.014230104018018608
4,18,7,filler_q,33,804,0.0250465573609584
4,18,8,filler_a,25,804,0.018376498374973238
4,18,9,probe,353,804,0.23603081075407317
4,19,0,system,48,779,0.10056682959727214
4,19,1,filler_q,63,779,0.015800513209208056
4,19,2,filler_a,34,779,0.02343953588434111
4,19,3,filler_q,74,779,0.01518166552146738
4,19,4,filler_a,34,779,0.014027688334653732
4,19,5,filler_q,48,779,0.013893925878946334
4,19,6,filler_a,27,779,0.013569931547493752
4,19,7,filler_q,33,779,0.024835747579016854
4,19,8,filler_a,25,779,0.018126638038603815
4,19,9,probe,328,779,0.2309998288916404
4,20,0,system,48,768,0.09689322217777185
4,20,1,filler_q,63,768,0.01582061204908669
4,20,2,filler_a,34,768,0.023478739754175137
4,20,3,filler_q,74,768,0.015650648418205293
4,20,4,filler_a,34,768,0.014082739064905425
4,20,5,filler_q,48,768,0.014690855192277752
4,20,6,filler_a,27,768,0.013659716046361403
4,20,7,filler_q,33,768,0.02513446047605683
4,20,8,filler_a,25,768,0.01822632570195637
4,20,9,probe,317,768,0.23859938533701097
4,21,0,system,48,869,0.09664400250769667
4,21,1,filler_q,63,869,0.014951818172809439
4,21,2,filler_a,34,869,0.023525354439621005
4,21,3,filler_q,74,869,0.014864284755507384
4,21,4,filler_a,34,869,0.014730725838928649
4,21,5,filler_q,48,869,0.01405019213980907
4,21,6,filler_a,27,869,0.014296334463946181
4,21,7,filler_q,33,869,0.024307241259560186
4,21,8,filler_a,25,869,0.019242241153472506
4,21,9,probe,418,869,0.23665375744189987
4,22,0,system,48,865,0.09442507321023186
4,22,1,filler_q,63,865,0.01492622452305703
4,22,2,filler_a,34,865,0.02283253475627678
4,22,3,filler_q,74,865,0.014754754627041677
4,22,4,filler_a,34,865,0.014361563767667285
4,22,5,filler_q,48,865,0.013915332230741484
4,22,6,filler_a,27,865,0.013964474597017329
4,22,7,filler_q,33,865,0.024068660459381164
4,22,8,filler_a,25,865,0.019007073224877935
4,22,9,probe,414,865,0.24007026098183815
4,23,0,system,48,752,0.1008239727501703
4,23,1,filler_q,63,752,0.016427447664581152
4,23,2,filler_a,34,752,0.02321633033098891
4,23,3,filler_q,74,752,0.015593763620096013
4,23,4,filler_a,34,752,0.013639762042378933
4,23,5,filler_q,48,752,0.014740099739594115
4,23,6,filler_a,27,752,0.013361966134977976
4,23,7,filler_q,33,752,0.025868270665544202
4,23,8,filler_a,25,752,0.01770196029005433
4,23,9,probe,301,752,0.22833721531128504
4,24,0,system,48,685,0.10617878438047867
4,24,1,filler_q,63,685,0.01631584631413574
4,24,2,filler_a,34,685,0.024362116425717062
4,24,3,filler_q,74,685,0.015796524806336976
4,24,4,filler_a,34,685,0.014239855108288957
4,24,5,filler_q,48,685,0.014874706764526735
4,24,6,filler_a,27,685,0.013160775483488152
4,24,7,filler_q,33,685,0.026163481209401596
4,24,8,filler_a,25,685,0.018835752126026506
4,24,9,probe,234,685,0.21445858350205071
4,25,0,system,48,867,0.09405196967410312
4,25,1,filler_q,63,867,0.013982989867363571
4,25,2,filler_a,34,867,0.0232226256097392
4,25,3,filler_q,74,867,0.014089431417257714
4,25,4,filler_a,34,867,0.01404337210511386
4,25,5,filler_q,48,867,0.013374583422184116
4,25,6,filler_a,27,867,0.013819259854356503
4,25,7,filler_q,33,867,0.023619710340753386
4,25,8,filler_a,25,867,0.01884483544819293
4,25,9,probe,416,867,0.2462710576999143
4,26,0,system,48,722,0.1040930816365786
4,26,1,filler_q,63,722,0.01658560384809249
4,26,2,filler_a,34,722,0.02306848568821085
4,26,3,filler_q,74,722,0.016034601675265492
4,26,4,filler_a,34,722,0.014413832214330569
4,26,5,filler_q,48,722,0.014607605327201512
4,26,6,filler_a,27,722,0.014037348026567642
4,26,7,filler_q,33,722,0.025021419390157007
4,26,8,filler_a,25,722,0.019980417653357563
4,26,9,probe,271,722,0.2219245414973443
4,27,0,system,48,831,0.09538688851646882
4,27,1,filler_q,63,831,0.014744867245695126
4,27,2,filler_a,34,831,0.02350842034960099
4,27,3,filler_q,74,831,0.014542857358648575
4,27,4,filler_a,34,831,0.01395393935815692
4,27,5,filler_q,48,831,0.013848036352566595
4,27,6,filler_a,27,831,0.013586653155698514
4,27,7,filler_q,33,831,0.025150768839996118
4,27,8,filler_a,25,831,0.017935213421830465
4,27,9,probe,380,831,0.23696923050920304
4,28,0,system,48,778,0.09782409503365797
4,28,1,filler_q,63,778,0.015517150716013006
4,28,2,filler_a,34,778,0.022943244226926396
