,Pair ID,"Clean Q, Logit Diff","Clean Q, Logit clean","Clean Q, Logprob clean","Clean Q, Logit corrupted","Clean Q, Logprob corrupted","Corrupted Q, Logit Diff","Corrupted Q, Logit clean","Corrupted Q, Logprob clean","Corrupted Q, Logit corrupted","Corrupted Q, Logprob corrupted"
15,20,6.68455696105957,23.69510841369629,-0.05251838639378548,17.01055145263672,-6.737075328826904,-2.4320602416992188,18.36298179626465,-3.0296144485473633,20.795042037963867,-0.5975542068481445
16,21,4.464748382568359,22.54041290283203,-0.10453785955905914,18.075664520263672,-4.569286346435547,-1.52288818359375,19.895606994628906,-2.080697774887085,21.418495178222656,-0.5578096508979797
17,28,3.3845348358154297,21.700681686401367,-0.1426982432603836,18.316146850585938,-3.527233123779297,-1.4175643920898438,19.439367294311523,-2.0468475818634033,20.856931686401367,-0.6292832493782043
18,32,5.214166641235352,22.971694946289062,-0.1330004781484604,17.75752830505371,-5.347167015075684,-2.4604015350341797,18.00686264038086,-3.1509413719177246,20.46726417541504,-0.6905397772789001
19,37,3.5235748291015625,23.48373031616211,-0.11960586160421371,19.960155487060547,-3.6431806087493896,-1.261514663696289,20.42921257019043,-1.8365980386734009,21.69072723388672,-0.5750833749771118
20,44,4.952360153198242,23.330074310302734,-0.07028097659349442,18.377714157104492,-5.022641181945801,-5.276018142700195,17.381961822509766,-5.512804985046387,22.65797996520996,-0.23678697645664215
21,50,3.2786617279052734,23.85733413696289,-0.105311319231987,20.578672409057617,-3.3839731216430664,-3.5063724517822266,17.1959285736084,-4.244566917419434,20.702301025390625,-0.7381946444511414
22,52,3.2941665649414062,22.31886100769043,-0.15351897478103638,19.024694442749023,-3.447685480117798,-4.191530227661133,17.605253219604492,-4.614698886871338,21.796783447265625,-0.4231685996055603
23,53,3.3992652893066406,21.356369018554688,-0.28017374873161316,17.957103729248047,-3.679439067840576,-1.7561416625976562,17.303104400634766,-2.9551525115966797,19.059246063232422,-1.1990107297897339
24,56,2.636880874633789,22.096494674682617,-0.1591089516878128,19.459613800048828,-2.795989751815796,-1.2281570434570312,18.480287551879883,-2.0999045372009277,19.708444595336914,-0.8717474937438965
25,63,2.649343490600586,21.353086471557617,-0.23051434755325317,18.70374298095703,-2.8798577785491943,-1.9242973327636719,18.663494110107422,-2.5556745529174805,20.587791442871094,-0.6313771605491638
26,64,3.3057327270507812,22.713512420654297,-0.22808299958705902,19.407779693603516,-3.533815622329712,-2.4141178131103516,18.541728973388672,-3.0959270000457764,20.955846786499023,-0.68180912733078
27,70,5.423877716064453,23.073749542236328,-0.08518582582473755,17.649871826171875,-5.509063720703125,-1.361307144165039,19.5780029296875,-2.057861804962158,20.93931007385254,-0.6965546607971191
28,71,5.416587829589844,22.534305572509766,-0.10128389298915863,17.117717742919922,-5.517871856689453,-1.7317523956298828,18.61427116394043,-2.5137038230895996,20.346023559570312,-0.7819513082504272
29,72,3.1537628173828125,22.322284698486328,-0.1516769975423813,19.168521881103516,-3.3054397106170654,-2.6786670684814453,18.659683227539062,-3.055675983428955,21.338350296020508,-0.37700900435447693
30,75,1.451751708984375,21.238182067871094,-0.39550501108169556,19.78643035888672,-1.8472566604614258,-1.5984954833984375,18.61846351623535,-2.313127040863037,20.21695899963379,-0.7146314382553101
31,76,5.9067840576171875,23.28556251525879,-0.08572922646999359,17.3787784576416,-5.992513179779053,-1.2318477630615234,20.200992584228516,-1.7747619152069092,21.43284034729004,-0.5429142117500305
32,84,3.691699981689453,21.49421501159668,-0.15659169852733612,17.802515029907227,-3.8482916355133057,-1.9844779968261719,18.36614990234375,-2.5083065032958984,20.350627899169922,-0.5238286256790161
33,96,4.042364120483398,23.90716552734375,-0.06699001044034958,19.86480140686035,-4.109354019165039,-3.5337352752685547,18.68911361694336,-3.836754083633423,22.222848892211914,-0.3030187785625458
34,110,1.8029670715332031,19.692626953125,-0.5319636464118958,17.889659881591797,-2.334930658340454,-3.0111331939697266,18.287277221679688,-3.4021008014678955,21.298410415649414,-0.3909675180912018
35,114,1.8862380981445312,22.497997283935547,-0.18910321593284607,20.611759185791016,-2.07534122467041,-1.2961978912353516,18.75498390197754,-1.8963605165481567,20.05118179321289,-0.6001626253128052
36,122,2.581634521484375,20.873332977294922,-0.2683265209197998,18.291698455810547,-2.849961042404175,-1.0848007202148438,18.4555606842041,-1.7930753231048584,19.540361404418945,-0.7082745432853699
37,128,3.8041934967041016,22.38601303100586,-0.12218091636896133,18.581819534301758,-3.9263744354248047,-1.6130390167236328,18.114280700683594,-2.440763473510742,19.727319717407227,-0.8277244567871094
38,150,2.0950469970703125,22.715301513671875,-0.2701422870159149,20.620254516601562,-2.36518931388855,-2.5132904052734375,19.08495330810547,-2.8472728729248047,21.598243713378906,-0.33398234844207764
39,154,1.8502845764160156,20.67858123779297,-0.34573760628700256,18.828296661376953,-2.1960222721099854,-2.3119773864746094,17.08063507080078,-3.2288739681243896,19.39261245727539,-0.9168965220451355
40,158,1.7065620422363281,21.517181396484375,-0.3708135187625885,19.810619354248047,-2.077375650405884,-1.425497055053711,17.77771759033203,-2.281498908996582,19.203214645385742,-0.8560019135475159
41,188,2.4378433227539062,21.376220703125,-0.24184153974056244,18.938377380371094,-2.67968487739563,-3.499652862548828,18.193878173828125,-3.822263240814209,21.693531036376953,-0.3226102888584137
42,190,3.0867137908935547,22.159578323364258,-0.15757687389850616,19.072864532470703,-3.244290590286255,-2.235605239868164,17.818567276000977,-2.830679416656494,20.05417251586914,-0.5950740575790405
43,192,1.6145591735839844,21.396656036376953,-0.3124715983867645,19.78209686279297,-1.9270308017730713,-1.8837661743164062,17.960620880126953,-2.512899398803711,19.84438705444336,-0.6291333436965942
44,194,2.272907257080078,21.475927352905273,-0.2562018632888794,19.203020095825195,-2.529109001159668,-1.3615894317626953,18.586143493652344,-2.130807876586914,19.94773292541504,-0.7692185640335083
