,Pair ID,"Clean Q, Logit Diff","Clean Q, Logit clean","Clean Q, Logprob clean","Clean Q, Logit corrupted","Clean Q, Logprob corrupted","Corrupted Q, Logit Diff","Corrupted Q, Logit clean","Corrupted Q, Logprob clean","Corrupted Q, Logit corrupted","Corrupted Q, Logprob corrupted"
99,99,2.564291000366211,29.472257614135742,-0.11273161321878433,26.90796661376953,-2.677022695541382,-1.5497493743896484,26.784225463867188,-1.8481640815734863,28.333974838256836,-0.2984146475791931
100,100,1.4695606231689453,29.373546600341797,-0.24628935754299164,27.90398597717285,-1.7158499956130981,-0.6323204040527344,26.287689208984375,-1.255147099494934,26.92000961303711,-0.6228266954421997
101,101,3.0239620208740234,28.515649795532227,-0.10211896151304245,25.491687774658203,-3.1260809898376465,-1.655252456665039,26.019790649414062,-1.9768574237823486,27.6750431060791,-0.3216049075126648
102,102,3.195955276489258,29.60723876953125,-0.12065064162015915,26.411283493041992,-3.316605806350708,-3.6049232482910156,25.306142807006836,-3.710813045501709,28.91106605529785,-0.10588989406824112
103,103,2.456613540649414,27.596046447753906,-0.19631515443325043,25.139432907104492,-2.652928590774536,-6.014627456665039,24.96837043762207,-6.05454158782959,30.98299789428711,-0.039914026856422424
104,104,0.1782207489013672,26.965564727783203,-0.7389446496963501,26.787343978881836,-0.9171653985977173,-4.626077651977539,23.758495330810547,-4.682242393493652,28.384572982788086,-0.05616451054811478
105,105,1.9636650085449219,28.175886154174805,-0.24043793976306915,26.212221145629883,-2.2041029930114746,-6.340425491333008,24.472108840942383,-6.372056484222412,30.81253433227539,-0.031631212681531906
106,106,1.7815685272216797,29.795793533325195,-0.17215679585933685,28.014225006103516,-1.9537253379821777,-3.816699981689453,22.738216400146484,-4.016331672668457,26.554916381835938,-0.1996314972639084
107,107,1.8983097076416016,29.121227264404297,-0.18562498688697815,27.222917556762695,-2.083934783935547,-2.6174964904785156,25.978124618530273,-2.7682013511657715,28.59562110900879,-0.15070495009422302
108,108,7.116310119628906,29.262142181396484,-0.05491085350513458,22.145832061767578,-7.171220779418945,-3.874248504638672,23.774072647094727,-3.9782931804656982,27.6483211517334,-0.10404466092586517
109,109,0.8192043304443359,27.507553100585938,-0.4682653248310089,26.6883487701416,-1.2874696254730225,-2.406618118286133,28.31658935546875,-2.524271249771118,30.723207473754883,-0.11765311658382416
110,110,-0.46251869201660156,24.85415267944336,-1.202460765838623,25.31667137145996,-0.7399421334266663,-6.361904144287109,21.948246002197266,-6.414051055908203,28.310150146484375,-0.05214674770832062
111,111,5.278375625610352,28.4444580078125,-0.06196492537856102,23.16608238220215,-5.340340614318848,-1.6483612060546875,26.42168617248535,-1.879836082458496,28.07004737854004,-0.2314748615026474
112,112,-1.8015727996826172,29.280609130859375,-1.9792962074279785,31.082181930541992,-0.17772337794303894,-7.176900863647461,23.68016242980957,-7.207641124725342,30.85706329345703,-0.03074033185839653
113,113,1.7544231414794922,28.915605545043945,-0.2280142903327942,27.161182403564453,-1.9824373722076416,0.8264293670654297,28.972352981567383,-0.4518396854400635,28.145923614501953,-1.2782690525054932
114,114,5.471412658691406,33.60154342651367,-0.007712349761277437,28.130130767822266,-5.479125022888184,-3.1886768341064453,25.436866760253906,-3.271501064300537,28.62554359436035,-0.08282418549060822
115,115,1.2741680145263672,28.110275268554688,-0.33247867226600647,26.83610725402832,-1.6066466569900513,-1.2633075714111328,26.77662467956543,-1.6210901737213135,28.039932250976562,-0.35778260231018066
116,116,-3.151876449584961,23.833131790161133,-3.379199504852295,26.985008239746094,-0.22732315957546234,-2.1896095275878906,25.23484230041504,-2.3704497814178467,27.42445182800293,-0.18084022402763367
117,117,2.8075008392333984,30.958322525024414,-0.0771675780415535,28.150821685791016,-2.8846683502197266,-1.6489505767822266,26.189584732055664,-1.916633129119873,27.83853530883789,-0.26768258213996887
118,118,-1.6003341674804688,27.495691299438477,-1.8252240419387817,29.096025466918945,-0.22488991916179657,-5.857929229736328,22.27266502380371,-5.922244071960449,28.13059425354004,-0.06431469321250916
119,119,2.053617477416992,28.31336212158203,-0.18565410375595093,26.25974464416504,-2.239271640777588,0.4682903289794922,28.441486358642578,-0.5395147204399109,27.973196029663086,-1.0078051090240479
120,120,2.4829158782958984,31.05893898010254,-0.09703908115625381,28.57602310180664,-2.5799548625946045,-1.1707324981689453,25.96328353881836,-1.5968372821807861,27.134016036987305,-0.4261047840118408
121,121,6.112737655639648,28.445690155029297,-0.050408463925123215,22.33295249938965,-6.163146018981934,2.7329788208007812,29.398630142211914,-0.12387274205684662,26.665651321411133,-2.856851577758789
122,122,3.209186553955078,28.448955535888672,-0.19359639286994934,25.239768981933594,-3.402782917022705,-3.8528003692626953,24.151657104492188,-3.94722843170166,28.004457473754883,-0.09442809969186783
123,123,-1.5268802642822266,27.055233001708984,-1.7730035781860352,28.58211326599121,-0.2461232990026474,0.5086135864257812,26.436941146850586,-0.6457768678665161,25.928327560424805,-1.1543904542922974
124,124,-2.0527801513671875,27.992536544799805,-2.2477359771728516,30.045316696166992,-0.1949557214975357,-6.654848098754883,21.095783233642578,-6.723911285400391,27.75063133239746,-0.06906326860189438
125,125,3.165925979614258,29.87929344177246,-0.07874564081430435,26.713367462158203,-3.244671583175659,0.0006580352783203125,27.610984802246094,-0.8038290143013,27.610326766967773,-0.8044870495796204
126,126,0.9394874572753906,25.205219268798828,-0.8504737615585327,24.265731811523438,-1.7899612188339233,-3.503093719482422,24.58775520324707,-3.6096906661987305,28.090848922729492,-0.10659683495759964
127,127,2.867208480834961,27.711210250854492,-0.14210541546344757,24.84400177001953,-3.0093138217926025,-0.6066989898681641,26.4849853515625,-1.161902666091919,27.091684341430664,-0.5552036166191101
128,128,2.2066478729248047,28.673154830932617,-0.1711266040802002,26.466506958007812,-2.377774477005005,-6.341289520263672,20.168272018432617,-6.552064895629883,26.50956153869629,-0.21077556908130646
129,129,4.962778091430664,30.60487174987793,-0.032110877335071564,25.642093658447266,-4.994888782501221,-0.3724346160888672,28.524730682373047,-0.980963408946991,28.897165298461914,-0.6085287928581238
130,130,1.8419437408447266,26.98413848876953,-0.274513304233551,25.142194747924805,-2.116456985473633,-3.5730438232421875,25.689577102661133,-3.6335856914520264,29.26262092590332,-0.06054192781448364
131,131,2.8177337646484375,28.551494598388672,-0.12065022438764572,25.733760833740234,-2.9383840560913086,-1.3234119415283203,27.200908660888672,-1.6256840229034424,28.524320602416992,-0.3022720515727997
132,132,0.5991535186767578,28.31290054321289,-0.5308705568313599,27.713747024536133,-1.1300240755081177,-5.337526321411133,23.852243423461914,-5.390965938568115,29.189769744873047,-0.05343946814537048
133,133,1.7352828979492188,29.285390853881836,-0.21188311278820038,27.550107955932617,-1.9471659660339355,-0.012088775634765625,26.965534210205078,-0.8403298854827881,26.977622985839844,-0.8282411098480225
134,134,0.40326881408691406,27.395261764526367,-0.6130601763725281,26.991992950439453,-1.016329050064087,-5.248237609863281,21.908552169799805,-5.334149360656738,27.156789779663086,-0.08591171354055405
135,135,6.4441070556640625,30.647483825683594,-0.029682373628020287,24.20337677001953,-6.473789215087891,1.952951431274414,28.130720138549805,-0.2511967420578003,26.17776870727539,-2.204148292541504
136,136,0.1964702606201172,27.23343849182129,-0.7426679730415344,27.036968231201172,-0.9391382336616516,-2.4232730865478516,25.86968231201172,-2.5799875259399414,28.29295539855957,-0.15671440958976746
137,137,5.634786605834961,30.553600311279297,-0.023823903873562813,24.918813705444336,-5.6586103439331055,-0.008152008056640625,26.232248306274414,-0.8699373602867126,26.240400314331055,-0.861785352230072
138,138,2.476238250732422,27.749950408935547,-0.2574262320995331,25.273712158203125,-2.7336645126342773,-2.766315460205078,24.575883865356445,-2.9767253398895264,27.342199325561523,-0.21040984988212585
139,139,1.1600303649902344,29.43768310546875,-0.30863624811172485,28.277652740478516,-1.4686665534973145,-1.6725826263427734,28.7169246673584,-1.9000697135925293,30.389507293701172,-0.22748705744743347
140,140,2.3081626892089844,28.329851150512695,-0.17936202883720398,26.02168846130371,-2.4875247478485107,-3.833120346069336,24.03697967529297,-4.0150532722473145,27.870100021362305,-0.18193289637565613
141,141,3.3375797271728516,29.139860153198242,-0.11257056891918182,25.80228042602539,-3.45015025138855,-2.351654052734375,21.289459228515625,-3.0415854454040527,23.64111328125,-0.689931333065033
142,142,2.2216033935546875,28.7614803314209,-0.1868693083524704,26.53987693786621,-2.408472776412964,1.6978759765625,28.71490478515625,-0.25445273518562317,27.01702880859375,-1.9523286819458008
143,143,3.4742679595947266,28.36397933959961,-0.11021418869495392,24.889711380004883,-3.584482192993164,-2.207979202270508,24.749557495117188,-2.5431456565856934,26.957536697387695,-0.33516645431518555
144,144,1.3171520233154297,27.88284683227539,-0.3331321179866791,26.56569480895996,-1.6502841711044312,-1.5273876190185547,24.207910537719727,-1.968543291091919,25.73529815673828,-0.44115564227104187
145,145,5.505838394165039,30.464738845825195,-0.039972785860300064,24.958900451660156,-5.545811176300049,-2.361295700073242,25.483858108520508,-2.562052011489868,27.84515380859375,-0.20075631141662598
146,146,1.9327468872070312,27.31154441833496,-0.25594228506088257,25.37879753112793,-2.1886892318725586,-5.748981475830078,22.212284088134766,-5.830517768859863,27.961265563964844,-0.08153640478849411
