,Pair ID,"Clean Q, Logit Diff","Clean Q, Logit clean","Clean Q, Logprob clean","Clean Q, Logit corrupted","Clean Q, Logprob corrupted","Corrupted Q, Logit Diff","Corrupted Q, Logit clean","Corrupted Q, Logprob clean","Corrupted Q, Logit corrupted","Corrupted Q, Logprob corrupted"
31,31,14.759475708007812,40.280662536621094,-0.9209606051445007,25.52118682861328,-15.680436134338379,-11.400428771972656,27.584941864013672,-11.671003341674805,38.98537063598633,-0.2705742120742798
32,32,13.823671340942383,36.85886764526367,-2.510678291320801,23.03519630432129,-16.334348678588867,-19.461952209472656,22.670276641845703,-19.463342666625977,42.13222885131836,-0.0013900866033509374
33,33,4.332004547119141,36.41110610961914,-7.248232841491699,32.0791015625,-11.58023738861084,-0.2272014617919922,26.87090301513672,-2.3274178504943848,27.09810447692871,-2.1002163887023926
34,34,7.415864944458008,35.72536849975586,-2.0164692401885986,28.30950355529785,-9.432333946228027,-18.12211799621582,22.601884841918945,-18.591144561767578,40.724002838134766,-0.46902573108673096
35,35,16.08290672302246,41.486976623535156,-0.03064657561480999,25.404069900512695,-16.113554000854492,-13.985898971557617,26.30660057067871,-14.013429641723633,40.29249954223633,-0.027530623599886894
36,36,15.696853637695312,39.26869201660156,-0.3023514151573181,23.57183837890625,-15.999204635620117,-15.709857940673828,24.601516723632812,-15.941701889038086,40.31137466430664,-0.23184391856193542
37,37,14.753387451171875,38.41519546508789,-0.9845216274261475,23.661808013916016,-15.737909317016602,-12.52236557006836,25.634418487548828,-14.563580513000488,38.15678405761719,-2.041215419769287
38,38,13.000473022460938,36.454925537109375,-3.8683109283447266,23.454452514648438,-16.868783950805664,-14.134075164794922,24.709980010986328,-14.843597412109375,38.84405517578125,-0.7095218896865845
39,39,18.781909942626953,39.38383102416992,-0.3212193548679352,20.60192108154297,-19.10312843322754,-10.312477111816406,31.0072021484375,-10.563867568969727,41.319679260253906,-0.25139033794403076
40,40,13.815483093261719,37.58483123779297,-1.3834705352783203,23.76934814453125,-15.198953628540039,-5.34033203125,31.37921905517578,-8.653255462646484,36.71955108642578,-3.3129236698150635
41,41,16.997394561767578,39.6588134765625,-0.4405178427696228,22.661418914794922,-17.437911987304688,-13.540534973144531,26.99069595336914,-13.629813194274902,40.53123092651367,-0.08927837014198303
42,42,18.28957748413086,39.74711227416992,-0.08772625029087067,21.457534790039062,-18.377304077148438,-0.9851875305175781,33.65494918823242,-5.86053466796875,34.64013671875,-4.875347137451172
43,43,18.357059478759766,41.86222457885742,-0.01357561256736517,23.505165100097656,-18.370635986328125,-13.184547424316406,27.90216064453125,-13.230539321899414,41.086708068847656,-0.04599205404520035
44,44,13.206863403320312,38.3189697265625,-2.442964553833008,25.112106323242188,-15.64982795715332,-15.000913619995117,24.388124465942383,-16.41016960144043,39.3890380859375,-1.4092551469802856
45,45,13.688743591308594,37.8817253112793,-0.88341224193573,24.192981719970703,-14.572155952453613,-11.843454360961914,25.7007999420166,-13.268531799316406,37.544254302978516,-1.4250770807266235
46,46,14.288864135742188,46.30921173095703,-0.0004953111056238413,32.020347595214844,-14.289359092712402,-14.603628158569336,26.159353256225586,-14.764519691467285,40.76298141479492,-0.1608913391828537
47,47,17.101634979248047,40.93977737426758,-0.5212652087211609,23.83814239501953,-17.622900009155273,-9.406517028808594,27.876880645751953,-11.394533157348633,37.28339767456055,-1.9880164861679077
48,48,5.884149551391602,35.00434494018555,-6.252509117126465,29.120195388793945,-12.136658668518066,-16.100292205810547,22.810165405273438,-18.035423278808594,38.910457611083984,-1.93513023853302
49,49,20.628772735595703,42.243324279785156,-0.03168884664773941,21.614551544189453,-20.66046142578125,-12.790346145629883,26.625974655151367,-13.236077308654785,39.41632080078125,-0.4457312226295471
50,50,11.56812858581543,43.00367736816406,-0.02871898002922535,31.435548782348633,-11.596847534179688,-18.09943389892578,23.17904281616211,-18.396148681640625,41.27847671508789,-0.29671570658683777
51,51,13.399145126342773,38.73115921020508,-2.084730625152588,25.332014083862305,-15.48387622833252,-12.310691833496094,25.62891387939453,-13.974563598632812,37.939605712890625,-1.6638721227645874
52,52,11.534734725952148,35.10837936401367,-6.559255599975586,23.573644638061523,-18.093990325927734,-14.116796493530273,24.621400833129883,-15.66360092163086,38.738197326660156,-1.5468045473098755
53,53,14.562370300292969,38.39578628540039,-1.2254700660705566,23.833415985107422,-15.787839889526367,-11.198749542236328,27.486106872558594,-12.660795211791992,38.68485641479492,-1.4620455503463745
54,54,12.727910995483398,38.98268508911133,-1.0623259544372559,26.25477409362793,-13.790236473083496,-16.742570877075195,24.871828079223633,-16.889848709106445,41.61439895629883,-0.1472783088684082
55,55,16.41551399230957,42.67591094970703,-0.026067029684782028,26.26039695739746,-16.44158172607422,-8.916025161743164,31.663728713989258,-9.004559516906738,40.57975387573242,-0.08853474259376526
56,56,13.506317138671875,35.747344970703125,-5.150121688842773,22.24102783203125,-18.65643882751465,-18.45960235595703,23.011486053466797,-18.481603622436523,41.47108840942383,-0.022001121193170547
57,57,3.1395034790039062,33.637474060058594,-8.686692237854004,30.497970581054688,-11.82619571685791,10.749399185180664,34.479915618896484,-3.9404826164245605,23.73051643371582,-14.689882278442383
58,58,6.863006591796875,35.202701568603516,-3.7751150131225586,28.33969497680664,-10.638121604919434,-12.830612182617188,25.15799331665039,-14.612472534179688,37.98860549926758,-1.7818602323532104
59,59,19.315759658813477,40.74876403808594,-0.24680082499980927,21.43300437927246,-19.56256103515625,-2.441936492919922,33.74530029296875,-6.653587341308594,36.18723678588867,-4.211650848388672
60,60,15.703916549682617,41.06797409057617,-0.21672363579273224,25.364057540893555,-15.920639991760254,-21.592546463012695,22.292936325073242,-21.596538543701172,43.88548278808594,-0.003991969861090183
61,61,16.831829071044922,40.4642219543457,-0.5099692940711975,23.63239288330078,-17.341798782348633,-6.998676300048828,31.894813537597656,-7.623750686645508,38.893489837646484,-0.6250743865966797
62,62,7.151117324829102,34.72273635864258,-7.397252559661865,27.571619033813477,-14.548369407653809,-18.263160705566406,22.04116439819336,-18.30863380432129,40.304325103759766,-0.04547310248017311
63,63,15.063610076904297,40.95121383666992,-0.21800178289413452,25.887603759765625,-15.281611442565918,-15.573379516601562,26.870441436767578,-15.579035758972168,42.44382095336914,-0.005655952729284763
64,64,7.090967178344727,37.297325134277344,-1.3121674060821533,30.206357955932617,-8.4031343460083,-14.812467575073242,21.65479850769043,-19.16231918334961,36.46726608276367,-4.349851131439209
65,65,14.691291809082031,39.515933990478516,-0.5543895959854126,24.824642181396484,-15.245681762695312,-1.4768142700195312,34.72603225708008,-5.930335998535156,36.20284652709961,-4.453521728515625
66,66,15.449380874633789,39.542236328125,-0.1044793352484703,24.09285545349121,-15.553860664367676,-17.28437042236328,23.416946411132812,-17.376550674438477,40.701316833496094,-0.09218104928731918
67,67,16.405717849731445,38.25347900390625,-2.355196952819824,21.847761154174805,-18.760915756225586,-5.041835784912109,33.69154357910156,-6.384660720825195,38.73337936401367,-1.3428248167037964
68,68,17.090499877929688,43.18829345703125,-0.09798265993595123,26.097793579101562,-17.1884822845459,-13.526538848876953,24.15005874633789,-16.79460334777832,37.676597595214844,-3.2680652141571045
69,69,10.144834518432617,33.983272552490234,-7.602444648742676,23.838438034057617,-17.747278213500977,-16.1023006439209,22.87982749938965,-16.25206184387207,38.98212814331055,-0.14976203441619873
70,70,18.12201499938965,40.287147521972656,-0.11540503054857254,22.165132522583008,-18.23741912841797,-15.514322280883789,23.91204261779785,-16.413793563842773,39.42636489868164,-0.8994709849357605
71,71,15.890052795410156,41.355743408203125,-0.20725974440574646,25.46569061279297,-16.097312927246094,-16.0871639251709,23.284414291381836,-16.64576530456543,39.371578216552734,-0.5586009621620178
72,72,16.37250518798828,40.67473220825195,-0.39054256677627563,24.302227020263672,-16.76304817199707,-16.191816329956055,24.4033260345459,-16.604015350341797,40.59514236450195,-0.4121999442577362
73,73,18.10999298095703,42.541080474853516,-0.029039327055215836,24.431087493896484,-18.1390323638916,-2.9824905395507812,34.724735260009766,-5.7327880859375,37.70722579956055,-2.750297784805298
74,74,14.627046585083008,35.60381317138672,-4.366629600524902,20.97676658630371,-18.993677139282227,-9.701469421386719,27.12964630126953,-13.12980842590332,36.83111572265625,-3.4283387660980225
75,75,-7.871620178222656,28.957908630371094,-11.955820083618164,36.82952880859375,-4.084199905395508,-4.4926605224609375,30.896549224853516,-8.461823463439941,35.38920974731445,-3.969163179397583
76,76,13.784917831420898,35.82013702392578,-3.0245203971862793,22.035219192504883,-16.809438705444336,-12.407306671142578,24.903125762939453,-15.245482444763184,37.31043243408203,-2.8381760120391846
77,77,9.543867111206055,36.717803955078125,-4.205724239349365,27.17393684387207,-13.749591827392578,0.43124961853027344,20.509199142456055,-18.988224029541016,20.07794952392578,-19.41947364807129
78,78,12.091424942016602,35.9982795715332,-4.709395885467529,23.9068546295166,-16.80082130432129,-15.983245849609375,23.304794311523438,-16.951183319091797,39.28804016113281,-0.9679381847381592
79,79,5.555971145629883,33.1425666809082,-4.758867263793945,27.58659553527832,-10.314838409423828,-14.22161865234375,25.123611450195312,-14.855257034301758,39.34523010253906,-0.6336386203765869
80,80,15.382408142089844,37.96974182128906,-1.0783295631408691,22.58733367919922,-16.460737228393555,11.742774963378906,38.77328109741211,-1.2243610620498657,27.030506134033203,-12.96713638305664
81,81,9.731678009033203,36.89521789550781,-4.723895072937012,27.16353988647461,-14.455573081970215,-10.346969604492188,27.94002914428711,-12.074010848999023,38.2869987487793,-1.727041482925415
82,82,12.166036605834961,35.92319107055664,-4.961385250091553,23.75715446472168,-17.127422332763672,4.958110809326172,37.29946517944336,-1.4655171632766724,32.34135437011719,-6.423627853393555
83,83,9.03045654296875,30.14537811279297,-11.770025253295898,21.11492156982422,-20.80048179626465,-9.550525665283203,28.103225708007812,-11.749285697937012,37.653751373291016,-2.1987597942352295
84,84,14.389925003051758,38.24127960205078,-1.1878386735916138,23.851354598999023,-15.577763557434082,-16.531524658203125,23.866085052490234,-17.24031639099121,40.39760971069336,-0.7087919116020203
85,85,12.778440475463867,40.50935363769531,-0.9568923711776733,27.730913162231445,-13.735332489013672,15.61532211303711,39.440670013427734,-0.5022733211517334,23.825347900390625,-16.117595672607422
86,86,4.752616882324219,37.787452697753906,-1.8196556568145752,33.03483581542969,-6.572272777557373,-14.112306594848633,24.36991310119629,-17.23427963256836,38.48221969604492,-3.1219723224639893
87,87,12.310443878173828,38.40891647338867,-2.640303611755371,26.098472595214844,-14.9507474899292,0.3159637451171875,33.69139862060547,-4.907843112945557,33.37543487548828,-5.223806858062744
88,88,12.943866729736328,36.13133239746094,-3.4069197177886963,23.18746566772461,-16.350786209106445,17.57040786743164,41.794097900390625,-0.08994888514280319,24.223690032958984,-17.660356521606445
89,89,6.788213729858398,38.26190948486328,-5.205135345458984,31.473695755004883,-11.993349075317383,1.2785987854003906,38.27201843261719,-0.8660585880279541,36.9934196472168,-2.1446573734283447
90,90,13.194751739501953,35.79539108276367,-5.8831586837768555,22.60063934326172,-19.077909469604492,2.059457778930664,32.33698272705078,-7.830524921417236,30.277524948120117,-9.889983177185059
91,91,5.8609466552734375,28.474266052246094,-11.799334526062012,22.613319396972656,-17.660282135009766,-6.361486434936523,31.021024703979492,-7.287719249725342,37.382511138916016,-0.9262328147888184
92,92,-0.470367431640625,32.279052734375,-8.346199989318848,32.749420166015625,-7.8758320808410645,-11.212259292602539,28.23744773864746,-12.333918571472168,39.44970703125,-1.121659755706787
93,93,14.625682830810547,37.47036361694336,-3.620661973953247,22.844680786132812,-18.24634552001953,-7.035560607910156,31.66849136352539,-8.893415451049805,38.70405197143555,-1.857855200767517
94,94,15.328096389770508,40.778629302978516,-0.7521408796310425,25.450532913208008,-16.080236434936523,-18.412317276000977,23.6052303314209,-18.471471786499023,42.017547607421875,-0.059154096990823746
95,95,20.34804344177246,40.33094787597656,-0.4641897678375244,19.9829044342041,-20.812232971191406,2.8161773681640625,35.20648956298828,-5.464103698730469,32.39031219482422,-8.280281066894531
96,96,16.660322189331055,38.32158279418945,-2.179664134979248,21.6612606048584,-18.83998680114746,-14.678060531616211,25.44020652770996,-14.835086822509766,40.11826705932617,-0.15702643990516663
97,97,12.952459335327148,38.3388786315918,-1.7311229705810547,25.38641929626465,-14.683582305908203,1.2643394470214844,34.579586029052734,-6.140320777893066,33.31524658203125,-7.404660224914551
98,98,14.755559921264648,34.50990676879883,-6.520775318145752,19.75434684753418,-21.276334762573242,-2.2870311737060547,31.644243240356445,-9.094409942626953,33.9312744140625,-6.807378768920898
99,99,12.968555450439453,36.553619384765625,-5.980051040649414,23.585063934326172,-18.948606491088867,-12.892894744873047,27.15816879272461,-13.123458862304688,40.051063537597656,-0.23056434094905853
100,100,11.457326889038086,38.17250061035156,-1.944688320159912,26.715173721313477,-13.40201473236084,-5.4294891357421875,31.626338958740234,-8.299012184143066,37.05582809448242,-2.869523286819458
101,101,15.797140121459961,37.961971282958984,-2.1738903522491455,22.164831161499023,-17.971031188964844,-8.476415634155273,27.607534408569336,-11.99644660949707,36.08395004272461,-3.520030975341797
102,102,10.198781967163086,35.799739837646484,-4.181319236755371,25.6009578704834,-14.380101203918457,-10.647991180419922,28.212982177734375,-11.609159469604492,38.8609733581543,-0.9611687064170837
103,103,12.259729385375977,40.77338790893555,-0.39689260721206665,28.51365852355957,-12.656621932983398,-16.7545223236084,23.615602493286133,-16.85536766052246,40.37012481689453,-0.10084512829780579
104,104,1.3033523559570312,36.753883361816406,-2.1128933429718018,35.450531005859375,-3.416245698928833,-14.110410690307617,26.2473201751709,-14.327315330505371,40.357730865478516,-0.21690483391284943
105,105,10.189029693603516,39.01849365234375,-1.789421558380127,28.829463958740234,-11.9784517288208,-13.517789840698242,25.41346549987793,-16.768024444580078,38.93125534057617,-3.2502338886260986
106,106,11.912919998168945,35.48818588256836,-4.176782131195068,23.575265884399414,-16.089702606201172,-1.4421463012695312,31.64122772216797,-8.809910774230957,33.0833740234375,-7.367764949798584
107,107,12.313674926757812,38.023704528808594,-2.815593719482422,25.71002960205078,-15.129268646240234,-8.901968002319336,28.812559127807617,-11.691078186035156,37.71452713012695,-2.7891101837158203
108,108,16.82179832458496,40.277408599853516,-0.2667025625705719,23.455610275268555,-17.0885009765625,-11.501916885375977,27.710168838500977,-11.995198249816895,39.21208572387695,-0.4932818114757538
109,109,8.86709213256836,25.854887008666992,-13.142068862915039,16.987794876098633,-22.0091609954834,-10.142393112182617,30.572446823120117,-10.527081489562988,40.714839935302734,-0.38468819856643677
110,110,6.287238121032715,17.673004150390625,-19.316225051879883,11.38576602935791,-25.603464126586914,-15.909217834472656,22.524826049804688,-17.57366371154785,38.434043884277344,-1.6644450426101685
111,111,12.07893180847168,39.3438720703125,-0.5537450909614563,27.26494026184082,-12.63267707824707,-9.063484191894531,30.394245147705078,-9.401350975036621,39.45772933959961,-0.3378666043281555
112,112,-0.7770729064941406,34.76054382324219,-6.4156670570373535,35.53761672973633,-5.638594150543213,-16.142745971679688,23.356643676757812,-18.9532470703125,39.4993896484375,-2.8105015754699707
113,113,5.206859588623047,37.31623840332031,-3.690932512283325,32.109378814697266,-8.897791862487793,3.77593994140625,38.83074951171875,-1.339547872543335,35.0548095703125,-5.115487575531006
114,114,13.936479568481445,36.470584869384766,-6.25761604309082,22.53410530090332,-20.194095611572266,-17.87498664855957,24.52711296081543,-17.949857711791992,42.402099609375,-0.07487030327320099
115,115,5.238193511962891,34.31692123413086,-5.586743354797363,29.07872772216797,-10.824936866760254,-4.386972427368164,28.617902755737305,-12.611400604248047,33.00487518310547,-8.224428176879883
116,116,-8.29316520690918,28.842042922973633,-11.639554977416992,37.13520812988281,-3.3463897705078125,-4.5279541015625,32.72234344482422,-7.9498372077941895,37.25029754638672,-3.4218831062316895
117,117,11.802928924560547,37.83403015136719,-2.839796543121338,26.03110122680664,-14.642725944519043,-5.974220275878906,29.826152801513672,-10.714449882507324,35.80037307739258,-4.740229606628418
118,118,-4.993618011474609,33.79138946533203,-8.172123908996582,38.78500747680664,-3.1785056591033936,-18.914920806884766,21.663700103759766,-19.19454574584961,40.57862091064453,-0.2796248197555542
119,119,7.758083343505859,39.99464797973633,-1.5935170650482178,32.23656463623047,-9.351600646972656,10.76986312866211,39.93736267089844,-1.1060322523117065,29.167499542236328,-11.875895500183105
120,120,13.266664505004883,38.463417053222656,-0.9720475077629089,25.196752548217773,-14.238712310791016,-0.09567832946777344,31.86690902709961,-9.496542930603027,31.962587356567383,-9.400864601135254
121,121,19.52628517150879,40.27300262451172,-0.34370195865631104,20.74671745300293,-19.86998748779297,8.768665313720703,38.93416213989258,-1.5918101072311401,30.165496826171875,-10.360475540161133
122,122,8.91983413696289,33.14401626586914,-7.598875045776367,24.22418212890625,-16.518709182739258,-14.795448303222656,24.69396209716797,-15.328579902648926,39.489410400390625,-0.5331317782402039
123,123,5.816274642944336,34.39435958862305,-6.628125190734863,28.57808494567871,-12.4443998336792,1.7606010437011719,35.26799392700195,-5.158987998962402,33.50739288330078,-6.919589042663574
124,124,-6.734703063964844,34.88507080078125,-6.876579284667969,41.619773864746094,-0.14187632501125336,-17.190582275390625,22.831478118896484,-19.022985458374023,40.02206039428711,-1.8324029445648193
125,125,11.552091598510742,30.74309539794922,-11.544939994812012,19.191003799438477,-23.09703254699707,-5.599765777587891,31.047767639160156,-8.779293060302734,36.64753341674805,-3.1795272827148438
126,126,5.134681701660156,28.825105667114258,-11.310551643371582,23.6904239654541,-16.445234298706055,-8.56003189086914,30.90756607055664,-9.335463523864746,39.46759796142578,-0.775431752204895
127,127,12.260801315307617,37.64704895019531,-1.6242308616638184,25.386247634887695,-13.885032653808594,-6.669746398925781,30.703285217285156,-9.42872142791748,37.37303161621094,-2.758975028991699
128,128,11.11622428894043,39.1556282043457,-0.1491127908229828,28.039403915405273,-11.265336990356445,-18.053926467895508,22.26741600036621,-18.11522674560547,40.32134246826172,-0.061300717294216156
129,129,15.921119689941406,37.226348876953125,-3.6114189624786377,21.30522918701172,-19.53253936767578,-11.41607666015625,28.814788818359375,-12.614812850952148,40.230865478515625,-1.1987357139587402
130,130,14.647085189819336,35.58456039428711,-3.835005044937134,20.937475204467773,-18.48208999633789,-8.327310562133789,30.324228286743164,-8.624927520751953,38.65153884887695,-0.29761675000190735
131,131,15.029850006103516,38.080108642578125,-2.264103412628174,23.05025863647461,-17.29395294189453,-9.507440567016602,28.438447952270508,-10.398877143859863,37.94588851928711,-0.8914365768432617
132,132,9.445127487182617,39.2651481628418,-0.8748347759246826,29.82002067565918,-10.319962501525879,-16.725582122802734,24.286605834960938,-17.00786781311035,41.01218795776367,-0.2822858989238739
133,133,12.686132431030273,36.12523651123047,-5.827943325042725,23.439104080200195,-18.514076232910156,-3.2338218688964844,31.35152816772461,-9.147838592529297,34.585350036621094,-5.9140167236328125
134,134,11.099889755249023,43.01130676269531,-0.0692276880145073,31.91141700744629,-11.169116973876953,-17.05404281616211,23.87845230102539,-17.178268432617188,40.9324951171875,-0.12422645092010498
135,135,18.646411895751953,39.94178009033203,-0.1869247853755951,21.295368194580078,-18.833335876464844,4.101612091064453,37.99937438964844,-2.201820135116577,33.897762298583984,-6.303432464599609
136,136,4.248430252075195,36.17597579956055,-2.498652935028076,31.92754554748535,-6.7470831871032715,2.0232887268066406,26.960466384887695,-13.01380729675293,24.937177658081055,-15.03709602355957
137,137,17.95717430114746,40.749969482421875,-0.28163576126098633,22.792795181274414,-18.23880958557129,-7.65057373046875,30.403587341308594,-8.395992279052734,38.054161071777344,-0.745418131351471
138,138,15.105592727661133,40.10932540893555,-0.3223147988319397,25.003732681274414,-15.427907943725586,-11.780662536621094,25.427288055419922,-15.813453674316406,37.207950592041016,-4.0327911376953125
139,139,12.038509368896484,35.56430435180664,-6.084790229797363,23.525794982910156,-18.123300552368164,-12.283349990844727,27.664087295532227,-12.527417182922363,39.94743728637695,-0.24406684935092926
140,140,11.088863372802734,40.52190399169922,-0.05107983201742172,29.433040618896484,-11.13994312286377,-10.553918838500977,27.41046714782715,-12.372352600097656,37.964385986328125,-1.8184332847595215
141,141,8.996572494506836,33.836212158203125,-6.885133743286133,24.83963966369629,-15.881706237792969,-13.748043060302734,26.208820343017578,-14.246286392211914,39.95686340332031,-0.49824362993240356
142,142,9.51919937133789,37.68326950073242,-2.10642409324646,28.16407012939453,-11.62562370300293,6.344509124755859,40.44968032836914,-0.7337670922279358,34.10517120361328,-7.07827615737915
143,143,16.188308715820312,43.876163482666016,-0.013335675932466984,27.687854766845703,-16.201644897460938,-12.793651580810547,28.295982360839844,-12.908981323242188,41.08963394165039,-0.11532982438802719
144,144,12.316240310668945,37.5836296081543,-1.9303876161575317,25.26738929748535,-14.246627807617188,-4.906898498535156,31.448814392089844,-7.564272403717041,36.355712890625,-2.6573739051818848
145,145,17.607343673706055,39.735198974609375,-1.3672311305999756,22.12785530090332,-18.97457504272461,-11.156383514404297,29.17980194091797,-11.174933433532715,40.336185455322266,-0.01855001039803028
146,146,12.014944076538086,35.915802001953125,-4.884293556213379,23.90085792541504,-16.89923858642578,-19.25431251525879,23.4022159576416,-19.257535934448242,42.65652847290039,-0.0032241763547062874
147,147,10.191387176513672,39.96540069580078,-1.5989909172058105,29.77401351928711,-11.79037857055664,-0.6300716400146484,31.74237632751465,-9.132346153259277,32.3724479675293,-8.502274513244629
148,148,2.6497535705566406,36.67344665527344,-3.4000518321990967,34.0236930847168,-6.049805641174316,-14.045818328857422,24.71633529663086,-15.06029987335205,38.76215362548828,-1.0144816637039185
149,149,15.138259887695312,35.65004348754883,-3.796504259109497,20.511783599853516,-18.934764862060547,-13.25369644165039,24.37586212158203,-13.7272367477417,37.62955856323242,-0.47354018688201904
150,150,10.111665725708008,35.39470291137695,-4.495571136474609,25.283037185668945,-14.607236862182617,-19.893701553344727,22.65268898010254,-19.89860725402832,42.546390533447266,-0.00490592559799552
