probe,condition,filler,depth,closed,ctx_tokens,fill,patch_tokens,gold,s_a,s_b,s_p
3,pure_a,code,15,True,3745,0.9143,0,A,-32.81488037109375,-43.92451858520508,-18.90485954284668
3,pure_b,code,15,True,3745,0.9143,0,A,-32.81488037109375,-43.92451858520508,-18.90485954284668
3,patch_ab,code,15,True,3745,0.9143,3378,A,-33.217227935791016,-44.682376861572266,-18.806772232055664
3,patch_bb,code,15,True,3745,0.9143,3378,A,-32.94938278198242,-44.514793395996094,-18.612150192260742
3,patch_ba,code,15,True,3745,0.9143,3378,A,-32.94938278198242,-44.514793395996094,-18.612150192260742
3,patch_aa,code,15,True,3745,0.9143,3378,A,-33.217227935791016,-44.682376861572266,-18.806772232055664
3,unrel_pure_y,code,15,True,3752,0.916,0,A,-31.034894943237305,-42.58905792236328,-17.8819637298584
3,unrel_patch_xy,code,15,True,3752,0.916,3378,A,-31.63650894165039,-43.0931510925293,-17.803497314453125
3,unrel_patch_yy,code,15,True,3752,0.916,3378,A,-31.380876541137695,-42.79795837402344,-18.11486053466797
4,pure_a,code,15,True,3732,0.9111,0,A,-34.606239318847656,-44.95421600341797,-19.684518814086914
4,pure_b,code,15,True,3732,0.9111,0,A,-34.606239318847656,-44.95421600341797,-19.684518814086914
4,patch_ab,code,15,True,3732,0.9111,3378,A,-34.90097427368164,-45.074134826660156,-19.76226234436035
4,patch_bb,code,15,True,3732,0.9111,3378,A,-34.877437591552734,-45.075103759765625,-19.586816787719727
4,patch_ba,code,15,True,3732,0.9111,3378,A,-34.877437591552734,-45.075103759765625,-19.586816787719727
4,patch_aa,code,15,True,3732,0.9111,3378,A,-34.90097427368164,-45.074134826660156,-19.76226234436035
4,unrel_pure_y,code,15,True,3739,0.9128,0,A,-33.77028274536133,-44.2327995300293,-19.22583770751953
4,unrel_patch_xy,code,15,True,3739,0.9128,3378,A,-34.14054870605469,-44.47053146362305,-19.416671752929688
4,unrel_patch_yy,code,15,True,3739,0.9128,3378,A,-33.839012145996094,-44.22650146484375,-19.397361755371094
5,pure_a,code,15,True,3757,0.9172,0,D,-33.225547790527344,-44.57976150512695,-18.63641929626465
5,pure_b,code,15,True,3757,0.9172,0,D,-33.225547790527344,-44.57976150512695,-18.63641929626465
5,patch_ab,code,15,True,3757,0.9172,3378,D,-33.44247055053711,-44.47172164916992,-18.553993225097656
5,patch_bb,code,15,True,3757,0.9172,3378,D,-33.29484558105469,-44.64813995361328,-18.406850814819336
5,patch_ba,code,15,True,3757,0.9172,3378,D,-33.29484558105469,-44.64813995361328,-18.406850814819336
5,patch_aa,code,15,True,3757,0.9172,3378,D,-33.44247055053711,-44.47172164916992,-18.553993225097656
5,unrel_pure_y,code,15,True,3764,0.9189,0,D,-32.565460205078125,-45.879337310791016,-18.46015739440918
5,unrel_patch_xy,code,15,True,3764,0.9189,3378,D,-32.73598861694336,-45.861629486083984,-18.412883758544922
5,unrel_patch_yy,code,15,True,3764,0.9189,3378,D,-32.68184280395508,-45.81031036376953,-18.386911392211914
6,pure_a,code,15,True,3693,0.9016,0,D,-34.57525634765625,-50.38325881958008,-19.315879821777344
6,pure_b,code,15,True,3693,0.9016,0,D,-34.57525634765625,-50.38325881958008,-19.315879821777344
6,patch_ab,code,15,True,3693,0.9016,3378,D,-34.69878005981445,-50.62697219848633,-19.147069931030273
6,patch_bb,code,15,True,3693,0.9016,3378,D,-34.48404312133789,-50.34763717651367,-19.01578712463379
6,patch_ba,code,15,True,3693,0.9016,3378,D,-34.48404312133789,-50.34763717651367,-19.01578712463379
6,patch_aa,code,15,True,3693,0.9016,3378,D,-34.69878005981445,-50.62697219848633,-19.147069931030273
6,unrel_pure_y,code,15,True,3700,0.9033,0,D,-34.32367706298828,-49.384639739990234,-19.067100524902344
6,unrel_patch_xy,code,15,True,3700,0.9033,3378,D,-34.631927490234375,-49.70829391479492,-19.232698440551758
6,unrel_patch_yy,code,15,True,3700,0.9033,3378,D,-34.37131118774414,-49.38116455078125,-19.28095817565918
7,pure_a,code,15,True,3790,0.9253,0,E,-34.42176055908203,-45.03399658203125,-18.272329330444336
7,pure_b,code,15,True,3790,0.9253,0,E,-34.42176055908203,-45.03399658203125,-18.272329330444336
7,patch_ab,code,15,True,3790,0.9253,3378,E,-34.638328552246094,-45.31459045410156,-18.413780212402344
7,patch_bb,code,15,True,3790,0.9253,3378,E,-34.251285552978516,-44.776832580566406,-18.19745635986328
7,patch_ba,code,15,True,3790,0.9253,3378,E,-34.251285552978516,-44.776832580566406,-18.19745635986328
7,patch_aa,code,15,True,3790,0.9253,3378,E,-34.638328552246094,-45.31459045410156,-18.413780212402344
7,unrel_pure_y,code,15,True,3797,0.927,0,E,-33.523658752441406,-45.05161666870117,-18.035959243774414
7,unrel_patch_xy,code,15,True,3797,0.927,3378,E,-33.702903747558594,-44.80774688720703,-18.159868240356445
7,unrel_patch_yy,code,15,True,3797,0.927,3378,E,-33.648948669433594,-44.818016052246094,-18.157062530517578
8,pure_a,code,15,True,3670,0.896,0,D,-32.310768127441406,-44.59837341308594,-18.78469467163086
8,pure_b,code,15,True,3670,0.896,0,D,-32.310768127441406,-44.59837341308594,-18.78469467163086
8,patch_ab,code,15,True,3670,0.896,3378,D,-32.97322463989258,-44.99406814575195,-18.780847549438477
8,patch_bb,code,15,True,3670,0.896,3378,D,-32.34101104736328,-44.628910064697266,-18.744083404541016
8,patch_ba,code,15,True,3670,0.896,3378,D,-32.34101104736328,-44.628910064697266,-18.744083404541016
8,patch_aa,code,15,True,3670,0.896,3378,D,-32.97322463989258,-44.99406814575195,-18.780847549438477
8,unrel_pure_y,code,15,True,3677,0.8977,0,D,-30.765338897705078,-44.840126037597656,-18.01145362854004
8,unrel_patch_xy,code,15,True,3677,0.8977,3378,D,-31.1124267578125,-45.009429931640625,-18.03067970275879
8,unrel_patch_yy,code,15,True,3677,0.8977,3378,D,-31.124818801879883,-44.85749435424805,-18.248462677001953
10,pure_a,code,15,True,3716,0.9072,0,B,-34.32355499267578,-46.437808990478516,-19.076995849609375
10,pure_b,code,15,True,3716,0.9072,0,B,-34.32355499267578,-46.437808990478516,-19.076995849609375
10,patch_ab,code,15,True,3716,0.9072,3378,B,-34.338584899902344,-46.273414611816406,-18.779521942138672
10,patch_bb,code,15,True,3716,0.9072,3378,B,-34.45200729370117,-46.63043212890625,-18.87747573852539
10,patch_ba,code,15,True,3716,0.9072,3378,B,-34.45200729370117,-46.63043212890625,-18.87747573852539
10,patch_aa,code,15,True,3716,0.9072,3378,B,-34.338584899902344,-46.273414611816406,-18.779521942138672
10,unrel_pure_y,code,15,True,3723,0.9089,0,B,-33.955360412597656,-46.8174934387207,-18.575471878051758
10,unrel_patch_xy,code,15,True,3723,0.9089,3378,B,-33.965694427490234,-46.65320587158203,-18.6120548248291
10,unrel_patch_yy,code,15,True,3723,0.9089,3378,B,-33.8717041015625,-46.314430236816406,-18.644628524780273
11,pure_a,code,15,True,3690,0.9009,0,B,-33.390872955322266,-44.741981506347656,-18.64642333984375
11,pure_b,code,15,True,3690,0.9009,0,B,-33.390872955322266,-44.741981506347656,-18.64642333984375
11,patch_ab,code,15,True,3690,0.9009,3378,B,-33.37350082397461,-44.5897102355957,-18.661529541015625
11,patch_bb,code,15,True,3690,0.9009,3378,B,-33.53269958496094,-44.99165344238281,-18.46722984313965
11,patch_ba,code,15,True,3690,0.9009,3378,B,-33.53269958496094,-44.99165344238281,-18.46722984313965
11,patch_aa,code,15,True,3690,0.9009,3378,B,-33.37350082397461,-44.5897102355957,-18.661529541015625
11,unrel_pure_y,code,15,True,3697,0.9026,0,B,-31.725337982177734,-45.153602600097656,-18.23696517944336
11,unrel_patch_xy,code,15,True,3697,0.9026,3378,B,-32.20458221435547,-45.32771301269531,-18.2183780670166
11,unrel_patch_yy,code,15,True,3697,0.9026,3378,B,-32.143150329589844,-45.29566955566406,-18.157573699951172
12,pure_a,code,15,True,3713,0.9065,0,E,-33.54966735839844,-44.954036712646484,-18.683902740478516
12,pure_b,code,15,True,3713,0.9065,0,E,-33.54966735839844,-44.954036712646484,-18.683902740478516
12,patch_ab,code,15,True,3713,0.9065,3378,E,-33.48550033569336,-45.06999588012695,-18.651762008666992
12,patch_bb,code,15,True,3713,0.9065,3378,E,-33.24474334716797,-45.23345947265625,-18.719682693481445
12,patch_ba,code,15,True,3713,0.9065,3378,E,-33.24474334716797,-45.23345947265625,-18.719682693481445
12,patch_aa,code,15,True,3713,0.9065,3378,E,-33.48550033569336,-45.06999588012695,-18.651762008666992
12,unrel_pure_y,code,15,True,3720,0.9082,0,E,-32.302494049072266,-44.097679138183594,-18.080652236938477
12,unrel_patch_xy,code,15,True,3720,0.9082,3378,E,-32.47309494018555,-43.96052551269531,-18.12996482849121
12,unrel_patch_yy,code,15,True,3720,0.9082,3378,E,-32.454490661621094,-43.915069580078125,-18.10382843017578
13,pure_a,code,15,True,3756,0.917,0,E,-33.433837890625,-46.46279525756836,-18.436349868774414
13,pure_b,code,15,True,3756,0.917,0,E,-33.433837890625,-46.46279525756836,-18.436349868774414
13,patch_ab,code,15,True,3756,0.917,3378,E,-33.422237396240234,-46.644874572753906,-18.335796356201172
13,patch_bb,code,15,True,3756,0.917,3378,E,-33.48851013183594,-46.90213394165039,-18.240169525146484
13,patch_ba,code,15,True,3756,0.917,3378,E,-33.48851013183594,-46.90213394165039,-18.240169525146484
13,patch_aa,code,15,True,3756,0.917,3378,E,-33.422237396240234,-46.644874572753906,-18.335796356201172
13,unrel_pure_y,code,15,True,3763,0.9187,0,E,-32.84229278564453,-46.51151657104492,-18.34123992919922
13,unrel_patch_xy,code,15,True,3763,0.9187,3378,E,-32.99229431152344,-46.89226531982422,-18.37713050842285
13,unrel_patch_yy,code,15,True,3763,0.9187,3378,E,-32.988399505615234,-47.17033386230469,-18.460826873779297
14,pure_a,code,15,True,3955,0.9656,0,B,-33.66985321044922,-45.557586669921875,-19.171838760375977
14,pure_b,code,15,True,3955,0.9656,0,B,-33.66985321044922,-45.557586669921875,-19.171838760375977
14,patch_ab,code,15,True,3955,0.9656,3378,B,-33.98728561401367,-45.60755157470703,-19.232450485229492
14,patch_bb,code,15,True,3955,0.9656,3378,B,-33.900455474853516,-45.6043701171875,-19.112516403198242
14,patch_ba,code,15,True,3955,0.9656,3378,B,-33.900455474853516,-45.6043701171875,-19.112516403198242
14,patch_aa,code,15,True,3955,0.9656,3378,B,-33.98728561401367,-45.60755157470703,-19.232450485229492
14,unrel_pure_y,code,15,True,3962,0.9673,0,B,-32.12114715576172,-44.1335563659668,-17.76907730102539
14,unrel_patch_xy,code,15,True,3962,0.9673,3378,B,-32.644771575927734,-44.985958099365234,-17.98487091064453
14,unrel_patch_yy,code,15,True,3962,0.9673,3378,B,-32.606842041015625,-45.04285430908203,-18.08356285095215
15,pure_a,code,15,True,3793,0.926,0,A,-35.040252685546875,-44.617733001708984,-19.336023330688477
15,pure_b,code,15,True,3793,0.926,0,A,-35.040252685546875,-44.617733001708984,-19.336023330688477
15,patch_ab,code,15,True,3793,0.926,3378,A,-34.921268463134766,-44.45857238769531,-18.839269638061523
15,patch_bb,code,15,True,3793,0.926,3378,A,-34.83548355102539,-44.523101806640625,-18.90484619140625
15,patch_ba,code,15,True,3793,0.926,3378,A,-34.83548355102539,-44.523101806640625,-18.90484619140625
15,patch_aa,code,15,True,3793,0.926,3378,A,-34.921268463134766,-44.45857238769531,-18.839269638061523
15,unrel_pure_y,code,15,True,3800,0.9277,0,A,-34.87513732910156,-46.14217758178711,-19.51479148864746
15,unrel_patch_xy,code,15,True,3800,0.9277,3378,A,-35.25584030151367,-46.58689880371094,-19.46366310119629
15,unrel_patch_yy,code,15,True,3800,0.9277,3378,A,-35.16311264038086,-46.03066635131836,-19.024417877197266
16,pure_a,code,15,True,3633,0.887,0,C,-35.02552032470703,-50.47806167602539,-19.295957565307617
16,pure_b,code,15,True,3633,0.887,0,C,-35.02552032470703,-50.47806167602539,-19.295957565307617
16,patch_ab,code,15,True,3633,0.887,3378,C,-35.11783981323242,-51.130950927734375,-19.22913360595703
16,patch_bb,code,15,True,3633,0.887,3378,C,-34.923072814941406,-50.62461471557617,-18.979393005371094
16,patch_ba,code,15,True,3633,0.887,3378,C,-34.923072814941406,-50.62461471557617,-18.979393005371094
16,patch_aa,code,15,True,3633,0.887,3378,C,-35.11783981323242,-51.130950927734375,-19.22913360595703
16,unrel_pure_y,code,15,True,3640,0.8887,0,C,-34.86708450317383,-52.26511764526367,-19.035165786743164
16,unrel_patch_xy,code,15,True,3640,0.8887,3378,C,-34.955440521240234,-51.951271057128906,-19.18769073486328
16,unrel_patch_yy,code,15,True,3640,0.8887,3378,C,-34.86111068725586,-51.71849822998047,-19.188745498657227
17,pure_a,code,15,True,3721,0.9084,0,C,-34.92694091796875,-50.41693115234375,-19.482036590576172
17,pure_b,code,15,True,3721,0.9084,0,C,-34.92694091796875,-50.41693115234375,-19.482036590576172
17,patch_ab,code,15,True,3721,0.9084,3378,C,-35.09674835205078,-50.51498031616211,-19.489866256713867
17,patch_bb,code,15,True,3721,0.9084,3378,C,-35.162269592285156,-50.293209075927734,-19.352231979370117
17,patch_ba,code,15,True,3721,0.9084,3378,C,-35.162269592285156,-50.293209075927734,-19.352231979370117
17,patch_aa,code,15,True,3721,0.9084,3378,C,-35.09674835205078,-50.51498031616211,-19.489866256713867
17,unrel_pure_y,code,15,True,3728,0.9102,0,C,-34.671199798583984,-50.59627151489258,-18.974979400634766
17,unrel_patch_xy,code,15,True,3728,0.9102,3378,C,-34.696311950683594,-50.33217239379883,-19.0340576171875
17,unrel_patch_yy,code,15,True,3728,0.9102,3378,C,-34.78386306762695,-50.45811462402344,-19.16288948059082
18,pure_a,code,15,True,3790,0.9253,0,C,-32.480621337890625,-45.20200729370117,-18.600784301757812
18,pure_b,code,15,True,3790,0.9253,0,C,-32.480621337890625,-45.20200729370117,-18.600784301757812
18,patch_ab,code,15,True,3790,0.9253,3378,C,-32.64596176147461,-45.0297737121582,-18.54251480102539
18,patch_bb,code,15,True,3790,0.9253,3378,C,-32.54608154296875,-45.39274597167969,-18.33441734313965
18,patch_ba,code,15,True,3790,0.9253,3378,C,-32.54608154296875,-45.39274597167969,-18.33441734313965
18,patch_aa,code,15,True,3790,0.9253,3378,C,-32.64596176147461,-45.0297737121582,-18.54251480102539
18,unrel_pure_y,code,15,True,3797,0.927,0,C,-31.31879997253418,-45.81538391113281,-17.892152786254883
18,unrel_patch_xy,code,15,True,3797,0.927,3378,C,-31.63910484313965,-45.95892333984375,-17.848072052001953
18,unrel_patch_yy,code,15,True,3797,0.927,3378,C,-31.731842041015625,-45.90488052368164,-18.097490310668945
19,pure_a,code,15,True,3764,0.9189,0,C,-34.07542419433594,-44.84461212158203,-19.421810150146484
19,pure_b,code,15,True,3764,0.9189,0,C,-34.07542419433594,-44.84461212158203,-19.421810150146484
19,patch_ab,code,15,True,3764,0.9189,3378,C,-34.46095275878906,-45.26914596557617,-19.460742950439453
19,patch_bb,code,15,True,3764,0.9189,3378,C,-34.34958267211914,-45.10686111450195,-19.266809463500977
19,patch_ba,code,15,True,3764,0.9189,3378,C,-34.34958267211914,-45.10686111450195,-19.266809463500977
19,patch_aa,code,15,True,3764,0.9189,3378,C,-34.46095275878906,-45.26914596557617,-19.460742950439453
19,unrel_pure_y,code,15,True,3771,0.9207,0,C,-32.79200744628906,-44.22850036621094,-18.79507827758789
19,unrel_patch_xy,code,15,True,3771,0.9207,3378,C,-33.36473846435547,-44.676883697509766,-19.08576774597168
19,unrel_patch_yy,code,15,True,3771,0.9207,3378,C,-33.48173141479492,-44.79599380493164,-19.08576774597168
20,pure_a,code,15,True,3751,0.9158,0,C,-32.77770233154297,-45.039817810058594,-18.728879928588867
20,pure_b,code,15,True,3751,0.9158,0,C,-32.77770233154297,-45.039817810058594,-18.728879928588867
20,patch_ab,code,15,True,3751,0.9158,3378,C,-33.24730682373047,-45.25813293457031,-18.9478816986084
20,patch_bb,code,15,True,3751,0.9158,3378,C,-32.87833786010742,-45.11592483520508,-18.76407814025879
20,patch_ba,code,15,True,3751,0.9158,3378,C,-32.87833786010742,-45.11592483520508,-18.76407814025879
20,patch_aa,code,15,True,3751,0.9158,3378,C,-33.24730682373047,-45.25813293457031,-18.9478816986084
20,unrel_pure_y,code,15,True,3758,0.9175,0,C,-31.898664474487305,-45.07597732543945,-18.672286987304688
20,unrel_patch_xy,code,15,True,3758,0.9175,3378,C,-32.19954299926758,-45.2235221862793,-18.44639015197754
20,unrel_patch_yy,code,15,True,3758,0.9175,3378,C,-32.385860443115234,-45.24835205078125,-18.45645523071289
21,pure_a,code,15,True,3853,0.9407,0,D,-32.452213287353516,-44.693172454833984,-17.667156219482422
21,pure_b,code,15,True,3853,0.9407,0,D,-32.452213287353516,-44.693172454833984,-17.667156219482422
21,patch_ab,code,15,True,3853,0.9407,3378,D,-32.5065803527832,-44.56379699707031,-17.712934494018555
21,patch_bb,code,15,True,3853,0.9407,3378,D,-32.40574264526367,-44.598934173583984,-17.36543083190918
21,patch_ba,code,15,True,3853,0.9407,3378,D,-32.40574264526367,-44.598934173583984,-17.36543083190918
21,patch_aa,code,15,True,3853,0.9407,3378,D,-32.5065803527832,-44.56379699707031,-17.712934494018555
21,unrel_pure_y,code,15,True,3860,0.9424,0,D,-30.162805557250977,-43.27445602416992,-16.816242218017578
21,unrel_patch_xy,code,15,True,3860,0.9424,3378,D,-30.613386154174805,-43.42856216430664,-17.032699584960938
21,unrel_patch_yy,code,15,True,3860,0.9424,3378,D,-30.576278686523438,-43.37041091918945,-17.035383224487305
22,pure_a,code,15,True,3849,0.9397,0,C,-33.611656188964844,-45.74529266357422,-18.88571548461914
22,pure_b,code,15,True,3849,0.9397,0,C,-33.611656188964844,-45.74529266357422,-18.88571548461914
22,patch_ab,code,15,True,3849,0.9397,3378,C,-34.000892639160156,-46.19207000732422,-18.821998596191406
22,patch_bb,code,15,True,3849,0.9397,3378,C,-33.64485549926758,-45.89640808105469,-18.7896671295166
22,patch_ba,code,15,True,3849,0.9397,3378,C,-33.64485549926758,-45.89640808105469,-18.7896671295166
22,patch_aa,code,15,True,3849,0.9397,3378,C,-34.000892639160156,-46.19207000732422,-18.821998596191406
22,unrel_pure_y,code,15,True,3856,0.9414,0,C,-32.63471221923828,-45.39576721191406,-18.598575592041016
22,unrel_patch_xy,code,15,True,3856,0.9414,3378,C,-33.36592102050781,-45.774566650390625,-18.74419403076172
22,unrel_patch_yy,code,15,True,3856,0.9414,3378,C,-33.07383346557617,-45.364227294921875,-18.763948440551758
23,pure_a,code,15,True,3735,0.9119,0,B,-35.6204948425293,-47.0938606262207,-20.46124839782715
23,pure_b,code,15,True,3735,0.9119,0,B,-35.6204948425293,-47.0938606262207,-20.46124839782715
23,patch_ab,code,15,True,3735,0.9119,3378,B,-35.496761322021484,-46.66527557373047,-20.13136100769043
23,patch_bb,code,15,True,3735,0.9119,3378,B,-35.307395935058594,-46.39982604980469,-20.16319465637207
23,patch_ba,code,15,True,3735,0.9119,3378,B,-35.307395935058594,-46.39982604980469,-20.16319465637207
23,patch_aa,code,15,True,3735,0.9119,3378,B,-35.496761322021484,-46.66527557373047,-20.13136100769043
23,unrel_pure_y,code,15,True,3742,0.9136,0,B,-35.08403778076172,-46.29970932006836,-20.124897003173828
23,unrel_patch_xy,code,15,True,3742,0.9136,3378,B,-35.08277893066406,-45.645912170410156,-19.927139282226562
23,unrel_patch_yy,code,15,True,3742,0.9136,3378,B,-35.09612274169922,-45.45410919189453,-20.024974822998047
