depth,probe,turn,kind,n_tokens,ctx_tokens,share
2,0,0,system,48,685,0.1215546361093125
2,0,1,filler_q,22,685,0.010744841031475882
2,0,2,filler_a,200,685,0.07530376001568584
2,0,3,filler_q,31,685,0.013784789172187395
2,0,4,filler_a,200,685,0.08982506318409378
2,0,5,probe,143,685,0.17817846750153876
2,1,0,system,48,790,0.11596698889765955
2,1,1,filler_q,22,790,0.010606008458398541
2,1,2,filler_a,200,790,0.07328894413808484
2,1,3,filler_q,31,790,0.014144616220317374
2,1,4,filler_a,200,790,0.08532116860368433
2,1,5,probe,248,790,0.18965197081922724
2,2,0,system,48,915,0.11000709148335974
2,2,1,filler_q,22,915,0.010704561012704561
2,2,2,filler_a,200,915,0.07189724674418585
2,2,3,filler_q,31,915,0.015705065854154654
2,2,4,filler_a,200,915,0.08072239566837425
2,2,5,probe,373,915,0.21603826123646286
2,3,0,system,48,852,0.11234213862677933
2,3,1,filler_q,22,852,0.01049672560611592
2,3,2,filler_a,200,852,0.07053460982601223
2,3,3,filler_q,31,852,0.015214351587090391
2,3,4,filler_a,200,852,0.08031730358504774
2,3,5,probe,310,852,0.2100080632862955
2,4,0,system,48,839,0.11190996067333003
2,4,1,filler_q,22,839,0.010239570561197509
2,4,2,filler_a,200,839,0.07121758784731469
2,4,3,filler_q,31,839,0.015191655584104069
2,4,4,filler_a,200,839,0.08172205073930172
2,4,5,probe,297,839,0.20553365832370218
2,5,0,system,48,864,0.11167074321683401
2,5,1,filler_q,22,864,0.010455716181755115
2,5,2,filler_a,200,864,0.06972333488928939
2,5,3,filler_q,31,864,0.014626720049296438
2,5,4,filler_a,200,864,0.07896925186105364
2,5,5,probe,322,864,0.2104534437987695
2,6,0,system,48,800,0.11477197693005392
2,6,1,filler_q,22,800,0.010817258943096153
2,6,2,filler_a,200,800,0.07204688129138503
2,6,3,filler_q,31,800,0.014412845796758944
2,6,4,filler_a,200,800,0.08340727337662202
2,6,5,probe,258,800,0.20044408550188564
2,7,0,system,48,896,0.10890980201068778
2,7,1,filler_q,22,896,0.01048580670124899
2,7,2,filler_a,200,896,0.07059038757908809
2,7,3,filler_q,31,896,0.014719276410712467
2,7,4,filler_a,200,896,0.0789352172416784
2,7,5,probe,354,896,0.2211874498891575
2,8,0,system,48,777,0.11533230458893096
2,8,1,filler_q,22,777,0.010708814810058143
2,8,2,filler_a,200,777,0.07274809507293867
2,8,3,filler_q,31,777,0.014507478291662323
2,8,4,filler_a,200,777,0.08468016454406779
2,8,5,probe,235,777,0.1958038249998708
2,9,0,system,48,1173,0.09657683140597895
2,9,1,filler_q,22,1173,0.01017906975669608
2,9,2,filler_a,200,1173,0.06632681495488413
2,9,3,filler_q,31,1173,0.014059292286229486
2,9,4,filler_a,200,1173,0.07195606840758728
2,9,5,probe,631,1173,0.25600620756358694
2,10,0,system,48,823,0.11244986132589219
2,10,1,filler_q,22,823,0.010243369356504717
2,10,2,filler_a,200,823,0.07155622890081759
2,10,3,filler_q,31,823,0.014479962073814079
2,10,4,filler_a,200,823,0.08316100574006668
2,10,5,probe,281,823,0.2024433196170321
2,11,0,system,48,797,0.11552816243862729
2,11,1,filler_q,22,797,0.010438950720065732
2,11,2,filler_a,200,797,0.07196496418339393
2,11,3,filler_q,31,797,0.014331131472882674
2,11,4,filler_a,200,797,0.08397873726349303
2,11,5,probe,255,797,0.19901415456934046
2,12,0,system,48,821,0.1117168346130697
2,12,1,filler_q,22,821,0.010210576568459584
2,12,2,filler_a,200,821,0.0709342380988005
2,12,3,filler_q,31,821,0.014295399789702401
2,12,4,filler_a,200,821,0.08303095621715784
2,12,5,probe,279,821,0.20550831963419114
2,13,0,system,48,863,0.10978637633462895
2,13,1,filler_q,22,863,0.010256596991175648
2,13,2,filler_a,200,863,0.06917544692441879
2,13,3,filler_q,31,863,0.014677397863000152
2,13,4,filler_a,200,863,0.07936378526170529
2,13,5,probe,321,863,0.2153107133501635
2,14,0,system,48,1063,0.09878810031260299
2,14,1,filler_q,22,1063,0.01063040176565283
2,14,2,filler_a,200,1063,0.06857339381921612
2,14,3,filler_q,31,1063,0.015025509196894049
2,14,4,filler_a,200,1063,0.07837786639299793
2,14,5,probe,521,1063,0.24379543838540485
2,15,0,system,48,900,0.11007804085806816
2,15,1,filler_q,22,900,0.010519196250422524
2,15,2,filler_a,200,900,0.06968895142205156
2,15,3,filler_q,31,900,0.015085556482299367
2,15,4,filler_a,200,900,0.07940063674146813
2,15,5,probe,358,900,0.22567006122653765
2,16,0,system,48,740,0.12076842182248271
2,16,1,filler_q,22,740,0.011407141854842928
2,16,2,filler_a,200,740,0.07507457889317948
2,16,3,filler_q,31,740,0.01458790592003556
2,16,4,filler_a,200,740,0.0866789651347517
2,16,5,probe,198,740,0.1816717186986807
2,17,0,system,48,828,0.1140482904375375
2,17,1,filler_q,22,828,0.010149821213289445
2,17,2,filler_a,200,828,0.07076021627537443
2,17,3,filler_q,31,828,0.014602971713415513
2,17,4,filler_a,200,828,0.08098114889784824
2,17,5,probe,286,828,0.20600842401017871
2,18,0,system,48,895,0.10893746752797284
2,18,1,filler_q,22,895,0.01083210091972564
2,18,2,filler_a,200,895,0.0709850989953793
2,18,3,filler_q,31,895,0.014864011762558249
2,18,4,filler_a,200,895,0.08061964415730927
2,18,5,probe,353,895,0.23476352433226566
2,19,0,system,48,870,0.11253608873522936
2,19,1,filler_q,22,870,0.010584449599421841
2,19,2,filler_a,200,870,0.07006771744190132
2,19,3,filler_q,31,870,0.014248672616322011
2,19,4,filler_a,200,870,0.07963121717347121
2,19,5,probe,328,870,0.21204908079698725
2,20,0,system,48,859,0.11094853108530778
2,20,1,filler_q,22,859,0.010539792686613758
2,20,2,filler_a,200,859,0.07000312228393568
2,20,3,filler_q,31,859,0.015107148487967237
2,20,4,filler_a,200,859,0.08027360301105091
2,20,5,probe,317,859,0.21615441493077014
2,21,0,system,48,960,0.10817879310925527
2,21,1,filler_q,22,960,0.010615611692695148
2,21,2,filler_a,200,960,0.07181134032882142
2,21,3,filler_q,31,960,0.016273924807208573
2,21,4,filler_a,200,960,0.08003535611521784
2,21,5,probe,418,960,0.2192000925335833
2,22,0,system,48,956,0.10781736191304958
2,22,1,filler_q,22,956,0.010379496690241852
2,22,2,filler_a,200,956,0.07145550648263566
2,22,3,filler_q,31,956,0.016078122434313613
2,22,4,filler_a,200,956,0.08001785265435046
2,22,5,probe,414,956,0.2188786832750793
2,23,0,system,48,843,0.11230368570505256
2,23,1,filler_q,22,843,0.010282504969849171
2,23,2,filler_a,200,843,0.07087494857147192
2,23,3,filler_q,31,843,0.0148881344527112
2,23,4,filler_a,200,843,0.0809830931674469
2,23,5,probe,301,843,0.20971812944753765
2,24,0,system,48,776,0.11706164724709867
2,24,1,filler_q,22,776,0.010896876531461097
2,24,2,filler_a,200,776,0.07269271301117897
2,24,3,filler_q,31,776,0.014550758196619995
2,24,4,filler_a,200,776,0.08416865170224241
2,24,5,probe,234,776,0.1948045876033575
2,25,0,system,48,958,0.10566902013640167
2,25,1,filler_q,22,958,0.010192440075895037
2,25,2,filler_a,200,958,0.06993454628830875
2,25,3,filler_q,31,958,0.01588862568794802
2,25,4,filler_a,200,958,0.07753802274078225
2,25,5,probe,416,958,0.23342865762833753
2,26,0,system,48,813,0.11377102899601432
2,26,1,filler_q,22,813,0.010444535541374589
2,26,2,filler_a,200,813,0.07218197609705612
2,26,3,filler_q,31,813,0.014376023929052906
2,26,4,filler_a,200,813,0.08496139254705781
2,26,5,probe,271,813,0.20577876296806608
2,27,0,system,48,922,0.10793056899656506
2,27,1,filler_q,22,922,0.010260539415968495
2,27,2,filler_a,200,922,0.07149397350102049
2,27,3,filler_q,31,922,0.015357804978175515
2,27,4,filler_a,200,922,0.07974433018085847
2,27,5,probe,380,922,0.22198365798476516
2,28,0,system,48,869,0.10963800572797489
2,28,1,filler_q,22,869,0.010346072334916023
2,28,2,filler_a,200,869,0.06957738988592155
2,28,3,filler_q,31,869,0.014742475586409398
2,28,4,filler_a,200,869,0.0803042845990376
2,28,5,probe,327,869,0.21682292106629575
2,29,0,system,48,885,0.10854046614672797
2,29,1,filler_q,22,885,0.01035200816132309
2,29,2,filler_a,200,885,0.07032273134362299
2,29,3,filler_q,31,885,0.015137230447459515
2,29,4,filler_a,200,885,0.08015140427698952
2,29,5,probe,343,885,0.22309343500864998
2,30,0,system,48,810,0.11314848299893754
2,30,1,filler_q,22,810,0.010685815929499798
2,30,2,filler_a,200,810,0.07211707869453221
2,30,3,filler_q,31,810,0.014276958223447878
2,30,4,filler_a,200,810,0.08324493660069265
2,30,5,probe,268,810,0.19952924328799782
2,31,0,system,48,809,0.11400117264985887
2,31,1,filler_q,22,809,0.010427266964593396
2,31,2,filler_a,200,809,0.07099458532735525
2,31,3,filler_q,31,809,0.014001604780585097
2,31,4,filler_a,200,809,0.08227224548889467
2,31,5,probe,267,809,0.20467573261385041
2,32,0,system,48,891,0.11016904786474235
2,32,1,filler_q,22,891,0.010784411491536972
2,32,2,filler_a,200,891,0.07081862318375443
2,32,3,filler_q,31,891,0.014752063720528952
2,32,4,filler_a,200,891,0.07943040437208992
2,32,5,probe,349,891,0.2186753375237913
2,33,0,system,48,759,0.12025734371268548
2,33,1,filler_q,22,759,0.01104338750073719
2,33,2,filler_a,200,759,0.07447181834601224
2,33,3,filler_q,31,759,0.01462240633086509
2,33,4,filler_a,200,759,0.08685166584930926
2,33,5,probe,217,759,0.1857877362964473
2,34,0,system,48,1017,0.10356161300792444
2,34,1,filler_q,22,1017,0.010241581410931566
2,34,2,filler_a,200,1017,0.07019759426319894
2,34,3,filler_q,31,1017,0.015945037716439292
2,34,4,filler_a,200,1017,0.08114715121473637
2,34,5,probe,475,1017,0.23246636917338037
2,35,0,system,48,810,0.11237976245967118
2,35,1,filler_q,22,810,0.010375132096770878
2,35,2,filler_a,200,810,0.07120605303887828
2,35,3,filler_q,31,810,0.014091795451818712
2,35,4,filler_a,200,810,0.08375846242660145
2,35,5,probe,268,810,0.2058258568920337
2,36,0,system,48,976,0.1056215190636749
2,36,1,filler_q,22,976,0.010038234975844329
2,36,2,filler_a,200,976,0.06940919156337344
2,36,3,filler_q,31,976,0.01557350964683657
2,36,4,filler_a,200,976,0.07731766343209756
2,36,5,probe,434,976,0.23279580729376903
2,37,0,system,48,795,0.1147603476476533
2,37,1,filler_q,22,795,0.010631063255472029
2,37,2,filler_a,200,795,0.07179302021620515
2,37,3,filler_q,31,795,0.014115288400688542
2,37,4,filler_a,200,795,0.08375197285727154
2,37,5,probe,253,795,0.204332056676094
2,38,0,system,48,766,0.1178133653858362
2,38,1,filler_q,22,766,0.010957120605690429
2,38,2,filler_a,200,766,0.07488428312359474
2,38,3,filler_q,31,766,0.01424585634678266
2,38,4,filler_a,200,766,0.08652585662716206
2,38,5,probe,224,766,0.18969750042936084
2,39,0,system,48,850,0.11173048447037104
2,39,1,filler_q,22,850,0.010566193312925298
2,39,2,filler_a,200,850,0.07113280327604343
2,39,3,filler_q,31,850,0.015396131026832904
2,39,4,filler_a,200,850,0.08095003520736554
2,39,5,probe,308,850,0.20683054128085132
4,0,0,system,48,1152,0.09500821458767206
4,0,1,filler_q,22,1152,0.006578881971780276
4,0,2,filler_a,200,1152,0.04586244065223144
4,0,3,filler_q,31,1152,0.005791520806476269
4,0,4,filler_a,200,1152,0.04194521603071166
4,0,5,filler_q,24,1152,0.005596163122790543
4,0,6,filler_a,200,1152,0.036530981433031684
4,0,7,filler_q,19,1152,0.009619256929767062
4,0,8,filler_a,200,1152,0.07043115192925598
4,0,9,probe,143,1152,0.17840180139182849
4,1,0,system,48,1257,0.09209515025855808
4,1,1,filler_q,22,1257,0.006505820602864032
4,1,2,filler_a,200,1257,0.0451878515584232
4,1,3,filler_q,31,1257,0.005782103589571874
4,1,4,filler_a,200,1257,0.04061907931404107
4,1,5,filler_q,24,1257,0.005888393461129238
4,1,6,filler_a,200,1257,0.035900408840348064
4,1,7,filler_q,19,1257,0.009916791670658398
4,1,8,filler_a,200,1257,0.0682906347882124
4,1,9,probe,248,1257,0.18900215667758857
4,2,0,system,48,1382,0.08595708700674054
4,2,1,filler_q,22,1382,0.006079563675146782
4,2,2,filler_a,200,1382,0.04303709625717711
4,2,3,filler_q,31,1382,0.0058092248391952706
4,2,4,filler_a,200,1382,0.03912972605437659
4,2,5,filler_q,24,1382,0.006295443973887149
4,2,6,filler_a,200,1382,0.03492076104524244
4,2,7,filler_q,19,1382,0.010905083283826666
4,2,8,filler_a,200,1382,0.06465235350674448
4,2,9,probe,373,1382,0.20849629857002583
4,3,0,system,48,1319,0.08915766422803717
4,3,1,filler_q,22,1319,0.006205114882518126
4,3,2,filler_a,200,1319,0.04396684040668353
4,3,3,filler_q,31,1319,0.005877399845273468
4,3,4,filler_a,200,1319,0.0397016381335078
4,3,5,filler_q,24,1319,0.005805993239503482
4,3,6,filler_a,200,1319,0.03460658370437386
4,3,7,filler_q,19,1319,0.010697020981481842
4,3,8,filler_a,200,1319,0.06432719991869362
4,3,9,probe,310,1319,0.2004275918516214
4,4,0,system,48,1306,0.08988945037464102
4,4,1,filler_q,22,1306,0.00632256257262942
4,4,2,filler_a,200,1306,0.04419486281271723
4,4,3,filler_q,31,1306,0.005997363180072324
4,4,4,filler_a,200,1306,0.03947492170289735
4,4,5,filler_q,24,1306,0.005790606310248192
4,4,6,filler_a,200,1306,0.035212687944948584
4,4,7,filler_q,19,1306,0.010724337613151391
4,4,8,filler_a,200,1306,0.06566769043678278
4,4,9,probe,297,1306,0.19771203903860624
4,5,0,system,48,1331,0.08759715193045325
4,5,1,filler_q,22,1331,0.006239315243317833
4,5,2,filler_a,200,1331,0.04349658122892941
4,5,3,filler_q,31,1331,0.0058466056120241305
4,5,4,filler_a,200,1331,0.03906275245187629
4,5,5,filler_q,24,1331,0.0059645219397479465
4,5,6,filler_a,200,1331,0.034123152484340835
4,5,7,filler_q,19,1331,0.010495952063447334
4,5,8,filler_a,200,1331,0.06378612075799595
4,5,9,probe,322,1331,0.20726149241409075
4,6,0,system,48,1267,0.09128109305211751
4,6,1,filler_q,22,1267,0.006551728306725929
4,6,2,filler_a,200,1267,0.04403335208675396
4,6,3,filler_q,31,1267,0.006002853009931641
4,6,4,filler_a,200,1267,0.0400170890683853
4,6,5,filler_q,24,1267,0.00603410768091539
4,6,6,filler_a,200,1267,0.035490869355328414
4,6,7,filler_q,19,1267,0.010229458334388042
4,6,8,filler_a,200,1267,0.06732543148328318
4,6,9,probe,258,1267,0.19545302058133984
4,7,0,system,48,1363,0.08552572194606789
4,7,1,filler_q,22,1363,0.005831618131115879
4,7,2,filler_a,200,1363,0.043332088111938116
4,7,3,filler_q,31,1363,0.00550863510283317
4,7,4,filler_a,200,1363,0.038258846113485845
4,7,5,filler_q,24,1363,0.006056665613592305
4,7,6,filler_a,200,1363,0.03421060292231459
4,7,7,filler_q,19,1363,0.010404899724765215
4,7,8,filler_a,200,1363,0.06399316190706372
4,7,9,probe,354,1363,0.210420188090211
4,8,0,system,48,1244,0.09252692199334511
4,8,1,filler_q,22,1244,0.006416122404312399
4,8,2,filler_a,200,1244,0.0445241725584411
4,8,3,filler_q,31,1244,0.005727705160600505
4,8,4,filler_a,200,1244,0.0403281172367258
4,8,5,filler_q,24,1244,0.005822026167357386
4,8,6,filler_a,200,1244,0.03533305687858501
4,8,7,filler_q,19,1244,0.009883397287413942
4,8,8,filler_a,200,1244,0.06729646689916535
4,8,9,probe,235,1244,0.19421484696840707
4,9,0,system,48,1640,0.07712802543120093
4,9,1,filler_q,22,1640,0.006226521646544893
4,9,2,filler_a,200,1640,0.04031970086386849
4,9,3,filler_q,31,1640,0.005586008913879337
4,9,4,filler_a,200,1640,0.035288063690451565
4,9,5,filler_q,24,1640,0.006276551170768363
4,9,6,filler_a,200,1640,0.03217031748529253
4,9,7,filler_q,19,1640,0.011062055418533667
4,9,8,filler_a,200,1640,0.059896199260037974
4,9,9,probe,631,1640,0.2350909138242514
4,10,0,system,48,1290,0.0911201548439875
4,10,1,filler_q,22,1290,0.006447559658640412
4,10,2,filler_a,200,1290,0.04472953734616264
4,10,3,filler_q,31,1290,0.00594416739407011
4,10,4,filler_a,200,1290,0.03952401770998648
4,10,5,filler_q,24,1290,0.005828242596548128
4,10,6,filler_a,200,1290,0.03513421213480683
4,10,7,filler_q,19,1290,0.009856417551372232
4,10,8,filler_a,200,1290,0.06595091783374585
4,10,9,probe,281,1290,0.19686532242394605
4,11,0,system,48,1264,0.09251247862953704
4,11,1,filler_q,22,1264,0.006423515138888808
4,11,2,filler_a,200,1264,0.044152257313733234
4,11,3,filler_q,31,1264,0.005902832781029543
4,11,4,filler_a,200,1264,0.03997985304602736
4,11,5,filler_q,24,1264,0.00592577333103661
4,11,6,filler_a,200,1264,0.03553817704479911
4,11,7,filler_q,19,1264,0.010115247253020598
4,11,8,filler_a,200,1264,0.06726057006025599
4,11,9,probe,255,1264,0.1925281237129184
4,12,0,system,48,1288,0.09060614854262372
4,12,1,filler_q,22,1288,0.006374377058038894
4,12,2,filler_a,200,1288,0.04404112767324453
4,12,3,filler_q,31,1288,0.005870567038889218
4,12,4,filler_a,200,1288,0.03910645252908296
4,12,5,filler_q,24,1288,0.005748656285876841
4,12,6,filler_a,200,1288,0.03486070631143434
4,12,7,filler_q,19,1288,0.009741660561994436
4,12,8,filler_a,200,1288,0.06518210991526985
4,12,9,probe,279,1288,0.19735361948733043
4,13,0,system,48,1330,0.08715322188548313
4,13,1,filler_q,22,1330,0.006097324629139977
4,13,2,filler_a,200,1330,0.04308938076082308
4,13,3,filler_q,31,1330,0.00577880333257913
4,13,4,filler_a,200,1330,0.03868805076838555
4,13,5,filler_q,24,1330,0.0059475792168424135
4,13,6,filler_a,200,1330,0.03405044081735298
4,13,7,filler_q,19,1330,0.010442070445538576
4,13,8,filler_a,200,1330,0.06377641062967143
4,13,9,probe,321,1330,0.20819170363301964
4,14,0,system,48,1530,0.08030315578344882
4,14,1,filler_q,22,1530,0.005953987754386159
4,14,2,filler_a,200,1530,0.04058012567894398
4,14,3,filler_q,31,1530,0.005705849410415187
4,14,4,filler_a,200,1530,0.03656825412688569
4,14,5,filler_q,24,1530,0.006588104478560508
4,14,6,filler_a,200,1530,0.03351672764091873
4,14,7,filler_q,19,1530,0.011764417303639751
4,14,8,filler_a,200,1530,0.06341993004994606
4,14,9,probe,521,1530,0.2251473741864629
4,15,0,system,48,1367,0.08604955832594907
4,15,1,filler_q,22,1367,0.005756484181129007
4,15,2,filler_a,200,1367,0.04271593507181082
4,15,3,filler_q,31,1367,0.005613566596090025
4,15,4,filler_a,200,1367,0.038184498942126055
4,15,5,filler_q,24,1367,0.006222390731664085
4,15,6,filler_a,200,1367,0.03387842164772792
4,15,7,filler_q,19,1367,0.010749973988849248
4,15,8,filler_a,200,1367,0.06351780413703523
4,15,9,probe,358,1367,0.21463489808752456
4,16,0,system,48,1207,0.09410913339708005
4,16,1,filler_q,22,1207,0.006528926252184486
4,16,2,filler_a,200,1207,0.04582986347548024
4,16,3,filler_q,31,1207,0.005863545767108902
4,16,4,filler_a,200,1207,0.04159514301686329
4,16,5,filler_q,24,1207,0.006049523600194284
4,16,6,filler_a,200,1207,0.036108158012979175
4,16,7,filler_q,19,1207,0.01003392261129843
4,16,8,filler_a,200,1207,0.0691791012548606
4,16,9,probe,198,1207,0.1835325609197298
4,17,0,system,48,1295,0.09064136629157549
4,17,1,filler_q,22,1295,0.0063517334850966
4,17,2,filler_a,200,1295,0.043914554655544
4,17,3,filler_q,31,1295,0.00596160609868146
4,17,4,filler_a,200,1295,0.039387182608244586
4,17,5,filler_q,24,1295,0.00581262387760173
4,17,6,filler_a,200,1295,0.034985113364882636
4,17,7,filler_q,19,1295,0.009992186933793334
4,17,8,filler_a,200,1295,0.06501810188939317
4,17,9,probe,286,1295,0.19918826728144268
4,18,0,system,48,1362,0.08581566860217604
4,18,1,filler_q,22,1362,0.005777272566606539
4,18,2,filler_a,200,1362,0.04333529015401627
4,18,3,filler_q,31,1362,0.005548026539383744
4,18,4,filler_a,200,1362,0.03905461199067162
4,18,5,filler_q,24,1362,0.006146062600713709
4,18,6,filler_a,200,1362,0.03437259565231443
4,18,7,filler_q,19,1362,0.01037195376280664
4,18,8,filler_a,200,1362,0.06467724941413167
4,18,9,probe,353,1362,0.21545303693028472
4,19,0,system,48,1337,0.08799194268106625
4,19,1,filler_q,22,1337,0.006176921662258583
4,19,2,filler_a,200,1337,0.043468966559157884
4,19,3,filler_q,31,1337,0.00578310624859904
4,19,4,filler_a,200,1337,0.03937839034362156
4,19,5,filler_q,24,1337,0.006027956924686606
4,19,6,filler_a,200,1337,0.03431536191942541
4,19,7,filler_q,19,1337,0.010425382769767566
4,19,8,filler_a,200,1337,0.06429078696299939
4,19,9,probe,328,1337,0.20634036946694323
4,20,0,system,48,1326,0.08697385207309472
4,20,1,filler_q,22,1326,0.0060631827582292575
4,20,2,filler_a,200,1326,0.04331933316210912
4,20,3,filler_q,31,1326,0.005819111198197668
4,20,4,filler_a,200,1326,0.0390909195971858
4,20,5,filler_q,24,1326,0.005942434755482839
4,20,6,filler_a,200,1326,0.03450371935065277
4,20,7,filler_q,19,1326,0.010836229080336324
4,20,8,filler_a,200,1326,0.06498851756091995
4,20,9,probe,317,1326,0.2085819249305132
4,21,0,system,48,1427,0.08665091904995248
4,21,1,filler_q,22,1427,0.0060250130046145545
4,21,2,filler_a,200,1427,0.04284189524868687
4,21,3,filler_q,31,1427,0.005709217752381479
4,21,4,filler_a,200,1427,0.03858821841510007
4,21,5,filler_q,24,1427,0.00618759618275011
4,21,6,filler_a,200,1427,0.034746955208653674
4,21,7,filler_q,19,1427,0.011953346157207001
4,21,8,filler_a,200,1427,0.06359187282227197
4,21,9,probe,418,1427,0.20571400258927497
4,22,0,system,48,1423,0.08570825517402914
4,22,1,filler_q,22,1423,0.0059690643181116165
4,22,2,filler_a,200,1423,0.042814272732516034
4,22,3,filler_q,31,1423,0.005637267949447078
4,22,4,filler_a,200,1423,0.038834178380490414
4,22,5,filler_q,24,1423,0.006002749501483717
4,22,6,filler_a,200,1423,0.03454035659207477
4,22,7,filler_q,19,1423,0.011571486437812695
4,22,8,filler_a,200,1423,0.06283467585855362
4,22,9,probe,414,1423,0.20807807388678157
4,23,0,system,48,1310,0.08873670167197112
4,23,1,filler_q,22,1310,0.00629875676696301
4,23,2,filler_a,200,1310,0.04400147792049691
4,23,3,filler_q,31,1310,0.005927333650827982
4,23,4,filler_a,200,1310,0.039649405352705
4,23,5,filler_q,24,1310,0.005842124699928286
4,23,6,filler_a,200,1310,0.035097486404964684
4,23,7,filler_q,19,1310,0.010763305341477292
4,23,8,filler_a,200,1310,0.0654495644955091
4,23,9,probe,301,1310,0.20153178295504404
4,24,0,system,48,1243,0.09334733307109655
4,24,1,filler_q,22,1243,0.0064506754323429005
4,24,2,filler_a,200,1243,0.04465417499053159
4,24,3,filler_q,31,1243,0.005765546172198155
4,24,4,filler_a,200,1243,0.04032554787539766
4,24,5,filler_q,24,1243,0.005930876284481634
4,24,6,filler_a,200,1243,0.03536814874169636
4,24,7,filler_q,19,1243,0.010033393410633806
4,24,8,filler_a,200,1243,0.06732656198667542
4,24,9,probe,234,1243,0.19311514986941347
4,25,0,system,48,1425,0.08462034100743243
4,25,1,filler_q,22,1425,0.005885172217003853
4,25,2,filler_a,200,1425,0.04220226381258607
4,25,3,filler_q,31,1425,0.005575831133199649
4,25,4,filler_a,200,1425,0.03722347371981982
4,25,5,filler_q,24,1425,0.005911039684162178
4,25,6,filler_a,200,1425,0.03365088920046588
4,25,7,filler_q,19,1425,0.011589443210094252
4,25,8,filler_a,200,1425,0.06136878832890602
4,25,9,probe,416,1425,0.2185984874197402
4,26,0,system,48,1280,0.09088541541387674
4,26,1,filler_q,22,1280,0.006437082063153743
4,26,2,filler_a,200,1280,0.044584885367177085
4,26,3,filler_q,31,1280,0.0059826517529490975
4,26,4,filler_a,200,1280,0.040223874212543365
4,26,5,filler_q,24,1280,0.005923815523633635
4,26,6,filler_a,200,1280,0.03559523848355184
4,26,7,filler_q,19,1280,0.00974478827488845
4,26,8,filler_a,200,1280,0.06700544436101552
4,26,9,probe,271,1280,0.19971287912358093
4,27,0,system,48,1389,0.08589227374846131
