probe,condition,filler,depth,closed,ctx_tokens,fill,patch_tokens,gold,s_a,s_b,s_p,pred,compliant_a,compliant_b,response
0,unrel_pure_y_gen,code,15,True,,,,C,,,,B,False,False,"Based on the provided information, the most likely diagnosis for the patient is:

**B) URTI (Upper Respiratory Tract Infection)**

**Reasoning:**

- **Chief Complaint:** The patient has nasal congestion and a clear runny nose, which are common symptoms of an URTI.
- **Symptoms:** The patient also reports severe itching in one or both eyes, which can be associated with allergic reactions. However, "
0,unrel_patch_xy_gen,code,15,True,,,,C,,,,B,False,False,"Based on the provided information, the most likely diagnosis for the patient is:

**B) URTI (Upper Respiratory Tract Infection)**

**Reasoning:**

- **Chief Complaint:** The patient has nasal congestion and a clear runny nose, which are common symptoms of an URTI.
- **Symptoms:** The patient also reports severe itching in one or both eyes, which can be associated with allergic reactions. However, "
0,unrel_patch_yy_gen,code,15,True,,,,C,,,,B,False,False,"Based on the provided information, the most likely diagnosis for the patient is:

**B) URTI (Upper Respiratory Tract Infection)**

**Reasoning:**

- **Chief Complaint:** The patient has nasal congestion and a clear runny nose, which are common symptoms of an URTI.
- **Symptoms:** The patient also reports severe itching in one or both eyes, which can be associated with allergic reactions. However, "
1,pure_a,code,15,True,3817.0,0.9319,0.0,E,-16.686222076416016,-20.72215461730957,-4.106841564178467,,,,
1,pure_b,code,15,True,3817.0,0.9319,0.0,E,-16.877763748168945,-20.92021942138672,-3.8481874465942383,,,,
1,patch_ab,code,15,True,3817.0,0.9319,3509.0,E,-16.880216598510742,-21.30844497680664,-4.158882141113281,,,,
1,patch_bb,code,15,True,3817.0,0.9319,3509.0,E,-16.82710838317871,-21.10860824584961,-3.9577314853668213,,,,
1,patch_ba,code,15,True,3817.0,0.9319,3509.0,E,-16.792085647583008,-21.011878967285156,-3.988279342651367,,,,
1,patch_aa,code,15,True,3817.0,0.9319,3509.0,E,-16.882848739624023,-21.34547233581543,-4.044713497161865,,,,
1,unrel_pure_y,code,15,True,3824.0,0.9336,0.0,E,-16.779869079589844,-20.948810577392578,-3.8672122955322266,,,,
1,unrel_patch_xy,code,15,True,3824.0,0.9336,3509.0,E,-16.797910690307617,-21.24907684326172,-4.369947910308838,,,,
1,unrel_patch_yy,code,15,True,3824.0,0.9336,3509.0,E,-16.87234878540039,-21.286544799804688,-4.0357866287231445,,,,
1,pure_a_gen,code,15,True,,,,E,,,,E,False,False,"Based on the provided information, the most likely diagnosis for the patient is:

**E) Bronchospasm / acute asthma exacerbation**

**Reasoning:**

- **Chief Complaint:** Cough
- **Symptoms:** Shortness of breath and difficulty breathing, wheezing on exhalation, history of asthma, recent cold, chronic sinusitis, use of bronchodilator, exposure to secondhand smoke, history of asthma, and allergies.
"
1,pure_b_gen,code,15,True,,,,E,,,,E,False,False,"Based on the provided information, the most likely diagnosis for this patient is:

**E) Bronchospasm / acute asthma exacerbation**

**Reasoning:**

- **Chief Complaint and Symptoms:** The patient has a cough and is experiencing shortness of breath, which are classic symptoms of an asthma exacerbation.
- **History:** The patient has a family history of asthma, has been hospitalized for asthma in th"
1,patch_ab_gen,code,15,True,,,,E,,,,E,False,False,"Based on the provided information, the most likely diagnosis for the patient is:

**E) Bronchospasm / acute asthma exacerbation**

**Reasoning:**

- **Chief Complaint:** The patient has a cough, which is a common symptom of asthma.
- **Symptoms:** The patient reports experiencing shortness of breath and difficulty breathing, which are classic symptoms of an asthma exacerbation. Additionally, the p"
1,patch_bb_gen,code,15,True,,,,E,,,,E,False,False,"Based on the provided information, the most likely diagnosis for the patient is:

**E) Bronchospasm / acute asthma exacerbation**

**Reasoning:**

- **Chief Complaint:** The patient has a cough, which is a common symptom of asthma.
- **Symptoms:** The patient reports experiencing shortness of breath and difficulty breathing, which are classic symptoms of an asthma exacerbation. The presence of whe"
1,patch_ba_gen,code,15,True,,,,E,,,,E,False,False,"Based on the provided information, the most likely diagnosis for the patient is:

**E) Bronchospasm / acute asthma exacerbation**

**Reasoning:**

- **Chief Complaint:** The patient has a cough, which is a common symptom of asthma.
- **Symptoms:** The patient reports experiencing shortness of breath and difficulty breathing, which are classic symptoms of an asthma exacerbation. The presence of whe"
1,patch_aa_gen,code,15,True,,,,E,,,,E,False,False,"Based on the provided information, the most likely diagnosis for the patient is:

**E) Bronchospasm / acute asthma exacerbation**

**Reasoning:**

- **Chief Complaint:** The patient has a cough, which is a common symptom of asthma.
- **Symptoms:** The patient reports experiencing shortness of breath and difficulty breathing, which are classic symptoms of an asthma exacerbation. Additionally, the p"
1,unrel_pure_y_gen,code,15,True,,,,E,,,,E,False,False,"Based on the provided information, the most likely diagnosis for the patient is:

**E) Bronchospasm / acute asthma exacerbation**

**Reasoning:**

- **Chief Complaint and Symptoms:** The patient has a cough and is experiencing shortness of breath, which are classic symptoms of an asthma exacerbation.
- **Family History:** The patient has family members with asthma, suggesting a genetic predisposit"
1,unrel_patch_xy_gen,code,15,True,,,,E,,,,E,False,False,"Based on the provided information, the most likely diagnosis for the patient is:

**E) Bronchospasm / acute asthma exacerbation**

**Reasoning:**

- **Chief Complaint:** The patient has a cough, which is a common symptom of asthma.
- **Symptoms:** The patient reports experiencing shortness of breath and difficulty breathing, which are classic symptoms of an asthma exacerbation. The presence of whe"
1,unrel_patch_yy_gen,code,15,True,,,,E,,,,E,False,False,"Based on the provided information, the most likely diagnosis for the patient is:

**E) Bronchospasm / acute asthma exacerbation**

**Reasoning:**

- **Chief Complaint:** The patient has a cough, which is a common symptom of asthma.
- **Symptoms:** The patient reports experiencing shortness of breath and difficulty breathing, which are classic symptoms of an asthma exacerbation. The presence of whe"
2,pure_a,code,15,True,3942.0,0.9624,0.0,A,-15.781464576721191,-22.723722457885742,-7.956896781921387,,,,
2,pure_b,code,15,True,3942.0,0.9624,0.0,A,-15.765827178955078,-22.778730392456055,-7.9331207275390625,,,,
2,patch_ab,code,15,True,3942.0,0.9624,3509.0,A,-16.018829345703125,-23.109760284423828,-8.007112503051758,,,,
2,patch_bb,code,15,True,3942.0,0.9624,3509.0,A,-15.906665802001953,-22.94675064086914,-7.960464954376221,,,,
2,patch_ba,code,15,True,3942.0,0.9624,3509.0,A,-15.997241973876953,-22.925395965576172,-7.9785332679748535,,,,
2,patch_aa,code,15,True,3942.0,0.9624,3509.0,A,-16.116241455078125,-23.148754119873047,-7.936829090118408,,,,
2,unrel_pure_y,code,15,True,3949.0,0.9641,0.0,A,-15.721365928649902,-22.710729598999023,-7.942049980163574,,,,
2,unrel_patch_xy,code,15,True,3949.0,0.9641,3509.0,A,-16.109878540039062,-23.0970401763916,-7.8877973556518555,,,,
2,unrel_patch_yy,code,15,True,3949.0,0.9641,3509.0,A,-16.040292739868164,-23.0465030670166,-7.957545280456543,,,,
2,pure_a_gen,code,15,True,,,,A,,,,A,False,False,"Based on the provided patient information, the most likely diagnosis is:

**A) Panic attack**

**Reasoning:**

- **Chief Complaint:** The patient feels detached from their own body or surroundings, which is a common symptom of a panic attack.
- **Symptoms:**
  - **Increased Sweating:** The patient has significantly increased sweating, which is a hallmark symptom of panic attacks.
  - **Pain:** The"
2,pure_b_gen,code,15,True,,,,A,,,,A,False,False,"Based on the provided patient information, the most likely diagnosis is:

**A) Panic attack**

**Reasoning:**

- **Chief Complaint:** The patient feels detached from their own body or surroundings, which is a common symptom of a panic attack.
- **Symptoms:**
  - **Increased Sweating:** The patient has reported significantly increased sweating, which is a hallmark symptom of panic attacks.
  - **Pa"
2,patch_ab_gen,code,15,True,,,,A,,,,A,False,False,"Based on the provided patient information, the most likely diagnosis is:

**A) Panic attack**

**Reasoning:**

- **Chief Complaint:** The patient feels detached from their own body or surroundings, which is a common symptom of a panic attack.
- **Symptoms:**
  - **Increased Sweating:** The patient has reported significantly increased sweating, which is a hallmark symptom of panic attacks.
  - **Pa"
2,patch_bb_gen,code,15,True,,,,A,,,,A,False,False,"Based on the provided patient information, the most likely diagnosis is:

**A) Panic attack**

**Reasoning:**

- **Chief Complaint:** The patient feels detached from their own body or surroundings, which is a common symptom of a panic attack.
- **Symptoms:**
  - **Increased Sweating:** The patient has reported significantly increased sweating, which is a hallmark symptom of panic attacks.
  - **Pa"
2,patch_ba_gen,code,15,True,,,,A,,,,A,False,False,"Based on the provided patient information, the most likely diagnosis is:

**A) Panic attack**

**Reasoning:**

- **Chief Complaint:** The patient feels detached from their own body or surroundings, which is a common symptom of a panic attack.
- **Symptoms:**
  - **Increased Sweating:** The patient has reported significantly increased sweating, which is a hallmark symptom of panic attacks.
  - **Pa"
2,patch_aa_gen,code,15,True,,,,A,,,,A,False,False,"Based on the provided patient information, the most likely diagnosis is:

**A) Panic attack**

**Reasoning:**

- **Chief Complaint:** The patient feels detached from their own body or surroundings, which is a common symptom of a panic attack.
- **Symptoms:**
  - **Increased Sweating:** The patient has reported significantly increased sweating, which is a hallmark symptom of panic attacks.
  - **Pa"
2,unrel_pure_y_gen,code,15,True,,,,A,,,,A,False,False,"Based on the provided patient information, the most likely diagnosis is:

**A) Panic attack**

**Reasoning:**

- **Chief Complaint:** The patient feels detached from their own body or surroundings, which is a common symptom of a panic attack.
- **Symptoms:**
  - **Increased Sweating:** The patient has reported significantly increased sweating, which is a hallmark symptom of panic attacks.
  - **Pa"
2,unrel_patch_xy_gen,code,15,True,,,,A,,,,A,False,False,"Based on the provided patient information, the most likely diagnosis is:

**A) Panic attack**

**Reasoning:**

- **Chief Complaint:** The patient feels detached from their own body or their surroundings, which is a classic symptom of a panic attack.
- **Symptoms:**
  - **Increased Sweating:** The patient has reported significantly increased sweating, which is a common symptom of panic attacks.
  -"
2,unrel_patch_yy_gen,code,15,True,,,,A,,,,A,False,False,"Based on the provided patient information, the most likely diagnosis is:

**A) Panic attack**

**Reasoning:**

- **Chief Complaint:** The patient feels detached from their own body or surroundings, which is a common symptom of a panic attack.
- **Symptoms:**
  - **Increased Sweating:** The patient has reported significantly increased sweating, which is a hallmark symptom of panic attacks.
  - **Pa"
3,pure_a,code,15,True,3879.0,0.947,0.0,A,-16.273130416870117,-23.216753005981445,-7.920734405517578,,,,
3,pure_b,code,15,True,3879.0,0.947,0.0,A,-16.313405990600586,-23.17270851135254,-7.9326629638671875,,,,
3,patch_ab,code,15,True,3879.0,0.947,3509.0,A,-16.411577224731445,-23.56705093383789,-8.018721580505371,,,,
3,patch_bb,code,15,True,3879.0,0.947,3509.0,A,-16.466337203979492,-23.408166885375977,-7.99786376953125,,,,
3,patch_ba,code,15,True,3879.0,0.947,3509.0,A,-16.445985794067383,-23.35027313232422,-7.964807033538818,,,,
3,patch_aa,code,15,True,3879.0,0.947,3509.0,A,-16.433231353759766,-23.4305477142334,-7.9622297286987305,,,,
3,unrel_pure_y,code,15,True,3886.0,0.9487,0.0,A,-16.366167068481445,-23.25255584716797,-8.025245666503906,,,,
3,unrel_patch_xy,code,15,True,3886.0,0.9487,3509.0,A,-16.39742660522461,-23.561798095703125,-8.00398063659668,,,,
3,unrel_patch_yy,code,15,True,3886.0,0.9487,3509.0,A,-16.53312110900879,-23.585128784179688,-7.962836742401123,,,,
3,pure_a_gen,code,15,True,,,,A,,,,A,False,False,"Based on the provided patient information, the most likely diagnosis is:

**A) Pulmonary neoplasm**

**Reasoning:**

- **Loss of appetite and getting full quickly:** These symptoms can be associated with various conditions, but in the context of the patient's history, including exposure to secondhand cigarette smoke and family history of lung cancer, a pulmonary neoplasm (such as lung cancer) beco"
3,pure_b_gen,code,15,True,,,,A,,,,A,False,False,"Based on the provided patient information, the most likely diagnosis is:

**A) Pulmonary neoplasm**

**Reasoning:**

- **Loss of appetite and getting full quickly:** These symptoms can be associated with various conditions, but in the context of the patient's history of smoking (current and exposure to secondhand smoke), former smoking, and family history of lung cancer, a pulmonary neoplasm (such"
3,patch_ab_gen,code,15,True,,,,A,,,,A,False,False,"Based on the provided patient information, the most likely diagnosis is:

**A) Pulmonary neoplasm**

**Reasoning:**

- **Loss of appetite and getting full quickly:** These symptoms can be associated with various conditions, but in the context of the patient's other symptoms (pain in the posterior chest wall, shortness of breath, fatigue, and non-restful sleep), along with a history of smoking and "
3,patch_bb_gen,code,15,True,,,,A,,,,A,False,False,"Based on the provided patient information, the most likely diagnosis is:

**A) Pulmonary neoplasm**

**Reasoning:**

- **Loss of appetite and getting full quickly:** These symptoms can be associated with various conditions, but in the context of the patient's other symptoms (pain in the posterior chest wall, shortness of breath, fatigue, and non-restful sleep), along with a history of smoking and "
3,patch_ba_gen,code,15,True,,,,A,,,,A,False,False,"Based on the provided patient information, the most likely diagnosis is:

**A) Pulmonary neoplasm**

**Reasoning:**

- **Loss of appetite and getting full quickly:** These symptoms can be associated with various conditions, but in the context of the patient's other symptoms (pain in the posterior chest wall, shortness of breath, fatigue, and non-restful sleep), along with a history of smoking and "
3,patch_aa_gen,code,15,True,,,,A,,,,A,False,False,"Based on the provided patient information, the most likely diagnosis is:

**A) Pulmonary neoplasm**

**Reasoning:**

- **Loss of appetite and getting full quickly:** These symptoms can be associated with various conditions, but in the context of the patient's other symptoms (pain in the posterior chest wall, shortness of breath, fatigue, and non-restful sleep), along with a history of smoking and "
3,unrel_pure_y_gen,code,15,True,,,,A,,,,A,False,False,"Based on the provided patient information, the most likely diagnosis is:

**A) Pulmonary neoplasm**

**Reasoning:**

- **Loss of appetite and getting full quickly:** These symptoms can be associated with various conditions, but in the context of the patient's history of smoking (current and exposure to secondhand smoke), former smoking, and family history of lung cancer, a pulmonary neoplasm (such"
3,unrel_patch_xy_gen,code,15,True,,,,A,,,,A,False,False,"Based on the provided patient information, the most likely diagnosis is:

**A) Pulmonary neoplasm**

**Reasoning:**

- **Loss of appetite and getting full quickly:** These symptoms can be associated with various conditions, but in the context of the patient's other symptoms (pain in the posterior chest wall, shortness of breath, fatigue, and non-restful sleep), along with a history of smoking and "
3,unrel_patch_yy_gen,code,15,True,,,,A,,,,A,False,False,"Based on the provided patient information, the most likely diagnosis is:

**A) Pulmonary neoplasm**

**Reasoning:**

- **Loss of appetite and getting full quickly:** These symptoms can be associated with various conditions, but in the context of the patient's other symptoms (pain in the posterior chest wall, shortness of breath, fatigue, and non-restful sleep), along with a history of smoking and "
4,pure_a,code,15,True,3866.0,0.9438,0.0,A,-16.07278060913086,-23.266191482543945,-8.6129150390625,,,,
4,pure_b,code,15,True,3866.0,0.9438,0.0,A,-16.05779266357422,-23.016721725463867,-8.552228927612305,,,,
4,patch_ab,code,15,True,3866.0,0.9438,3509.0,A,-16.255599975585938,-23.56951904296875,-8.49722671508789,,,,
4,patch_bb,code,15,True,3866.0,0.9438,3509.0,A,-16.36060905456543,-23.6728515625,-8.555006980895996,,,,
4,patch_ba,code,15,True,3866.0,0.9438,3509.0,A,-16.209014892578125,-23.5194149017334,-8.524059295654297,,,,
4,patch_aa,code,15,True,3866.0,0.9438,3509.0,A,-16.330265045166016,-23.687395095825195,-8.544635772705078,,,,
4,unrel_pure_y,code,15,True,3873.0,0.9456,0.0,A,-16.150630950927734,-23.165821075439453,-8.665555000305176,,,,
4,unrel_patch_xy,code,15,True,3873.0,0.9456,3509.0,A,-16.422571182250977,-23.569000244140625,-8.564533233642578,,,,
4,unrel_patch_yy,code,15,True,3873.0,0.9456,3509.0,A,-16.3570556640625,-23.594358444213867,-8.58453369140625,,,,
4,pure_a_gen,code,15,True,,,,A,,,,E,False,False,"Based on the provided patient information, the most likely diagnosis is:

**E) Acute laryngitis**

**Reasoning:**

- **Chief Complaint and Symptoms:** The patient reports pain that improves when leaning forward, which is a characteristic symptom of laryngitis, particularly acute laryngitis. The pain is described as sharp, similar to a ""knife stroke,"" which is consistent with inflammation of the la"
4,pure_b_gen,code,15,True,,,,A,,,,E,False,False,"Based on the provided patient information, the most likely diagnosis is:

**E) Acute laryngitis**

**Reasoning:**

- **Chief Complaint and Symptoms:** The patient reports pain that improves when leaning forward, which is a characteristic symptom of laryngitis, particularly acute laryngitis. The pain is described as sharp, similar to a ""knife stroke,"" which is consistent with inflammation of the la"
4,patch_ab_gen,code,15,True,,,,A,,,,D,False,False,"Based on the provided patient information, the most likely diagnosis is:

**D) Viral pharyngitis**

**Reasoning:**

- **Chief Complaint and Symptoms:** The patient reports pain that improves when leaning forward, which is a characteristic symptom of viral pharyngitis. The pain is described as sharp, similar to a ""knife stroke,"" and the intensity is rated as a 9. The pain does not radiate to anothe"
4,patch_bb_gen,code,15,True,,,,A,,,,E,False,False,"Based on the provided patient information, the most likely diagnosis is:

**E) Acute laryngitis**

**Reasoning:**

- **Chief Complaint and Symptoms:** The patient reports pain that improves when leaning forward, which is a characteristic symptom of laryngitis, particularly acute laryngitis. The pain is described as sharp, similar to a ""knife stroke,"" and the patient indicates that the pain is inte"
4,patch_ba_gen,code,15,True,,,,A,,,,E,False,False,"Based on the provided patient information, the most likely diagnosis is:

**E) Acute laryngitis**

**Reasoning:**

- **Chief Complaint and Symptoms:** The patient reports pain that improves when leaning forward, which is a characteristic symptom of laryngitis, particularly acute laryngitis. The pain is described as sharp, similar to a ""knife stroke,"" and the patient indicates that the pain is inte"
4,patch_aa_gen,code,15,True,,,,A,,,,D,False,False,"Based on the provided patient information, the most likely diagnosis is:

**D) Viral pharyngitis**

**Reasoning:**

- **Chief Complaint and Symptoms:** The patient reports pain that improves when leaning forward, which is a characteristic symptom of viral pharyngitis. The pain is described as sharp, similar to a ""knife stroke,"" and the intensity is rated as a 9. The pain does not radiate to anothe"
4,unrel_pure_y_gen,code,15,True,,,,A,,,,E,False,False,"Based on the provided patient information, the most likely diagnosis is:

**E) Acute laryngitis**

**Reasoning:**

- **Chief Complaint and Symptoms:** The patient reports pain that improves when leaning forward, which is a characteristic symptom of laryngitis, particularly acute laryngitis. The pain is described as sharp, similar to a ""knife stroke,"" which is consistent with inflammation of the la"
4,unrel_patch_xy_gen,code,15,True,,,,A,,,,D,False,False,"Based on the provided patient information, the most likely diagnosis is:

**D) Viral pharyngitis**

**Reasoning:**

- **Chief Complaint and Symptoms:** The patient reports pain that improves when leaning forward, which is a characteristic symptom of viral pharyngitis. The pain is described as sharp, similar to a ""knife stroke,"" and the intensity is rated as a 9. The pain does not radiate to anothe"
4,unrel_patch_yy_gen,code,15,True,,,,A,,,,D,False,False,"Based on the provided patient information, the most likely diagnosis is:

**D) Viral pharyngitis**

**Reasoning:**

- **Chief Complaint and Symptoms:** The patient reports pain that improves when leaning forward, which is a characteristic symptom of viral pharyngitis. The pain is described as sharp, similar to a ""knife stroke,"" and the intensity is rated as a 9. The pain does not radiate to anothe"
5,pure_a,code,15,True,3891.0,0.95,0.0,D,-17.050907135009766,-22.613845825195312,-7.479518890380859,,,,
5,pure_b,code,15,True,3891.0,0.95,0.0,D,-17.036338806152344,-22.53376007080078,-7.421831130981445,,,,
5,patch_ab,code,15,True,3891.0,0.95,3509.0,D,-17.2352237701416,-22.753042221069336,-7.4018707275390625,,,,
5,patch_bb,code,15,True,3891.0,0.95,3509.0,D,-17.285829544067383,-22.655139923095703,-7.314593315124512,,,,
5,patch_ba,code,15,True,3891.0,0.95,3509.0,D,-17.1727294921875,-22.43605613708496,-7.241709232330322,,,,
5,patch_aa,code,15,True,3891.0,0.95,3509.0,D,-17.185773849487305,-22.751237869262695,-7.268712520599365,,,,
5,unrel_pure_y,code,15,True,3898.0,0.9517,0.0,D,-16.944433212280273,-22.413719177246094,-7.388072490692139,,,,
5,unrel_patch_xy,code,15,True,3898.0,0.9517,3509.0,D,-17.205841064453125,-22.61187744140625,-7.268680572509766,,,,
5,unrel_patch_yy,code,15,True,3898.0,0.9517,3509.0,D,-17.23094940185547,-22.7730655670166,-7.256059646606445,,,,
6,pure_a,code,15,True,3827.0,0.9343,0.0,D,-14.16951847076416,-22.063379287719727,-7.611357688903809,,,,
6,pure_b,code,15,True,3827.0,0.9343,0.0,D,-14.245367050170898,-22.133419036865234,-7.596411228179932,,,,
6,patch_ab,code,15,True,3827.0,0.9343,3509.0,D,-14.509520530700684,-22.601057052612305,-7.734809875488281,,,,
6,patch_bb,code,15,True,3827.0,0.9343,3509.0,D,-14.264280319213867,-22.457063674926758,-7.5062055587768555,,,,
6,patch_ba,code,15,True,3827.0,0.9343,3509.0,D,-14.30889892578125,-22.285873413085938,-7.511701583862305,,,,
6,patch_aa,code,15,True,3827.0,0.9343,3509.0,D,-14.364571571350098,-22.544300079345703,-7.56196928024292,,,,
6,unrel_pure_y,code,15,True,3834.0,0.936,0.0,D,-14.268298149108887,-22.19439125061035,-7.681302070617676,,,,
6,unrel_patch_xy,code,15,True,3834.0,0.936,3509.0,D,-14.411393165588379,-22.518848419189453,-7.535984992980957,,,,
6,unrel_patch_yy,code,15,True,3834.0,0.936,3509.0,D,-14.329582214355469,-22.407562255859375,-7.627270698547363,,,,
7,pure_a,code,15,True,3923.0,0.9578,0.0,E,-16.375017166137695,-22.871265411376953,-7.834836483001709,,,,
7,pure_b,code,15,True,3923.0,0.9578,0.0,E,-16.307540893554688,-22.85896873474121,-7.6871538162231445,,,,
7,patch_ab,code,15,True,3923.0,0.9578,3509.0,E,-16.52349853515625,-23.20082664489746,-7.639631748199463,,,,
7,patch_bb,code,15,True,3923.0,0.9578,3509.0,E,-16.521703720092773,-22.95369529724121,-7.72511625289917,,,,
7,patch_ba,code,15,True,3923.0,0.9578,3509.0,E,-16.552833557128906,-23.19571304321289,-7.763221263885498,,,,
7,patch_aa,code,15,True,3923.0,0.9578,3509.0,E,-16.614906311035156,-23.298227310180664,-7.667742729187012,,,,
7,unrel_pure_y,code,15,True,3930.0,0.9595,0.0,E,-16.301925659179688,-22.66898536682129,-7.657893657684326,,,,
7,unrel_patch_xy,code,15,True,3930.0,0.9595,3509.0,E,-16.458141326904297,-23.146276473999023,-7.538694381713867,,,,
7,unrel_patch_yy,code,15,True,3930.0,0.9595,3509.0,E,-16.556053161621094,-23.188074111938477,-7.648215293884277,,,,
8,pure_a,code,15,True,3804.0,0.9287,0.0,D,-15.917960166931152,-22.463485717773438,-7.992331504821777,,,,
8,pure_b,code,15,True,3804.0,0.9287,0.0,D,-15.770127296447754,-22.372676849365234,-8.0108003616333,,,,
8,patch_ab,code,15,True,3804.0,0.9287,3509.0,D,-16.027645111083984,-22.844989776611328,-8.023639678955078,,,,
8,patch_bb,code,15,True,3804.0,0.9287,3509.0,D,-15.894492149353027,-22.754663467407227,-7.923108100891113,,,,
8,patch_ba,code,15,True,3804.0,0.9287,3509.0,D,-15.840964317321777,-22.765552520751953,-7.9379448890686035,,,,
8,patch_aa,code,15,True,3804.0,0.9287,3509.0,D,-15.978095054626465,-22.964561462402344,-8.079109191894531,,,,
8,unrel_pure_y,code,15,True,3811.0,0.9304,0.0,D,-15.762445449829102,-22.365102767944336,-8.091620445251465,,,,
8,unrel_patch_xy,code,15,True,3811.0,0.9304,3509.0,D,-15.955339431762695,-22.787601470947266,-8.054652214050293,,,,
8,unrel_patch_yy,code,15,True,3811.0,0.9304,3509.0,D,-15.920077323913574,-22.748414993286133,-8.061235427856445,,,,
10,pure_a,code,15,True,3850.0,0.9399,0.0,B,-17.129472732543945,-23.014556884765625,-7.70475959777832,,,,
10,pure_b,code,15,True,3850.0,0.9399,0.0,B,-17.07707977294922,-22.95781898498535,-7.603348255157471,,,,
10,patch_ab,code,15,True,3850.0,0.9399,3509.0,B,-17.35133934020996,-23.49530029296875,-7.5107035636901855,,,,
10,patch_bb,code,15,True,3850.0,0.9399,3509.0,B,-17.374202728271484,-23.510408401489258,-7.6174492835998535,,,,
10,patch_ba,code,15,True,3850.0,0.9399,3509.0,B,-17.313716888427734,-23.43839454650879,-7.558904647827148,,,,
10,patch_aa,code,15,True,3850.0,0.9399,3509.0,B,-17.367374420166016,-23.48639678955078,-7.522681713104248,,,,
10,unrel_pure_y,code,15,True,3857.0,0.9417,0.0,B,-17.205781936645508,-23.070188522338867,-7.700916290283203,,,,
10,unrel_patch_xy,code,15,True,3857.0,0.9417,3509.0,B,-17.49422264099121,-23.50063705444336,-7.430232048034668,,,,
10,unrel_patch_yy,code,15,True,3857.0,0.9417,3509.0,B,-17.446443557739258,-23.402433395385742,-7.494221210479736,,,,
11,pure_a,code,15,True,3824.0,0.9336,0.0,B,-15.764463424682617,-23.08677101135254,-7.393692493438721,,,,
11,pure_b,code,15,True,3824.0,0.9336,0.0,B,-15.67706298828125,-23.07718849182129,-7.249050140380859,,,,
11,patch_ab,code,15,True,3824.0,0.9336,3509.0,B,-15.91929817199707,-23.98816680908203,-7.547676086425781,,,,
