depth,probe,ctx_tokens,fill,gold,pred,correct,parsed,response_chars,system_share,system_tokens,system_enrichment,mean_entropy,has_answer,has_supporting,n_symptoms,grounded_fraction,fully_compliant,response
0,10,343,0.0837,B,E,False,True,406,0.22145103950799155,48,1.5824522198175228,0.5649808163918844,True,True,2,0.5,True,"ANSWER: E
SUPPORTING: Acute laryngitis; Pain that improves when you lean forward

The patient's symptoms of a deep, soft, or hoarse voice, increased salivation, and the presence of a fever strongly suggest acute laryngitis. Additionally, the characteristic improvement in pain when leaning forward is a known symptom of laryngitis, as it can help open up the airways and reduce pressure on the vocal cords."
0,11,317,0.0774,B,C,False,True,303,0.22572526297328038,48,1.4907272575527057,0.42720183759794544,True,True,2,0.0,True,"ANSWER: C
SUPPORTING: Viral pharyngitis; URTI
Listed symptoms such as coughing up blood, presence of a fever, and nasal congestion or a clear runny nose suggest upper respiratory tract infection (URTI). The patient's history of contact with someone with similar symptoms further supports this diagnosis."
0,12,340,0.083,E,E,True,True,366,0.22321925240431253,48,1.5811363711972137,0.5764808875992034,True,True,2,0.0,True,"ANSWER: E
SUPPORTING: Pain with physical exertion; Shortness of breath with minimal physical effort
The patient's pain is described as severe (""8"" on a scale) and is exacerbated by physical activity, which is alleviated by rest. Additionally, the patient reports feeling out of breath even with minimal physical effort, both of which are consistent with myocarditis."
0,13,383,0.0935,E,E,True,True,304,0.21609840881791362,48,1.7242852203596026,0.47137686651576916,True,True,2,0.5,True,"ANSWER: E
SUPPORTING: Pulmonary embolism; Deep vein thrombosis
The patient's history of deep vein thrombosis and recent surgery increases the risk for pulmonary embolism. Additionally, the presence of calf swelling and chest pain that worsens with deep breaths are key symptoms supporting this diagnosis."
0,14,582,0.1421,B,B,True,True,229,0.21143280298584763,48,2.5636227362034028,0.39213089969311415,True,True,2,1.0,True,"ANSWER: B
SUPPORTING: Pneumonia; Fever
The patient has a fever and shortness of breath, which are common symptoms of pneumonia. Additionally, the presence of chest pain that worsens with deep breaths also supports this diagnosis."
0,15,420,0.1025,A,A,True,True,304,0.21890075978080845,48,1.915381648082074,0.5838487349039697,True,True,2,0.5,True,"ANSWER: A
SUPPORTING: fever; diffuse muscle pain
The patient has a fever and diffuse muscle pain, which are common symptoms of influenza. The absence of travel history and the lack of specific rash characteristics also align more closely with influenza rather than other options like HIV or tuberculosis."
0,16,260,0.0635,C,C,True,True,392,0.23347330762014187,48,1.264647082942435,0.4851284650651998,True,True,2,0.5,True,"ANSWER: C
SUPPORTING: Acute COPD exacerbation; Wheezing sound
The patient has a history of COPD and is currently experiencing symptoms such as wheezing and shortness of breath, which are characteristic of an acute exacerbation of COPD. Additionally, the presence of a cough producing colored or more abundant sputum supports the idea of an infection or exacerbation of her existing condition."
0,17,348,0.085,C,C,True,True,423,0.22848120590987983,48,1.6564887428466288,0.47558005731125447,True,True,2,1.0,True,"ANSWER: C) URTI
SUPPORTING: sore throat; diffuse (widespread) muscle pain
The patient's symptoms of a sore throat and widespread muscle pain, along with the presence of a fever and cough, are consistent with an Upper Respiratory Tract Infection (URTI). The other options are less likely given the lack of specific symptoms like coughing up colored sputum or signs of pneumonia, and the recent travel history ruling out HIV."
0,18,417,0.1018,C,C,True,True,244,0.22703879682228373,48,1.9723995473935898,0.39342456657432373,True,True,2,1.0,True,"ANSWER: C
SUPPORTING: Fatigue; Poor diet
The patient reports constant fatigue and a poor diet, which are common symptoms of anemia. Additionally, a history of anemia in the family and the use of NOACs can increase the risk of developing anemia."
0,19,391,0.0955,C,C,True,True,335,0.22479424503586928,48,1.831136454354685,0.4187990781310999,True,True,2,1.0,True,"ANSWER: C
SUPPORTING: Anemia; Chronic kidney failure
The patient's symptoms of fatigue, non-restful sleep, and the presence of black stools (indicating possible gastrointestinal bleeding which can be associated with anemia) along with a history of anemia and chronic kidney failure strongly suggest anemia as the most likely diagnosis."
0,20,378,0.0923,C,C,True,True,324,0.21766319125424735,48,1.714097631127198,0.5176541455570064,True,True,4,0.0,True,"ANSWER: C
SUPPORTING: Epiglottitis; Croup
- The patient has a high-pitched sound when breathing in, which is a classic sign of epiglottitis.
- The pain that improves when leaning forward is also a characteristic symptom of epiglottitis and croup, though more indicative of epiglottitis in this case given the other symptoms."
0,21,480,0.1172,D,D,True,True,382,0.21224399198243213,48,2.122439919824321,0.4231669366693975,True,True,2,0.5,True,"ANSWER: D
SUPPORTING: Acute pulmonary edema; symptoms worse when lying down and alleviated while sitting up

The patient's symptoms of shortness of breath, swelling in the ankles and calves, and chest pain that is worse when lying down and better when sitting up are classic signs of acute pulmonary edema. Additionally, her history of heart failure further supports this diagnosis."
0,22,476,0.1162,C,C,True,True,360,0.21248625032880616,48,2.1071553157606613,0.45530124040879744,True,True,2,0.5,True,"ANSWER: C
SUPPORTING: Shortness of breath or difficulty breathing; Swelling in one or more areas of the body
The patient's symptoms of shortness of breath, especially those that occur at night and worsen with lying down, along with swelling in the ankles and calves, are strong indicators of acute pulmonary edema, which is often associated with heart failure."
0,23,362,0.0884,B,D,False,True,382,0.22601040237709666,48,1.7044951179272707,0.39030841802414473,True,True,2,0.0,True,"ANSWER: D
SUPPORTING: Viral pharyngitis; Acute rhinosinusitis
Listed symptoms such as greenish or yellowish nasal discharge and the presence of a cough are strong indicators of acute rhinosinusitis. Additionally, the history of having had a cold in the last 2 weeks further supports this diagnosis, as it is common for sinus infections to follow a viral upper respiratory infection."
0,24,296,0.0723,E,E,True,True,345,0.2276124266384937,48,1.4036099642707112,0.3798707810787113,True,True,2,0.5,True,"ANSWER: E
SUPPORTING: Sore throat; Cough with colored or more abundant sputum
The patient's symptoms of a sore throat and a cough producing colored or more abundant sputum are most consistent with an Upper Respiratory Tract Infection (URTI). The presence of these symptoms along with exposure to secondhand smoke further supports this diagnosis."
0,25,478,0.1167,D,A,False,True,298,0.21094835431229889,48,2.1006940283599764,0.5303334649847032,True,True,2,0.5,True,"ANSWER: A
SUPPORTING: URTI; fever
Listed symptoms such as fever, pain in the back and sides of the neck, and a rash on these areas are consistent with an upper respiratory tract infection (URTI). The presence of nasal congestion, a cough, and recent loss of appetite further support this diagnosis."
0,26,333,0.0813,C,C,True,True,474,0.22529901687045076,48,1.5630119295387521,0.343778661492471,True,True,2,0.0,True,"ANSWER: C
SUPPORTING: Acute dystonic reactions; Muscle spasms in face, neck or other parts of the body
The patient's symptoms of difficulty opening her mouth, jaw pain when opening it, and muscle spasms in various parts of her body are strong indicators of acute dystonic reactions, which can occur as a side effect of antipsychotic medications. Additionally, the history of starting or taking antipsychotic medication within the last 7 days further supports this diagnosis."
0,27,444,0.1084,B,A,False,True,213,0.21565846525750507,48,1.9948408036319218,0.4943966863944556,True,True,2,0.0,True,"ANSWER: A
SUPPORTING: Chest pain at rest; Significant increase in sweating
The patient reports chest pain even at rest and a significant increase in sweating, which are classic symptoms of a possible NSTEMI/STEMI."
0,28,388,0.0947,C,C,True,True,383,0.21804624673898979,48,1.7625404944735008,0.5347177405844982,True,True,2,0.5,True,"ANSWER: C
SUPPORTING: Pulmonary embolism; Deep vein thrombosis
The patient has symptoms and history that strongly suggest a pulmonary embolism, including shortness of breath, chest pain that worsens with deep breaths, and swelling in the legs, which are consistent with deep vein thrombosis. These findings are more indicative of a pulmonary embolism than the other options provided."
0,29,405,0.0989,A,A,True,True,421,0.2119071118332983,48,1.7879662560934544,0.4198173074024911,True,True,2,0.0,True,"ANSWER: A
SUPPORTING: Sudden onset of shortness of breath; Rash on multiple body areas

The sudden onset of shortness of breath and the presence of a rash on multiple body areas, including the back of the neck, biceps, and thyroid cartilage, are consistent with scombroid food poisoning. Additionally, the history of consuming dark-fleshed fish (such as tuna) before the reaction occurred further supports this diagnosis."
0,30,329,0.0803,B,C,False,True,333,0.22614264743678145,48,1.5500193959729396,0.4322507757548698,True,True,2,0.0,True,"ANSWER: C
SUPPORTING: Cluster headache; Loss of smell
The sharp, localized pain and its radiation to the back of the head, forehead, nose, and temple, along with the loss of smell, are classic symptoms of cluster headaches. Additionally, the history of polyps in the nose and a deviated nasal septum can predispose to such headaches."
0,31,329,0.0803,C,D,False,True,444,0.22650874173706503,48,1.5525286673228,0.55703175053261,True,True,2,0.0,True,"ANSWER: D
SUPPORTING: Stable angina; symptoms increased with physical exertion but alleviated with rest
The patient's pain is characterized as sharp (knife stroke), located on the side of the chest bilaterally, and is exacerbated by physical activity, which are classic signs of angina pectoris. Additionally, the symptom of shortness of breath with minimal physical effort and relief of symptoms when sitting up also aligns with stable angina."
0,32,412,0.1006,A,A,True,True,392,0.21984906796992432,48,1.887037833408517,0.4588762558313161,True,True,2,0.5,True,"ANSWER: A
SUPPORTING: pain in the chest; shortness of breath
The patient reports sharp, sickening, and scary pain in the side of the chest, which radiates to the biceps and thoracic spine, along with significant shortness of breath. These symptoms, combined with a history of high cholesterol, smoking, and a family history of cardiovascular disease, strongly suggest a possible NSTEMI/STEMI."
0,33,278,0.0679,D,B,False,True,268,0.2298134066370901,48,1.3310026467731468,0.3276335828920277,True,True,2,0.0,True,"ANSWER: B
SUPPORTING: Acute COPD exacerbation; cough producing colored or more abundant sputum
The patient has a history of COPD and is currently experiencing a cough with colored or more abundant sputum, which are common symptoms during an acute exacerbation of COPD."
0,34,537,0.1311,A,A,True,True,284,0.2153134528049932,48,2.4088192532558614,0.3860585056701805,True,True,2,0.5,True,"ANSWER: A
SUPPORTING: Anaphylaxis; Severe food allergy
The patient has symptoms consistent with anaphylaxis, including shortness of breath, dizziness, rash, and swelling, along with a known severe food allergy. These findings strongly support anaphylaxis as the most likely diagnosis."
0,35,331,0.0808,D,D,True,True,337,0.22551456723876223,48,1.5551108699172977,0.5055981109944665,True,True,2,0.5,True,"ANSWER: D
SUPPORTING: Pericarditis; Pain increased with deep breathing
The patient's history of having had pericarditis and the presence of sharp, localized chest pain that worsens with deep breathing are strong indicators of pericarditis. Additionally, the symptom of pain increasing with deep breaths is a classic sign of pericarditis."
0,36,497,0.1213,C,C,True,True,385,0.21820718449768345,48,2.2593535561530973,0.5256367315024469,True,True,2,0.5,True,"ANSWER: C
SUPPORTING: HIV (initial infection); diffuse (widespread) muscle pain
The patient has symptoms and risk factors strongly indicative of early HIV infection, including diffuse muscle pain, swollen or painful lymph nodes, fever, and a history of sexual intercourse with an HIV-positive partner. These findings align closely with the clinical presentation of acute HIV infection."
0,37,315,0.0769,E,C,False,True,412,0.22345417828357186,48,1.4664180449859403,0.6613161774263016,True,True,2,0.0,True,"ANSWER: C
SUPPORTING: Atrial fibrillation; dizziness
Two findings that support this diagnosis include the patient's report of palpitations and feeling dizzy or lightheaded, which are common symptoms of atrial fibrillation. The presence of chest pain, though not directly related to atrial fibrillation, can sometimes be associated with it, especially if the pain is due to reduced blood flow to the heart muscle."
0,38,285,0.0696,C,C,True,True,256,0.22769262967989054,48,1.35192498872435,0.32195920706391273,True,True,2,0.0,True,"ANSWER: C
SUPPORTING: Bronchodilator use; Asthma history
The patient has a history of asthma, has used a bronchodilator, and has had multiple asthma attacks in the past year, which strongly supports a diagnosis of bronchospasm or acute asthma exacerbation."
0,39,369,0.0901,A,B,False,True,322,0.22238313461775142,48,1.7095703473739639,0.6479206948293914,True,True,2,0.0,True,"ANSWER: B
SUPPORTING: Cluster headache; pain intensity
The patient's symptoms of sharp, burning pain localized to the cheek and eye areas, along with the intensity of the pain (3 on a scale), are characteristic of cluster headaches. Additionally, the rapid onset of the pain (4 on a scale) further supports this diagnosis."
2,0,677,0.1653,C,C,True,True,561,0.1528416401348509,48,2.1557039660686264,0.46484755229554475,True,True,2,0.5,True,"ANSWER: C
SUPPORTING: Allergic sinusitis; Nasal congestion or a clear runny nose
The patient's symptoms of nasal congestion or a clear runny nose, severe itching in one or both eyes, and nasal itching strongly suggest an allergic reaction. Living in a big city could increase exposure to allergens such as pollen, dust mites, and mold, which are common triggers for allergic sinusitis. Additionally, the absence of recent travel and the presence of a cough without fever or other signs of pneumonia or lower respiratory infection further support this diagnosis."
2,1,782,0.1909,E,E,True,True,343,0.14420335888532496,48,2.349313055173419,0.2406820199637582,True,True,2,0.0,True,"ANSWER: E
SUPPORTING: Bronchospasm; acute asthma exacerbation
List at least two findings from the patient's description that support your answer:
1. The patient has a history of asthma and has used bronchodilators in the past.
2. The patient has symptoms such as coughing, shortness of breath, and wheezing, which are characteristic of asthma."
2,2,907,0.2214,A,A,True,True,421,0.14396141972242002,48,2.720270993504895,0.3922036636210137,True,True,2,0.0,True,"ANSWER: A
SUPPORTING: Panic attack; Detached from own body or surroundings
The patient's symptoms, including significant sweating, chest pain characterized as a cramp, shortness of breath, fear of dying, and feeling detached from her own body or surroundings, are highly indicative of a panic attack. These symptoms align closely with the diagnostic criteria for a panic attack, making option A the most likely diagnosis."
2,3,845,0.2063,A,A,True,True,570,0.14752575822587083,48,2.597068035434601,0.37017667544637756,True,True,2,0.0,True,"ANSWER: A
SUPPORTING: Pulmonary neoplasm; Unstable angina
List at least two findings from the patient's description that support your answer:
1. The patient has experienced a loss of appetite and rapid satiety, which can be associated with pulmonary neoplasms due to systemic effects such as cachexia.
2. The patient reports shortness of breath and fatigue, which are common symptoms of both pulmonary neoplasms and unstable angina. Additionally, the patient's history of smoking and family history of lung cancer further support the possibility of a pulmonary neoplasm."
2,4,832,0.2031,A,D,False,True,456,0.14315142280222876,48,2.481291328571965,0.5005846360364017,True,True,2,0.5,True,"ANSWER: D
SUPPORTING: Viral pharyngitis; Pain that improves when you lean forward

The patient's symptoms, including severe pain characterized as a knife stroke, sharp pain, difficulty swallowing, increased salivation, and a change in voice tone, are more consistent with viral pharyngitis. Additionally, the symptom of pain improving when leaning forward is also supportive of this diagnosis, as it can occur due to inflammation of the pharyngeal tissues."
2,5,857,0.2092,D,D,True,True,427,0.14382196878744205,48,2.5678214010591214,0.3002107928371283,True,True,2,0.5,True,"ANSWER: D
SUPPORTING: Pulmonary embolism; Shortness of breath or difficulty breathing
The patient's symptoms of shortness of breath or difficulty breathing, swelling in the posterior aspect of the ankle and calf, and increased pain when breathing in deeply are highly suggestive of a pulmonary embolism. Additionally, the history of deep vein thrombosis and recent surgery increases the risk of developing a pulmonary embolism."
2,6,793,0.1936,D,D,True,True,395,0.14650729670301227,48,2.420422630947682,0.2862174615859326,True,True,2,1.0,True,"ANSWER: D
SUPPORTING: sore throat; cough
The patient's symptoms of a sore throat and a cough that produces colored or more abundant sputum than usual strongly support an Upper Respiratory Tract Infection (URTI). Additionally, the history of living with multiple people, attending or working in a daycare, smoking, and exposure to secondhand smoke are risk factors commonly associated with URTIs."
2,7,890,0.2173,E,A,False,True,382,0.13945619192687067,48,2.585750225310727,0.4836115661841667,True,True,2,0.0,True,"ANSWER: A
SUPPORTING: Possible NSTEMI / STEMI; Pain in the chest, heavy character, radiating to multiple locations, increased with physical exertion but alleviated with rest, shortness of breath, nausea, history of diabetes, hypertension, and family history of cardiovascular disease. These symptoms are highly suggestive of a cardiac issue, particularly a possible NSTEMI or STEMI."
2,8,770,0.188,D,B,False,True,388,0.14717515335141867,48,2.360934751679008,0.3573588782527693,True,True,2,0.0,True,"ANSWER: B
SUPPORTING: URTI; Influenza
List at least two findings from the patient's description that support your answer:
1. The patient has symptoms of a upper respiratory tract infection (URTI), including fever, nasal congestion, and cough.
2. The patient is more irritable and has an unstable mood, which can be associated with URTI or influenza due to systemic effects of the illness."
2,9,1166,0.2847,D,B,False,True,401,0.14336355677517582,48,3.482539733330312,0.24014995093709166,True,True,2,0.0,True,"ANSWER: B
SUPPORTING: Bronchitis; Pneumonia
List at least two findings from the patient's description that support your answer:
1. The patient has a cough that produces colored or more abundant sputum than usual, which is a common symptom of both bronchitis and pneumonia.
2. The patient experiences shortness of breath or difficulty breathing, which is also a symptom associated with both conditions."
2,10,816,0.1992,B,E,False,True,459,0.14156246395476949,48,2.4065618872310814,0.48739310411053655,True,True,2,0.5,True,"ANSWER: E
SUPPORTING: Acute laryngitis; Pain that improves when you lean forward

The symptoms described, including a sharp pain localized in various areas around the throat, a fever, increased salivation, and a change in voice tone, are more consistent with acute laryngitis. Additionally, the pain improving when leaning forward is a characteristic symptom of laryngitis. The other diagnoses are less likely given the specific symptoms and history provided."
2,11,790,0.1929,B,B,True,True,357,0.14698656838009674,48,2.4191539379224256,0.1722106864027456,True,True,2,0.0,True,"ANSWER: B
SUPPORTING: Viral pharyngitis; URTI
List at least two findings from the patient's description that support your answer:
1. The patient is coughing up blood, which can be associated with viral pharyngitis.
2. The patient has a fever and nasal congestion or a clear runny nose, which are common symptoms of upper respiratory tract infections (URTI)."
2,12,813,0.1985,E,E,True,True,422,0.1428317869768046,48,2.419213391919628,0.4449242025477734,True,True,2,0.0,True,"ANSWER: E
SUPPORTING: Myocarditis; symptoms increased with physical exertion but alleviated with rest
The patient's symptoms, including chest pain that is severe (8/10) and exacerbated by physical activity, along with shortness of breath and fatigue, are consistent with myocarditis. Myocarditis often presents with chest pain that worsens with exertion and improves with rest, which aligns with the patient's description."
2,13,856,0.209,E,E,True,True,402,0.14276675596430607,48,2.546007148030125,0.18774097347868066,True,True,2,0.0,True,"ANSWER: E
SUPPORTING: Possible NSTEMI / STEMI; Pulmonary embolism
List at least two findings from the patient's description that support your answer:
1. The patient has an active cancer, which increases the risk of developing pulmonary embolism.
2. The patient has a history of deep vein thrombosis (DVT) and has had surgery within the last month, both of which are risk factors for pulmonary embolism."
2,14,1055,0.2576,B,B,True,True,304,0.1419958087798554,48,3.120949547140572,0.18234509305212618,True,True,2,1.0,True,"ANSWER: B
SUPPORTING: Pneumonia; Fever
List at least two findings from the patient's description that support your answer:
1. The patient has a fever, which is a common symptom of pneumonia.
2. The patient experiences shortness of breath or difficulty breathing, which is also a key symptom of pneumonia."
2,15,893,0.218,A,B,False,True,292,0.13896260001231112,48,2.5852833710623715,0.24418657947794403,True,True,2,0.5,True,"ANSWER: B
SUPPORTING: HIV (initial infection); fever
List at least two findings from the patient's description that support your answer:
1. The patient has a fever.
2. The patient reports diffuse (widespread) muscle pain and a cough, which are common symptoms of HIV during initial infection."
2,16,733,0.179,C,C,True,True,458,0.1479420142707961,48,2.2591978429269486,0.3695226716366183,True,True,2,0.5,True,"ANSWER: C
SUPPORTING: Acute COPD exacerbation / infection; Chronic obstructive pulmonary disease (COPD)

The patient's history includes smoking, a known risk factor for COPD, and a current diagnosis of COPD. Additionally, the symptoms of wheezing on exhalation, shortness of breath, cough with colored or more abundant sputum, and working in environments that could irritate the lungs (construction and mining) strongly support an acute exacerbation of COPD."
2,17,821,0.2004,C,C,True,True,276,0.14380371145343035,48,2.459642647984715,0.27554997448009105,True,True,2,1.0,True,"ANSWER: C) URTI
SUPPORTING: sore throat; diffuse (widespread) muscle pain
Listed symptoms such as a sore throat and widespread muscle pain are common in Upper Respiratory Tract Infections (URTI). The presence of a cough, fever, and colored sputum also supports this diagnosis."
2,18,890,0.2173,C,C,True,True,243,0.1454174517331738,48,2.6962819175525974,0.3484219689551461,True,True,2,1.0,True,"ANSWER: C
SUPPORTING: Anemia; Poor diet
The patient is a 103-year-old female experiencing severe fatigue, which is a common symptom of anemia. Additionally, she has a poor diet and a family history of anemia, further supporting this diagnosis."
2,19,864,0.2109,C,C,True,True,344,0.14517978426967101,48,2.6132361168540785,0.3923800121748743,True,True,2,1.0,True,"ANSWER: C
SUPPORTING: Anemia; Chronic kidney failure
The patient's symptoms of constant fatigue, non-restful sleep, and black stools (indicating possible gastrointestinal bleeding) are strongly supportive of anemia. Additionally, the history of a poor diet, a family history of anemia, and chronic kidney failure further support this diagnosis."
2,20,851,0.2078,C,B,False,True,330,0.1445086353771488,48,2.562017681374034,0.2706243200722649,True,True,2,0.0,True,"ANSWER: B
SUPPORTING: Acute laryngitis; Croup
List at least two findings from the patient's description that support your answer:
1. The patient has a high-pitched sound when breathing in, which is a characteristic symptom of acute laryngitis.
2. The patient has a hoarse voice, which is also a common symptom of acute laryngitis."
2,21,953,0.2327,D,D,True,True,442,0.14886145560963565,48,2.9555201499163077,0.43172993482293465,True,True,2,0.5,True,"ANSWER: D
SUPPORTING: Acute pulmonary edema; Symptoms worse when lying down and alleviated while sitting up
The patient's symptoms, including severe chest pain, shortness of breath, swelling in the ankles and calves, and worsening symptoms when lying down, are highly indicative of acute pulmonary edema. These symptoms are consistent with fluid accumulation in the lungs, which can cause difficulty breathing and swelling in the extremities."
2,22,949,0.2317,C,C,True,True,391,0.14553852551493177,48,2.8774179315347967,0.39121011512276915,True,True,2,1.0,True,"ANSWER: C
SUPPORTING: shortness of breath or difficulty breathing; swelling in one or more areas of your body
The patient's symptoms of shortness of breath, especially when lying down and alleviated while sitting up, along with swelling in the ankles and calves, are highly indicative of acute pulmonary edema, which is characterized by fluid accumulation in the lungs and lower extremities."
2,23,835,0.2039,B,D,False,True,347,0.14358939125893994,48,2.4978571187753094,0.40561218907523144,True,True,2,0.5,True,"ANSWER: D
SUPPORTING: Acute rhinosinusitis; Cough
The patient's symptoms include a cough, greenish or yellowish nasal discharge, and pain localized to the cheek and forehead, which are consistent with acute rhinosinusitis. Additionally, the presence of a deviated nasal septum and polyps in the nose can contribute to the development of sinusitis."
2,24,769,0.1877,E,E,True,True,642,0.14629003647420927,48,2.343688292680561,0.5510622799032922,True,True,2,0.5,True,"ANSWER: E
SUPPORTING: sore throat; cough with colored or more abundant sputum
The patient's symptoms of a sore throat and a cough with colored or more abundant sputum are more consistent with an Upper Respiratory Tract Infection (URTI) rather than the other options provided. Cluster headaches typically present with severe, one-sided pain around the eye, not a sore throat or cough. Pneumonia and bronchiectasis would likely present with more severe symptoms such as high fever, significant shortness of breath, and possibly more localized chest pain. Bronchitis might present with a cough but usually without the significant pain described."
2,25,951,0.2322,D,A,False,True,305,0.14415418686548365,48,2.856054827272395,0.21769017667194338,True,True,2,0.5,True,"ANSWER: A) URTI
SUPPORTING: URTI; fever
List at least two findings from the patient's description that support your answer:
1. The patient has a fever.
2. The patient reports symptoms consistent with an upper respiratory tract infection (URTI), including nasal congestion, a clear runny nose, and a cough."
2,26,806,0.1968,C,C,True,True,667,0.1453559450958485,48,2.4407685780677895,0.4239124418455028,True,True,2,0.5,True,"ANSWER: C
SUPPORTING: Acute dystonic reactions; Shortness of breath or difficulty breathing in a significant way
The patient's symptoms of shortness of breath or difficulty breathing in a significant way, along with the history of starting or taking antipsychotic medication within the last 7 days and being treated in the hospital for nausea, agitation, intoxication, or aggressive behavior, strongly support the diagnosis of acute dystonic reactions. These reactions often occur shortly after starting antipsychotic medications and can present with symptoms such as difficulty opening the mouth, jaw pain, facial muscle spasms, and difficulty speaking or breathing."
2,27,917,0.2239,B,A,False,True,458,0.1432535255219957,48,2.736739227159793,0.3328777549741223,True,True,2,0.0,True,"ANSWER: A
SUPPORTING: Possible NSTEMI / STEMI; Unstable angina
List at least two findings from the patient's description that support your answer:
1. The patient has experienced significant chest pain even at rest, which is a hallmark symptom of myocardial infarction (NSTEMI/STEMI) and unstable angina.
2. The pain is described as tedious, heavy, and exhausting, which aligns with the characteristics of ischemic chest pain associated with these conditions."
2,28,861,0.2102,C,C,True,True,336,0.14233947067209382,48,2.553214255180683,0.38985873790443115,True,True,2,0.5,True,"ANSWER: C
SUPPORTING: Pulmonary embolism; Deep vein thrombosis
The patient's symptoms of chest pain, shortness of breath, swelling in the legs, and a history of deep vein thrombosis strongly support a diagnosis of pulmonary embolism. Additionally, the recent surgery and travel history further increase the likelihood of this condition."
2,29,878,0.2144,A,A,True,True,390,0.14045737203897524,48,2.569199430212922,0.5198086056306751,True,True,2,0.5,True,"ANSWER: A
SUPPORTING: Scombroid food poisoning; Shortness of breath
The patient's symptoms of shortness of breath, lightheadedness, red cheeks, rash, and heart palpitations, along with the history of consuming dark-fleshed fish, strongly suggest scombroid food poisoning. This condition is often associated with eating contaminated fish, which can cause symptoms similar to those described."
