method,condition,signed_strength,t_delay,delay_idx,indifference_multiplier,plot_multiplier,log_indifference_multiplier,logistic_alpha,logistic_beta_log_multiplier,status,parsed_weight_fraction,n_factor_rows,n_valid_factor_rows
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus128,-128.0,5 years,10,3.654399942549281e-11,,-24.032504117615975,-1.2047436171995851,-0.050129758068635906,negative_slope_incoherent_amount_effect,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus128,-128.0,10 years,11,0.011498397127700776,,-4.465547633527188,-2.230939873458811,-0.4995893127886457,negative_slope_incoherent_amount_effect,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus64,-64.0,1 hour,0,0.6212125527940661,1.0,-0.4760819805806918,1.7691757509894988,3.716115759793263,left_censored_threshold_below_tested_range,0.9687500000000001,64,63
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus64,-64.0,8 hours,1,0.9325573530493987,1.0,-0.0698246247448822,0.3064933750262888,4.389474002132081,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus64,-64.0,tomorrow,2,1.0346483319974558,1.0346483319974558,0.034061593132571434,-0.20113822502985101,5.905132629792127,finite,0.9995948712078773,64,61
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus64,-64.0,2 days,3,0.663688152036294,1.0,-0.4099428903738144,1.5935708224026488,3.8872995722636396,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus64,-64.0,week,4,1.2128489909212592,1.2128489909212592,0.19297212997901964,-0.36247263609661173,1.878367804387196,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus64,-64.0,month,5,1.4683640738094808,1.4683640738094808,0.384148906125958,-2.010474794023727,5.233581983348185,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus64,-64.0,3 months,6,1.739738020287857,1.739738020287857,0.5537345388377276,-0.38081359780812574,0.6877187011080114,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus64,-64.0,year,7,14.908460013854468,14.908460013854468,2.701928837986567,-0.968173634829244,0.3583268445925138,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus64,-64.0,2 years,8,0.3879104530533185,1.0,-0.9469807570949224,0.3910493720644135,0.41294331393179085,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus64,-64.0,3 years,9,1.2733970228200315,1.2733970228200315,0.2416881506210104,-0.03051363927999462,0.12625211124993405,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus64,-64.0,5 years,10,7.472011886007967,7.472011886007967,2.0111642916651005,-0.7691318447829057,0.38243113601928536,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus64,-64.0,10 years,11,1.8784290192603787e+26,100.0,60.49764821730231,-2.2603335422340365,0.037362337360869205,right_censored_threshold_above_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,1 hour,0,0.7096198853159973,1.0,-0.3430258251043312,1.4144400263896628,4.123421395340894,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,8 hours,1,0.7692614228011109,1.0,-0.2623244156200228,0.9341556274812444,3.561070079097669,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,tomorrow,2,30902.247777476365,,10.338584203847798,4.141348538290103,-0.4005721147726187,negative_slope_incoherent_amount_effect,0.9995948712078773,64,61
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,2 days,3,6616.0485373548845,,8.797253573036182,4.653439891592687,-0.5289650744927491,negative_slope_incoherent_amount_effect,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,week,4,1.0944555483131102,1.0944555483131102,0.0902570234631124,-0.29930364709943635,3.3161258328196506,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,month,5,1.0000407731499643,1.0000407731499643,4.077231876201687e-05,-7.952942501443516e-05,1.9505740028826632,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,3 months,6,2.1562720897590917,2.1562720897590917,0.7683808462710136,-0.9916697250907045,1.2905966226296788,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,year,7,5.091851878511454,5.091851878511454,1.627641591213042,-0.4515119382292438,0.27740255635317285,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,2 years,8,2.008079091122745,2.008079091122745,0.6971785890631306,-1.0457133199808757,1.4999217365325384,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,3 years,9,4.965868237099519,4.965868237099519,1.6025881537294415,-1.1168739202899576,0.6969188669533338,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,5 years,10,7.319195293979993,7.319195293979993,1.9905003894138038,-1.0285538987694245,0.5167313225556969,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,10 years,11,17.59320107295887,17.59320107295887,2.8675125247372155,-2.1292383978529603,0.7425384822157274,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,1 hour,0,0.5246746613688884,1.0,-0.6449769011100417,2.1942347007996474,3.402036099313395,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,8 hours,1,0.8284432461294675,1.0,-0.18820694641786923,0.6310535204865388,3.3529767763482705,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,tomorrow,2,3648.7401168552574,,8.202137213526152,4.96395006105421,-0.605202026231426,negative_slope_incoherent_amount_effect,0.9995948712078773,64,61
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,2 days,3,4175.731836641428,,8.337044912136937,4.884930391792063,-0.585930679668123,negative_slope_incoherent_amount_effect,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,week,4,1.1097575875476418,1.1097575875476418,0.10414160187704316,-0.5122155635540917,4.91845289799603,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,month,5,1.209228478807076,1.209228478807076,0.18998253542144414,-0.7398848926918031,3.8944889910564333,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,3 months,6,2.0319807151344857,2.0319807151344857,0.7090110390877772,-0.7964948723214795,1.1233885347487116,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,year,7,0.8882940650281844,1.0,-0.11845243649843519,0.0364664621345101,0.30785742541473043,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,2 years,8,3.0392715897931257,3.0392715897931257,1.111617878086716,-1.8011482967593828,1.6202944665296912,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,3 years,9,7.7414941792052225,7.7414941792052225,2.046594715379519,-1.4743783700284865,0.7204056372026149,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,5 years,10,6.844309573641841,6.844309573641841,1.9234175878593747,-2.686481102616809,1.3967227499498271,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,10 years,11,7.698598717823657,7.698598717823657,2.0410383276001873,-2.00632998104547,0.9829947600271051,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,1 hour,0,0.4021832844288907,1.0,-0.9108473628531115,1.6566211241071302,1.818769194124885,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,8 hours,1,0.7692614228011109,1.0,-0.2623244156200228,0.9341556274812444,3.561070079097669,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,tomorrow,2,3648.7401168552574,,8.202137213526152,4.96395006105421,-0.605202026231426,negative_slope_incoherent_amount_effect,0.9995948712078773,64,61
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,2 days,3,4175.731836641428,,8.337044912136937,4.884930391792063,-0.585930679668123,negative_slope_incoherent_amount_effect,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,week,4,1.072455549392915,1.072455549392915,0.06995092517364282,-0.2251594598467781,3.2188203270772053,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,month,5,0.7847677113186654,1.0,-0.24236751413767635,0.41266117636318844,1.7026257740498059,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,3 months,6,1.7041939114648084,1.7041939114648084,0.5330922197406307,-0.5496956340136738,1.0311454822603139,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,year,7,1.1262497248708836,1.1262497248708836,0.11889328565259716,-0.03530145686359876,0.2969171612158875,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,2 years,8,2.289698096022006,2.289698096022006,0.8284199730767948,-1.2163133669288184,1.468232788269659,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,3 years,9,7.668382930308205,7.668382930308205,2.037105762683006,-1.4505430051861201,0.7120607244641324,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,5 years,10,9.451028432228942,9.451028432228942,2.246123564391522,-1.982985646769269,0.8828479778255043,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,10 years,11,5.936605227688485,5.936605227688485,1.7811374595100296,-1.6313004064924785,0.9158756376620312,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,baseline,0.0,1 hour,0,0.30660834685752375,1.0,-1.1821840889830773,1.9110988764385266,1.6165831483000814,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,baseline,0.0,8 hours,1,0.7248865570749126,1.0,-0.32174010937075986,1.307145719879971,4.062737848993738,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,baseline,0.0,tomorrow,2,3648.7401168552574,,8.202137213526152,4.96395006105421,-0.605202026231426,negative_slope_incoherent_amount_effect,0.9995948712078773,64,61
weighted_logistic_multiscale_per_delay_column,baseline,0.0,2 days,3,891.6346105197781,,6.793056419196811,6.396657837591901,-0.9416465053220067,negative_slope_incoherent_amount_effect,1.0,64,64
weighted_logistic_multiscale_per_delay_column,baseline,0.0,week,4,1.072455549392915,1.072455549392915,0.06995092517364282,-0.2251594598467781,3.2188203270772053,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,baseline,0.0,month,5,1.0386319447377217,1.0386319447377217,0.037904409453367184,-0.07060544152259673,1.8627236920670347,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,baseline,0.0,3 months,6,2.031980715134486,2.031980715134486,0.7090110390877775,-0.7964948723214802,1.123388534748712,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,baseline,0.0,year,7,1.5745428404641066,1.5745428404641066,0.4539649701212132,-0.2023745989028648,0.4457934250936339,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,baseline,0.0,2 years,8,2.7113574278745896,2.7113574278745896,0.9974494053798186,-1.4800620283302701,1.4838467197909426,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,baseline,0.0,3 years,9,4.391234514587235,4.391234514587235,1.4796103981669133,-0.6271611004092079,0.4238690814732018,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,baseline,0.0,5 years,10,8.27798617063297,8.27798617063297,2.113599722708205,-1.783404127233216,0.8437757197224166,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,baseline,0.0,10 years,11,6.579865275012795,6.579865275012795,1.884014270205544,-1.903144375992498,1.010153907053404,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,1 hour,0,0.30660834685752375,1.0,-1.1821840889830773,1.9110988764385266,1.6165831483000814,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,8 hours,1,0.7248865570749126,1.0,-0.32174010937075986,1.307145719879971,4.062737848993738,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,tomorrow,2,798.386056730975,,6.682592260830447,6.593414106235384,-0.9866551554973997,negative_slope_incoherent_amount_effect,0.9995948712078773,64,61
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,2 days,3,624.5497990969499,,6.437031068735379,7.121062914137264,-1.1062651147862597,negative_slope_incoherent_amount_effect,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,week,4,9.726549758410413e-72,1.0,-163.51126746057164,2.6165420801197454,0.016002212696141483,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,month,5,1.1728662186159158,1.1728662186159158,0.15945051254125345,-0.8755737403830395,5.491194267290353,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,3 months,6,2.29120062635191,2.29120062635191,0.8290759711570178,-0.9039369304977718,1.0902944506234835,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,year,7,1.196253718611484,1.196253718611484,0.17919477233734,-0.08911241638001854,0.49729361642459924,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,2 years,8,1.9629606855122819,1.9629606855122819,0.6744538873363953,-0.485785074043692,0.7202643252041906,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,3 years,9,8.011474405940401,8.011474405940401,2.080874814795576,-1.1745991886586045,0.5644737397496911,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,5 years,10,9.290667240025975,9.290667240025975,2.229010373715454,-1.5903435439384512,0.7134751648946196,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,10 years,11,5.791929277707899,5.791929277707899,1.7564654446683814,-1.7197928844183967,0.9791213881483969,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,1 hour,0,0.2981320967126077,1.0,-1.2102186131361192,1.91826075868829,1.5850530952563806,left_censored_threshold_below_tested_range,0.9781571873644994,64,63
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,8 hours,1,0.6812149305674221,1.0,-0.3838774123958937,1.4733448026601899,3.8380606805297672,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,tomorrow,2,555.9394195998071,,6.320659330759973,7.426991276309355,-1.175034262670246,negative_slope_incoherent_amount_effect,0.9995948712078773,64,61
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,2 days,3,422.1608743596074,,6.0453864602521925,8.362167010169888,-1.383231173912585,negative_slope_incoherent_amount_effect,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,week,4,2.5019473520051015e-08,1.0,-17.503611374493108,2.1936715682856516,0.12532679807335922,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,month,5,1.0475090807540544,1.0475090807540544,0.04641504175419794,-0.15729913005707008,3.3889688366561344,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,3 months,6,1.8971981699417808,1.8971981699417808,0.6403781504107573,-0.631326245968677,0.9858647512625562,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,year,7,1.196253718611484,1.196253718611484,0.17919477233734,-0.08911241638001854,0.49729361642459924,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,2 years,8,3.1263369983175866,3.1263369983175866,1.1398620311527865,-0.9676387823923303,0.8489086888995854,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,3 years,9,7.427453808831163,7.427453808831163,2.005183109396367,-1.0608651448141366,0.5290614806412846,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,5 years,10,9.765354633563677,9.765354633563677,2.278840880470399,-1.725678813264655,0.7572616535246813,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,10 years,11,4.707013252976748,4.707013252976748,1.549053578003898,-2.578227062527653,1.664388565468434,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,1 hour,0,0.2981320967126077,1.0,-1.2102186131361192,1.91826075868829,1.5850530952563806,left_censored_threshold_below_tested_range,0.9781571873644994,64,63
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,8 hours,1,0.48190348394292565,1.0,-0.7300114257647108,2.2609393087242786,3.097128659809497,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,tomorrow,2,384.0484191769859,,5.9507686362455825,8.77815779686734,-1.4751300770459115,negative_slope_incoherent_amount_effect,0.9997299141385849,64,62
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,2 days,3,422.1608743596074,,6.0453864602521925,8.362167010169888,-1.383231173912585,negative_slope_incoherent_amount_effect,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,week,4,195908.19012349186,,12.185401410733508,3.800133768473617,-0.3118595473700415,negative_slope_incoherent_amount_effect,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,month,5,1.030629234887078,1.030629234887078,0.03016952337078251,-0.15159995531454484,5.024937035013317,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,3 months,6,0.7346645413189234,1.0,-0.3083412903232004,0.1919522935673894,0.622531913796517,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,year,7,2.8346947526239026,2.8346947526239026,1.0419342603506405,-0.357099073218261,0.3427270671549729,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,2 years,8,3.2744432951008426,3.2744432951008426,1.1861478684091684,-1.0437896124194885,0.8799827072314288,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,3 years,9,6.163715127953769,6.163715127953769,1.8186797009378857,-2.4878156518592607,1.3679240223423093,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,5 years,10,8.029096594490603,8.029096594490603,2.0830720178302164,-1.002757053090353,0.48138376614306955,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,10 years,11,4.927337564212134,4.927337564212134,1.5947987943490944,-9.625639577370723,6.035645130581728,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,1 hour,0,0.20211897677440668,1.0,-1.5988987610370724,2.2050323495549486,1.3790944137856032,left_censored_threshold_below_tested_range,0.9781571873644994,64,63
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,8 hours,1,0.019549111876086944,1.0,-3.934825421915809,5.108923127974766,1.2983862256047196,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,tomorrow,2,384.0484191769859,,5.9507686362455825,8.77815779686734,-1.4751300770459115,negative_slope_incoherent_amount_effect,0.9997299141385849,64,62
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,2 days,3,0.019549111876086944,1.0,-3.934825421915809,5.108923127974766,1.2983862256047196,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,week,4,0.5938230885167428,1.0,-0.5211738347597812,1.8216742947699327,3.495329529751962,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,month,5,0.3199110070706707,1.0,-1.1397124247703025,1.3212981512006663,1.1593259163310083,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,3 months,6,0.8182482825466849,1.0,-0.20058946453774604,0.34041794403420056,1.6970878546322767,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,year,7,25.06783137571216,25.06783137571216,3.221585405664847,-0.7813654324959269,0.24254065440015068,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,2 years,8,4.725773152247685,4.725773152247685,1.5530311776650907,-1.8268974438553638,1.1763430574536295,finite,0.986518525131913,64,62
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,3 years,9,9.462964225987944,9.462964225987944,2.2473856771097713,-1.4600291240051997,0.6496566828186144,finite,0.9918863340466954,64,63
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,5 years,10,4.343674336821275,4.343674336821275,1.4687206113179658,-0.7949558400308461,0.5412573595719389,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,10 years,11,4.133000527243457,4.133000527243457,1.419003663098776,-8.143854798467839,5.73913585302771,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,1 hour,0,0.018581150498341963,1.0,-3.9856076261818463,5.0924121328175795,1.277700318356736,left_censored_threshold_below_tested_range,0.9250643747289989,64,61
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,8 hours,1,0.016740620516652194,1.0,-4.089917146707435,5.112924488612587,1.250129111473253,left_censored_threshold_below_tested_range,0.9563143747289987,64,62
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,tomorrow,2,0.012442520775199023,1.0,-4.386635577536433,5.308978755510511,1.2102620930485575,left_censored_threshold_below_tested_range,0.9998649570692929,64,63
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,2 days,3,0.019549111876086944,1.0,-3.934825421915809,5.108923127974766,1.2983862256047196,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,week,4,0.019549111876086944,1.0,-3.934825421915809,5.108923127974766,1.2983862256047196,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,month,5,0.6977423537694402,1.0,-0.35990536503572407,0.4846426624958351,1.3465836010744927,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,3 months,6,0.04183640836279457,1.0,-3.1739883050995434,1.5813357326742292,0.4982172524497172,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,year,7,0.019335759595641055,1.0,-3.945799068651571,0.3836588279354505,0.09723222628935366,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,2 years,8,4.696298388311166,4.696298388311166,1.5467746214592768,-3.7022667607632895,2.3935398922374693,finite,0.9514419094424332,64,57
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,3 years,9,4.633911729399855,4.633911729399855,1.5334013773608823,-1.3331544395741175,0.8694099661424542,finite,0.9702911932253031,64,60
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,5 years,10,1.012196832003202,1.012196832003202,0.012123049979864225,-0.009083249161791374,0.7492544513862595,finite,0.9918863340466954,64,63
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,10 years,11,1.217719118303743,1.217719118303743,0.19697953374734986,-0.5565412359167317,2.8253759430183405,finite,0.9918863340466954,64,63
