probe,condition,filler,depth,closed,ctx_tokens,fill,patch_tokens,gold,s_a,s_b,s_p
7,unrel_pure_y,code,15,True,3930,0.9595,0,E,-16.301925659179688,-22.66898536682129,-7.657893657684326
7,unrel_patch_xy,code,15,True,3930,0.9595,185,E,-16.297101974487305,-22.664552688598633,-7.503394603729248
7,unrel_patch_yy,code,15,True,3930,0.9595,185,E,-16.417606353759766,-22.935222625732422,-7.605487823486328
8,pure_a,code,15,True,3804,0.9287,0,D,-15.917960166931152,-22.463485717773438,-7.992331504821777
8,pure_b,code,15,True,3804,0.9287,0,D,-15.770127296447754,-22.372676849365234,-8.0108003616333
8,patch_ab,code,15,True,3804,0.9287,185,D,-15.96560001373291,-22.414791107177734,-7.967030048370361
8,patch_bb,code,15,True,3804,0.9287,185,D,-15.85893726348877,-22.328289031982422,-7.890839099884033
8,patch_ba,code,15,True,3804,0.9287,185,D,-15.94674015045166,-22.381263732910156,-7.9243621826171875
8,patch_aa,code,15,True,3804,0.9287,185,D,-16.005016326904297,-22.402681350708008,-7.9251909255981445
8,unrel_pure_y,code,15,True,3811,0.9304,0,D,-15.762445449829102,-22.365102767944336,-8.091620445251465
8,unrel_patch_xy,code,15,True,3811,0.9304,185,D,-15.875982284545898,-22.411392211914062,-7.927065372467041
8,unrel_patch_yy,code,15,True,3811,0.9304,185,D,-15.951529502868652,-22.417131423950195,-8.00620174407959
10,pure_a,code,15,True,3850,0.9399,0,B,-17.129472732543945,-23.014556884765625,-7.70475959777832
10,pure_b,code,15,True,3850,0.9399,0,B,-17.07707977294922,-22.95781898498535,-7.603348255157471
10,patch_ab,code,15,True,3850,0.9399,185,B,-17.271881103515625,-23.069194793701172,-7.486279487609863
10,patch_bb,code,15,True,3850,0.9399,185,B,-17.344614028930664,-23.11166763305664,-7.481099605560303
10,patch_ba,code,15,True,3850,0.9399,185,B,-17.3626708984375,-23.030986785888672,-7.542433261871338
10,patch_aa,code,15,True,3850,0.9399,185,B,-17.30841827392578,-23.030113220214844,-7.516561985015869
10,unrel_pure_y,code,15,True,3857,0.9417,0,B,-17.205781936645508,-23.070188522338867,-7.700916290283203
10,unrel_patch_xy,code,15,True,3857,0.9417,185,B,-17.27642059326172,-23.108579635620117,-7.597957611083984
10,unrel_patch_yy,code,15,True,3857,0.9417,185,B,-17.27454376220703,-23.02790641784668,-7.570216178894043
11,pure_a,code,15,True,3824,0.9336,0,B,-15.764463424682617,-23.08677101135254,-7.393692493438721
11,pure_b,code,15,True,3824,0.9336,0,B,-15.67706298828125,-23.07718849182129,-7.249050140380859
11,patch_ab,code,15,True,3824,0.9336,185,B,-15.893993377685547,-23.129671096801758,-7.329768657684326
11,patch_bb,code,15,True,3824,0.9336,185,B,-15.958195686340332,-23.01347541809082,-7.24967622756958
11,patch_ba,code,15,True,3824,0.9336,185,B,-15.870376586914062,-22.990968704223633,-7.455953598022461
11,patch_aa,code,15,True,3824,0.9336,185,B,-15.827424049377441,-23.049530029296875,-7.271215915679932
11,unrel_pure_y,code,15,True,3831,0.9353,0,B,-15.762417793273926,-23.21772575378418,-7.497265815734863
11,unrel_patch_xy,code,15,True,3831,0.9353,185,B,-15.752330780029297,-22.941734313964844,-7.322627544403076
11,unrel_patch_yy,code,15,True,3831,0.9353,185,B,-15.657461166381836,-23.015260696411133,-7.248810291290283
12,pure_a,code,15,True,3848,0.9395,0,E,-16.257654190063477,-21.86968231201172,-7.032477378845215
12,pure_b,code,15,True,3848,0.9395,0,E,-16.340038299560547,-21.78594398498535,-6.913217544555664
12,patch_ab,code,15,True,3848,0.9395,185,E,-16.42292022705078,-21.85380744934082,-6.751975059509277
12,patch_bb,code,15,True,3848,0.9395,185,E,-16.49346351623535,-21.86208724975586,-6.927072048187256
12,patch_ba,code,15,True,3848,0.9395,185,E,-16.53646469116211,-22.000173568725586,-6.852949142456055
12,patch_aa,code,15,True,3848,0.9395,185,E,-16.4451847076416,-21.91962242126465,-6.927117347717285
12,unrel_pure_y,code,15,True,3855,0.9412,0,E,-16.275775909423828,-21.89219093322754,-7.0460710525512695
12,unrel_patch_xy,code,15,True,3855,0.9412,185,E,-16.434879302978516,-21.773088455200195,-6.808037757873535
12,unrel_patch_yy,code,15,True,3855,0.9412,185,E,-16.450918197631836,-21.785888671875,-6.776452541351318
13,pure_a,code,15,True,3890,0.9497,0,E,-17.633316040039062,-22.953977584838867,-7.048787593841553
13,pure_b,code,15,True,3890,0.9497,0,E,-17.536954879760742,-22.85576629638672,-6.984321594238281
13,patch_ab,code,15,True,3890,0.9497,185,E,-17.805404663085938,-23.020610809326172,-6.955703258514404
13,patch_bb,code,15,True,3890,0.9497,185,E,-17.848426818847656,-23.024316787719727,-6.97721004486084
13,patch_ba,code,15,True,3890,0.9497,185,E,-17.73046875,-22.959156036376953,-6.983644485473633
13,patch_aa,code,15,True,3890,0.9497,185,E,-17.686859130859375,-23.029006958007812,-6.965778827667236
13,unrel_pure_y,code,15,True,3897,0.9514,0,E,-17.597902297973633,-22.8699951171875,-6.917931079864502
13,unrel_patch_xy,code,15,True,3897,0.9514,185,E,-17.602323532104492,-22.929533004760742,-7.022043704986572
13,unrel_patch_yy,code,15,True,3897,0.9514,185,E,-17.561689376831055,-22.997358322143555,-7.00693416595459
15,pure_a,code,15,True,3927,0.9587,0,A,-16.05144691467285,-23.2330379486084,-8.715608596801758
15,pure_b,code,15,True,3927,0.9587,0,A,-16.136611938476562,-23.328279495239258,-8.775516510009766
15,patch_ab,code,15,True,3927,0.9587,185,A,-16.32295799255371,-23.415517807006836,-8.759568214416504
15,patch_bb,code,15,True,3927,0.9587,185,A,-16.278175354003906,-23.27701187133789,-8.7346830368042
15,patch_ba,code,15,True,3927,0.9587,185,A,-16.12934684753418,-23.204429626464844,-8.797802925109863
15,patch_aa,code,15,True,3927,0.9587,185,A,-16.137800216674805,-23.250633239746094,-8.741524696350098
15,unrel_pure_y,code,15,True,3934,0.9604,0,A,-16.259597778320312,-23.31163215637207,-8.768770217895508
15,unrel_patch_xy,code,15,True,3934,0.9604,185,A,-16.222415924072266,-23.10162925720215,-8.704771995544434
15,unrel_patch_yy,code,15,True,3934,0.9604,185,A,-16.196372985839844,-23.17022132873535,-8.717809677124023
16,pure_a,code,15,True,3767,0.9197,0,C,-16.836883544921875,-22.343647003173828,-6.038768768310547
16,pure_b,code,15,True,3767,0.9197,0,C,-16.79152488708496,-22.132144927978516,-5.944333553314209
16,patch_ab,code,15,True,3767,0.9197,185,C,-16.962787628173828,-22.45883560180664,-5.853785991668701
16,patch_bb,code,15,True,3767,0.9197,185,C,-17.003854751586914,-22.16205596923828,-5.883444786071777
16,patch_ba,code,15,True,3767,0.9197,185,C,-16.996501922607422,-22.20453643798828,-5.976006507873535
16,patch_aa,code,15,True,3767,0.9197,185,C,-16.92779541015625,-22.14922523498535,-5.901205062866211
16,unrel_pure_y,code,15,True,3774,0.9214,0,C,-16.854204177856445,-22.19065284729004,-5.938457489013672
16,unrel_patch_xy,code,15,True,3774,0.9214,185,C,-16.886442184448242,-22.26999855041504,-5.949695587158203
16,unrel_patch_yy,code,15,True,3774,0.9214,185,C,-16.860790252685547,-22.31369400024414,-5.956723213195801
17,pure_a,code,15,True,3855,0.9412,0,C,-14.8301362991333,-21.910396575927734,-8.461980819702148
17,pure_b,code,15,True,3855,0.9412,0,C,-14.84595775604248,-22.012313842773438,-8.4278564453125
17,patch_ab,code,15,True,3855,0.9412,185,C,-14.846864700317383,-21.994762420654297,-8.444575309753418
17,patch_bb,code,15,True,3855,0.9412,185,C,-14.916314125061035,-21.874177932739258,-8.429543495178223
17,patch_ba,code,15,True,3855,0.9412,185,C,-14.951309204101562,-21.84528160095215,-8.414290428161621
17,patch_aa,code,15,True,3855,0.9412,185,C,-14.826006889343262,-21.80756187438965,-8.390798568725586
17,unrel_pure_y,code,15,True,3862,0.9429,0,C,-14.80325984954834,-22.075613021850586,-8.38782787322998
17,unrel_patch_xy,code,15,True,3862,0.9429,185,C,-14.846943855285645,-21.92922019958496,-8.39713191986084
17,unrel_patch_yy,code,15,True,3862,0.9429,185,C,-14.828503608703613,-21.878520965576172,-8.440621376037598
18,pure_a,code,15,True,3922,0.9575,0,C,-16.03940773010254,-23.652183532714844,-7.905738830566406
18,pure_b,code,15,True,3922,0.9575,0,C,-16.014400482177734,-23.649822235107422,-7.91162109375
18,patch_ab,code,15,True,3922,0.9575,185,C,-16.135276794433594,-23.646474838256836,-7.941153526306152
18,patch_bb,code,15,True,3922,0.9575,185,C,-16.16812515258789,-23.529550552368164,-7.91957950592041
18,patch_ba,code,15,True,3922,0.9575,185,C,-16.129825592041016,-23.504274368286133,-7.942741394042969
18,patch_aa,code,15,True,3922,0.9575,185,C,-16.122373580932617,-23.73244285583496,-7.8955254554748535
18,unrel_pure_y,code,15,True,3929,0.9592,0,C,-15.987075805664062,-23.628971099853516,-7.939728260040283
18,unrel_patch_xy,code,15,True,3929,0.9592,185,C,-16.08953857421875,-23.61343002319336,-7.901010513305664
18,unrel_patch_yy,code,15,True,3929,0.9592,185,C,-16.09014892578125,-23.65058135986328,-7.811230659484863
19,pure_a,code,15,True,3897,0.9514,0,C,-14.70898723602295,-22.346094131469727,-7.204922199249268
19,pure_b,code,15,True,3897,0.9514,0,C,-14.653148651123047,-22.34398078918457,-7.16652250289917
19,patch_ab,code,15,True,3897,0.9514,185,C,-14.759645462036133,-22.431161880493164,-7.211185455322266
19,patch_bb,code,15,True,3897,0.9514,185,C,-14.771952629089355,-22.244077682495117,-7.153344631195068
19,patch_ba,code,15,True,3897,0.9514,185,C,-14.88430404663086,-22.378677368164062,-7.108186721801758
19,patch_aa,code,15,True,3897,0.9514,185,C,-14.68109130859375,-22.234155654907227,-7.126848220825195
19,unrel_pure_y,code,15,True,3904,0.9531,0,C,-14.766746520996094,-22.34209632873535,-7.251575946807861
19,unrel_patch_xy,code,15,True,3904,0.9531,185,C,-14.786949157714844,-22.322187423706055,-7.152420520782471
19,unrel_patch_yy,code,15,True,3904,0.9531,185,C,-14.792412757873535,-22.412927627563477,-7.185421466827393
20,pure_a,code,15,True,3886,0.9487,0,C,-16.114154815673828,-22.774465560913086,-8.695847511291504
20,pure_b,code,15,True,3886,0.9487,0,C,-16.09770393371582,-22.7078800201416,-8.696844100952148
20,patch_ab,code,15,True,3886,0.9487,185,C,-16.13014030456543,-22.83380126953125,-8.766153335571289
20,patch_bb,code,15,True,3886,0.9487,185,C,-16.300960540771484,-22.735767364501953,-8.760151863098145
20,patch_ba,code,15,True,3886,0.9487,185,C,-16.158153533935547,-22.600736618041992,-8.778335571289062
20,patch_aa,code,15,True,3886,0.9487,185,C,-16.32069969177246,-22.912376403808594,-8.700775146484375
20,unrel_pure_y,code,15,True,3893,0.9504,0,C,-16.130931854248047,-22.884553909301758,-8.770560264587402
20,unrel_patch_xy,code,15,True,3893,0.9504,185,C,-16.121198654174805,-22.78680419921875,-8.654827117919922
20,unrel_patch_yy,code,15,True,3893,0.9504,185,C,-16.076496124267578,-22.831756591796875,-8.655433654785156
22,pure_a,code,15,True,3983,0.9724,0,C,-15.454773902893066,-22.639162063598633,-7.638323783874512
22,pure_b,code,15,True,3983,0.9724,0,C,-15.438323020935059,-22.600191116333008,-7.545452117919922
22,patch_ab,code,15,True,3983,0.9724,185,C,-15.499134063720703,-22.644559860229492,-7.596549034118652
22,patch_bb,code,15,True,3983,0.9724,185,C,-15.533723831176758,-22.525941848754883,-7.632697105407715
22,patch_ba,code,15,True,3983,0.9724,185,C,-15.506949424743652,-22.52967071533203,-7.65089225769043
22,patch_aa,code,15,True,3983,0.9724,185,C,-15.583911895751953,-22.68729019165039,-7.667980670928955
22,unrel_pure_y,code,15,True,3990,0.9741,0,C,-15.410318374633789,-22.686302185058594,-7.587939262390137
22,unrel_patch_xy,code,15,True,3990,0.9741,185,C,-15.467706680297852,-22.61676788330078,-7.46713399887085
22,unrel_patch_yy,code,15,True,3990,0.9741,185,C,-15.472664833068848,-22.605148315429688,-7.484170436859131
23,pure_a,code,15,True,3870,0.9448,0,B,-15.31821346282959,-22.222681045532227,-8.4816312789917
23,pure_b,code,15,True,3870,0.9448,0,B,-15.33750057220459,-22.410600662231445,-8.381119728088379
23,patch_ab,code,15,True,3870,0.9448,185,B,-15.6224365234375,-22.49649429321289,-8.449466705322266
23,patch_bb,code,15,True,3870,0.9448,185,B,-15.547881126403809,-22.31195640563965,-8.427092552185059
23,patch_ba,code,15,True,3870,0.9448,185,B,-15.482488632202148,-22.182661056518555,-8.422974586486816
23,patch_aa,code,15,True,3870,0.9448,185,B,-15.455525398254395,-22.1712703704834,-8.398703575134277
23,unrel_pure_y,code,15,True,3877,0.9465,0,B,-15.341036796569824,-22.429182052612305,-8.454076766967773
23,unrel_patch_xy,code,15,True,3877,0.9465,185,B,-15.357475280761719,-22.295881271362305,-8.35866928100586
23,unrel_patch_yy,code,15,True,3877,0.9465,185,B,-15.3827543258667,-22.26224136352539,-8.405323028564453
24,pure_a,code,15,True,3803,0.9285,0,E,-14.035690307617188,-22.69159507751465,-7.502429485321045
24,pure_b,code,15,True,3803,0.9285,0,E,-14.151233673095703,-22.731861114501953,-7.450737953186035
24,patch_ab,code,15,True,3803,0.9285,185,E,-14.390244483947754,-22.790128707885742,-7.479296684265137
24,patch_bb,code,15,True,3803,0.9285,185,E,-14.34156608581543,-22.710155487060547,-7.3329758644104
24,patch_ba,code,15,True,3803,0.9285,185,E,-14.209002494812012,-22.63076400756836,-7.238134860992432
24,patch_aa,code,15,True,3803,0.9285,185,E,-14.297072410583496,-22.77056312561035,-7.3747382164001465
24,unrel_pure_y,code,15,True,3810,0.9302,0,E,-14.203341484069824,-22.750694274902344,-7.591720104217529
24,unrel_patch_xy,code,15,True,3810,0.9302,185,E,-14.272150993347168,-22.759361267089844,-7.480892181396484
24,unrel_patch_yy,code,15,True,3810,0.9302,185,E,-14.310711860656738,-22.7811279296875,-7.328367233276367
26,pure_a,code,15,True,3840,0.9375,0,C,-15.968331336975098,-21.960742950439453,-6.271636009216309
26,pure_b,code,15,True,3840,0.9375,0,C,-15.988044738769531,-21.942184448242188,-6.308320045471191
26,patch_ab,code,15,True,3840,0.9375,185,C,-16.065961837768555,-21.91883087158203,-6.138407230377197
26,patch_bb,code,15,True,3840,0.9375,185,C,-16.122535705566406,-21.803516387939453,-6.269445896148682
26,patch_ba,code,15,True,3840,0.9375,185,C,-16.1588134765625,-21.837032318115234,-6.324191093444824
26,patch_aa,code,15,True,3840,0.9375,185,C,-16.085756301879883,-21.984699249267578,-6.282604217529297
26,unrel_pure_y,code,15,True,3847,0.9392,0,C,-15.958624839782715,-21.861530303955078,-6.260308742523193
26,unrel_patch_xy,code,15,True,3847,0.9392,185,C,-16.051054000854492,-21.851961135864258,-6.305070877075195
26,unrel_patch_yy,code,15,True,3847,0.9392,185,C,-16.042774200439453,-22.007984161376953,-6.354799270629883
27,pure_a,code,15,True,3949,0.9641,0,B,-15.608726501464844,-22.908767700195312,-7.2238359451293945
27,pure_b,code,15,True,3949,0.9641,0,B,-15.614684104919434,-22.880212783813477,-7.259921073913574
27,patch_ab,code,15,True,3949,0.9641,185,B,-15.854334831237793,-22.993913650512695,-7.166326999664307
27,patch_bb,code,15,True,3949,0.9641,185,B,-15.818923950195312,-22.856786727905273,-7.311310768127441
27,patch_ba,code,15,True,3949,0.9641,185,B,-15.767972946166992,-22.814176559448242,-7.238919734954834
27,patch_aa,code,15,True,3949,0.9641,185,B,-15.728246688842773,-22.852527618408203,-7.111929893493652
27,unrel_pure_y,code,15,True,3956,0.9658,0,B,-15.646203994750977,-23.048954010009766,-7.32145881652832
27,unrel_patch_xy,code,15,True,3956,0.9658,185,B,-15.753558158874512,-23.006412506103516,-7.154253959655762
27,unrel_patch_yy,code,15,True,3956,0.9658,185,B,-15.722918510437012,-22.93109703063965,-7.249213695526123
28,pure_a,code,15,True,3896,0.9512,0,C,-15.716338157653809,-21.925392150878906,-7.799663066864014
28,pure_b,code,15,True,3896,0.9512,0,C,-15.742239952087402,-22.01630973815918,-7.825225353240967
28,patch_ab,code,15,True,3896,0.9512,185,C,-15.786998748779297,-21.7916202545166,-7.800268173217773
28,patch_bb,code,15,True,3896,0.9512,185,C,-15.913554191589355,-21.834535598754883,-7.796936988830566
28,patch_ba,code,15,True,3896,0.9512,185,C,-15.886634826660156,-21.89978790283203,-7.879183292388916
28,patch_aa,code,15,True,3896,0.9512,185,C,-15.804847717285156,-21.959985733032227,-7.8175835609436035
28,unrel_pure_y,code,15,True,3903,0.9529,0,C,-15.710511207580566,-21.92327308654785,-7.8228678703308105
28,unrel_patch_xy,code,15,True,3903,0.9529,185,C,-15.703130722045898,-21.897663116455078,-7.788244724273682
28,unrel_patch_yy,code,15,True,3903,0.9529,185,C,-15.673401832580566,-21.916515350341797,-7.796130180358887
29,pure_a,code,15,True,3912,0.9551,0,A,-16.659231185913086,-22.807235717773438,-7.465420722961426
29,pure_b,code,15,True,3912,0.9551,0,A,-16.60858154296875,-22.91341781616211,-7.3741841316223145
29,patch_ab,code,15,True,3912,0.9551,185,A,-16.830591201782227,-22.941877365112305,-7.375852108001709
29,patch_bb,code,15,True,3912,0.9551,185,A,-16.914838790893555,-22.924283981323242,-7.522863864898682
29,patch_ba,code,15,True,3912,0.9551,185,A,-16.835933685302734,-22.83180046081543,-7.577076435089111
29,patch_aa,code,15,True,3912,0.9551,185,A,-16.812585830688477,-22.891063690185547,-7.548174858093262
29,unrel_pure_y,code,15,True,3919,0.9568,0,A,-16.70264434814453,-22.931928634643555,-7.486764907836914
29,unrel_patch_xy,code,15,True,3919,0.9568,185,A,-16.78955841064453,-23.017873764038086,-7.438056468963623
29,unrel_patch_yy,code,15,True,3919,0.9568,185,A,-16.85532569885254,-22.91749382019043,-7.475553035736084
30,pure_a,code,15,True,3837,0.9368,0,B,-16.082141876220703,-23.724903106689453,-8.199197769165039
30,pure_b,code,15,True,3837,0.9368,0,B,-16.167545318603516,-23.657522201538086,-8.24150562286377
30,patch_ab,code,15,True,3837,0.9368,185,B,-16.2093448638916,-23.56875228881836,-8.078459739685059
30,patch_bb,code,15,True,3837,0.9368,185,B,-16.200523376464844,-23.630342483520508,-8.073652267456055
30,patch_ba,code,15,True,3837,0.9368,185,B,-16.297134399414062,-23.67535400390625,-8.117937088012695
30,patch_aa,code,15,True,3837,0.9368,185,B,-16.152420043945312,-23.656784057617188,-8.097234725952148
30,unrel_pure_y,code,15,True,3844,0.9385,0,B,-16.05040168762207,-23.653106689453125,-8.189468383789062
30,unrel_patch_xy,code,15,True,3844,0.9385,185,B,-16.065649032592773,-23.480480194091797,-8.00065803527832
30,unrel_patch_yy,code,15,True,3844,0.9385,185,B,-16.114009857177734,-23.529094696044922,-8.060701370239258
31,pure_a,code,15,True,3836,0.9365,0,C,-17.079139709472656,-22.183818817138672,-6.976740837097168
31,pure_b,code,15,True,3836,0.9365,0,C,-16.94680404663086,-22.169328689575195,-7.144627094268799
31,patch_ab,code,15,True,3836,0.9365,185,C,-17.162837982177734,-22.164072036743164,-6.804715633392334
31,patch_bb,code,15,True,3836,0.9365,185,C,-17.250802993774414,-22.23810386657715,-6.8575286865234375
31,patch_ba,code,15,True,3836,0.9365,185,C,-17.202939987182617,-22.162654876708984,-6.913880825042725
31,patch_aa,code,15,True,3836,0.9365,185,C,-17.10800552368164,-22.255844116210938,-6.897661209106445
31,unrel_pure_y,code,15,True,3843,0.9382,0,C,-17.031238555908203,-22.169729232788086,-7.066558361053467
31,unrel_patch_xy,code,15,True,3843,0.9382,185,C,-17.143436431884766,-22.156009674072266,-6.930742263793945
31,unrel_patch_yy,code,15,True,3843,0.9382,185,C,-17.054805755615234,-22.037105560302734,-6.949835777282715
32,pure_a,code,15,True,3918,0.9565,0,A,-15.476414680480957,-23.204011917114258,-7.751774311065674
32,pure_b,code,15,True,3918,0.9565,0,A,-15.374114036560059,-23.126873016357422,-7.653069019317627
32,patch_ab,code,15,True,3918,0.9565,185,A,-15.576678276062012,-23.243013381958008,-7.715928554534912
32,patch_bb,code,15,True,3918,0.9565,185,A,-15.549947738647461,-23.03946876525879,-7.673864841461182
32,patch_ba,code,15,True,3918,0.9565,185,A,-15.615883827209473,-23.14469337463379,-7.624560356140137
