probe,condition,filler,depth,closed,ctx_tokens,fill,patch_tokens,gold,s_a,s_b,s_p
3,pure_a,code,15,True,3745,0.9143,0,A,-32.81488037109375,-43.92451858520508,-18.90485954284668
3,pure_b,code,15,True,3745,0.9143,0,A,-32.81488037109375,-43.92451858520508,-18.90485954284668
3,patch_ab,code,15,True,3745,0.9143,2896,A,-33.216583251953125,-45.542816162109375,-18.71552085876465
3,patch_bb,code,15,True,3745,0.9143,2896,A,-33.14920425415039,-45.806034088134766,-19.148584365844727
3,patch_ba,code,15,True,3745,0.9143,2896,A,-33.14920425415039,-45.806034088134766,-19.148584365844727
3,patch_aa,code,15,True,3745,0.9143,2896,A,-33.216583251953125,-45.542816162109375,-18.71552085876465
3,unrel_pure_y,code,15,True,3752,0.916,0,A,-31.034894943237305,-42.58905792236328,-17.8819637298584
3,unrel_patch_xy,code,15,True,3752,0.916,2896,A,-31.67205238342285,-44.39040756225586,-17.775310516357422
3,unrel_patch_yy,code,15,True,3752,0.916,2896,A,-31.87403678894043,-44.404659271240234,-18.027488708496094
4,pure_a,code,15,True,3732,0.9111,0,A,-34.606239318847656,-44.95421600341797,-19.684518814086914
4,pure_b,code,15,True,3732,0.9111,0,A,-34.606239318847656,-44.95421600341797,-19.684518814086914
4,patch_ab,code,15,True,3732,0.9111,2896,A,-35.064517974853516,-46.05950164794922,-19.975967407226562
4,patch_bb,code,15,True,3732,0.9111,2896,A,-34.72768783569336,-45.82593536376953,-19.80950355529785
4,patch_ba,code,15,True,3732,0.9111,2896,A,-34.72768783569336,-45.82593536376953,-19.80950355529785
4,patch_aa,code,15,True,3732,0.9111,2896,A,-35.064517974853516,-46.05950164794922,-19.975967407226562
4,unrel_pure_y,code,15,True,3739,0.9128,0,A,-33.77028274536133,-44.2327995300293,-19.22583770751953
4,unrel_patch_xy,code,15,True,3739,0.9128,2896,A,-34.21576690673828,-45.05941390991211,-19.37310791015625
4,unrel_patch_yy,code,15,True,3739,0.9128,2896,A,-34.14717102050781,-44.702789306640625,-19.507980346679688
5,pure_a,code,15,True,3757,0.9172,0,D,-33.225547790527344,-44.57976150512695,-18.63641929626465
5,pure_b,code,15,True,3757,0.9172,0,D,-33.225547790527344,-44.57976150512695,-18.63641929626465
5,patch_ab,code,15,True,3757,0.9172,2896,D,-32.92573547363281,-45.346797943115234,-18.72996711730957
5,patch_bb,code,15,True,3757,0.9172,2896,D,-32.98644256591797,-45.43850326538086,-18.695974349975586
5,patch_ba,code,15,True,3757,0.9172,2896,D,-32.98644256591797,-45.43850326538086,-18.695974349975586
5,patch_aa,code,15,True,3757,0.9172,2896,D,-32.92573547363281,-45.346797943115234,-18.72996711730957
5,unrel_pure_y,code,15,True,3764,0.9189,0,D,-32.565460205078125,-45.879337310791016,-18.46015739440918
5,unrel_patch_xy,code,15,True,3764,0.9189,2896,D,-32.25288391113281,-47.07073974609375,-18.164958953857422
5,unrel_patch_yy,code,15,True,3764,0.9189,2896,D,-32.41963195800781,-47.01438522338867,-18.318164825439453
6,pure_a,code,15,True,3693,0.9016,0,D,-34.57525634765625,-50.38325881958008,-19.315879821777344
6,pure_b,code,15,True,3693,0.9016,0,D,-34.57525634765625,-50.38325881958008,-19.315879821777344
6,patch_ab,code,15,True,3693,0.9016,2896,D,-34.58877944946289,-51.15768051147461,-19.617414474487305
6,patch_bb,code,15,True,3693,0.9016,2896,D,-34.44498062133789,-51.4132080078125,-19.686349868774414
6,patch_ba,code,15,True,3693,0.9016,2896,D,-34.44498062133789,-51.4132080078125,-19.686349868774414
6,patch_aa,code,15,True,3693,0.9016,2896,D,-34.58877944946289,-51.15768051147461,-19.617414474487305
6,unrel_pure_y,code,15,True,3700,0.9033,0,D,-34.32367706298828,-49.384639739990234,-19.067100524902344
6,unrel_patch_xy,code,15,True,3700,0.9033,2896,D,-34.27901840209961,-50.116119384765625,-19.243070602416992
6,unrel_patch_yy,code,15,True,3700,0.9033,2896,D,-34.57905578613281,-50.32538604736328,-19.242273330688477
7,pure_a,code,15,True,3790,0.9253,0,E,-34.42176055908203,-45.03399658203125,-18.272329330444336
7,pure_b,code,15,True,3790,0.9253,0,E,-34.42176055908203,-45.03399658203125,-18.272329330444336
7,patch_ab,code,15,True,3790,0.9253,2896,E,-34.43688201904297,-45.72258758544922,-18.289384841918945
7,patch_bb,code,15,True,3790,0.9253,2896,E,-34.22062301635742,-45.7939567565918,-18.499191284179688
7,patch_ba,code,15,True,3790,0.9253,2896,E,-34.22062301635742,-45.7939567565918,-18.499191284179688
7,patch_aa,code,15,True,3790,0.9253,2896,E,-34.43688201904297,-45.72258758544922,-18.289384841918945
7,unrel_pure_y,code,15,True,3797,0.927,0,E,-33.523658752441406,-45.05161666870117,-18.035959243774414
7,unrel_patch_xy,code,15,True,3797,0.927,2896,E,-33.4417839050293,-45.42453384399414,-17.875431060791016
7,unrel_patch_yy,code,15,True,3797,0.927,2896,E,-33.506256103515625,-46.27976989746094,-18.12296485900879
8,pure_a,code,15,True,3670,0.896,0,D,-32.310768127441406,-44.59837341308594,-18.78469467163086
8,pure_b,code,15,True,3670,0.896,0,D,-32.310768127441406,-44.59837341308594,-18.78469467163086
8,patch_ab,code,15,True,3670,0.896,2896,D,-33.02717971801758,-45.58837890625,-18.779752731323242
8,patch_bb,code,15,True,3670,0.896,2896,D,-32.107421875,-45.6556510925293,-18.594810485839844
8,patch_ba,code,15,True,3670,0.896,2896,D,-32.107421875,-45.6556510925293,-18.594810485839844
8,patch_aa,code,15,True,3670,0.896,2896,D,-33.02717971801758,-45.58837890625,-18.779752731323242
8,unrel_pure_y,code,15,True,3677,0.8977,0,D,-30.765338897705078,-44.840126037597656,-18.01145362854004
8,unrel_patch_xy,code,15,True,3677,0.8977,2896,D,-30.567296981811523,-45.27122116088867,-17.940462112426758
8,unrel_patch_yy,code,15,True,3677,0.8977,2896,D,-30.97884750366211,-45.94037628173828,-17.913410186767578
10,pure_a,code,15,True,3716,0.9072,0,B,-34.32355499267578,-46.437808990478516,-19.076995849609375
10,pure_b,code,15,True,3716,0.9072,0,B,-34.32355499267578,-46.437808990478516,-19.076995849609375
10,patch_ab,code,15,True,3716,0.9072,2896,B,-34.42144012451172,-46.79063415527344,-18.781322479248047
10,patch_bb,code,15,True,3716,0.9072,2896,B,-34.321571350097656,-46.94992446899414,-19.02699851989746
10,patch_ba,code,15,True,3716,0.9072,2896,B,-34.321571350097656,-46.94992446899414,-19.02699851989746
10,patch_aa,code,15,True,3716,0.9072,2896,B,-34.42144012451172,-46.79063415527344,-18.781322479248047
10,unrel_pure_y,code,15,True,3723,0.9089,0,B,-33.955360412597656,-46.8174934387207,-18.575471878051758
10,unrel_patch_xy,code,15,True,3723,0.9089,2896,B,-33.87771987915039,-46.92203140258789,-18.649717330932617
10,unrel_patch_yy,code,15,True,3723,0.9089,2896,B,-33.85868835449219,-47.17871856689453,-18.47332763671875
11,pure_a,code,15,True,3690,0.9009,0,B,-33.390872955322266,-44.741981506347656,-18.64642333984375
11,pure_b,code,15,True,3690,0.9009,0,B,-33.390872955322266,-44.741981506347656,-18.64642333984375
11,patch_ab,code,15,True,3690,0.9009,2896,B,-33.13044738769531,-45.28327560424805,-18.466522216796875
11,patch_bb,code,15,True,3690,0.9009,2896,B,-33.05455780029297,-45.52389144897461,-18.482206344604492
11,patch_ba,code,15,True,3690,0.9009,2896,B,-33.05455780029297,-45.52389144897461,-18.482206344604492
11,patch_aa,code,15,True,3690,0.9009,2896,B,-33.13044738769531,-45.28327560424805,-18.466522216796875
11,unrel_pure_y,code,15,True,3697,0.9026,0,B,-31.725337982177734,-45.153602600097656,-18.23696517944336
11,unrel_patch_xy,code,15,True,3697,0.9026,2896,B,-31.931880950927734,-46.69465255737305,-18.064172744750977
11,unrel_patch_yy,code,15,True,3697,0.9026,2896,B,-32.099849700927734,-46.29596710205078,-18.109813690185547
12,pure_a,code,15,True,3713,0.9065,0,E,-33.54966735839844,-44.954036712646484,-18.683902740478516
12,pure_b,code,15,True,3713,0.9065,0,E,-33.54966735839844,-44.954036712646484,-18.683902740478516
12,patch_ab,code,15,True,3713,0.9065,2896,E,-32.9930419921875,-45.774688720703125,-18.465290069580078
12,patch_bb,code,15,True,3713,0.9065,2896,E,-32.8132438659668,-45.58176803588867,-18.059568405151367
12,patch_ba,code,15,True,3713,0.9065,2896,E,-32.8132438659668,-45.58176803588867,-18.059568405151367
12,patch_aa,code,15,True,3713,0.9065,2896,E,-32.9930419921875,-45.774688720703125,-18.465290069580078
12,unrel_pure_y,code,15,True,3720,0.9082,0,E,-32.302494049072266,-44.097679138183594,-18.080652236938477
12,unrel_patch_xy,code,15,True,3720,0.9082,2896,E,-31.891620635986328,-44.98365020751953,-17.820598602294922
12,unrel_patch_yy,code,15,True,3720,0.9082,2896,E,-32.00526428222656,-45.30123519897461,-18.018312454223633
13,pure_a,code,15,True,3756,0.917,0,E,-33.433837890625,-46.46279525756836,-18.436349868774414
13,pure_b,code,15,True,3756,0.917,0,E,-33.433837890625,-46.46279525756836,-18.436349868774414
13,patch_ab,code,15,True,3756,0.917,2896,E,-33.54154968261719,-48.157691955566406,-18.242258071899414
13,patch_bb,code,15,True,3756,0.917,2896,E,-33.20719909667969,-47.91493606567383,-18.430625915527344
13,patch_ba,code,15,True,3756,0.917,2896,E,-33.20719909667969,-47.91493606567383,-18.430625915527344
13,patch_aa,code,15,True,3756,0.917,2896,E,-33.54154968261719,-48.157691955566406,-18.242258071899414
13,unrel_pure_y,code,15,True,3763,0.9187,0,E,-32.84229278564453,-46.51151657104492,-18.34123992919922
13,unrel_patch_xy,code,15,True,3763,0.9187,2896,E,-33.121490478515625,-48.460113525390625,-18.348312377929688
13,unrel_patch_yy,code,15,True,3763,0.9187,2896,E,-32.86263656616211,-48.380550384521484,-18.223556518554688
14,pure_a,code,15,True,3955,0.9656,0,B,-33.66985321044922,-45.557586669921875,-19.171838760375977
14,pure_b,code,15,True,3955,0.9656,0,B,-33.66985321044922,-45.557586669921875,-19.171838760375977
14,patch_ab,code,15,True,3955,0.9656,2896,B,-34.14117431640625,-46.20138168334961,-19.28326416015625
14,patch_bb,code,15,True,3955,0.9656,2896,B,-33.9588508605957,-46.42146682739258,-19.371719360351562
14,patch_ba,code,15,True,3955,0.9656,2896,B,-33.9588508605957,-46.42146682739258,-19.371719360351562
14,patch_aa,code,15,True,3955,0.9656,2896,B,-34.14117431640625,-46.20138168334961,-19.28326416015625
14,unrel_pure_y,code,15,True,3962,0.9673,0,B,-32.12114715576172,-44.1335563659668,-17.76907730102539
14,unrel_patch_xy,code,15,True,3962,0.9673,2896,B,-32.24057388305664,-45.05436325073242,-17.990915298461914
14,unrel_patch_yy,code,15,True,3962,0.9673,2896,B,-32.12797927856445,-45.54838943481445,-18.164207458496094
15,pure_a,code,15,True,3793,0.926,0,A,-35.040252685546875,-44.617733001708984,-19.336023330688477
15,pure_b,code,15,True,3793,0.926,0,A,-35.040252685546875,-44.617733001708984,-19.336023330688477
15,patch_ab,code,15,True,3793,0.926,2896,A,-34.97561264038086,-45.36880874633789,-19.54111671447754
15,patch_bb,code,15,True,3793,0.926,2896,A,-35.04397201538086,-45.87839126586914,-19.55544662475586
15,patch_ba,code,15,True,3793,0.926,2896,A,-35.04397201538086,-45.87839126586914,-19.55544662475586
15,patch_aa,code,15,True,3793,0.926,2896,A,-34.97561264038086,-45.36880874633789,-19.54111671447754
15,unrel_pure_y,code,15,True,3800,0.9277,0,A,-34.87513732910156,-46.14217758178711,-19.51479148864746
15,unrel_patch_xy,code,15,True,3800,0.9277,2896,A,-35.02750015258789,-46.878883361816406,-19.561111450195312
15,unrel_patch_yy,code,15,True,3800,0.9277,2896,A,-35.04835510253906,-47.04037094116211,-19.610145568847656
16,pure_a,code,15,True,3633,0.887,0,C,-35.02552032470703,-50.47806167602539,-19.295957565307617
16,pure_b,code,15,True,3633,0.887,0,C,-35.02552032470703,-50.47806167602539,-19.295957565307617
16,patch_ab,code,15,True,3633,0.887,2896,C,-34.84027862548828,-51.22050857543945,-19.29522132873535
16,patch_bb,code,15,True,3633,0.887,2896,C,-34.80329895019531,-51.88496017456055,-19.290664672851562
16,patch_ba,code,15,True,3633,0.887,2896,C,-34.80329895019531,-51.88496017456055,-19.290664672851562
16,patch_aa,code,15,True,3633,0.887,2896,C,-34.84027862548828,-51.22050857543945,-19.29522132873535
16,unrel_pure_y,code,15,True,3640,0.8887,0,C,-34.86708450317383,-52.26511764526367,-19.035165786743164
16,unrel_patch_xy,code,15,True,3640,0.8887,2896,C,-34.93025588989258,-52.9653205871582,-18.81886863708496
16,unrel_patch_yy,code,15,True,3640,0.8887,2896,C,-35.0204963684082,-52.68161392211914,-19.160573959350586
17,pure_a,code,15,True,3721,0.9084,0,C,-34.92694091796875,-50.41693115234375,-19.482036590576172
17,pure_b,code,15,True,3721,0.9084,0,C,-34.92694091796875,-50.41693115234375,-19.482036590576172
17,patch_ab,code,15,True,3721,0.9084,2896,C,-35.046539306640625,-51.85679626464844,-19.417009353637695
17,patch_bb,code,15,True,3721,0.9084,2896,C,-35.02671432495117,-51.58666229248047,-19.06194305419922
17,patch_ba,code,15,True,3721,0.9084,2896,C,-35.02671432495117,-51.58666229248047,-19.06194305419922
17,patch_aa,code,15,True,3721,0.9084,2896,C,-35.046539306640625,-51.85679626464844,-19.417009353637695
17,unrel_pure_y,code,15,True,3728,0.9102,0,C,-34.671199798583984,-50.59627151489258,-18.974979400634766
17,unrel_patch_xy,code,15,True,3728,0.9102,2896,C,-34.2037239074707,-51.437591552734375,-19.21214485168457
17,unrel_patch_yy,code,15,True,3728,0.9102,2896,C,-34.45843505859375,-51.574920654296875,-18.947681427001953
18,pure_a,code,15,True,3790,0.9253,0,C,-32.480621337890625,-45.20200729370117,-18.600784301757812
18,pure_b,code,15,True,3790,0.9253,0,C,-32.480621337890625,-45.20200729370117,-18.600784301757812
18,patch_ab,code,15,True,3790,0.9253,2896,C,-32.44294738769531,-45.52974319458008,-18.706485748291016
18,patch_bb,code,15,True,3790,0.9253,2896,C,-32.403175354003906,-45.22785568237305,-18.78019142150879
18,patch_ba,code,15,True,3790,0.9253,2896,C,-32.403175354003906,-45.22785568237305,-18.78019142150879
18,patch_aa,code,15,True,3790,0.9253,2896,C,-32.44294738769531,-45.52974319458008,-18.706485748291016
18,unrel_pure_y,code,15,True,3797,0.927,0,C,-31.31879997253418,-45.81538391113281,-17.892152786254883
18,unrel_patch_xy,code,15,True,3797,0.927,2896,C,-31.871854782104492,-46.56418228149414,-18.099607467651367
18,unrel_patch_yy,code,15,True,3797,0.927,2896,C,-31.74342918395996,-46.14866256713867,-18.178794860839844
19,pure_a,code,15,True,3764,0.9189,0,C,-34.07542419433594,-44.84461212158203,-19.421810150146484
19,pure_b,code,15,True,3764,0.9189,0,C,-34.07542419433594,-44.84461212158203,-19.421810150146484
19,patch_ab,code,15,True,3764,0.9189,2896,C,-34.23549270629883,-45.385921478271484,-19.62939453125
19,patch_bb,code,15,True,3764,0.9189,2896,C,-34.288780212402344,-46.04885482788086,-19.59796142578125
19,patch_ba,code,15,True,3764,0.9189,2896,C,-34.288780212402344,-46.04885482788086,-19.59796142578125
19,patch_aa,code,15,True,3764,0.9189,2896,C,-34.23549270629883,-45.385921478271484,-19.62939453125
19,unrel_pure_y,code,15,True,3771,0.9207,0,C,-32.79200744628906,-44.22850036621094,-18.79507827758789
19,unrel_patch_xy,code,15,True,3771,0.9207,2896,C,-32.96320724487305,-44.46686935424805,-18.857341766357422
19,unrel_patch_yy,code,15,True,3771,0.9207,2896,C,-33.108036041259766,-45.1930046081543,-18.857698440551758
20,pure_a,code,15,True,3751,0.9158,0,C,-32.77770233154297,-45.039817810058594,-18.728879928588867
20,pure_b,code,15,True,3751,0.9158,0,C,-32.77770233154297,-45.039817810058594,-18.728879928588867
20,patch_ab,code,15,True,3751,0.9158,2896,C,-32.80801010131836,-46.49398422241211,-18.865022659301758
20,patch_bb,code,15,True,3751,0.9158,2896,C,-32.87082290649414,-46.82329559326172,-18.712318420410156
20,patch_ba,code,15,True,3751,0.9158,2896,C,-32.87082290649414,-46.82329559326172,-18.712318420410156
20,patch_aa,code,15,True,3751,0.9158,2896,C,-32.80801010131836,-46.49398422241211,-18.865022659301758
20,unrel_pure_y,code,15,True,3758,0.9175,0,C,-31.898664474487305,-45.07597732543945,-18.672286987304688
20,unrel_patch_xy,code,15,True,3758,0.9175,2896,C,-32.596954345703125,-46.874752044677734,-18.525876998901367
20,unrel_patch_yy,code,15,True,3758,0.9175,2896,C,-32.20044708251953,-47.0101318359375,-18.56370735168457
21,pure_a,code,15,True,3853,0.9407,0,D,-32.452213287353516,-44.693172454833984,-17.667156219482422
21,pure_b,code,15,True,3853,0.9407,0,D,-32.452213287353516,-44.693172454833984,-17.667156219482422
21,patch_ab,code,15,True,3853,0.9407,2896,D,-31.76813507080078,-44.54194259643555,-17.65523338317871
21,patch_bb,code,15,True,3853,0.9407,2896,D,-32.00311279296875,-45.68767166137695,-17.65851402282715
21,patch_ba,code,15,True,3853,0.9407,2896,D,-32.00311279296875,-45.68767166137695,-17.65851402282715
21,patch_aa,code,15,True,3853,0.9407,2896,D,-31.76813507080078,-44.54194259643555,-17.65523338317871
21,unrel_pure_y,code,15,True,3860,0.9424,0,D,-30.162805557250977,-43.27445602416992,-16.816242218017578
21,unrel_patch_xy,code,15,True,3860,0.9424,2896,D,-30.802804946899414,-45.09040069580078,-16.516143798828125
21,unrel_patch_yy,code,15,True,3860,0.9424,2896,D,-30.564754486083984,-44.4152717590332,-16.640426635742188
22,pure_a,code,15,True,3849,0.9397,0,C,-33.611656188964844,-45.74529266357422,-18.88571548461914
22,pure_b,code,15,True,3849,0.9397,0,C,-33.611656188964844,-45.74529266357422,-18.88571548461914
22,patch_ab,code,15,True,3849,0.9397,2896,C,-33.89582061767578,-47.20399856567383,-18.891855239868164
22,patch_bb,code,15,True,3849,0.9397,2896,C,-33.985511779785156,-47.75586700439453,-18.870494842529297
22,patch_ba,code,15,True,3849,0.9397,2896,C,-33.985511779785156,-47.75586700439453,-18.870494842529297
22,patch_aa,code,15,True,3849,0.9397,2896,C,-33.89582061767578,-47.20399856567383,-18.891855239868164
22,unrel_pure_y,code,15,True,3856,0.9414,0,C,-32.63471221923828,-45.39576721191406,-18.598575592041016
22,unrel_patch_xy,code,15,True,3856,0.9414,2896,C,-32.899471282958984,-46.51362228393555,-18.546239852905273
22,unrel_patch_yy,code,15,True,3856,0.9414,2896,C,-32.815059661865234,-46.225608825683594,-18.465105056762695
23,pure_a,code,15,True,3735,0.9119,0,B,-35.6204948425293,-47.0938606262207,-20.46124839782715
23,pure_b,code,15,True,3735,0.9119,0,B,-35.6204948425293,-47.0938606262207,-20.46124839782715
23,patch_ab,code,15,True,3735,0.9119,2896,B,-35.54063415527344,-47.6287956237793,-20.53466033935547
23,patch_bb,code,15,True,3735,0.9119,2896,B,-35.14191818237305,-47.00034713745117,-20.523542404174805
23,patch_ba,code,15,True,3735,0.9119,2896,B,-35.14191818237305,-47.00034713745117,-20.523542404174805
23,patch_aa,code,15,True,3735,0.9119,2896,B,-35.54063415527344,-47.6287956237793,-20.53466033935547
23,unrel_pure_y,code,15,True,3742,0.9136,0,B,-35.08403778076172,-46.29970932006836,-20.124897003173828
23,unrel_patch_xy,code,15,True,3742,0.9136,2896,B,-35.07558059692383,-46.99686813354492,-19.81612205505371
23,unrel_patch_yy,code,15,True,3742,0.9136,2896,B,-34.8561897277832,-46.43617630004883,-19.8422794342041
