session,case,context_fill,context_tokens,seq_len,layer,head,correct,pathology,attention_entropy,frac_system,frac_early_cases,frac_recent_cases,frac_current_query,peak_relative
0,0,0.0083,34,210,16,20,False,Guillain-Barré syndrome,2.446779251098633,0.6063390970230103,0.0,0.0,0.39366090297698975,0.009569377990430622
0,0,0.0083,34,210,16,21,False,Guillain-Barré syndrome,3.8285439014434814,0.554753839969635,0.0,0.0,0.4452461898326874,0.009569377990430622
0,0,0.0083,34,210,16,22,False,Guillain-Barré syndrome,3.1799943447113037,0.0797710120677948,0.0,0.0,0.9202289581298828,0.9665071770334929
0,0,0.0083,34,210,16,23,False,Guillain-Barré syndrome,2.968510389328003,0.340380996465683,0.0,0.0,0.6596189737319946,0.009569377990430622
0,0,0.0083,34,210,16,24,False,Guillain-Barré syndrome,3.654050350189209,0.40032958984375,0.0,0.0,0.59967041015625,0.9186602870813397
0,0,0.0083,34,210,16,25,False,Guillain-Barré syndrome,4.046411514282227,0.4262881577014923,0.0,0.0,0.5737118721008301,0.10526315789473684
0,0,0.0083,34,210,16,26,False,Guillain-Barré syndrome,4.080249309539795,0.34144672751426697,0.0,0.0,0.6585533618927002,0.009569377990430622
0,0,0.0083,34,210,16,27,False,Guillain-Barré syndrome,4.172115325927734,0.2928793132305145,0.0,0.0,0.7071205973625183,0.9856459330143541
0,0,0.0083,34,210,16,28,False,Guillain-Barré syndrome,2.4958317279815674,0.4793684482574463,0.0,0.0,0.5206316113471985,0.009569377990430622
0,0,0.0083,34,210,16,29,False,Guillain-Barré syndrome,2.709141731262207,0.5678029656410217,0.0,0.0,0.43219703435897827,0.009569377990430622
0,0,0.0083,34,210,16,30,False,Guillain-Barré syndrome,3.346830368041992,0.4796818196773529,0.0,0.0,0.5203180909156799,0.019138755980861243
0,0,0.0083,34,210,16,31,False,Guillain-Barré syndrome,4.115341663360596,0.1995706558227539,0.0,0.0,0.8004292845726013,0.9282296650717703
0,0,0.0083,34,210,24,0,False,Guillain-Barré syndrome,1.7708759307861328,0.5423496961593628,0.0,0.0,0.4576503336429596,0.019138755980861243
0,0,0.0083,34,210,24,1,False,Guillain-Barré syndrome,1.7179734706878662,0.5284252762794495,0.0,0.0,0.47157472372055054,0.019138755980861243
0,0,0.0083,34,210,24,2,False,Guillain-Barré syndrome,2.747429847717285,0.31420835852622986,0.0,0.0,0.6857917308807373,0.9282296650717703
0,0,0.0083,34,210,24,3,False,Guillain-Barré syndrome,3.587575674057007,0.3805011510848999,0.0,0.0,0.6194989085197449,0.009569377990430622
0,0,0.0083,34,210,24,4,False,Guillain-Barré syndrome,2.10648775100708,0.4365924596786499,0.0,0.0,0.5634075403213501,0.019138755980861243
0,0,0.0083,34,210,24,5,False,Guillain-Barré syndrome,2.7386295795440674,0.44122108817100525,0.0,0.0,0.5587788820266724,0.009569377990430622
0,0,0.0083,34,210,24,6,False,Guillain-Barré syndrome,2.5799145698547363,0.4763198494911194,0.0,0.0,0.5236802697181702,0.009569377990430622
0,0,0.0083,34,210,24,7,False,Guillain-Barré syndrome,2.323373794555664,0.41801851987838745,0.0,0.0,0.5819815397262573,0.019138755980861243
0,0,0.0083,34,210,24,8,False,Guillain-Barré syndrome,1.576597809791565,0.5302369594573975,0.0,0.0,0.46976304054260254,0.019138755980861243
0,0,0.0083,34,210,24,9,False,Guillain-Barré syndrome,2.0363707542419434,0.5082144141197205,0.0,0.0,0.4917856454849243,0.019138755980861243
0,0,0.0083,34,210,24,10,False,Guillain-Barré syndrome,3.2407116889953613,0.23123103380203247,0.0,0.0,0.7687689065933228,0.9425837320574163
0,0,0.0083,34,210,24,11,False,Guillain-Barré syndrome,2.435957670211792,0.4657154679298401,0.0,0.0,0.5342846512794495,0.019138755980861243
0,0,0.0083,34,210,24,12,False,Guillain-Barré syndrome,2.015592575073242,0.5776575207710266,0.0,0.0,0.42234259843826294,0.019138755980861243
0,0,0.0083,34,210,24,13,False,Guillain-Barré syndrome,2.326507091522217,0.39985379576683044,0.0,0.0,0.6001461148262024,0.15311004784688995
0,0,0.0083,34,210,24,14,False,Guillain-Barré syndrome,2.349280595779419,0.5525975227355957,0.0,0.0,0.44740256667137146,0.019138755980861243
0,0,0.0083,34,210,24,15,False,Guillain-Barré syndrome,3.242820978164673,0.3760268986225128,0.0,0.0,0.6239730715751648,0.009569377990430622
0,0,0.0083,34,210,24,16,False,Guillain-Barré syndrome,2.606997489929199,0.3858928084373474,0.0,0.0,0.6141073107719421,0.9952153110047847
0,0,0.0083,34,210,24,17,False,Guillain-Barré syndrome,2.6733450889587402,0.4123177230358124,0.0,0.0,0.58768230676651,0.009569377990430622
0,0,0.0083,34,210,24,18,False,Guillain-Barré syndrome,2.27012300491333,0.48656344413757324,0.0,0.0,0.513436496257782,0.019138755980861243
0,0,0.0083,34,210,24,19,False,Guillain-Barré syndrome,2.7490997314453125,0.40916237235069275,0.0,0.0,0.5908375382423401,0.009569377990430622
0,0,0.0083,34,210,24,20,False,Guillain-Barré syndrome,2.025700807571411,0.49404123425483704,0.0,0.0,0.5059587359428406,0.019138755980861243
0,0,0.0083,34,210,24,21,False,Guillain-Barré syndrome,1.9332927465438843,0.7628175020217896,0.0,0.0,0.23718227446079254,0.009569377990430622
0,0,0.0083,34,210,24,22,False,Guillain-Barré syndrome,3.5257456302642822,0.22245511412620544,0.0,0.0,0.7775448560714722,0.9282296650717703
0,0,0.0083,34,210,24,23,False,Guillain-Barré syndrome,3.833207130432129,0.2260650396347046,0.0,0.0,0.773935079574585,0.9856459330143541
0,0,0.0083,34,210,24,24,False,Guillain-Barré syndrome,3.9818665981292725,0.19482223689556122,0.0,0.0,0.8051778674125671,0.14354066985645933
0,0,0.0083,34,210,24,25,False,Guillain-Barré syndrome,3.401945114135742,0.3040482997894287,0.0,0.0,0.6959515810012817,0.15311004784688995
0,0,0.0083,34,210,24,26,False,Guillain-Barré syndrome,3.0739083290100098,0.3065047860145569,0.0,0.0,0.6934952735900879,0.14354066985645933
0,0,0.0083,34,210,24,27,False,Guillain-Barré syndrome,2.23079252243042,0.414201945066452,0.0,0.0,0.5857981443405151,0.019138755980861243
0,0,0.0083,34,210,24,28,False,Guillain-Barré syndrome,2.251192331314087,0.5664839744567871,0.0,0.0,0.4335160255432129,0.019138755980861243
0,0,0.0083,34,210,24,29,False,Guillain-Barré syndrome,1.1304466724395752,0.03349839150905609,0.0,0.0,0.9665017127990723,0.9425837320574163
0,0,0.0083,34,210,24,30,False,Guillain-Barré syndrome,3.3537464141845703,0.273846298456192,0.0,0.0,0.7261537313461304,1.0
0,0,0.0083,34,210,24,31,False,Guillain-Barré syndrome,1.5345507860183716,0.643998920917511,0.0,0.0,0.3560011088848114,0.019138755980861243
0,0,0.0083,34,210,31,0,False,Guillain-Barré syndrome,2.3141469955444336,0.07247234880924225,0.0,0.0,0.9275278449058533,1.0
0,0,0.0083,34,210,31,1,False,Guillain-Barré syndrome,3.515815258026123,0.2732175588607788,0.0,0.0,0.7267824411392212,0.009569377990430622
0,0,0.0083,34,210,31,2,False,Guillain-Barré syndrome,2.5241386890411377,0.4643423855304718,0.0,0.0,0.5356575846672058,0.009569377990430622
0,0,0.0083,34,210,31,3,False,Guillain-Barré syndrome,3.580254077911377,0.2833889424800873,0.0,0.0,0.7166110277175903,0.14354066985645933
0,0,0.0083,34,210,31,4,False,Guillain-Barré syndrome,2.5102028846740723,0.31759577989578247,0.0,0.0,0.6824042797088623,0.9856459330143541
0,0,0.0083,34,210,31,5,False,Guillain-Barré syndrome,1.6277992725372314,0.10405479371547699,0.0,0.0,0.8959453105926514,1.0
0,0,0.0083,34,210,31,6,False,Guillain-Barré syndrome,2.9769303798675537,0.40174973011016846,0.0,0.0,0.5982502698898315,0.0
0,0,0.0083,34,210,31,7,False,Guillain-Barré syndrome,2.369826555252075,0.5002371668815613,0.0,0.0,0.4997628331184387,0.009569377990430622
0,0,0.0083,34,210,31,8,False,Guillain-Barré syndrome,2.2167255878448486,0.5676470398902893,0.0,0.0,0.4323529601097107,0.009569377990430622
0,0,0.0083,34,210,31,9,False,Guillain-Barré syndrome,2.6454694271087646,0.37780117988586426,0.0,0.0,0.622198760509491,1.0
0,0,0.0083,34,210,31,10,False,Guillain-Barré syndrome,3.3087756633758545,0.16028910875320435,0.0,0.0,0.8397108912467957,0.4019138755980861
0,0,0.0083,34,210,31,11,False,Guillain-Barré syndrome,2.4585773944854736,0.47719207406044006,0.0,0.0,0.5228079557418823,0.009569377990430622
0,0,0.0083,34,210,31,12,False,Guillain-Barré syndrome,2.606581211090088,0.42093005776405334,0.0,0.0,0.5790700316429138,0.14354066985645933
0,0,0.0083,34,210,31,13,False,Guillain-Barré syndrome,2.8407211303710938,0.28621745109558105,0.0,0.0,0.7137826681137085,0.14354066985645933
0,0,0.0083,34,210,31,14,False,Guillain-Barré syndrome,4.071556568145752,0.17547562718391418,0.0,0.0,0.8245243430137634,0.9617224880382775
0,0,0.0083,34,210,31,15,False,Guillain-Barré syndrome,2.536752462387085,0.461894154548645,0.0,0.0,0.5381059050559998,0.009569377990430622
0,0,0.0083,34,210,31,16,False,Guillain-Barré syndrome,2.7932820320129395,0.47040337324142456,0.0,0.0,0.5295966267585754,0.009569377990430622
0,0,0.0083,34,210,31,17,False,Guillain-Barré syndrome,2.7190945148468018,0.4249844551086426,0.0,0.0,0.5750154256820679,0.14354066985645933
0,0,0.0083,34,210,31,18,False,Guillain-Barré syndrome,2.8472752571105957,0.4422345757484436,0.0,0.0,0.557765543460846,0.009569377990430622
0,0,0.0083,34,210,31,19,False,Guillain-Barré syndrome,2.280595541000366,0.45526954531669617,0.0,0.0,0.5447304248809814,0.019138755980861243
0,0,0.0083,34,210,31,20,False,Guillain-Barré syndrome,4.1030707359313965,0.23426946997642517,0.0,0.0,0.7657305002212524,0.0
0,0,0.0083,34,210,31,21,False,Guillain-Barré syndrome,2.7873458862304688,0.47605061531066895,0.0,0.0,0.5239494442939758,0.009569377990430622
0,0,0.0083,34,210,31,22,False,Guillain-Barré syndrome,2.1959893703460693,0.4402470886707306,0.0,0.0,0.5597529411315918,0.15311004784688995
0,0,0.0083,34,210,31,23,False,Guillain-Barré syndrome,3.2725090980529785,0.3860102593898773,0.0,0.0,0.6139897108078003,0.009569377990430622
0,0,0.0083,34,210,31,24,False,Guillain-Barré syndrome,2.358853578567505,0.4846343994140625,0.0,0.0,0.5153656601905823,0.019138755980861243
0,0,0.0083,34,210,31,25,False,Guillain-Barré syndrome,0.2084978073835373,0.0038576170336455107,0.0,0.0,0.9961423873901367,1.0
0,0,0.0083,34,210,31,26,False,Guillain-Barré syndrome,2.270484209060669,0.41990748047828674,0.0,0.0,0.5800925493240356,0.019138755980861243
0,0,0.0083,34,210,31,27,False,Guillain-Barré syndrome,2.8383283615112305,0.4452362060546875,0.0,0.0,0.5547638535499573,0.009569377990430622
0,0,0.0083,34,210,31,28,False,Guillain-Barré syndrome,2.434683322906494,0.47710251808166504,0.0,0.0,0.522897481918335,0.009569377990430622
0,0,0.0083,34,210,31,29,False,Guillain-Barré syndrome,2.5298171043395996,0.47307470440864563,0.0,0.0,0.526925265789032,0.009569377990430622
0,0,0.0083,34,210,31,30,False,Guillain-Barré syndrome,2.870725631713867,0.43157070875167847,0.0,0.0,0.5684294104576111,0.009569377990430622
0,0,0.0083,34,210,31,31,False,Guillain-Barré syndrome,2.571457862854004,0.42584463953971863,0.0,0.0,0.574155330657959,0.009569377990430622
0,1,0.053,217,677,0,0,True,Panic attack,6.517181396484375,0.042569030076265335,0.1344023197889328,0.13608744740486145,0.6869412064552307,0.1878698224852071
0,1,0.053,217,677,0,1,True,Panic attack,1.9772433042526245,1.3407892765826546e-05,0.00016150888404808939,0.0006509206723421812,0.9991742372512817,0.9985207100591716
0,1,0.053,217,677,0,2,True,Panic attack,5.6293206214904785,0.05575656145811081,0.10552245378494263,0.12283731997013092,0.715883731842041,0.9068047337278107
0,1,0.053,217,677,0,3,True,Panic attack,5.293329238891602,0.05336860939860344,0.11350873112678528,0.13951371610164642,0.6936089396476746,0.9068047337278107
0,1,0.053,217,677,0,4,True,Panic attack,3.7494592666625977,0.00021016274695284665,0.0002278892497997731,0.000514398270752281,0.9990474581718445,0.9940828402366864
0,1,0.053,217,677,0,5,True,Panic attack,4.95723295211792,0.006547943688929081,0.012394464574754238,0.012987731024622917,0.968069851398468,0.9260355029585798
0,1,0.053,217,677,0,6,True,Panic attack,6.517248153686523,0.04253162443637848,0.13437822461128235,0.13590435683727264,0.6871857643127441,0.5236686390532544
0,1,0.053,217,677,0,7,True,Panic attack,5.905819892883301,0.027133997529745102,0.12014856934547424,0.07789097726345062,0.7748264670372009,0.75
0,1,0.053,217,677,0,8,True,Panic attack,4.099374294281006,0.11907463520765305,0.1620471179485321,0.1591053009033203,0.5597730278968811,0.02514792899408284
0,1,0.053,217,677,0,9,True,Panic attack,4.274682521820068,0.001831968897022307,0.0010982808889821172,0.005214165896177292,0.9918556213378906,0.9896449704142012
0,1,0.053,217,677,0,10,True,Panic attack,6.108766555786133,0.047136340290308,0.14780506491661072,0.13008460402488708,0.6749740242958069,0.2588757396449704
0,1,0.053,217,677,0,11,True,Panic attack,3.9912331104278564,0.13595661520957947,0.16422675549983978,0.1554395854473114,0.5443770289421082,0.47337278106508873
0,1,0.053,217,677,0,12,True,Panic attack,6.517659664154053,0.042792096734046936,0.13442115485668182,0.13585659861564636,0.6869301795959473,0.8905325443786982
0,1,0.053,217,677,0,13,True,Panic attack,2.8803515434265137,0.0006629100535064936,0.0015629945555701852,0.0008969203336164355,0.9968771934509277,0.9896449704142012
0,1,0.053,217,677,0,14,True,Panic attack,5.031261444091797,0.026996713131666183,0.05946151539683342,0.09123478829860687,0.8223068714141846,0.9068047337278107
0,1,0.053,217,677,0,15,True,Panic attack,2.116506576538086,0.00013309172936715186,0.00033301510848104954,0.0018368606688454747,0.997697114944458,0.992603550295858
0,1,0.053,217,677,0,16,True,Panic attack,5.187870025634766,0.06437496840953827,0.09029365330934525,0.09557048976421356,0.7497608661651611,0.9068047337278107
0,1,0.053,217,677,0,17,True,Panic attack,4.405233383178711,0.1060120090842247,0.13827043771743774,0.15236404538154602,0.6033535599708557,0.038461538461538464
0,1,0.053,217,677,0,18,True,Panic attack,4.693568229675293,0.11835341155529022,0.15421384572982788,0.14603237807750702,0.5814003348350525,0.02514792899408284
0,1,0.053,217,677,0,19,True,Panic attack,6.494047164916992,0.04059052839875221,0.13275544345378876,0.1378014236688614,0.6888525485992432,0.3905325443786982
0,1,0.053,217,677,0,20,True,Panic attack,6.461573123931885,0.04292885959148407,0.1382841020822525,0.13384300470352173,0.6849440336227417,0.3905325443786982
0,1,0.053,217,677,0,21,True,Panic attack,4.2781081199646,0.0060639954172074795,0.01615353859961033,0.03728298470377922,0.9404995441436768,0.9911242603550295
0,1,0.053,217,677,0,22,True,Panic attack,6.488015174865723,0.04162658751010895,0.13074463605880737,0.13561739027500153,0.6920113563537598,0.2440828402366864
0,1,0.053,217,677,0,23,True,Panic attack,6.490567207336426,0.039996467530727386,0.12130553275346756,0.13290469348430634,0.7057932615280151,0.9896449704142012
