dataset,probe_variant,condition,layer,strength,signed_strength,raw_vector_norm,steering_vector_norm,baseline_prop_choose_long_term,baseline_prop_choose_immediate,baseline_prop_choose_long_term_no_fallback,baseline_prop_choose_immediate_no_fallback,baseline_mean_long_minus_immediate_avg_logprob,baseline_prop_logprob_prefers_long_term,delta_long_term_vs_baseline,delta_immediate_vs_baseline,delta_long_term_vs_baseline_no_fallback,delta_immediate_vs_baseline_no_fallback,delta_long_minus_immediate_avg_logprob_vs_baseline,delta_prop_logprob_prefers_long_term_vs_baseline,steering_success,steering_success_no_fallback,n_prompts,n_no_fallback_prompts,prop_choose_long_term,prop_choose_immediate,prop_choose_long_term_no_fallback,prop_choose_immediate_no_fallback,fallback_rate,direct_parse_rate,mean_long_minus_immediate_avg_logprob,mean_long_minus_immediate_sum_logprob,prop_logprob_prefers_long_term
explicit_test,mm,steer_immediate,22,2.0,-2.0,20.724382400512695,1.0,0.64,0.36,0.7058823529411765,0.29411764705882354,0.6896443939208985,0.57,-0.010000000000000009,0.010000000000000009,0.013629842180774676,-0.013629842180774732,-0.02284223318099976,0.0,0.37,0.2804878048780488,100,82,0.63,0.37,0.7195121951219512,0.2804878048780488,0.18,0.82,0.6668021607398987,0.2864743423461914,0.57
explicit_test,mm,steer_long_term,22,4.0,4.0,20.724382400512695,1.0,0.64,0.36,0.7058823529411765,0.29411764705882354,0.6896443939208985,0.57,0.020000000000000018,-0.019999999999999962,0.03529411764705881,-0.03529411764705881,0.04244646072387692,0.010000000000000009,0.66,0.7411764705882353,100,85,0.66,0.34,0.7411764705882353,0.25882352941176473,0.15,0.85,0.7320908546447754,0.5591700935363769,0.58
explicit_test,mm,steer_immediate,22,4.0,-4.0,20.724382400512695,1.0,0.64,0.36,0.7058823529411765,0.29411764705882354,0.6896443939208985,0.57,-0.010000000000000009,0.010000000000000009,-0.007087172218284921,0.007087172218284921,-0.04678234100341805,0.0,0.37,0.30120481927710846,100,83,0.63,0.37,0.6987951807228916,0.30120481927710846,0.17,0.83,0.6428620529174804,0.1863583183288574,0.57
explicit_test,mm,steer_long_term,22,8.0,8.0,20.724382400512695,1.0,0.64,0.36,0.7058823529411765,0.29411764705882354,0.6896443939208985,0.57,0.05999999999999994,-0.06,0.07983193277310918,-0.07983193277310927,0.08290125370025625,0.010000000000000009,0.7,0.7857142857142857,100,84,0.7,0.3,0.7857142857142857,0.21428571428571427,0.16,0.84,0.7725456476211547,0.728526840209961,0.58
explicit_test,mm,steer_immediate,22,8.0,-8.0,20.724382400512695,1.0,0.64,0.36,0.7058823529411765,0.29411764705882354,0.6896443939208985,0.57,-0.07000000000000006,0.07,-0.06732813607370669,0.06732813607370658,-0.09934874296188356,0.0,0.43,0.3614457831325301,100,83,0.57,0.43,0.6385542168674698,0.3614457831325301,0.17,0.83,0.5902956509590149,-0.03192237854003906,0.57
explicit_test,mm,steer_long_term,22,16.0,16.0,20.724382400512695,1.0,0.64,0.36,0.7058823529411765,0.29411764705882354,0.6896443939208985,0.57,0.09999999999999998,-0.09999999999999998,0.11554621848739488,-0.11554621848739496,0.16657822370529174,0.020000000000000018,0.74,0.8214285714285714,100,84,0.74,0.26,0.8214285714285714,0.17857142857142858,0.16,0.84,0.8562226176261902,1.0708174324035644,0.59
explicit_test,mm,steer_immediate,22,16.0,-16.0,20.724382400512695,1.0,0.64,0.36,0.7058823529411765,0.29411764705882354,0.6896443939208985,0.57,-0.17000000000000004,0.17000000000000004,-0.1742367833209234,0.1742367833209233,-0.233400571346283,-0.019999999999999907,0.53,0.46835443037974683,100,79,0.47,0.53,0.5316455696202531,0.46835443037974683,0.21,0.79,0.4562438225746155,-0.5720805931091308,0.55
explicit_test,mm,steer_long_term,22,32.0,32.0,20.724382400512695,1.0,0.64,0.36,0.7058823529411765,0.29411764705882354,0.6896443939208985,0.57,0.15000000000000002,-0.15,0.15458276333789323,-0.1545827633378933,0.36782717466354375,0.050000000000000044,0.79,0.8604651162790697,100,86,0.79,0.21,0.8604651162790697,0.13953488372093023,0.14,0.86,1.0574715685844422,1.8694728660583495,0.62
explicit_test,mm,steer_immediate,22,32.0,-32.0,20.724382400512695,1.0,0.64,0.36,0.7058823529411765,0.29411764705882354,0.6896443939208985,0.57,-0.3,0.30000000000000004,-0.33254901960784317,0.33254901960784317,-0.7171064615249634,-0.07999999999999996,0.66,0.6266666666666667,100,75,0.34,0.66,0.37333333333333335,0.6266666666666667,0.25,0.75,-0.02746206760406494,-2.407442455291748,0.49
explicit_test,mm,steer_long_term,26,2.0,2.0,33.30769348144531,1.0,0.64,0.36,0.7058823529411765,0.29411764705882354,0.6896443939208985,0.57,0.0,0.0,0.008403361344537785,-0.00840336134453784,0.022973239421844482,0.0,0.64,0.7142857142857143,100,84,0.64,0.36,0.7142857142857143,0.2857142857142857,0.16,0.84,0.712617633342743,0.4708152389526367,0.57
explicit_test,mm,steer_immediate,26,2.0,-2.0,33.30769348144531,1.0,0.64,0.36,0.7058823529411765,0.29411764705882354,0.6896443939208985,0.57,-0.010000000000000009,0.010000000000000009,0.013629842180774676,-0.013629842180774732,-0.023418602943420463,0.0,0.37,0.2804878048780488,100,82,0.63,0.37,0.7195121951219512,0.2804878048780488,0.18,0.82,0.666225790977478,0.290262336730957,0.57
explicit_test,mm,steer_long_term,26,4.0,4.0,33.30769348144531,1.0,0.64,0.36,0.7058823529411765,0.29411764705882354,0.6896443939208985,0.57,0.010000000000000009,-0.010000000000000009,0.020308123249299648,-0.020308123249299703,0.04577900171279903,0.0,0.65,0.7261904761904762,100,84,0.65,0.35,0.7261904761904762,0.27380952380952384,0.16,0.84,0.7354233956336975,0.5606509971618653,0.57
explicit_test,mm,steer_immediate,26,4.0,-4.0,33.30769348144531,1.0,0.64,0.36,0.7058823529411765,0.29411764705882354,0.6896443939208985,0.57,-0.020000000000000018,0.020000000000000018,0.010167029774872827,-0.010167029774872938,-0.047607243061065674,0.0,0.38,0.2839506172839506,100,81,0.62,0.38,0.7160493827160493,0.2839506172839506,0.19,0.81,0.6420371508598328,0.19588769912719728,0.57
explicit_test,mm,steer_long_term,26,8.0,8.0,33.30769348144531,1.0,0.64,0.36,0.7058823529411765,0.29411764705882354,0.6896443939208985,0.57,0.020000000000000018,-0.019999999999999962,0.04110559886605236,-0.04110559886605247,0.09132386684417715,0.010000000000000009,0.66,0.7469879518072289,100,83,0.66,0.34,0.7469879518072289,0.25301204819277107,0.17,0.83,0.7809682607650756,0.7404042243957519,0.58
explicit_test,mm,steer_immediate,26,8.0,-8.0,33.30769348144531,1.0,0.64,0.36,0.7058823529411765,0.29411764705882354,0.6896443939208985,0.57,0.0,0.0,0.03485838779956418,-0.034858387799564294,-0.09607451915740972,0.0,0.36,0.25925925925925924,100,81,0.64,0.36,0.7407407407407407,0.25925925925925924,0.19,0.81,0.5935698747634888,0.0074783706665039066,0.57
explicit_test,mm,steer_long_term,26,16.0,16.0,33.30769348144531,1.0,0.64,0.36,0.7058823529411765,0.29411764705882354,0.6896443939208985,0.57,0.030000000000000027,-0.02999999999999997,0.07189542483660127,-0.07189542483660133,0.18036101341247557,0.020000000000000018,0.67,0.7777777777777778,100,81,0.67,0.33,0.7777777777777778,0.2222222222222222,0.19,0.81,0.8700054073333741,1.0897177314758302,0.59
explicit_test,mm,steer_immediate,26,16.0,-16.0,33.30769348144531,1.0,0.64,0.36,0.7058823529411765,0.29411764705882354,0.6896443939208985,0.57,0.010000000000000009,-0.010000000000000009,0.020308123249299648,-0.020308123249299703,-0.1991415238380433,-0.019999999999999907,0.35,0.27380952380952384,100,84,0.65,0.35,0.7261904761904762,0.27380952380952384,0.16,0.84,0.4905028700828552,-0.3904896354675293,0.55
explicit_test,mm,steer_long_term,26,32.0,32.0,33.30769348144531,1.0,0.64,0.36,0.7058823529411765,0.29411764705882354,0.6896443939208985,0.57,0.020000000000000018,-0.019999999999999962,0.06241032998565277,-0.062410329985652796,0.3565326261520385,0.050000000000000044,0.66,0.7682926829268293,100,82,0.66,0.34,0.7682926829268293,0.23170731707317074,0.18,0.82,1.046177020072937,1.7887813758850097,0.62
explicit_test,mm,steer_immediate,26,32.0,-32.0,33.30769348144531,1.0,0.64,0.36,0.7058823529411765,0.29411764705882354,0.6896443939208985,0.57,-0.040000000000000036,0.040000000000000036,-0.01452432824981853,0.014524328249818419,-0.4294923734664918,-0.04999999999999993,0.4,0.30864197530864196,100,81,0.6,0.4,0.691358024691358,0.30864197530864196,0.19,0.81,0.2601520204544067,-1.2584594917297363,0.52
implicit_full,mm,steer_long_term,10,2.0,2.0,8.77165412902832,0.9999999403953552,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,0.013333333333333308,-0.013333333333333308,0.015866164390728854,-0.0158661643907288,0.002864647706349699,-0.0033333333333332993,0.6,0.6209386281588448,300,277,0.6,0.4,0.6209386281588448,0.37906137184115524,0.07666666666666666,0.9233333333333333,0.2007379380861918,0.8805063692728679,0.5966666666666667
implicit_full,mm,steer_immediate,10,2.0,-2.0,8.77165412902832,0.9999999403953552,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,0.0,0.0,0.00142573117773237,-0.0014257311777324255,-0.0008001295725504343,0.0,0.41333333333333333,0.3935018050541516,300,277,0.5866666666666667,0.41333333333333333,0.6064981949458483,0.3935018050541516,0.07666666666666666,0.9233333333333333,0.19707316080729168,0.8508721415201823,0.6
implicit_full,mm,steer_long_term,10,4.0,4.0,8.77165412902832,0.9999999403953552,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,0.013333333333333308,-0.013333333333333308,0.018115942028985477,-0.018115942028985477,0.008752115567525254,0.0,0.6,0.6231884057971014,300,276,0.6,0.4,0.6231884057971014,0.37681159420289856,0.08,0.92,0.20662540594736736,0.9222047170003255,0.6
implicit_full,mm,steer_immediate,10,4.0,-4.0,8.77165412902832,0.9999999403953552,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,-0.010000000000000009,0.010000000000000009,-0.011547283912000883,0.011547283912000883,0.0005024536450703998,0.0,0.42333333333333334,0.4064748201438849,300,278,0.5766666666666667,0.42333333333333334,0.5935251798561151,0.4064748201438849,0.07333333333333333,0.9266666666666666,0.1983757440249125,0.857945556640625,0.6
implicit_full,mm,steer_long_term,10,8.0,8.0,8.77165412902832,0.9999999403953552,0.5866666666666667,0.41333333333333333,0.605072463768116,0.39492753623188404,0.1978732903798421,0.6,0.01666666666666672,-0.016666666666666663,0.021739130434782594,-0.021739130434782594,0.02613798618316651,0.010000000000000009,0.6033333333333334,0.6268115942028986,300,276,0.6033333333333334,0.39666666666666667,0.6268115942028986,0.37318840579710144,0.08,0.92,0.22401127656300862,1.0405282910664877,0.61
