condition,signed_strength,steering_applied,steering_layer,set_type,dataset_index,benchmark_idx,level,days,org,dest,visiting_city_number,people_number,budget,parse_success,parse_method,parse_error,input_tokens,output_tokens,generation_seconds,prompt_path,response_path,plan_path
steer_immediate_minus8,-8.0,True,40,validation,10,11,easy,3,Minneapolis,Seattle,1,1,1800,False,,"ValueError: Parsed JSON is dict, expected a list.",4185,311,20.176106214523315,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0011.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0011.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0011.json
steer_immediate_minus8,-8.0,True,40,validation,11,12,easy,3,St. Petersburg,Appleton,1,1,1200,True,json,,3919,353,22.58756113052368,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0012.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0012.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0012.json
steer_immediate_minus8,-8.0,True,40,validation,12,13,easy,3,Pittsburgh,Baltimore,1,1,1200,True,json,,3889,321,20.636285543441772,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0013.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0013.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0013.json
steer_immediate_minus8,-8.0,True,40,validation,13,14,easy,3,Denver,Appleton,1,1,1800,False,,"ValueError: Parsed JSON is dict, expected a list.",4032,372,23.76138734817505,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0014.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0014.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0014.json
steer_immediate_minus8,-8.0,True,40,validation,14,15,easy,3,St. Louis,Las Vegas,1,1,1300,True,json,,4401,317,20.788018465042114,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0015.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0015.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0015.json
steer_immediate_minus8,-8.0,True,40,validation,15,16,easy,3,Spokane,San Francisco,1,1,1200,True,json,,3486,315,19.931878566741943,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0016.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0016.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0016.json
steer_immediate_minus8,-8.0,True,40,validation,16,17,easy,3,St. Louis,Washington,1,1,1500,True,json,,4302,341,21.824642181396484,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0017.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0017.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0017.json
steer_immediate_minus8,-8.0,True,40,validation,17,18,easy,3,Denver,Palm Springs,1,1,2200,True,json,,4318,373,23.790558338165283,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0018.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0018.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0018.json
steer_immediate_minus8,-8.0,True,40,validation,18,19,easy,3,Seattle,San Francisco,1,1,900,False,,"ValueError: Parsed JSON is dict, expected a list.",5421,328,21.517377138137817,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0019.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0019.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0019.json
steer_immediate_minus8,-8.0,True,40,validation,19,20,easy,3,Providence,Orlando,1,1,1800,True,json,,4119,305,19.79458475112915,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0020.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0020.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0020.json
steer_immediate_minus8,-8.0,True,40,validation,20,21,easy,5,St. Louis,Florida,2,1,2900,True,json,,7407,564,37.09531617164612,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0021.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0021.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0021.json
steer_immediate_minus8,-8.0,True,40,validation,21,22,easy,5,Colorado Springs,Illinois,2,1,1900,True,json,,6596,610,39.253801107406616,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0022.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0022.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0022.json
steer_immediate_minus8,-8.0,True,40,validation,22,23,easy,5,Little Rock,Texas,2,1,3900,True,json,,9809,507,35.54271650314331,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0023.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0023.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0023.json
steer_immediate_minus8,-8.0,True,40,validation,23,24,easy,5,Latrobe,South Carolina,2,1,4200,True,json,,6693,455,29.948033571243286,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0024.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0024.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0024.json
steer_immediate_minus8,-8.0,True,40,validation,24,25,easy,5,Jacksonville,Michigan,2,1,4600,True,json,,6567,519,33.71453404426575,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0025.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0025.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0025.json
steer_immediate_minus8,-8.0,True,40,validation,25,26,easy,5,Orlando,Illinois,2,1,2700,True,json,,7681,599,39.540005922317505,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0026.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0026.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0026.json
steer_immediate_minus8,-8.0,True,40,validation,26,27,easy,5,Billings,Minnesota,2,1,4000,True,json,,6831,557,36.21892523765564,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0027.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0027.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0027.json
steer_immediate_minus8,-8.0,True,40,validation,27,28,easy,5,Washington,Virginia,2,1,2200,True,json,,6689,509,33.224040031433105,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0028.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0028.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0028.json
steer_immediate_minus8,-8.0,True,40,validation,28,29,easy,5,Richmond,Tennessee,2,1,2600,True,json,,6023,591,37.60814571380615,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0029.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0029.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0029.json
steer_immediate_minus8,-8.0,True,40,validation,29,30,easy,5,Key West,Indiana,2,1,2000,True,json,,6363,588,37.76734662055969,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0030.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0030.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0030.json
steer_immediate_minus8,-8.0,True,40,validation,30,31,easy,5,Cedar Rapids,Colorado,2,1,4300,True,json,,5909,561,35.753411293029785,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0031.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0031.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0031.json
steer_immediate_minus8,-8.0,True,40,validation,31,32,easy,5,Omaha,Washington,2,1,5000,True,json,,7266,522,34.44704270362854,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0032.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0032.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0032.json
steer_immediate_minus8,-8.0,True,40,validation,32,33,easy,5,Denver,Washington,2,1,4200,True,json,,7555,516,34.328624963760376,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0033.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0033.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0033.json
steer_immediate_minus8,-8.0,True,40,validation,33,34,easy,5,Charlotte,New Jersey,2,1,4200,True,json,,7030,514,33.786415576934814,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0034.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0034.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0034.json
steer_immediate_minus8,-8.0,True,40,validation,34,35,easy,5,Gainesville,North Carolina,2,1,2900,True,json,,6490,598,38.454915046691895,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0035.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0035.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0035.json
steer_immediate_minus8,-8.0,True,40,validation,35,36,easy,5,Los Angeles,Colorado,2,1,4700,True,json,,6547,506,32.92249345779419,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0036.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0036.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0036.json
steer_immediate_minus8,-8.0,True,40,validation,36,37,easy,5,Albuquerque,Texas,2,1,2100,True,json,,10557,889,60.316972732543945,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0037.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0037.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0037.json
steer_immediate_minus8,-8.0,True,40,validation,37,38,easy,5,Birmingham,Florida,2,1,3500,True,json,,6951,500,32.90909171104431,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0038.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0038.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0038.json
steer_immediate_minus8,-8.0,True,40,validation,38,39,easy,5,Killeen,Texas,2,1,3500,True,json,,8894,558,37.976537227630615,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0039.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0039.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0039.json
steer_immediate_minus8,-8.0,True,40,validation,39,40,easy,5,Sun Valley,California,2,1,2600,True,json,,6520,598,38.475858211517334,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0040.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0040.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0040.json
steer_immediate_minus8,-8.0,True,40,validation,40,41,easy,7,Philadelphia,Virginia,3,1,1800,True,json,,10168,735,50.15839767456055,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0041.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0041.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0041.json
steer_immediate_minus8,-8.0,True,40,validation,41,42,easy,7,Bakersfield,Texas,3,1,6100,True,json,,11254,800,55.30090928077698,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0042.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0042.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0042.json
steer_immediate_minus8,-8.0,True,40,validation,42,43,easy,7,Kona,California,3,1,5800,True,json,,9647,687,46.727482318878174,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0043.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0043.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0043.json
steer_immediate_minus8,-8.0,True,40,validation,43,44,easy,7,Medford,Colorado,3,1,2400,True,json,,7956,782,50.99510979652405,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0044.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0044.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0044.json
steer_immediate_minus8,-8.0,True,40,validation,44,45,easy,7,Devils Lake,Colorado,3,1,3500,True,json,,7704,802,52.01722478866577,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0045.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0045.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0045.json
steer_immediate_minus8,-8.0,True,40,validation,45,46,easy,7,Charlotte,Pennsylvania,3,1,5100,True,json,,9471,736,49.553945541381836,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0046.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0046.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0046.json
steer_immediate_minus8,-8.0,True,40,validation,46,47,easy,7,Palm Springs,Texas,3,1,8100,True,json,,12548,1265,86.81400275230408,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0047.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0047.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0047.json
steer_immediate_minus8,-8.0,True,40,validation,47,48,easy,7,Philadelphia,Virginia,3,1,2900,True,json,,9962,697,47.550716161727905,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0048.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0048.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0048.json
steer_immediate_minus8,-8.0,True,40,validation,48,49,easy,7,Dallas,Nebraska,3,1,5600,True,json,,9192,728,48.80289840698242,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0049.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0049.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0049.json
steer_immediate_minus8,-8.0,True,40,validation,49,50,easy,7,Columbus,Texas,3,1,4200,True,json,,11496,786,54.66722917556763,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0050.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0050.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0050.json
steer_immediate_minus8,-8.0,True,40,validation,50,51,easy,7,Indianapolis,North Carolina,3,1,6500,True,json,,9662,805,54.11748290061951,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0051.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0051.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0051.json
steer_immediate_minus8,-8.0,True,40,validation,51,52,easy,7,Wichita,Colorado,3,1,5900,True,json,,8592,891,58.40913510322571,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0052.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0052.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0052.json
steer_immediate_minus8,-8.0,True,40,validation,52,53,easy,7,Augusta,Texas,3,1,4100,True,json,,9255,805,53.71605634689331,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0053.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0053.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0053.json
steer_immediate_minus8,-8.0,True,40,validation,53,54,easy,7,Savannah,Texas,3,1,3200,True,json,,10226,763,51.94559144973755,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0054.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0054.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0054.json
steer_immediate_minus8,-8.0,True,40,validation,54,55,easy,7,Washington,Minnesota,3,1,7200,True,json,,10078,806,54.556246757507324,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0055.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0055.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0055.json
steer_immediate_minus8,-8.0,True,40,validation,55,56,easy,7,Los Angeles,Florida,3,1,4700,True,json,,11319,719,50.21031332015991,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0056.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0056.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0056.json
steer_immediate_minus8,-8.0,True,40,validation,56,57,easy,7,Kona,California,3,1,2500,True,json,,9438,785,52.60643815994263,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0057.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0057.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0057.json
steer_immediate_minus8,-8.0,True,40,validation,57,58,easy,7,Louisville,Florida,3,1,7800,True,json,,9746,755,51.09263515472412,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/prompts/query_0058.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/responses/response_0058.txt,/workspace/results/qwen3_32b/travelplanner_probe_steered/20260418-112424/conditions/steer_immediate_minus8/plans/plan_0058.json
