method,condition,signed_strength,t_delay,delay_idx,indifference_multiplier,plot_multiplier,log_indifference_multiplier,logistic_alpha,logistic_beta_log_multiplier,status,parsed_weight_fraction,n_factor_rows,n_valid_factor_rows,time_delay_format,day_count_delays,time_delay_format_source
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus64,-64.0,90 days,6,2.2555352992154436,2.2555352992154436,0.8133873280277966,-0.9826254361202655,1.2080658282479235,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus64,-64.0,365 days,7,1.9878127525720812,1.9878127525720812,0.6870349149512927,-0.23210930126502893,0.3378420750006342,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus64,-64.0,730 days,8,3.3357124015035398,3.3357124015035398,1.204686270199681,-1.0901368800334355,0.9049135090190257,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus64,-64.0,1095 days,9,1.9878127525720812,1.9878127525720812,0.6870349149512927,-0.23210930126502893,0.3378420750006342,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus64,-64.0,1825 days,10,4.563484242803283,4.563484242803283,1.5180864200934712,-0.5272397530370482,0.3473054933226958,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus64,-64.0,3650 days,11,104.33878661676678,100.0,4.647643168398458,-2.3741232874023663,0.5108230561987122,right_censored_threshold_above_tested_range,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,1 hour,0,1315.4740697401453,,7.1819523889520935,5.835963288239592,-0.812587298297463,negative_slope_incoherent_amount_effect,0.9781571873644994,64,63,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,8 hours,1,0.7248865570749126,1.0,-0.32174010937075986,1.307145719879971,4.062737848993738,left_censored_threshold_below_tested_range,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,1 day,2,0.019549111876086944,1.0,-3.934825421915809,5.108923127974766,1.2983862256047196,left_censored_threshold_below_tested_range,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,2 days,3,422.1608743596074,,6.0453864602521925,8.362167010169888,-1.383231173912585,negative_slope_incoherent_amount_effect,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,7 days,4,1861.0926944863022,,7.528919064368135,5.468801915676028,-0.7263727859100048,negative_slope_incoherent_amount_effect,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,30 days,5,1.2923012196065495,1.2923012196065495,0.25642452029734414,-1.552691166939315,6.055158707672921,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,90 days,6,2.823538136060484,2.823538136060484,1.037990756701656,-1.6399006735076043,1.5798798427826002,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,365 days,7,3.3357124015035398,3.3357124015035398,1.204686270199681,-1.0901368800334348,0.9049135090190251,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,730 days,8,3.1441311538132495,3.1441311538132495,1.145537589286345,-0.6519223692804776,0.5690973176066765,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,1095 days,9,3.1441311538132504,3.1441311538132504,1.1455375892863453,-0.6519223692804778,0.5690973176066765,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,1825 days,10,5.470565631606296,5.470565631606296,1.69938201723159,-0.5295440905363589,0.3116098000136676,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,3650 days,11,38.81511984167867,38.81511984167867,3.658809857362311,-2.259826528665473,0.6176397836357134,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,1 hour,0,915.4411939136129,,6.819406128205075,6.347093172393784,-0.9307398698755007,negative_slope_incoherent_amount_effect,0.9781571873644994,64,63,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,8 hours,1,0.7248865570749126,1.0,-0.32174010937075986,1.307145719879971,4.062737848993738,left_censored_threshold_below_tested_range,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,1 day,2,0.019549111876086944,1.0,-3.934825421915809,5.108923127974766,1.2983862256047196,left_censored_threshold_below_tested_range,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,2 days,3,422.1608743596074,,6.0453864602521925,8.362167010169888,-1.383231173912585,negative_slope_incoherent_amount_effect,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,7 days,4,2744.195291997156,,7.917243156866172,5.152305347544778,-0.6507701286244415,negative_slope_incoherent_amount_effect,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,30 days,5,1.2784474257703289,1.2784474257703289,0.24564639309703204,-1.440254048666704,5.863119057065876,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,90 days,6,2.506952235805739,2.506952235805739,0.9190677666634812,-1.334403240685623,1.451909520807096,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,365 days,7,3.3357124015035398,3.3357124015035398,1.204686270199681,-1.0901368800334348,0.9049135090190251,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,730 days,8,3.1441311538132495,3.1441311538132495,1.145537589286345,-0.6519223692804776,0.5690973176066765,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,1095 days,9,3.8790407419356376,3.8790407419356376,1.3555878916085593,-0.8004489095575205,0.5904810116057445,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,1825 days,10,4.2843068077782345,4.2843068077782345,1.4549587671495576,-0.773434536413593,0.5315851925679282,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,3650 days,11,24.682398432717637,24.682398432717637,3.206090375543827,-2.5387551477799017,0.7918538938096124,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,1 hour,0,0.2505127838650815,1.0,-1.3842453263658379,3.2914695496337005,2.3778079556714418,left_censored_threshold_below_tested_range,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,8 hours,1,0.7248865570749126,1.0,-0.32174010937075986,1.307145719879971,4.062737848993738,left_censored_threshold_below_tested_range,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,1 day,2,0.019549111876086944,1.0,-3.934825421915809,5.108923127974766,1.2983862256047196,left_censored_threshold_below_tested_range,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,2 days,3,891.6346105197781,,6.793056419196811,6.396657837591901,-0.9416465053220067,negative_slope_incoherent_amount_effect,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,7 days,4,2744.195291997156,,7.917243156866172,5.152305347544778,-0.6507701286244415,negative_slope_incoherent_amount_effect,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,30 days,5,1.0940856344508008,1.0940856344508008,0.08991897739960186,-0.18843873222367247,2.0956503028970928,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,90 days,6,3.095982922720544,3.095982922720544,1.1301054397951311,-1.5384124746989596,1.3612999464703466,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,365 days,7,3.8459517657390467,3.8459517657390467,1.3470211056784396,-2.2328988422103553,1.657656908861673,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,730 days,8,3.8495556187878313,3.8495556187878313,1.3479577179463935,-1.2352941059841172,0.9164190312037986,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,1095 days,9,3.8790407419356376,3.8790407419356376,1.3555878916085593,-0.8004489095575205,0.5904810116057445,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,1825 days,10,5.379889037962748,5.379889037962748,1.6826677490470092,-1.9523290517832779,1.160258198856544,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,3650 days,11,24.682398432717637,24.682398432717637,3.206090375543827,-2.5387551477799017,0.7918538938096124,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,baseline,0.0,1 hour,0,0.12916204696461034,1.0,-2.0466874849317183,3.9375809009924962,1.9238798937219583,left_censored_threshold_below_tested_range,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,baseline,0.0,8 hours,1,0.7248865570749126,1.0,-0.32174010937075986,1.307145719879971,4.062737848993738,left_censored_threshold_below_tested_range,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,baseline,0.0,1 day,2,0.019549111876086944,1.0,-3.934825421915809,5.108923127974766,1.2983862256047196,left_censored_threshold_below_tested_range,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,baseline,0.0,2 days,3,891.6346105197781,,6.793056419196811,6.396657837591901,-0.9416465053220067,negative_slope_incoherent_amount_effect,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,baseline,0.0,7 days,4,4175.731836641421,,8.337044912136935,4.884930391792066,-0.5859306796681235,negative_slope_incoherent_amount_effect,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,baseline,0.0,30 days,5,1.0940856344508008,1.0940856344508008,0.08991897739960186,-0.18843873222367247,2.0956503028970928,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,baseline,0.0,90 days,6,3.095982922720544,3.095982922720544,1.1301054397951311,-1.5384124746989596,1.3612999464703466,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,baseline,0.0,365 days,7,3.8459517657390467,3.8459517657390467,1.3470211056784396,-2.2328988422103553,1.657656908861673,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,baseline,0.0,730 days,8,3.8495556187878313,3.8495556187878313,1.3479577179463935,-1.2352941059841172,0.9164190312037986,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,baseline,0.0,1095 days,9,3.8495556187878304,3.8495556187878304,1.3479577179463933,-1.235294105984117,0.9164190312037985,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,baseline,0.0,1825 days,10,5.379889037962748,5.379889037962748,1.6826677490470092,-1.9523290517832779,1.160258198856544,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,baseline,0.0,3650 days,11,24.682398432717637,24.682398432717637,3.206090375543827,-2.5387551477799017,0.7918538938096124,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,1 hour,0,0.12916204696461034,1.0,-2.0466874849317183,3.9375809009924962,1.9238798937219583,left_censored_threshold_below_tested_range,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,8 hours,1,0.7248865570749126,1.0,-0.32174010937075986,1.307145719879971,4.062737848993738,left_censored_threshold_below_tested_range,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,1 day,2,0.019549111876086944,1.0,-3.934825421915809,5.108923127974766,1.2983862256047196,left_censored_threshold_below_tested_range,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,2 days,3,891.6346105197781,,6.793056419196811,6.396657837591901,-0.9416465053220067,negative_slope_incoherent_amount_effect,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,7 days,4,4175.731836641421,,8.337044912136935,4.884930391792066,-0.5859306796681235,negative_slope_incoherent_amount_effect,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,30 days,5,1.0940856344508008,1.0940856344508008,0.08991897739960186,-0.18843873222367247,2.0956503028970928,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,90 days,6,2.4084642184014773,2.4084642184014773,0.8789892905947533,-1.1118849425088435,1.264958463551365,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,365 days,7,3.8459517657390467,3.8459517657390467,1.3470211056784396,-2.2328988422103553,1.657656908861673,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,730 days,8,3.8495556187878313,3.8495556187878313,1.3479577179463935,-1.2352941059841172,0.9164190312037986,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,1095 days,9,5.5670028478575295,5.5670028478575295,1.7168568207617805,-1.457547085889682,0.848962515839241,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,1825 days,10,5.379889037962748,5.379889037962748,1.6826677490470092,-1.9523290517832779,1.160258198856544,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,3650 days,11,24.682398432717637,24.682398432717637,3.206090375543827,-2.5387551477799017,0.7918538938096124,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,1 hour,0,0.26428299938902855,1.0,-1.3307347825998974,3.2276915714069334,2.425495758892612,left_censored_threshold_below_tested_range,0.9946321910852178,64,63,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,8 hours,1,38173.654217204734,,10.549900876477999,4.092221957343008,-0.3878919816646812,negative_slope_incoherent_amount_effect,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,1 day,2,0.019549111876086944,1.0,-3.934825421915809,5.108923127974766,1.2983862256047196,left_censored_threshold_below_tested_range,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,2 days,3,891.6346105197781,,6.793056419196811,6.396657837591901,-0.9416465053220067,negative_slope_incoherent_amount_effect,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,7 days,4,4175.731836641421,,8.337044912136935,4.884930391792066,-0.5859306796681235,negative_slope_incoherent_amount_effect,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,30 days,5,1.2784474257703289,1.2784474257703289,0.24564639309703204,-1.440254048666704,5.863119057065876,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,90 days,6,2.694407789022759,2.694407789022759,0.991178435880709,-1.217546230953705,1.2283824858153392,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,365 days,7,3.8459517657390467,3.8459517657390467,1.3470211056784396,-2.2328988422103553,1.657656908861673,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,730 days,8,3.8495556187878313,3.8495556187878313,1.3479577179463935,-1.2352941059841172,0.9164190312037986,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,1095 days,9,7.108907530874656,7.108907530874656,1.9613485795304466,-1.5440800323945822,0.787254263984141,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,1825 days,10,4.774565047767054,4.774565047767054,1.5633028803109275,-1.77773973185035,1.1371691015478542,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,3650 days,11,24.682398432717637,24.682398432717637,3.206090375543827,-2.5387551477799017,0.7918538938096124,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,1 hour,0,0.5729073460008653,1.0,-0.5570312751661933,1.927303685376618,3.4599559689024573,left_censored_threshold_below_tested_range,0.9946321910852178,64,63,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,8 hours,1,676274061.4739084,,20.332108968229743,2.961816867076074,-0.14567189619650905,negative_slope_incoherent_amount_effect,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,1 day,2,0.681214930567422,1.0,-0.38387741239589385,1.4733448026601899,3.8380606805297655,left_censored_threshold_below_tested_range,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,2 days,3,2744.195291997156,,7.917243156866172,5.152305347544778,-0.6507701286244415,negative_slope_incoherent_amount_effect,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,7 days,4,6616.048537354931,,8.797253573036189,4.6534398915926865,-0.5289650744927487,negative_slope_incoherent_amount_effect,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,30 days,5,1.378439510086564,1.378439510086564,0.3209520695516072,-0.9513286717617246,2.9640833071766703,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,90 days,6,2.3749406777073396,2.3749406777073396,0.864972459367218,-2.810899595037176,3.2496983743199483,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,365 days,7,3.477560829665557,3.477560829665557,1.2463311370177719,-2.096258018340517,1.681943069605446,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,730 days,8,3.8459517657390467,3.8459517657390467,1.3470211056784396,-2.2328988422103553,1.657656908861673,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,1095 days,9,7.108907530874656,7.108907530874656,1.9613485795304466,-1.5440800323945822,0.787254263984141,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,1825 days,10,5.221458463984558,5.221458463984558,1.6527767621006093,-1.2082060053922496,0.7310158474497614,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,3650 days,11,51.64762587983316,51.64762587983316,3.9444442289686994,-2.6155898360146788,0.6631073185939155,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,1 hour,0,0.633469712325301,1.0,-0.4565430904265469,1.7029983271680376,3.730202828339667,left_censored_threshold_below_tested_range,0.9946321910852178,64,63,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,8 hours,1,0.13213342742541193,1.0,-2.0239430530951825,1.848386181315218,0.9132599746265151,left_censored_threshold_below_tested_range,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,1 day,2,0.7989160454226389,1.0,-0.22449941330148873,1.0076612233413975,4.4884804308516,left_censored_threshold_below_tested_range,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,2 days,3,19882.18612937284,,9.897579440430958,4.256413961537202,-0.43004595084632835,negative_slope_incoherent_amount_effect,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,7 days,4,38173.65421720453,,10.549900876477993,4.092221957343009,-0.3878919816646815,negative_slope_incoherent_amount_effect,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,30 days,5,0.048518417394673836,1.0,-3.025811813025354,1.265081335602945,0.41809650228645745,left_censored_threshold_below_tested_range,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,90 days,6,1.6895383754704458,1.6895383754704458,0.524455341013356,-0.6019143380467811,1.1476941714117321,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,365 days,7,3.477560829665557,3.477560829665557,1.2463311370177719,-2.096258018340517,1.681943069605446,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,730 days,8,6.201127241648082,6.201127241648082,1.8247310886940802,-2.645109968179961,1.4495889200161585,finite,1.0,64,64,day_counts,True,config:time_delay_format
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,1095 days,9,6.351212633905587,6.351212633905587,1.8486457606423043,-1.6027130327006873,0.8669660065884289,finite,1.0,64,64,day_counts,True,config:time_delay_format
