method,condition,signed_strength,t_delay,delay_idx,area_choose_later,indifference_multiplier,plot_multiplier,log_indifference_multiplier,status,parsed_weight_fraction,n_factor_rows,n_valid_factor_rows,time_delay_format,day_count_delays,time_delay_format_source
area_equivalent_multiscale,baseline,0.0,3650 days,11,0.35953593682249707,19.095372132033873,19.095372132033873,2.9494460089418304,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus8,8.0,1 hour,0,0.9976261351431449,1.0109920248853612,1.0109920248853612,0.010932051664353981,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus8,8.0,8 hours,1,0.9855969959023854,1.0685774576051355,1.0685774576051355,0.06632828505899907,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus8,8.0,1 day,2,0.9989196565543395,1.0049875621120885,1.0049875621120885,0.004975165426583523,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus8,8.0,2 days,3,0.9650826137319503,1.1744506498357496,1.1744506498357496,0.16080050621425276,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus8,8.0,7 days,4,0.9597148048171679,1.2038444928623153,1.2038444928623153,0.1855201797926896,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus8,8.0,30 days,5,0.9114743426918678,1.5033195822317365,1.5033195822317365,0.4076757177304096,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus8,8.0,90 days,6,0.7472205911457256,3.2030138583231706,3.2030138583231706,1.164092197287399,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus8,8.0,365 days,7,0.6750643747289988,4.465511894864691,4.465511894864691,1.4963838538634135,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus8,8.0,730 days,8,0.6438143747289988,5.15669268860623,5.15669268860623,1.6402954221755413,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus8,8.0,1095 days,9,0.5813143747289988,6.876560219336323,6.876560219336323,1.928118558799797,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus8,8.0,1825 days,10,0.5950435214111944,6.455248377178345,6.455248377178345,1.8648935018198927,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus8,8.0,3650 days,11,0.35953593682249707,19.095372132033873,19.095372132033873,2.9494460089418304,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus16,16.0,1 hour,0,0.9963128216632035,1.017125064803428,1.017125064803428,0.016980083747036207,finite,0.9946321910852178,64,63,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus16,16.0,8 hours,1,0.9543469959023854,1.233973997287674,1.233973997287674,0.2102398533711272,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus16,16.0,1 day,2,0.9989196565543395,1.0049875621120885,1.0049875621120885,0.004975165426583523,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus16,16.0,2 days,3,0.9650826137319503,1.1744506498357496,1.1744506498357496,0.16080050621425276,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus16,16.0,7 days,4,0.9597148048171679,1.2038444928623153,1.2038444928623153,0.1855201797926896,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus16,16.0,30 days,5,0.9333171553273684,1.3594576700609884,1.3594576700609884,0.30708584820327817,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus16,16.0,90 days,6,0.7253777785102249,3.5419664484005833,3.5419664484005833,1.2646820668145304,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus16,16.0,365 days,7,0.6750643747289988,4.465511894864691,4.465511894864691,1.4963838538634135,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus16,16.0,730 days,8,0.6438143747289988,5.15669268860623,5.15669268860623,1.6402954221755413,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus16,16.0,1095 days,9,0.541950708775694,8.243252110471497,8.243252110471497,2.109394939659151,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus16,16.0,1825 days,10,0.6168863340466951,5.8375058917785605,5.8375058917785605,1.7643036322927608,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus16,16.0,3650 days,11,0.35953593682249707,19.095372132033873,19.095372132033873,2.9494460089418304,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus32,32.0,1 hour,0,0.9909160438765066,1.0427205008277152,1.0427205008277152,0.04183316391073603,finite,0.9946321910852178,64,63,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus32,32.0,8 hours,1,0.9312106618556901,1.3727096169784678,1.3727096169784678,0.31678660913602924,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus32,32.0,1 day,2,0.98689051731358,1.0622309846294695,1.0622309846294695,0.06037139882122835,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus32,32.0,2 days,3,0.9610083262283623,1.196694644728726,1.196694644728726,0.17956329355491993,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus32,32.0,7 days,4,0.9584212834059733,1.2110370589344863,1.2110370589344863,0.19147706603046014,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus32,32.0,30 days,5,0.897778747825424,1.6011886551418075,1.6011886551418075,0.47074626288872773,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus32,32.0,90 days,6,0.7961040733469308,2.5573599132538196,2.5573599132538196,0.9389754424671293,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus32,32.0,365 days,7,0.6969071873644994,4.038179551423277,4.038179551423277,1.395793984336282,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus32,32.0,730 days,8,0.6750643747289988,4.465511894864691,4.465511894864691,1.4963838538634135,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus32,32.0,1095 days,9,0.541950708775694,8.243252110471497,8.243252110471497,2.109394939659151,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus32,32.0,1825 days,10,0.5856363340466951,6.74104663934445,6.74104663934445,1.9082152006048885,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus32,32.0,3650 days,11,0.28762874945799766,26.59147948472495,26.59147948472495,3.2805908443510825,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus64,64.0,1 hour,0,0.9896155416176934,1.048984127413317,1.048984127413317,0.047822198139832565,finite,0.9946321910852178,64,63,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus64,64.0,8 hours,1,0.9637541832668848,1.1816575480994094,1.1816575480994094,0.16691815458613055,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus64,64.0,1 day,2,0.9830099530799964,1.0813843842304194,1.0813843842304194,0.07824205753453928,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus64,64.0,2 days,3,0.9556405173135799,1.2266452046290566,1.2266452046290566,0.20428296713335653,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus64,64.0,7 days,4,0.9543469959023854,1.233973997287674,1.233973997287674,0.2102398533711272,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus64,64.0,30 days,5,0.8895300389414115,1.6631825590321498,1.6631825590321498,0.5087329711142772,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus64,64.0,90 days,6,0.7935170305245417,2.588009933549857,2.588009933549857,0.95088921494267,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus64,64.0,365 days,7,0.6969071873644994,4.038179551423277,4.038179551423277,1.395793984336282,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus64,64.0,730 days,8,0.5688787494579977,7.281862952510877,7.281862952510877,1.9853867295419318,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus64,64.0,1095 days,9,0.5607650835046928,7.559095514457804,7.559095514457804,2.022751542089158,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus64,64.0,1825 days,10,0.625,5.62341325190349,5.62341325190349,1.7269388197455342,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus64,64.0,3650 days,11,0.16565718736449941,46.63216996924958,46.63216996924958,3.8422906456424557,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus128,128.0,1 hour,0,0.9892414028558879,1.0507930563174954,1.0507930563174954,0.04954517081112195,finite,0.8545732566998372,64,54,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus128,128.0,8 hours,1,0.9989196565543395,1.0049875621120885,1.0049875621120885,0.004975165426583523,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus128,128.0,1 day,2,0.9828162298099921,1.0823495486581614,1.0823495486581614,0.07913418616189549,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus128,128.0,2 days,3,0.9881840387247746,1.0559222044938916,1.0559222044938916,0.05441451258345791,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus128,128.0,7 days,4,0.9828162298099921,1.0823495486581614,1.0823495486581614,0.07913418616189549,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus128,128.0,30 days,5,0.9511818011904013,1.2520924523624941,1.2520924523624941,0.2248161136916033,finite,0.9376001338768367,64,58,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus128,128.0,90 days,6,0.928250526376287,1.3915504216494672,1.3915504216494672,0.3304185367922621,finite,0.8938143747289988,64,60,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus128,128.0,365 days,7,0.6750643747289988,4.465511894864691,4.465511894864691,1.4963838538634135,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus128,128.0,730 days,8,0.59375,6.493816315762115,6.493816315762115,1.8708503880576624,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus128,128.0,1095 days,9,0.6750643747289988,4.465511894864691,4.465511894864691,1.4963838538634135,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus128,128.0,1825 days,10,0.5744942301868885,7.095966223843995,7.095966223843995,1.9595264851092526,finite,1.0,64,64,day_counts,True,config:time_delay_format
area_equivalent_multiscale,steer_long_term_plus128,128.0,3650 days,11,0.31887874945799766,23.027272539132895,23.027272539132895,3.1366792760389544,finite,1.0,64,64,day_counts,True,config:time_delay_format
