probe,condition,filler,depth,closed,ctx_tokens,fill,patch_tokens,gold,s_a,s_b,s_p
3,pure_a,code,15,True,3745,0.9143,0,A,-32.81488037109375,-43.92451858520508,-18.90485954284668
3,pure_b,code,15,True,3745,0.9143,0,A,-32.81488037109375,-43.92451858520508,-18.90485954284668
3,patch_ab,code,15,True,3745,0.9143,156,A,-33.018795013427734,-44.4618034362793,-18.907791137695312
3,patch_bb,code,15,True,3745,0.9143,156,A,-32.92012023925781,-44.67350387573242,-18.630847930908203
3,patch_ba,code,15,True,3745,0.9143,156,A,-32.92012023925781,-44.67350387573242,-18.630847930908203
3,patch_aa,code,15,True,3745,0.9143,156,A,-33.018795013427734,-44.4618034362793,-18.907791137695312
3,unrel_pure_y,code,15,True,3752,0.916,0,A,-31.034894943237305,-42.58905792236328,-17.8819637298584
3,unrel_patch_xy,code,15,True,3752,0.916,156,A,-31.26990509033203,-42.968204498291016,-17.97694969177246
3,unrel_patch_yy,code,15,True,3752,0.916,156,A,-31.179752349853516,-42.34892654418945,-17.988544464111328
4,pure_a,code,15,True,3732,0.9111,0,A,-34.606239318847656,-44.95421600341797,-19.684518814086914
4,pure_b,code,15,True,3732,0.9111,0,A,-34.606239318847656,-44.95421600341797,-19.684518814086914
4,patch_ab,code,15,True,3732,0.9111,156,A,-34.790679931640625,-44.9954833984375,-19.632158279418945
4,patch_bb,code,15,True,3732,0.9111,156,A,-34.85520935058594,-45.37101364135742,-19.712827682495117
4,patch_ba,code,15,True,3732,0.9111,156,A,-34.85520935058594,-45.37101364135742,-19.712827682495117
4,patch_aa,code,15,True,3732,0.9111,156,A,-34.790679931640625,-44.9954833984375,-19.632158279418945
4,unrel_pure_y,code,15,True,3739,0.9128,0,A,-33.77028274536133,-44.2327995300293,-19.22583770751953
4,unrel_patch_xy,code,15,True,3739,0.9128,156,A,-33.897361755371094,-44.84947967529297,-19.26248550415039
4,unrel_patch_yy,code,15,True,3739,0.9128,156,A,-34.05185317993164,-44.426185607910156,-19.251272201538086
5,pure_a,code,15,True,3757,0.9172,0,D,-33.225547790527344,-44.57976150512695,-18.63641929626465
5,pure_b,code,15,True,3757,0.9172,0,D,-33.225547790527344,-44.57976150512695,-18.63641929626465
5,patch_ab,code,15,True,3757,0.9172,156,D,-33.012847900390625,-43.87278747558594,-18.604063034057617
5,patch_bb,code,15,True,3757,0.9172,156,D,-33.03010559082031,-43.87919235229492,-18.739025115966797
5,patch_ba,code,15,True,3757,0.9172,156,D,-33.03010559082031,-43.87919235229492,-18.739025115966797
5,patch_aa,code,15,True,3757,0.9172,156,D,-33.012847900390625,-43.87278747558594,-18.604063034057617
5,unrel_pure_y,code,15,True,3764,0.9189,0,D,-32.565460205078125,-45.879337310791016,-18.46015739440918
5,unrel_patch_xy,code,15,True,3764,0.9189,156,D,-32.27949523925781,-45.485408782958984,-18.36543846130371
5,unrel_patch_yy,code,15,True,3764,0.9189,156,D,-32.51737976074219,-46.36673355102539,-18.556598663330078
6,pure_a,code,15,True,3693,0.9016,0,D,-34.57525634765625,-50.38325881958008,-19.315879821777344
6,pure_b,code,15,True,3693,0.9016,0,D,-34.57525634765625,-50.38325881958008,-19.315879821777344
6,patch_ab,code,15,True,3693,0.9016,156,D,-34.69481658935547,-50.503963470458984,-19.56183624267578
6,patch_bb,code,15,True,3693,0.9016,156,D,-34.69717025756836,-50.54642868041992,-19.263324737548828
6,patch_ba,code,15,True,3693,0.9016,156,D,-34.69717025756836,-50.54642868041992,-19.263324737548828
6,patch_aa,code,15,True,3693,0.9016,156,D,-34.69481658935547,-50.503963470458984,-19.56183624267578
6,unrel_pure_y,code,15,True,3700,0.9033,0,D,-34.32367706298828,-49.384639739990234,-19.067100524902344
6,unrel_patch_xy,code,15,True,3700,0.9033,156,D,-34.3375129699707,-49.53415298461914,-19.345748901367188
6,unrel_patch_yy,code,15,True,3700,0.9033,156,D,-34.25154113769531,-49.186439514160156,-19.186155319213867
7,pure_a,code,15,True,3790,0.9253,0,E,-34.42176055908203,-45.03399658203125,-18.272329330444336
7,pure_b,code,15,True,3790,0.9253,0,E,-34.42176055908203,-45.03399658203125,-18.272329330444336
7,patch_ab,code,15,True,3790,0.9253,156,E,-34.38399887084961,-44.68967056274414,-18.26148223876953
7,patch_bb,code,15,True,3790,0.9253,156,E,-34.103179931640625,-44.55790328979492,-18.250835418701172
7,patch_ba,code,15,True,3790,0.9253,156,E,-34.103179931640625,-44.55790328979492,-18.250835418701172
7,patch_aa,code,15,True,3790,0.9253,156,E,-34.38399887084961,-44.68967056274414,-18.26148223876953
7,unrel_pure_y,code,15,True,3797,0.927,0,E,-33.523658752441406,-45.05161666870117,-18.035959243774414
7,unrel_patch_xy,code,15,True,3797,0.927,156,E,-33.48944091796875,-44.590728759765625,-17.876846313476562
7,unrel_patch_yy,code,15,True,3797,0.927,156,E,-33.552001953125,-44.91579055786133,-18.225032806396484
8,pure_a,code,15,True,3670,0.896,0,D,-32.310768127441406,-44.59837341308594,-18.78469467163086
8,pure_b,code,15,True,3670,0.896,0,D,-32.310768127441406,-44.59837341308594,-18.78469467163086
8,patch_ab,code,15,True,3670,0.896,156,D,-32.39762496948242,-44.55105209350586,-18.60878562927246
8,patch_bb,code,15,True,3670,0.896,156,D,-32.668312072753906,-44.60070037841797,-18.76481819152832
8,patch_ba,code,15,True,3670,0.896,156,D,-32.668312072753906,-44.60070037841797,-18.76481819152832
8,patch_aa,code,15,True,3670,0.896,156,D,-32.39762496948242,-44.55105209350586,-18.60878562927246
8,unrel_pure_y,code,15,True,3677,0.8977,0,D,-30.765338897705078,-44.840126037597656,-18.01145362854004
8,unrel_patch_xy,code,15,True,3677,0.8977,156,D,-31.063310623168945,-44.55469512939453,-17.89535903930664
8,unrel_patch_yy,code,15,True,3677,0.8977,156,D,-31.328542709350586,-45.174373626708984,-18.1795597076416
10,pure_a,code,15,True,3716,0.9072,0,B,-34.32355499267578,-46.437808990478516,-19.076995849609375
10,pure_b,code,15,True,3716,0.9072,0,B,-34.32355499267578,-46.437808990478516,-19.076995849609375
10,patch_ab,code,15,True,3716,0.9072,156,B,-34.23528289794922,-46.06456756591797,-18.776351928710938
10,patch_bb,code,15,True,3716,0.9072,156,B,-34.03533172607422,-45.8622932434082,-18.811534881591797
10,patch_ba,code,15,True,3716,0.9072,156,B,-34.03533172607422,-45.8622932434082,-18.811534881591797
10,patch_aa,code,15,True,3716,0.9072,156,B,-34.23528289794922,-46.06456756591797,-18.776351928710938
10,unrel_pure_y,code,15,True,3723,0.9089,0,B,-33.955360412597656,-46.8174934387207,-18.575471878051758
10,unrel_patch_xy,code,15,True,3723,0.9089,156,B,-33.95487976074219,-46.9641227722168,-18.614240646362305
10,unrel_patch_yy,code,15,True,3723,0.9089,156,B,-33.83130645751953,-46.76338195800781,-18.766063690185547
11,pure_a,code,15,True,3690,0.9009,0,B,-33.390872955322266,-44.741981506347656,-18.64642333984375
11,pure_b,code,15,True,3690,0.9009,0,B,-33.390872955322266,-44.741981506347656,-18.64642333984375
11,patch_ab,code,15,True,3690,0.9009,156,B,-33.18560028076172,-44.85528564453125,-18.7645320892334
11,patch_bb,code,15,True,3690,0.9009,156,B,-33.008705139160156,-44.268375396728516,-18.74306869506836
11,patch_ba,code,15,True,3690,0.9009,156,B,-33.008705139160156,-44.268375396728516,-18.74306869506836
11,patch_aa,code,15,True,3690,0.9009,156,B,-33.18560028076172,-44.85528564453125,-18.7645320892334
11,unrel_pure_y,code,15,True,3697,0.9026,0,B,-31.725337982177734,-45.153602600097656,-18.23696517944336
11,unrel_patch_xy,code,15,True,3697,0.9026,156,B,-32.04023361206055,-45.81425476074219,-18.35533905029297
11,unrel_patch_yy,code,15,True,3697,0.9026,156,B,-32.0278434753418,-45.09127426147461,-17.94312858581543
12,pure_a,code,15,True,3713,0.9065,0,E,-33.54966735839844,-44.954036712646484,-18.683902740478516
12,pure_b,code,15,True,3713,0.9065,0,E,-33.54966735839844,-44.954036712646484,-18.683902740478516
12,patch_ab,code,15,True,3713,0.9065,156,E,-33.29291534423828,-45.103187561035156,-18.650157928466797
12,patch_bb,code,15,True,3713,0.9065,156,E,-33.21411895751953,-44.81242752075195,-18.587366104125977
12,patch_ba,code,15,True,3713,0.9065,156,E,-33.21411895751953,-44.81242752075195,-18.587366104125977
12,patch_aa,code,15,True,3713,0.9065,156,E,-33.29291534423828,-45.103187561035156,-18.650157928466797
12,unrel_pure_y,code,15,True,3720,0.9082,0,E,-32.302494049072266,-44.097679138183594,-18.080652236938477
12,unrel_patch_xy,code,15,True,3720,0.9082,156,E,-32.341575622558594,-43.90796661376953,-17.930349349975586
12,unrel_patch_yy,code,15,True,3720,0.9082,156,E,-32.472015380859375,-43.76813888549805,-18.038196563720703
13,pure_a,code,15,True,3756,0.917,0,E,-33.433837890625,-46.46279525756836,-18.436349868774414
13,pure_b,code,15,True,3756,0.917,0,E,-33.433837890625,-46.46279525756836,-18.436349868774414
13,patch_ab,code,15,True,3756,0.917,156,E,-33.34243392944336,-46.71685791015625,-18.383644104003906
13,patch_bb,code,15,True,3756,0.917,156,E,-33.15045928955078,-46.143714904785156,-18.55055809020996
13,patch_ba,code,15,True,3756,0.917,156,E,-33.15045928955078,-46.143714904785156,-18.55055809020996
13,patch_aa,code,15,True,3756,0.917,156,E,-33.34243392944336,-46.71685791015625,-18.383644104003906
13,unrel_pure_y,code,15,True,3763,0.9187,0,E,-32.84229278564453,-46.51151657104492,-18.34123992919922
13,unrel_patch_xy,code,15,True,3763,0.9187,156,E,-32.57475280761719,-46.12371826171875,-18.374771118164062
13,unrel_patch_yy,code,15,True,3763,0.9187,156,E,-32.594818115234375,-46.817935943603516,-18.365615844726562
14,pure_a,code,15,True,3955,0.9656,0,B,-33.66985321044922,-45.557586669921875,-19.171838760375977
14,pure_b,code,15,True,3955,0.9656,0,B,-33.66985321044922,-45.557586669921875,-19.171838760375977
14,patch_ab,code,15,True,3955,0.9656,156,B,-33.519493103027344,-45.18729019165039,-18.993946075439453
14,patch_bb,code,15,True,3955,0.9656,156,B,-33.91774368286133,-45.6070556640625,-18.89260482788086
14,patch_ba,code,15,True,3955,0.9656,156,B,-33.91774368286133,-45.6070556640625,-18.89260482788086
14,patch_aa,code,15,True,3955,0.9656,156,B,-33.519493103027344,-45.18729019165039,-18.993946075439453
14,unrel_pure_y,code,15,True,3962,0.9673,0,B,-32.12114715576172,-44.1335563659668,-17.76907730102539
14,unrel_patch_xy,code,15,True,3962,0.9673,156,B,-31.948076248168945,-43.895957946777344,-17.68720054626465
14,unrel_patch_yy,code,15,True,3962,0.9673,156,B,-31.963945388793945,-44.20091247558594,-17.925609588623047
15,pure_a,code,15,True,3793,0.926,0,A,-35.040252685546875,-44.617733001708984,-19.336023330688477
15,pure_b,code,15,True,3793,0.926,0,A,-35.040252685546875,-44.617733001708984,-19.336023330688477
15,patch_ab,code,15,True,3793,0.926,156,A,-35.17272186279297,-45.46822738647461,-19.143508911132812
15,patch_bb,code,15,True,3793,0.926,156,A,-34.809600830078125,-44.80965805053711,-19.150373458862305
15,patch_ba,code,15,True,3793,0.926,156,A,-34.809600830078125,-44.80965805053711,-19.150373458862305
15,patch_aa,code,15,True,3793,0.926,156,A,-35.17272186279297,-45.46822738647461,-19.143508911132812
15,unrel_pure_y,code,15,True,3800,0.9277,0,A,-34.87513732910156,-46.14217758178711,-19.51479148864746
15,unrel_patch_xy,code,15,True,3800,0.9277,156,A,-35.00458526611328,-45.964168548583984,-19.57192611694336
15,unrel_patch_yy,code,15,True,3800,0.9277,156,A,-35.11478042602539,-46.200416564941406,-19.51666259765625
16,pure_a,code,15,True,3633,0.887,0,C,-35.02552032470703,-50.47806167602539,-19.295957565307617
16,pure_b,code,15,True,3633,0.887,0,C,-35.02552032470703,-50.47806167602539,-19.295957565307617
16,patch_ab,code,15,True,3633,0.887,156,C,-34.96443176269531,-50.40852355957031,-19.023273468017578
16,patch_bb,code,15,True,3633,0.887,156,C,-35.03236770629883,-51.588924407958984,-18.77379608154297
16,patch_ba,code,15,True,3633,0.887,156,C,-35.03236770629883,-51.588924407958984,-18.77379608154297
16,patch_aa,code,15,True,3633,0.887,156,C,-34.96443176269531,-50.40852355957031,-19.023273468017578
16,unrel_pure_y,code,15,True,3640,0.8887,0,C,-34.86708450317383,-52.26511764526367,-19.035165786743164
16,unrel_patch_xy,code,15,True,3640,0.8887,156,C,-34.85882568359375,-51.76359939575195,-19.163745880126953
16,unrel_patch_yy,code,15,True,3640,0.8887,156,C,-34.89340591430664,-52.068145751953125,-19.27925682067871
17,pure_a,code,15,True,3721,0.9084,0,C,-34.92694091796875,-50.41693115234375,-19.482036590576172
17,pure_b,code,15,True,3721,0.9084,0,C,-34.92694091796875,-50.41693115234375,-19.482036590576172
17,patch_ab,code,15,True,3721,0.9084,156,C,-34.9887809753418,-50.98294448852539,-19.374876022338867
17,patch_bb,code,15,True,3721,0.9084,156,C,-34.94422912597656,-50.779300689697266,-19.360271453857422
17,patch_ba,code,15,True,3721,0.9084,156,C,-34.94422912597656,-50.779300689697266,-19.360271453857422
17,patch_aa,code,15,True,3721,0.9084,156,C,-34.9887809753418,-50.98294448852539,-19.374876022338867
17,unrel_pure_y,code,15,True,3728,0.9102,0,C,-34.671199798583984,-50.59627151489258,-18.974979400634766
17,unrel_patch_xy,code,15,True,3728,0.9102,156,C,-34.26362609863281,-49.879661560058594,-19.03177261352539
17,unrel_patch_yy,code,15,True,3728,0.9102,156,C,-34.168331146240234,-50.21855163574219,-18.9902400970459
18,pure_a,code,15,True,3790,0.9253,0,C,-32.480621337890625,-45.20200729370117,-18.600784301757812
18,pure_b,code,15,True,3790,0.9253,0,C,-32.480621337890625,-45.20200729370117,-18.600784301757812
18,patch_ab,code,15,True,3790,0.9253,156,C,-32.41354751586914,-44.61845016479492,-18.698545455932617
18,patch_bb,code,15,True,3790,0.9253,156,C,-32.28835678100586,-44.77354049682617,-18.53136444091797
18,patch_ba,code,15,True,3790,0.9253,156,C,-32.28835678100586,-44.77354049682617,-18.53136444091797
18,patch_aa,code,15,True,3790,0.9253,156,C,-32.41354751586914,-44.61845016479492,-18.698545455932617
18,unrel_pure_y,code,15,True,3797,0.927,0,C,-31.31879997253418,-45.81538391113281,-17.892152786254883
18,unrel_patch_xy,code,15,True,3797,0.927,156,C,-31.807531356811523,-45.87456130981445,-17.795745849609375
18,unrel_patch_yy,code,15,True,3797,0.927,156,C,-31.47616958618164,-45.67792892456055,-17.926870346069336
19,pure_a,code,15,True,3764,0.9189,0,C,-34.07542419433594,-44.84461212158203,-19.421810150146484
19,pure_b,code,15,True,3764,0.9189,0,C,-34.07542419433594,-44.84461212158203,-19.421810150146484
19,patch_ab,code,15,True,3764,0.9189,156,C,-34.1617546081543,-45.03057098388672,-19.554847717285156
19,patch_bb,code,15,True,3764,0.9189,156,C,-33.81472396850586,-44.453800201416016,-19.399572372436523
19,patch_ba,code,15,True,3764,0.9189,156,C,-33.81472396850586,-44.453800201416016,-19.399572372436523
19,patch_aa,code,15,True,3764,0.9189,156,C,-34.1617546081543,-45.03057098388672,-19.554847717285156
19,unrel_pure_y,code,15,True,3771,0.9207,0,C,-32.79200744628906,-44.22850036621094,-18.79507827758789
19,unrel_patch_xy,code,15,True,3771,0.9207,156,C,-32.87366485595703,-44.45584487915039,-19.023902893066406
19,unrel_patch_yy,code,15,True,3771,0.9207,156,C,-32.910457611083984,-44.59150314331055,-18.974010467529297
20,pure_a,code,15,True,3751,0.9158,0,C,-32.77770233154297,-45.039817810058594,-18.728879928588867
20,pure_b,code,15,True,3751,0.9158,0,C,-32.77770233154297,-45.039817810058594,-18.728879928588867
20,patch_ab,code,15,True,3751,0.9158,156,C,-32.75405502319336,-45.488731384277344,-18.815393447875977
20,patch_bb,code,15,True,3751,0.9158,156,C,-32.6300163269043,-45.60592269897461,-18.634300231933594
20,patch_ba,code,15,True,3751,0.9158,156,C,-32.6300163269043,-45.60592269897461,-18.634300231933594
20,patch_aa,code,15,True,3751,0.9158,156,C,-32.75405502319336,-45.488731384277344,-18.815393447875977
20,unrel_pure_y,code,15,True,3758,0.9175,0,C,-31.898664474487305,-45.07597732543945,-18.672286987304688
20,unrel_patch_xy,code,15,True,3758,0.9175,156,C,-31.825334548950195,-44.90711975097656,-18.445449829101562
20,unrel_patch_yy,code,15,True,3758,0.9175,156,C,-31.726390838623047,-45.16181945800781,-18.449159622192383
21,pure_a,code,15,True,3853,0.9407,0,D,-32.452213287353516,-44.693172454833984,-17.667156219482422
21,pure_b,code,15,True,3853,0.9407,0,D,-32.452213287353516,-44.693172454833984,-17.667156219482422
21,patch_ab,code,15,True,3853,0.9407,156,D,-32.64151382446289,-44.550594329833984,-17.841899871826172
21,patch_bb,code,15,True,3853,0.9407,156,D,-32.35136795043945,-45.47180938720703,-17.859817504882812
21,patch_ba,code,15,True,3853,0.9407,156,D,-32.35136795043945,-45.47180938720703,-17.859817504882812
21,patch_aa,code,15,True,3853,0.9407,156,D,-32.64151382446289,-44.550594329833984,-17.841899871826172
21,unrel_pure_y,code,15,True,3860,0.9424,0,D,-30.162805557250977,-43.27445602416992,-16.816242218017578
21,unrel_patch_xy,code,15,True,3860,0.9424,156,D,-29.97307014465332,-43.476905822753906,-16.75937843322754
21,unrel_patch_yy,code,15,True,3860,0.9424,156,D,-30.162551879882812,-43.684043884277344,-16.853275299072266
22,pure_a,code,15,True,3849,0.9397,0,C,-33.611656188964844,-45.74529266357422,-18.88571548461914
22,pure_b,code,15,True,3849,0.9397,0,C,-33.611656188964844,-45.74529266357422,-18.88571548461914
22,patch_ab,code,15,True,3849,0.9397,156,C,-33.78126525878906,-45.67596435546875,-18.94725227355957
22,patch_bb,code,15,True,3849,0.9397,156,C,-33.84172821044922,-45.97285842895508,-18.94295883178711
22,patch_ba,code,15,True,3849,0.9397,156,C,-33.84172821044922,-45.97285842895508,-18.94295883178711
22,patch_aa,code,15,True,3849,0.9397,156,C,-33.78126525878906,-45.67596435546875,-18.94725227355957
22,unrel_pure_y,code,15,True,3856,0.9414,0,C,-32.63471221923828,-45.39576721191406,-18.598575592041016
22,unrel_patch_xy,code,15,True,3856,0.9414,156,C,-32.93747329711914,-45.594486236572266,-18.81201171875
22,unrel_patch_yy,code,15,True,3856,0.9414,156,C,-32.964996337890625,-45.760189056396484,-18.96114158630371
23,pure_a,code,15,True,3735,0.9119,0,B,-35.6204948425293,-47.0938606262207,-20.46124839782715
23,pure_b,code,15,True,3735,0.9119,0,B,-35.6204948425293,-47.0938606262207,-20.46124839782715
23,patch_ab,code,15,True,3735,0.9119,156,B,-35.67234802246094,-47.36981964111328,-20.367000579833984
23,patch_bb,code,15,True,3735,0.9119,156,B,-35.47288131713867,-46.53421401977539,-20.46064567565918
23,patch_ba,code,15,True,3735,0.9119,156,B,-35.47288131713867,-46.53421401977539,-20.46064567565918
23,patch_aa,code,15,True,3735,0.9119,156,B,-35.67234802246094,-47.36981964111328,-20.367000579833984
23,unrel_pure_y,code,15,True,3742,0.9136,0,B,-35.08403778076172,-46.29970932006836,-20.124897003173828
23,unrel_patch_xy,code,15,True,3742,0.9136,156,B,-35.1165771484375,-46.77146530151367,-19.8371524810791
23,unrel_patch_yy,code,15,True,3742,0.9136,156,B,-35.16593933105469,-46.2274284362793,-20.116924285888672
