method,condition,signed_strength,t_delay,delay_idx,area_choose_later,indifference_multiplier,plot_multiplier,log_indifference_multiplier,status,parsed_weight_fraction,n_factor_rows,n_valid_factor_rows
area_equivalent_multiscale,steer_immediate_minus128,-128.0,10 years,11,0.13440718736449941,53.8499897874662,53.8499897874662,3.986202213954584,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus64,-64.0,1 hour,0,0.9853323552747247,1.0698805430023546,1.0698805430023546,0.0675470001875026,finite,0.9687500000000001,64,63
area_equivalent_multiscale,steer_immediate_minus64,-64.0,8 hours,1,0.9072985640733242,1.5325084289257915,1.5325084289257915,0.42690588892781284,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus64,-64.0,tomorrow,2,0.9373297870312842,1.334567135647006,1.334567135647006,0.288606996313054,finite,0.9995948712078773,64,61
area_equivalent_multiscale,steer_immediate_minus64,-64.0,2 days,3,0.9476856655764084,1.2724146737761106,1.2724146737761106,0.24091641318733456,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus64,-64.0,week,4,0.8612735677940423,1.8943179058630844,1.8943179058630844,0.6388588296033748,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus64,-64.0,month,5,0.9075700071728583,1.5305939263845623,1.5305939263845623,0.4256558472586463,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus64,-64.0,3 months,6,0.7676572534866309,2.9153150392406633,2.9153150392406633,1.069977889173956,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus64,-64.0,year,7,0.7409758042381729,3.2964644118396835,3.2964644118396835,1.1928505037719095,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus64,-64.0,2 years,8,0.6434218794538566,5.166021878268746,5.166021878268746,1.6421029297147673,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus64,-64.0,3 years,9,0.7051586107247498,3.8876107874771697,3.8876107874771697,1.3577947754856914,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus64,-64.0,5 years,10,0.5188664775245956,9.16784041594536,9.16784041594536,2.215701753183164,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus64,-64.0,10 years,11,0.32342140631775035,22.55055253035439,22.55055253035439,3.1157595681032473,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus32,-32.0,1 hour,0,0.9544095386669256,1.2336186391824993,1.2336186391824993,0.20995183329651743,finite,0.9687500000000001,64,63
area_equivalent_multiscale,steer_immediate_minus32,-32.0,8 hours,1,0.9138248514685935,1.4871346648201613,1.4871346648201613,0.3968512247899288,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus32,-32.0,tomorrow,2,0.9439938171477329,1.2942326917252958,1.2942326917252958,0.2579180035022582,finite,0.9995948712078773,64,61
area_equivalent_multiscale,steer_immediate_minus32,-32.0,2 days,3,0.9610083262283623,1.196694644728726,1.196694644728726,0.17956329355491993,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus32,-32.0,week,4,0.9466398159793222,1.2785578058993932,1.2785578058993932,0.24573272857086342,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus32,-32.0,month,5,0.8964628123669225,1.6109214905273583,1.6109214905273583,0.47680636962890327,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus32,-32.0,3 months,6,0.7513172926966204,3.143152224295827,3.143152224295827,1.145226189444327,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus32,-32.0,year,7,0.5971614295091742,6.39259426710313,6.39259426710313,1.8551401745904132,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus32,-32.0,2 years,8,0.7820159832053448,2.7287769227516137,2.7287769227516137,1.0038534951646736,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus32,-32.0,3 years,9,0.5742367778424539,7.104384274848024,7.104384274848024,1.960712096970156,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus32,-32.0,5 years,10,0.5427139775048008,8.214328087919128,8.214328087919128,2.1058799572639715,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus32,-32.0,10 years,11,0.45177171786924614,12.486955507037802,12.486955507037802,2.524684539984016,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus16,-16.0,1 hour,0,0.9870842405835843,1.0612837605449021,1.0612837605449021,0.059479270193872176,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus16,-16.0,8 hours,1,0.9381196639957756,1.3297214423633341,1.3297214423633341,0.28496947846557935,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus16,-16.0,tomorrow,2,0.9493638015978295,1.2626192222996058,1.2626192222996058,0.23318831121345338,finite,0.9995948712078773,64,61
area_equivalent_multiscale,steer_immediate_minus16,-16.0,2 days,3,0.9597148048171679,1.2038444928623153,1.2038444928623153,0.1855201797926896,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus16,-16.0,week,4,0.9547534819326271,1.2316662359425403,1.2316662359425403,0.20836791602363727,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus16,-16.0,month,5,0.919486517530217,1.44886180923132,1.44886180923132,0.3707782890399196,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus16,-16.0,3 months,6,0.7471079622623248,3.204675613017805,3.204675613017805,1.1646108724633173,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus16,-16.0,year,7,0.6408470547801755,5.227642624954645,5.227642624954645,1.6539604355361504,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus16,-16.0,2 years,8,0.7083738793455381,3.830471552202363,3.830471552202363,1.342987916293294,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus16,-16.0,3 years,9,0.6164365156703752,5.849610761114576,5.849610761114576,1.766375122468499,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus16,-16.0,5 years,10,0.49242890523374555,10.354811313316533,10.354811313316533,2.3374512728868915,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus16,-16.0,10 years,11,0.5127574989159953,9.429420475402834,9.429420475402834,2.243834639338329,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus8,-8.0,1 hour,0,0.9924520494983667,1.0353707722403007,1.0353707722403007,0.03475959661543547,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus8,-8.0,8 hours,1,0.9381196639957756,1.3297214423633341,1.3297214423633341,0.28496947846557935,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus8,-8.0,tomorrow,2,0.9601037704980222,1.2016900327819025,1.2016900327819025,0.1837289266358467,finite,0.9995948712078773,64,61
area_equivalent_multiscale,steer_immediate_minus8,-8.0,2 days,3,0.9597148048171679,1.2038444928623153,1.2038444928623153,0.1855201797926896,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus8,-8.0,week,4,0.9547534819326271,1.2316662359425403,1.2316662359425403,0.20836791602363727,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus8,-8.0,month,5,0.9358264783202276,1.3438383892398964,1.3438383892398964,0.2955299887695482,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus8,-8.0,3 months,6,0.7634479230523353,2.9723787916799567,2.9723787916799567,1.0893625721929463,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus8,-8.0,year,7,0.6408470547801755,5.227642624954645,5.227642624954645,1.6539604355361504,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus8,-8.0,2 years,8,0.7193460312207662,3.6417316247024663,3.6417316247024663,1.2924592896013603,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus8,-8.0,3 years,9,0.5539365156703752,7.800581319759502,7.800581319759502,2.0541982590927548,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus8,-8.0,5 years,10,0.4802139775048007,10.953982556061337,10.953982556061337,2.3937030938882273,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus8,-8.0,10 years,11,0.5564431241869964,7.711054127039711,7.711054127039711,2.042654900284067,finite,1.0,64,64
area_equivalent_multiscale,baseline,0.0,1 hour,0,0.9799926529419398,1.0965152955105004,1.0965152955105004,0.09213723817249517,finite,1.0,64,64
area_equivalent_multiscale,baseline,0.0,8 hours,1,0.9855969959023854,1.0685774576051355,1.0685774576051355,0.06632828505899907,finite,1.0,64,64
area_equivalent_multiscale,baseline,0.0,tomorrow,2,0.9601037704980222,1.2016900327819025,1.2016900327819025,0.1837289266358467,finite,0.9995948712078773,64,61
area_equivalent_multiscale,baseline,0.0,2 days,3,0.9650826137319503,1.1744506498357496,1.1744506498357496,0.16080050621425276,finite,1.0,64,64
area_equivalent_multiscale,baseline,0.0,week,4,0.9397070425538112,1.3200364238670323,1.3200364238670323,0.2776593300562374,finite,1.0,64,64
area_equivalent_multiscale,baseline,0.0,month,5,0.9086158567699445,1.5232398273571348,1.5232398273571348,0.42083953187511725,finite,1.0,64,64
area_equivalent_multiscale,baseline,0.0,3 months,6,0.7634479230523353,2.9723787916799567,2.9723787916799567,1.0893625721929463,finite,1.0,64,64
area_equivalent_multiscale,baseline,0.0,year,7,0.677379209083609,4.418161448643249,4.418161448643249,1.4857236477080615,finite,1.0,64,64
area_equivalent_multiscale,baseline,0.0,2 years,8,0.7385780297484521,3.3330662074998636,3.3330662074998636,1.203892663364694,finite,1.0,64,64
area_equivalent_multiscale,baseline,0.0,3 years,9,0.5770728497170704,7.012200099172308,7.012200099172308,1.9476515033278528,finite,1.0,64,64
area_equivalent_multiscale,baseline,0.0,5 years,10,0.5183967509303119,9.18769348666925,9.18769348666925,2.217864924090725,finite,1.0,64,64
area_equivalent_multiscale,baseline,0.0,10 years,11,0.5564431241869964,7.711054127039711,7.711054127039711,2.042654900284067,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus8,8.0,1 hour,0,0.9881626333369449,1.0560262976348629,1.0560262976348629,0.054513088037310725,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus8,8.0,8 hours,1,0.9855969959023854,1.0685774576051355,1.0685774576051355,0.06632828505899907,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus8,8.0,tomorrow,2,0.9654737549481186,1.1723370490770455,1.1723370490770455,0.15899923434704274,finite,0.9995948712078773,64,61
area_equivalent_multiscale,steer_long_term_plus8,8.0,2 days,3,0.9663761351431448,1.167475377002332,1.167475377002332,0.1548436199764823,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus8,8.0,week,4,0.954482038833093,1.2332068327644736,1.2332068327644736,0.20961795769280392,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus8,8.0,month,5,0.9427243426918676,1.3018211248212426,1.3018211248212426,0.26376414941828236,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus8,8.0,3 months,6,0.7634479230523353,2.9723787916799567,2.9723787916799567,1.0893625721929463,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus8,8.0,year,7,0.630504209083609,5.482663374718927,5.482663374718927,1.7015910001762533,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus8,8.0,2 years,8,0.7398715511596465,3.313270530114522,3.313270530114522,1.1979357771269243,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus8,8.0,3 years,9,0.5443929281370493,8.151061008476706,8.151061008476706,2.0981481038685943,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus8,8.0,5 years,10,0.5027717509303119,9.873167344991558,9.873167344991558,2.289820708246789,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus8,8.0,10 years,11,0.6164687102480082,5.848743553284042,5.848743553284042,1.7662268609594327,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus16,16.0,1 hour,0,0.9799926529419398,1.0965152955105004,1.0965152955105004,0.09213723817249517,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus16,16.0,8 hours,1,0.9922583262283623,1.0362948682911248,1.0362948682911248,0.035651725242791796,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus16,16.0,tomorrow,2,0.996736420353993,1.015142848150587,1.015142848150587,0.015029339685389376,finite,0.9995948712078773,64,61
area_equivalent_multiscale,steer_long_term_plus16,16.0,2 days,3,0.9676696565543395,1.160541531564018,1.160541531564018,0.1488867337387116,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus16,16.0,week,4,0.9448034083690595,1.289416380967336,1.289416380967336,0.25418969814696707,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus16,16.0,month,5,0.9615736264747375,1.1935833365613235,1.1935833365613235,0.1769599897141809,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus16,16.0,3 months,6,0.797421366043551,2.541893016200459,2.541893016200459,0.9329090854144342,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus16,16.0,year,7,0.5755155431303042,7.0626699873744085,7.0626699873744085,1.9548231651916712,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus16,16.0,2 years,8,0.7441935104773428,3.2479772531422872,3.2479772531422872,1.1780324189320162,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus16,16.0,3 years,9,0.5580094459358441,7.655633040743875,7.655633040743875,2.0354417220646086,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus16,16.0,5 years,10,0.5147414444635299,9.343661812807117,9.343661812807117,2.234698232452199,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus16,16.0,10 years,11,0.7008115228835089,3.9662214069815427,3.9662214069815427,1.3778138548080454,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus32,32.0,1 hour,0,0.9812861743531343,1.0900028947099476,1.0900028947099476,0.0861803519347256,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus32,32.0,8 hours,1,0.9989196565543395,1.0049875621120885,1.0049875621120885,0.004975165426583523,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus32,32.0,tomorrow,2,0.9993245116866978,1.003115582009699,1.003115582009699,0.0031107386414027044,finite,0.9995948712078773,64,61
area_equivalent_multiscale,steer_long_term_plus32,32.0,2 days,3,0.9989196565543395,1.0049875621120885,1.0049875621120885,0.004975165426583523,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus32,32.0,week,4,0.9448034083690595,1.289416380967336,1.289416380967336,0.25418969814696707,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus32,32.0,month,5,0.9641606692971265,1.17944762826424,1.17944762826424,0.1650462172386407,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus32,32.0,3 months,6,0.8066935104773427,2.435639334174938,2.435639334174938,0.8902092823077608,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus32,32.0,year,7,0.4613526520748247,11.947985746913224,11.947985746913224,2.480562707426572,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus32,32.0,2 years,8,0.7428129796969938,3.268692304755519,3.268692304755519,1.1843899981225183,finite,0.9946321910852178,64,63
area_equivalent_multiscale,steer_long_term_plus32,32.0,3 years,9,0.5777195373701535,6.991348084252102,6.991348084252102,1.944673396628228,finite,0.9918863340466954,64,63
area_equivalent_multiscale,steer_long_term_plus32,32.0,5 years,10,0.5229677393002355,8.996312262264716,8.996312262264716,2.1968147447290542,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus32,32.0,10 years,11,0.7457906695657045,3.2241754060775674,3.2241754060775674,1.1706772295160128,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus64,64.0,1 hour,0,0.9821906903504869,1.0854719852290717,1.0854719852290717,0.08201490183096811,finite,0.9781571873644994,64,63
area_equivalent_multiscale,steer_long_term_plus64,64.0,8 hours,1,0.9989196565543395,1.0049875621120885,1.0049875621120885,0.004975165426583523,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus64,64.0,tomorrow,2,0.9980304660203454,1.0091112966098232,1.0091112966098232,0.009070039163395507,finite,0.9995948712078773,64,61
area_equivalent_multiscale,steer_long_term_plus64,64.0,2 days,3,0.9989196565543395,1.0049875621120885,1.0049875621120885,0.004975165426583523,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus64,64.0,week,4,0.9608719260595359,1.1974465798098552,1.1974465798098552,0.18019143954576317,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus64,64.0,month,5,0.9774833299490806,1.1092599681306126,1.1092599681306126,0.10369309760622523,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus64,64.0,3 months,6,0.8781164919820706,1.752939857965993,1.752939857965993,0.5612942972878088,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus64,64.0,year,7,0.52124183796701,9.068100487122694,9.068100487122694,2.2047628140927817,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus64,64.0,2 years,8,0.73658017239006,3.3638734971291786,3.3638734971291786,1.2130931365074185,finite,0.975782907302348,64,60
area_equivalent_multiscale,steer_long_term_plus64,64.0,3 years,9,0.47929950304896046,11.000210449500251,11.000210449500251,2.3979144043881107,finite,0.9837726680933905,64,62
area_equivalent_multiscale,steer_long_term_plus64,64.0,5 years,10,0.6263910316863333,5.587505152550035,5.587505152550035,1.7205328820958679,finite,0.9918863340466954,64,63
area_equivalent_multiscale,steer_long_term_plus64,64.0,10 years,11,0.7246628177202145,3.553647649727415,3.553647649727415,1.267974582928837,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus128,128.0,1 hour,0,0.9988703051274672,1.005215993320568,1.005215993320568,0.005202437146251308,finite,0.9563143747289987,64,62
area_equivalent_multiscale,steer_long_term_plus128,128.0,8 hours,1,0.9989196565543395,1.0049875621120885,1.0049875621120885,0.004975165426583523,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus128,128.0,tomorrow,2,0.9991222209504007,1.004050503112279,1.004050503112279,0.004042321909099487,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus128,128.0,2 days,3,0.9989196565543395,1.0049875621120885,1.0049875621120885,0.004975165426583523,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus128,128.0,week,4,0.9594877905166211,1.2051036975298275,1.2051036975298275,0.18656561928136023,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus128,128.0,month,5,0.8791329321543002,1.744753730969874,1.744753730969874,0.5566134173108167,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus128,128.0,3 months,6,0.899405890013909,1.589235362057112,1.589235362057112,0.4632529961939529,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus128,128.0,year,7,0.5597138726260321,7.595777851670945,7.595777851670945,2.027592547086752,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus128,128.0,2 years,8,0.8425942556230843,2.0644838448631297,2.0644838448631297,0.7248802411078349,finite,0.973195864479959,64,58
area_equivalent_multiscale,steer_long_term_plus128,128.0,3 years,9,0.7846635521155378,2.6957082996958515,2.6957082996958515,0.9916609897541036,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus128,128.0,5 years,10,0.7322587259979958,3.431488501838098,3.431488501838098,1.2329941325924985,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus128,128.0,10 years,11,0.9083713879424624,1.5249556877602932,1.5249556877602932,0.42196535243084105,finite,1.0,64,64
