method,condition,signed_strength,t_delay,delay_idx,indifference_multiplier,plot_multiplier,log_indifference_multiplier,logistic_alpha,logistic_beta_log_multiplier,status,parsed_weight_fraction,n_factor_rows,n_valid_factor_rows
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,3 years,9,5.714061104965475,5.714061104965475,1.7429299976550552,-1.3371266878099717,0.7671717680049956,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,5 years,10,6.98191435322014,6.98191435322014,1.9433231418101473,-3.0510716559161066,1.5700279538039796,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus32,-32.0,10 years,11,13.20102481303075,13.20102481303075,2.5802944639295164,-1.906511112032817,0.7388734652902373,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,1 hour,0,0.7096198853159973,1.0,-0.3430258251043312,1.4144400263896628,4.123421395340894,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,8 hours,1,2.7061807103580616e+18,,42.44206998277087,2.8794767119458937,-0.06784486979816964,negative_slope_incoherent_amount_effect,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,tomorrow,2,1297714.7151370936,,14.07611536405927,3.5853293248312044,-0.2547101406958963,negative_slope_incoherent_amount_effect,0.9995948712078773,64,61
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,2 days,3,4175.731836641428,,8.337044912136937,4.884930391792063,-0.585930679668123,negative_slope_incoherent_amount_effect,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,week,4,1.0765388352186862,1.0765388352186862,0.07375111261856876,-0.3454042225877707,4.683376430863583,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,month,5,1.2044604765437328,1.2044604765437328,0.18603172937023507,-0.5536334785710286,2.976016405616501,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,3 months,6,2.367562525797848,2.367562525797848,0.8618609557812463,-1.053864612528256,1.2227779962174585,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,year,7,1.4276825480800248,1.4276825480800248,0.35605253393782527,-0.11204506289571547,0.31468688526531047,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,2 years,8,2.991704074880874,2.991704074880874,1.0958431497665104,-1.373985753283827,1.2538160717403581,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,3 years,9,4.685287864729048,4.685287864729048,1.5444273577150691,-1.5795719926815825,1.022755770798122,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,5 years,10,9.406507043615878,9.406507043615878,2.2414016884718166,-2.3814942011919493,1.0625021893401212,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus16,-16.0,10 years,11,8.36782569172284,8.36782569172284,2.124394076766564,-2.317715632123689,1.0910007975786538,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,1 hour,0,0.5246746613688884,1.0,-0.6449769011100417,2.1942347007996474,3.402036099313395,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,8 hours,1,2.7061807103580616e+18,,42.44206998277087,2.8794767119458937,-0.06784486979816964,negative_slope_incoherent_amount_effect,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,tomorrow,2,3648.7401168552574,,8.202137213526152,4.96395006105421,-0.605202026231426,negative_slope_incoherent_amount_effect,0.9995948712078773,64,61
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,2 days,3,4175.731836641428,,8.337044912136937,4.884930391792063,-0.585930679668123,negative_slope_incoherent_amount_effect,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,week,4,1.0765388352186862,1.0765388352186862,0.07375111261856876,-0.3454042225877707,4.683376430863583,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,month,5,1.136606320217556,1.136606320217556,0.12804691050026107,-0.45089545648139406,3.521330227490922,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,3 months,6,2.0319807151344853,2.0319807151344853,0.7090110390877771,-0.7964948723214793,1.1233885347487116,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,year,7,1.4276825480800248,1.4276825480800248,0.3560525339378252,-0.11204506289571547,0.3146868852653105,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,2 years,8,2.7669125557357597,2.7669125557357597,1.0177320977523854,-1.228597849521698,1.207191806404652,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,3 years,9,5.766478929611886,5.766478929611886,1.7520616567470475,-0.7992615870983579,0.4561834819114192,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,5 years,10,10.2527527808041,10.2527527808041,2.3275462335084547,-2.2762592559038337,0.9779652163869961,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_immediate_minus8,-8.0,10 years,11,6.579865275012795,6.579865275012795,1.884014270205544,-1.903144375992498,1.010153907053404,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,baseline,0.0,1 hour,0,0.30660834685752375,1.0,-1.1821840889830773,1.9110988764385266,1.6165831483000814,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,baseline,0.0,8 hours,1,0.7248865570749126,1.0,-0.32174010937075986,1.307145719879971,4.062737848993738,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,baseline,0.0,tomorrow,2,3648.7401168552574,,8.202137213526152,4.96395006105421,-0.605202026231426,negative_slope_incoherent_amount_effect,0.9995948712078773,64,61
weighted_logistic_multiscale_per_delay_column,baseline,0.0,2 days,3,891.6346105197781,,6.793056419196811,6.396657837591901,-0.9416465053220067,negative_slope_incoherent_amount_effect,1.0,64,64
weighted_logistic_multiscale_per_delay_column,baseline,0.0,week,4,1.072455549392915,1.072455549392915,0.06995092517364282,-0.2251594598467781,3.2188203270772053,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,baseline,0.0,month,5,1.0386319447377217,1.0386319447377217,0.037904409453367184,-0.07060544152259673,1.8627236920670347,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,baseline,0.0,3 months,6,2.031980715134486,2.031980715134486,0.7090110390877775,-0.7964948723214802,1.123388534748712,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,baseline,0.0,year,7,1.5745428404641066,1.5745428404641066,0.4539649701212132,-0.2023745989028648,0.4457934250936339,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,baseline,0.0,2 years,8,2.7113574278745896,2.7113574278745896,0.9974494053798186,-1.4800620283302701,1.4838467197909426,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,baseline,0.0,3 years,9,4.391234514587235,4.391234514587235,1.4796103981669133,-0.6271611004092079,0.4238690814732018,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,baseline,0.0,5 years,10,8.27798617063297,8.27798617063297,2.113599722708205,-1.783404127233216,0.8437757197224166,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,baseline,0.0,10 years,11,6.579865275012795,6.579865275012795,1.884014270205544,-1.903144375992498,1.010153907053404,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,1 hour,0,0.24904651729847674,1.0,-1.3901155835057053,2.3996463872206792,1.7262207658798112,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,8 hours,1,0.7248865570749126,1.0,-0.32174010937075986,1.307145719879971,4.062737848993738,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,tomorrow,2,798.386056730975,,6.682592260830447,6.593414106235384,-0.9866551554973997,negative_slope_incoherent_amount_effect,0.9995948712078773,64,61
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,2 days,3,624.5497990969499,,6.437031068735379,7.121062914137264,-1.1062651147862597,negative_slope_incoherent_amount_effect,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,week,4,0.8780418019704079,1.0,-0.1300610760357057,0.36028822163364627,2.770146400562888,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,month,5,1.213347417593962,1.213347417593962,0.19338300082027995,-1.1309143234274153,5.848054475472887,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,3 months,6,2.031980715134486,2.031980715134486,0.7090110390877775,-0.7964948723214802,1.123388534748712,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,year,7,0.4061368392616118,1.0,-0.9010651336501889,0.15279055875873127,0.16956660850895552,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,2 years,8,2.6787368282030184,2.6787368282030184,0.985345350650497,-1.4424218536170152,1.4638744199328382,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,3 years,9,6.609885783306379,6.609885783306379,1.888566374335542,-1.0112394023176892,0.5354534614508719,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,5 years,10,9.290667240025979,9.290667240025979,2.2290103737154543,-1.5903435439384515,0.7134751648946196,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus8,8.0,10 years,11,4.482344571376201,4.482344571376201,1.5001462513563657,-1.301546166731999,0.8676128514504493,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,1 hour,0,0.30660834685752375,1.0,-1.1821840889830773,1.9110988764385266,1.6165831483000814,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,8 hours,1,0.48190348394292565,1.0,-0.7300114257647108,2.2609393087242786,3.097128659809497,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,tomorrow,2,0.2143566959726725,1.0,-1.5401138479251413,3.4613294243756023,2.2474503615682337,left_censored_threshold_below_tested_range,0.9995948712078773,64,61
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,2 days,3,422.1608743596074,,6.0453864602521925,8.362167010169888,-1.383231173912585,negative_slope_incoherent_amount_effect,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,week,4,0.8124874519815125,1.0,-0.20765480861256144,0.4403678727682969,2.120672647604936,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,month,5,1.0492816058081451,1.0492816058081451,0.048105745063476535,-0.24966371308642188,5.189893904708999,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,3 months,6,1.3511246406445272,1.3511246406445272,0.3009373127865951,-0.27994844552162346,0.9302550186594656,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,year,7,66860127410254.74,,31.833623902546186,0.3281440561982299,-0.01030809615652912,negative_slope_incoherent_amount_effect,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,2 years,8,1.7856870317805011,1.7856870317805011,0.5798032329335542,-0.47210470919784475,0.8142498737187073,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,3 years,9,5.862033442625679,5.862033442625679,1.768496547258043,-0.9400038298653202,0.5315270936337109,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,5 years,10,8.453912844787936,8.453912844787936,2.1346293927453406,-0.9643576697742696,0.45176819594618817,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus16,16.0,10 years,11,3.9578584326382495,3.9578584326382495,1.3757030791425875,-5.229147295744763,3.8010726115433644,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,1 hour,0,0.2578756197231815,1.0,-1.3552779044014363,2.0505644028689045,1.5130213487650301,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,8 hours,1,0.019549111876086944,1.0,-3.934825421915809,5.108923127974766,1.2983862256047196,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,tomorrow,2,0.003110569988918037,1.0,-5.772949293404588,5.81617446943147,1.007487537795675,left_censored_threshold_below_tested_range,0.9995948712078773,64,61
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,2 days,3,0.019549111876086944,1.0,-3.934825421915809,5.108923127974766,1.2983862256047196,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,week,4,0.8124874519815124,1.0,-0.20765480861256158,0.4403678727682969,2.1206726476049345,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,month,5,1.0109786024830163,1.0109786024830163,0.01091877510913263,-0.05307579084530545,4.860965659134425,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,3 months,6,0.8594051709593428,1.0,-0.15151479071805624,0.10741147568401987,0.7089174276318325,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,year,7,0.011757035841312246,,-4.443303422592866,-0.10205779842124296,-0.022968901448933165,negative_slope_incoherent_amount_effect,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,2 years,8,1.8872248487305299,1.8872248487305299,0.6351074160077568,-0.5338648458191526,0.8405898472655094,finite,0.9946321910852178,64,63
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,3 years,9,4.970669731968495,4.970669731968495,1.6035545859531466,-0.835665289278879,0.5211330481663415,finite,0.9918863340466954,64,63
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,5 years,10,6.429755648790191,6.429755648790191,1.8609365357840828,-0.4023981372477187,0.21623420762071996,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus32,32.0,10 years,11,3.1566672951047194,3.1566672951047194,1.1495168176126618,-4.999339004711499,4.349078611215293,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,1 hour,0,0.20211897677440668,1.0,-1.5988987610370724,2.2050323495549486,1.3790944137856032,left_censored_threshold_below_tested_range,0.9781571873644994,64,63
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,8 hours,1,0.019549111876086944,1.0,-3.934825421915809,5.108923127974766,1.2983862256047196,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,tomorrow,2,0.09077995178223174,1.0,-2.399316813103642,4.2120072596066835,1.755502748367037,left_censored_threshold_below_tested_range,0.9995948712078773,64,61
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,2 days,3,0.019549111876086944,1.0,-3.934825421915809,5.108923127974766,1.2983862256047196,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,week,4,0.5087193794682586,1.0,-0.675858731814068,1.131271914260398,1.6738289542016547,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,month,5,0.7692614228011109,1.0,-0.2623244156200228,0.9341556274812444,3.561070079097669,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,3 months,6,0.9409768832166958,1.0,-0.06083670588693222,0.0754142851355244,1.2396181554551173,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,year,7,7.79414352718648,7.79414352718648,2.053372621833757,-0.8213204467570094,0.39998607073251624,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,2 years,8,2.5781652503773724,2.5781652503773724,0.9470780026866255,-1.0730017751146623,1.1329602969035522,finite,0.975782907302348,64,60
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,3 years,9,12.820297013702058,12.820297013702058,2.5510296192196305,-0.9790583795531349,0.3837894990229994,finite,0.9837726680933905,64,62
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,5 years,10,1.213793988260014,1.213793988260014,0.19375098158152768,-0.048888452464528886,0.2523262182491567,finite,0.9918863340466954,64,63
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus64,64.0,10 years,11,3.160726652820744,3.160726652820744,1.1508019545878707,-2.2695443506564548,1.9721415501672763,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,1 hour,0,0.016740620516652194,1.0,-4.089917146707435,5.112924488612587,1.250129111473253,left_censored_threshold_below_tested_range,0.9563143747289987,64,62
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,8 hours,1,0.019549111876086944,1.0,-3.934825421915809,5.108923127974766,1.2983862256047196,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,tomorrow,2,0.009426618782136314,1.0,-4.664217806323286,5.422020051939893,1.1624714533247682,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,2 days,3,0.019549111876086944,1.0,-3.934825421915809,5.108923127974766,1.2983862256047196,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,week,4,0.2771580925908207,1.0,-1.2831672042252034,1.4880211691777556,1.1596471327181763,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,month,5,0.8142054513082941,1.0,-0.2055425476417711,0.2278843258490859,1.1086966103303004,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,3 months,6,0.34660740293396664,1.0,-1.0595625432040672,0.8366379876258494,0.7896069873288419,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,year,7,599.4930113178078,,6.3960843168813675,0.3756895755594408,-0.05873743323987656,negative_slope_incoherent_amount_effect,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,2 years,8,1.8510220816267482,1.8510220816267482,0.6157379630862482,-1.2311059229612131,1.9993990898182912,finite,0.973195864479959,64,58
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,3 years,9,1.0089194018970986,1.0089194018970986,0.00887985899076979,-0.006067808647880701,0.6833226354368817,finite,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,5 years,10,0.0002608957192425391,1.0,-8.251389773612239,0.7903789243891619,0.09578736989455718,left_censored_threshold_below_tested_range,1.0,64,64
weighted_logistic_multiscale_per_delay_column,steer_long_term_plus128,128.0,10 years,11,1.1330946185286697,1.1330946185286697,0.1249524900582452,-0.26699733169799433,2.1367908040370907,finite,1.0,64,64
