dataset,train_regime,feature_name,vector_key,probe_variant,condition,layer,strength,signed_strength,raw_vector_norm,steering_vector_norm,baseline_prop_choose_long_term,baseline_prop_choose_immediate,baseline_prop_choose_long_term_no_fallback,baseline_prop_choose_immediate_no_fallback,baseline_mean_long_minus_immediate_avg_logprob,baseline_prop_logprob_prefers_long_term,delta_long_term_vs_baseline,delta_immediate_vs_baseline,delta_long_term_vs_baseline_no_fallback,delta_immediate_vs_baseline_no_fallback,delta_long_minus_immediate_avg_logprob_vs_baseline,delta_prop_logprob_prefers_long_term_vs_baseline,steering_success,steering_success_no_fallback,result_source,reused_from_path,n_prompts,n_no_fallback_prompts,prop_choose_long_term,prop_choose_immediate,prop_choose_long_term_no_fallback,prop_choose_immediate_no_fallback,fallback_rate,direct_parse_rate,mean_long_minus_immediate_avg_logprob,mean_long_minus_immediate_sum_logprob,prop_logprob_prefers_long_term
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,24,32.0,32.0,30.90041732788086,0.9999999403953552,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.0,0.0,-0.004410585404971967,0.004410585404971967,0.008937107192145466,0.011111111111111183,0.6333333333333333,0.6162790697674418,computed_now,,90,86,0.6333333333333333,0.36666666666666664,0.6162790697674418,0.38372093023255816,0.044444444444444446,0.9555555555555556,0.3635093755192227,1.9427394337124295,0.6444444444444445
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,24,32.0,-32.0,30.90041732788086,0.9999999403953552,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.011111111111111183,-0.011111111111111072,0.01567398119122254,-0.01567398119122254,-0.008876501189337804,0.0,0.35555555555555557,0.36363636363636365,computed_now,,90,88,0.6444444444444445,0.35555555555555557,0.6363636363636364,0.36363636363636365,0.022222222222222223,0.9777777777777777,0.3456957671377394,1.8498290697733561,0.6333333333333333
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,24,64.0,64.0,30.90041732788086,0.9999999403953552,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.022222222222222254,-0.0222222222222222,0.018845228548516446,-0.018845228548516446,0.02117659515804715,0.0,0.6555555555555556,0.6395348837209303,computed_now,,90,86,0.6555555555555556,0.34444444444444444,0.6395348837209303,0.36046511627906974,0.044444444444444446,0.9555555555555556,0.3757488634851244,2.02179471121894,0.6333333333333333
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,24,64.0,-64.0,30.90041732788086,0.9999999403953552,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.011111111111111183,-0.011111111111111072,0.01567398119122254,-0.01567398119122254,-0.017845234606001126,0.0,0.35555555555555557,0.36363636363636365,computed_now,,90,88,0.6444444444444445,0.35555555555555557,0.6363636363636364,0.36363636363636365,0.022222222222222223,0.9777777777777777,0.3367270337210761,1.8056629392835828,0.6333333333333333
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,24,128.0,128.0,30.90041732788086,0.9999999403953552,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.04444444444444451,-0.0444444444444444,0.04597701149425282,-0.04597701149425287,0.04619083536995783,0.0,0.6777777777777778,0.6666666666666666,computed_now,,90,87,0.6777777777777778,0.32222222222222224,0.6666666666666666,0.3333333333333333,0.03333333333333333,0.9666666666666667,0.40076310369703505,2.2266587681240506,0.6333333333333333
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,24,128.0,-128.0,30.90041732788086,0.9999999403953552,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,-0.033333333333333326,0.03333333333333338,-0.02518403719488571,0.02518403719488571,-0.02086431185404458,0.022222222222222254,0.4,0.4044943820224719,computed_now,,90,89,0.6,0.4,0.5955056179775281,0.4044943820224719,0.011111111111111112,0.9888888888888889,0.33370795647303264,1.7987222141689725,0.6555555555555556
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,28,2.0,2.0,34.97119903564453,1.0,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.0,0.0,0.0,0.0,0.00014591217041015625,0.0,0.6333333333333333,0.6206896551724138,computed_now,,90,87,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.03333333333333333,0.9666666666666667,0.3547181804974874,1.8951415803697373,0.6333333333333333
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,28,2.0,-2.0,34.97119903564453,1.0,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.0,0.0,0.0,0.0,-0.0009445640775892494,0.011111111111111183,0.36666666666666664,0.3793103448275862,computed_now,,90,87,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.03333333333333333,0.9666666666666667,0.353627704249488,1.8895880381266277,0.6444444444444445
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,28,4.0,4.0,34.97119903564453,1.0,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.0,0.0,0.0,0.0,0.0009822342130872963,0.0,0.6333333333333333,0.6206896551724138,computed_now,,90,87,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.03333333333333333,0.9666666666666667,0.3555545025401645,1.8998242696126302,0.6333333333333333
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,28,4.0,-4.0,34.97119903564453,1.0,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.0,0.0,0.0,0.0,-0.0013761043548584095,0.011111111111111183,0.36666666666666664,0.3793103448275862,computed_now,,90,87,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.03333333333333333,0.9666666666666667,0.3531961639722188,1.887505923377143,0.6444444444444445
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,28,8.0,8.0,34.97119903564453,1.0,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.0,0.0,0.004310344827586188,-0.004310344827586188,0.0022544781366984346,0.0,0.6333333333333333,0.625,computed_now,,90,88,0.6333333333333333,0.36666666666666664,0.625,0.375,0.022222222222222223,0.9777777777777777,0.35682674646377566,1.9077220810784234,0.6333333333333333
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,28,8.0,-8.0,34.97119903564453,1.0,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.0,0.0,0.0,0.0,-0.002493838469187437,0.011111111111111183,0.36666666666666664,0.3793103448275862,computed_now,,90,87,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.03333333333333333,0.9666666666666667,0.3520784298578898,1.8809120178222656,0.6444444444444445
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,28,16.0,16.0,34.97119903564453,1.0,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.0,0.0,0.004310344827586188,-0.004310344827586188,0.004381646050347243,0.0,0.6333333333333333,0.625,computed_now,,90,88,0.6333333333333333,0.36666666666666664,0.625,0.375,0.022222222222222223,0.9777777777777777,0.35895391437742447,1.9190842310587566,0.6333333333333333
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,28,16.0,-16.0,34.97119903564453,1.0,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.0,0.0,0.0,0.0,-0.003623092174529996,0.011111111111111183,0.36666666666666664,0.3793103448275862,computed_now,,90,87,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.03333333333333333,0.9666666666666667,0.3509491761525472,1.8757095866733127,0.6444444444444445
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,28,32.0,32.0,34.97119903564453,1.0,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.0,0.0,0.0,0.0,0.010149721304575587,0.0,0.6333333333333333,0.6206896551724138,computed_now,,90,87,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.03333333333333333,0.9666666666666667,0.3647219896316528,1.9541459189520942,0.6333333333333333
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,28,32.0,-32.0,34.97119903564453,1.0,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.0,0.0,0.0,0.0,-0.00549069775475397,0.011111111111111183,0.36666666666666664,0.3793103448275862,computed_now,,90,87,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.03333333333333333,0.9666666666666667,0.34908157057232325,1.8694758945041232,0.6444444444444445
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,28,64.0,64.0,34.97119903564453,1.0,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.022222222222222254,-0.0222222222222222,0.027037617554858895,-0.027037617554858895,0.017822084161970342,0.0,0.6555555555555556,0.6477272727272727,computed_now,,90,88,0.6555555555555556,0.34444444444444444,0.6477272727272727,0.3522727272727273,0.022222222222222223,0.9777777777777777,0.37239435248904756,2.0087461047702364,0.6333333333333333
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,28,64.0,-64.0,34.97119903564453,1.0,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.0,0.0,0.004310344827586188,-0.004310344827586188,0.001141888565487359,0.022222222222222254,0.36666666666666664,0.375,computed_now,,90,88,0.6333333333333333,0.36666666666666664,0.625,0.375,0.022222222222222223,0.9777777777777777,0.3557141568925646,1.9210558573404948,0.6555555555555556
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,28,128.0,128.0,34.97119903564453,1.0,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.04444444444444451,-0.0444444444444444,0.0497648902821316,-0.04976489028213166,0.022548158963521303,0.022222222222222254,0.6777777777777778,0.6704545454545454,computed_now,,90,88,0.6777777777777778,0.32222222222222224,0.6704545454545454,0.32954545454545453,0.022222222222222223,0.9777777777777777,0.3771204272905985,2.088232162263658,0.6555555555555556
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,28,128.0,-128.0,34.97119903564453,1.0,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,-0.022222222222222143,0.022222222222222254,-0.009578544061302652,0.009578544061302707,0.008553617530398905,0.011111111111111183,0.3888888888888889,0.3888888888888889,computed_now,,90,90,0.6111111111111112,0.3888888888888889,0.6111111111111112,0.3888888888888889,0.0,1.0,0.3631258858574761,1.992530557844374,0.6444444444444445
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,32,2.0,2.0,35.010162353515625,0.9999998807907104,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.0,0.0,0.0,0.0,-3.501044379339291e-05,0.0,0.6333333333333333,0.6206896551724138,computed_now,,90,87,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.03333333333333333,0.9666666666666667,0.35453725788328383,1.8939247131347656,0.6333333333333333
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,32,2.0,-2.0,35.010162353515625,0.9999998807907104,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.0,0.0,0.0,0.0,-0.00023767020967269126,0.011111111111111183,0.36666666666666664,0.3793103448275862,computed_now,,90,87,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.03333333333333333,0.9666666666666667,0.35433459811740453,1.8927961985270183,0.6444444444444445
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,32,4.0,4.0,35.010162353515625,0.9999998807907104,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.0,0.0,0.0,0.0,0.0001480036311679589,0.0,0.6333333333333333,0.6206896551724138,computed_now,,90,87,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.03333333333333333,0.9666666666666667,0.3547202719582452,1.896182780795627,0.6333333333333333
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,32,4.0,-4.0,35.010162353515625,0.9999998807907104,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.0,0.0,0.0,0.0,-0.0005622055795457825,0.011111111111111183,0.36666666666666664,0.3793103448275862,computed_now,,90,87,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.03333333333333333,0.9666666666666667,0.35401006274753144,1.8913210868835448,0.6444444444444445
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,32,8.0,8.0,35.010162353515625,0.9999998807907104,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.0,0.0,0.004310344827586188,-0.004310344827586188,0.0006977438926696888,0.0,0.6333333333333333,0.625,computed_now,,90,88,0.6333333333333333,0.36666666666666664,0.625,0.375,0.022222222222222223,0.9777777777777777,0.3552700122197469,1.899739604526096,0.6333333333333333
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,32,8.0,-8.0,35.010162353515625,0.9999998807907104,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.0,0.0,0.0,0.0,-0.0011955552630954491,0.011111111111111183,0.36666666666666664,0.3793103448275862,computed_now,,90,87,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.03333333333333333,0.9666666666666667,0.3533767130639818,1.887242900000678,0.6444444444444445
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,32,16.0,16.0,35.010162353515625,0.9999998807907104,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.0,0.0,0.004310344827586188,-0.004310344827586188,0.0018296162287394502,0.0,0.6333333333333333,0.625,computed_now,,90,88,0.6333333333333333,0.36666666666666664,0.625,0.375,0.022222222222222223,0.9777777777777777,0.3564018845558167,1.9084223747253417,0.6333333333333333
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,32,16.0,-16.0,35.010162353515625,0.9999998807907104,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.0,0.0,-0.008924949290060824,0.00892494929006088,-0.0015202177895439761,0.011111111111111183,0.36666666666666664,0.38823529411764707,computed_now,,90,85,0.6333333333333333,0.36666666666666664,0.611764705882353,0.38823529411764707,0.05555555555555555,0.9444444444444444,0.35305205053753325,1.8849890920850965,0.6444444444444445
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,32,32.0,32.0,35.010162353515625,0.9999998807907104,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.011111111111111183,-0.011111111111111072,0.01975978302983339,-0.01975978302983339,0.00459864536921184,0.0,0.6444444444444445,0.6404494382022472,computed_now,,90,89,0.6444444444444445,0.35555555555555557,0.6404494382022472,0.3595505617977528,0.011111111111111112,0.9888888888888889,0.35917091369628906,1.9299602508544922,0.6333333333333333
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,32,32.0,-32.0,35.010162353515625,0.9999998807907104,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.011111111111111183,-0.011111111111111072,0.0028397565922920753,-0.0028397565922920753,-0.0011373559633890973,0.011111111111111183,0.35555555555555557,0.3764705882352941,computed_now,,90,85,0.6444444444444445,0.35555555555555557,0.6235294117647059,0.3764705882352941,0.05555555555555555,0.9444444444444444,0.3534349123636881,1.8875121858384873,0.6444444444444445
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,32,64.0,64.0,35.010162353515625,0.9999998807907104,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.04444444444444451,-0.0444444444444444,0.053467648198372686,-0.053467648198372686,0.013511758380466032,0.011111111111111183,0.6777777777777778,0.6741573033707865,computed_now,,90,89,0.6777777777777778,0.32222222222222224,0.6741573033707865,0.3258426966292135,0.011111111111111112,0.9888888888888889,0.36808402670754325,1.9966610378689236,0.6444444444444445
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,32,64.0,-64.0,35.010162353515625,0.9999998807907104,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,-0.011111111111111072,0.011111111111111127,-0.016038492381716174,0.01603849238171612,0.006593120098114025,0.011111111111111183,0.37777777777777777,0.3953488372093023,computed_now,,90,86,0.6222222222222222,0.37777777777777777,0.6046511627906976,0.3953488372093023,0.044444444444444446,0.9555555555555556,0.36116538842519125,1.9362245029873317,0.6444444444444445
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,32,128.0,128.0,35.010162353515625,0.9999998807907104,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.033333333333333326,-0.033333333333333326,0.04597701149425282,-0.04597701149425287,0.041821206940544975,0.033333333333333326,0.6666666666666666,0.6666666666666666,computed_now,,90,90,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,1.0,0.3963934752676222,2.2262832959493,0.6666666666666666
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,32,128.0,-128.0,35.010162353515625,0.9999998807907104,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,-0.022222222222222143,0.022222222222222254,-0.02298850574712641,0.022988505747126464,0.02484446896447079,0.022222222222222254,0.3888888888888889,0.40229885057471265,computed_now,,90,87,0.6111111111111112,0.3888888888888889,0.5977011494252874,0.40229885057471265,0.03333333333333333,0.9666666666666667,0.379416737291548,2.0408575269911022,0.6555555555555556
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,36,2.0,2.0,39.03438949584961,1.0,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.0,0.0,0.0,0.0,-0.00030987792544895365,0.0,0.6333333333333333,0.6206896551724138,computed_now,,90,87,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.03333333333333333,0.9666666666666667,0.35426239040162827,1.8926261372036404,0.6333333333333333
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,36,2.0,-2.0,39.03438949584961,1.0,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.0,0.0,0.0,0.0,-0.0005622148513793612,0.0,0.36666666666666664,0.3793103448275862,computed_now,,90,87,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.03333333333333333,0.9666666666666667,0.35401005347569786,1.891841623518202,0.6333333333333333
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_long_term,36,4.0,4.0,39.03438949584961,1.0,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.0,0.0,0.0,0.0,-0.0001248386171128768,0.0,0.6333333333333333,0.6206896551724138,computed_now,,90,87,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.03333333333333333,0.9666666666666667,0.35444742970996435,1.8934060838487414,0.6333333333333333
implicit_test,implicit_train_only,mean_answer_tokens,mm_probe_vectors,mm,steer_immediate,36,4.0,-4.0,39.03438949584961,1.0,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.3545722683270772,0.6333333333333333,0.0,0.0,0.0,0.0,-0.000596633222368026,0.0,0.36666666666666664,0.3793103448275862,computed_now,,90,87,0.6333333333333333,0.36666666666666664,0.6206896551724138,0.3793103448275862,0.03333333333333333,0.9666666666666667,0.3539756351047092,1.8919289271036783,0.6333333333333333
