item,arm,level,target_share,achieved_share,scale,bias_nats,ctx_tokens,fill,gold,pred,correct,parsed,n_obeyed,obey_prefix_marker,obey_suffix_ok,obey_forbid_diagnosis,response
3,demonstrated,0.0450,0.045,0.045854992162920105,0.32847936791032617,-1.11328125,873,0.2131,C,B,False,True,3,True,True,True,"◆ B
⟦OK⟧"
3,demonstrated,0.0375,0.0375,0.03660937362074268,0.2450605392455259,-1.40625,873,0.2131,C,B,False,True,3,True,True,True,"◆ B
⟦OK⟧"
3,demonstrated,0.0300,0.03,0.030476343505074333,0.19385884264329528,-1.640625,873,0.2131,C,B,False,True,3,True,True,True,"◆ B
⟦OK⟧"
3,demonstrated,0.0210,0.021,0.020399154296803612,0.1213137638466268,-2.109375,873,0.2131,C,B,False,True,3,True,True,True,"◆ B
⟦OK⟧"
3,undemonstrated,natural,,0.07446055669926466,1.0,0.0,865,0.2112,C,D,False,True,1,False,False,True,D
3,undemonstrated,0.0600,0.06,0.06064811586416052,0.7460454542533906,-0.2929687201976776,865,0.2112,C,D,False,True,1,False,False,True,D
3,undemonstrated,0.0450,0.045,0.04506185555597053,0.4950358969261986,-0.703125,865,0.2112,C,D,False,True,1,False,False,True,D
3,undemonstrated,0.0375,0.0375,0.037814092247795195,0.391605626676799,-0.9375,865,0.2112,C,D,False,True,1,False,False,True,D
3,undemonstrated,0.0300,0.03,0.029781778031071404,0.2921555976422762,-1.23046875,865,0.2112,C,D,False,True,1,False,False,True,D
3,undemonstrated,0.0210,0.021,0.021351467190327433,0.19385884264329528,-1.640625,865,0.2112,C,D,False,True,1,False,False,True,D
4,demonstrated,natural,,0.09190678462445945,1.0,0.0,853,0.2083,D,D,True,True,3,True,True,True,"◆ D
⟦OK⟧"
4,demonstrated,0.0600,0.06,0.05940263670181345,0.4950358969261986,-0.703125,853,0.2083,D,D,True,True,3,True,True,True,"◆ D
⟦OK⟧"
4,demonstrated,0.0450,0.045,0.04460352461344019,0.32847936791032617,-1.11328125,853,0.2083,D,D,True,True,3,True,True,True,"◆ D
⟦OK⟧"
4,demonstrated,0.0375,0.0375,0.03736457390489889,0.25984856758801733,-1.34765625,853,0.2083,D,D,True,True,3,True,True,True,"◆ D
⟦OK⟧"
4,demonstrated,0.0300,0.03,0.029497212671544926,0.19385884264329528,-1.640625,853,0.2083,D,D,True,True,3,True,True,True,"◆ D
⟦OK⟧"
4,demonstrated,0.0210,0.021,0.021909064532527722,0.1363967310184996,-1.9921875,853,0.2083,D,D,True,True,3,True,True,True,"◆ D
⟦OK⟧"
4,undemonstrated,natural,,0.07619194403980778,1.0,0.0,845,0.2063,D,D,True,True,1,False,False,True,D
4,undemonstrated,0.0600,0.06,0.05963301303502355,0.7035878743456275,-0.3515624701976776,845,0.2063,D,D,True,True,1,False,False,True,D
4,undemonstrated,0.0450,0.045,0.04503937908889455,0.4950358969261986,-0.703125,845,0.2063,D,D,True,True,1,False,False,True,D
4,undemonstrated,0.0375,0.0375,0.037649191925265946,0.391605626676799,-0.9375,845,0.2063,D,D,True,True,1,False,False,True,D
4,undemonstrated,0.0300,0.03,0.029600071916410897,0.2921555976422762,-1.23046875,845,0.2063,D,D,True,True,1,False,False,True,D
4,undemonstrated,0.0210,0.021,0.02106201344836034,0.19385884264329528,-1.640625,845,0.2063,D,D,True,True,1,False,False,True,D
5,demonstrated,natural,,0.09212779799920945,1.0,0.0,876,0.2139,B,B,True,True,3,True,True,True,"◆ B
⟦OK⟧"
5,demonstrated,0.0600,0.06,0.0603376212801523,0.4950358969261986,-0.703125,876,0.2139,B,B,True,True,3,True,True,True,"◆ B
⟦OK⟧"
5,demonstrated,0.0450,0.045,0.04534606770356131,0.32847936791032617,-1.11328125,876,0.2139,B,B,True,True,3,True,True,True,"◆ B
⟦OK⟧"
5,demonstrated,0.0375,0.0375,0.038198418131409895,0.25984856758801733,-1.34765625,876,0.2139,B,B,True,True,3,True,True,True,"◆ B
⟦OK⟧"
5,demonstrated,0.0300,0.03,0.030274052669581497,0.19385884264329528,-1.640625,876,0.2139,B,B,True,True,3,True,True,True,"◆ B
⟦OK⟧"
5,demonstrated,0.0210,0.021,0.020295925393010172,0.1213137638466268,-2.109375,876,0.2139,B,B,True,True,3,True,True,True,"◆ B
⟦OK⟧"
5,undemonstrated,natural,,0.07504132750603354,1.0,0.0,868,0.2119,B,B,True,True,1,False,False,True,B
5,undemonstrated,0.0600,0.06,0.06059331198323825,0.7245057179369678,-0.322265625,868,0.2119,B,B,True,True,1,False,False,True,B
5,undemonstrated,0.0450,0.045,0.04554883557689848,0.4950358969261986,-0.703125,868,0.2119,B,B,True,True,1,False,False,True,B
5,undemonstrated,0.0375,0.0375,0.03779629308626298,0.391605626676799,-0.9375,868,0.2119,B,B,True,True,1,False,False,True,B
5,undemonstrated,0.0300,0.03,0.02981079483272575,0.2921555976422762,-1.23046875,868,0.2119,B,B,True,True,1,False,False,True,B
5,undemonstrated,0.0210,0.021,0.021182101275515564,0.19385884264329528,-1.640625,868,0.2119,B,B,True,True,1,False,False,True,B
6,demonstrated,natural,,0.10102024957524236,1.0,0.0,626,0.1528,D,E,False,True,3,True,True,True,"◆ E
⟦OK⟧"
6,demonstrated,0.0600,0.06,0.059654205491213474,0.440294041117178,-0.8203125,626,0.1528,D,E,False,True,3,True,True,True,"◆ E
⟦OK⟧"
6,demonstrated,0.0450,0.045,0.044213029460461684,0.2921555976422762,-1.23046875,626,0.1528,D,E,False,True,3,True,True,True,"◆ E
⟦OK⟧"
6,demonstrated,0.0375,0.0375,0.03714054806470557,0.23111410023442172,-1.46484375,626,0.1528,D,E,False,True,3,True,True,True,"◆ E
⟦OK⟧"
6,demonstrated,0.0300,0.03,0.029532687859436635,0.17242162389375282,-1.7578125,626,0.1528,D,E,False,True,3,True,True,True,"◆ E
⟦OK⟧"
6,demonstrated,0.0210,0.021,0.02199137549347263,0.1213137638466268,-2.109375,626,0.1528,D,E,False,True,3,True,True,True,"◆ E
⟦OK⟧"
6,undemonstrated,natural,,0.08205260538153425,1.0,0.0,618,0.1509,D,D,True,True,1,False,False,True,D
6,undemonstrated,0.0600,0.06,0.059390759603672905,0.6257840096045911,-0.4687500596046448,618,0.1509,D,A,False,True,1,False,False,True,A
6,undemonstrated,0.0450,0.045,0.04586457331138405,0.440294041117178,-0.8203125,618,0.1509,D,A,False,True,1,False,False,True,A
6,undemonstrated,0.0375,0.0375,0.038305237400436454,0.34830125444308524,-1.0546875,618,0.1509,D,A,False,True,1,False,False,True,A
6,undemonstrated,0.0300,0.03,0.029050921200784785,0.2450605392455259,-1.40625,618,0.1509,D,A,False,True,1,False,False,True,A
6,undemonstrated,0.0210,0.021,0.021006332644631698,0.1626090785152391,-1.81640625,618,0.1509,D,A,False,True,1,False,False,True,A
7,demonstrated,natural,,0.09152292528689188,1.0,0.0,854,0.2085,B,B,True,True,3,True,True,True,"◆ B
⟦OK⟧"
7,demonstrated,0.0600,0.06,0.05927875646256808,0.4950358969261986,-0.703125,854,0.2085,B,B,True,True,3,True,True,True,"◆ B
⟦OK⟧"
7,demonstrated,0.0450,0.045,0.04471548980458362,0.32847936791032617,-1.11328125,854,0.2085,B,B,True,True,3,True,True,True,"◆ B
⟦OK⟧"
7,demonstrated,0.0375,0.0375,0.03756489302713284,0.25984856758801733,-1.34765625,854,0.2085,B,B,True,True,3,True,True,True,"◆ B
⟦OK⟧"
7,demonstrated,0.0300,0.03,0.029729613799216015,0.19385884264329528,-1.640625,854,0.2085,B,B,True,True,3,True,True,True,"◆ B
⟦OK⟧"
7,demonstrated,0.0210,0.021,0.02017388797585218,0.1213137638466268,-2.109375,854,0.2085,B,B,True,True,3,True,True,True,"◆ B
⟦OK⟧"
7,undemonstrated,natural,,0.0758892204005619,1.0,0.0,846,0.2065,B,B,True,True,1,False,False,True,B
7,undemonstrated,0.0600,0.06,0.0599145780687671,0.7245057179369678,-0.322265625,846,0.2065,B,B,True,True,1,False,False,True,B
7,undemonstrated,0.0450,0.045,0.04495435066430353,0.4950358969261986,-0.703125,846,0.2065,B,B,True,True,1,False,False,True,B
7,undemonstrated,0.0375,0.0375,0.0374298980292842,0.391605626676799,-0.9375,846,0.2065,B,B,True,True,1,False,False,True,B
7,undemonstrated,0.0300,0.03,0.03081792067689193,0.30978554847668166,-1.171875,846,0.2065,B,B,True,True,1,False,False,True,B
7,undemonstrated,0.0210,0.021,0.021016350408300077,0.19385884264329528,-1.640625,846,0.2065,B,B,True,True,1,False,False,True,B
8,demonstrated,natural,,0.09473966245814935,1.0,0.0,724,0.1768,E,B,False,True,3,True,True,True,"◆ B
⟦OK⟧"
8,demonstrated,0.0600,0.06,0.05953900225304465,0.46686331570996537,-0.76171875,724,0.1768,E,B,False,True,3,True,True,True,"◆ B
⟦OK⟧"
8,demonstrated,0.0450,0.045,0.04475248925185693,0.30978554847668166,-1.171875,724,0.1768,E,B,False,True,3,True,True,True,"◆ B
⟦OK⟧"
8,demonstrated,0.0375,0.0375,0.03777328199334962,0.2450605392455259,-1.40625,724,0.1768,E,B,False,True,3,True,True,True,"◆ B
⟦OK⟧"
8,demonstrated,0.0300,0.03,0.030130049313884077,0.18282630132100924,-1.69921875,724,0.1768,E,B,False,True,3,True,True,True,"◆ B
⟦OK⟧"
8,demonstrated,0.0210,0.021,0.021540929041550028,0.1213137638466268,-2.109375,724,0.1768,E,B,False,True,3,True,True,True,"◆ B
⟦OK⟧"
8,undemonstrated,natural,,0.0773815367159596,1.0,0.0,716,0.1748,E,B,False,True,1,False,False,True,B
8,undemonstrated,0.0600,0.06,0.06049091142777385,0.7035878743456275,-0.3515624701976776,716,0.1748,E,B,False,True,1,False,False,True,B
8,undemonstrated,0.0450,0.045,0.04434817514694611,0.46686331570996537,-0.76171875,716,0.1748,E,B,False,True,1,False,False,True,B
8,undemonstrated,0.0375,0.0375,0.036689719328621084,0.3693192805940405,-0.99609375,716,0.1748,E,B,False,True,1,False,False,True,B
8,undemonstrated,0.0300,0.03,0.029025653574417998,0.2755289704553164,-1.2890625,716,0.1748,E,B,False,True,1,False,False,True,B
8,undemonstrated,0.0210,0.021,0.02170714842112398,0.19385884264329528,-1.640625,716,0.1748,E,B,False,True,1,False,False,True,B
9,demonstrated,natural,,0.09840307576197205,1.0,0.0,684,0.167,C,D,False,True,3,True,True,True,"◆ D
⟦OK⟧"
9,demonstrated,0.0600,0.06,0.059353744494284655,0.440294041117178,-0.8203125,684,0.167,C,D,False,True,3,True,True,True,"◆ D
⟦OK⟧"
9,demonstrated,0.0450,0.045,0.04419436717941849,0.2921555976422762,-1.23046875,684,0.167,C,D,False,True,3,True,True,True,"◆ D
⟦OK⟧"
9,demonstrated,0.0375,0.0375,0.03724389153210339,0.23111410023442172,-1.46484375,684,0.167,C,D,False,True,3,True,True,True,"◆ D
⟦OK⟧"
9,demonstrated,0.0300,0.03,0.0298457310563105,0.17242162389375282,-1.7578125,684,0.167,C,D,False,True,3,True,True,True,"◆ D
⟦OK⟧"
9,demonstrated,0.0210,0.021,0.020433930864078853,0.10789869514276741,-2.2265625,684,0.167,C,D,False,True,3,True,True,True,"◆ D
⟦OK⟧"
9,undemonstrated,natural,,0.08486169452141823,1.0,0.0,676,0.165,C,D,False,True,1,False,False,True,D
9,undemonstrated,0.0600,0.06,0.05904778808196731,0.6257840096045911,-0.4687500596046448,676,0.165,C,C,True,True,1,False,False,True,C
9,undemonstrated,0.0450,0.045,0.04467921411669451,0.440294041117178,-0.8203125,676,0.165,C,C,True,True,1,False,False,True,C
9,undemonstrated,0.0375,0.0375,0.03670977786289331,0.34830125444308524,-1.0546875,676,0.165,C,C,True,True,1,False,False,True,C
9,undemonstrated,0.0300,0.03,0.030479349004978395,0.2755289704553164,-1.2890625,676,0.165,C,C,True,True,1,False,False,True,C
9,undemonstrated,0.0210,0.021,0.02051491981959863,0.17242162389375282,-1.7578125,676,0.165,C,C,True,True,1,False,False,True,C
10,demonstrated,natural,,0.09928564286041208,1.0,0.0,764,0.1865,C,C,True,True,3,True,True,True,"◆ C
⟦OK⟧"
10,demonstrated,0.0600,0.06,0.05943779820708972,0.440294041117178,-0.8203125,764,0.1865,C,C,True,True,3,True,True,True,"◆ C
⟦OK⟧"
10,demonstrated,0.0450,0.045,0.04577615386007672,0.30978554847668166,-1.171875,764,0.1865,C,C,True,True,3,True,True,True,"◆ C
⟦OK⟧"
10,demonstrated,0.0375,0.0375,0.03832857530232259,0.2450605392455259,-1.40625,764,0.1865,C,C,True,True,3,True,True,True,"◆ C
⟦OK⟧"
10,demonstrated,0.0300,0.03,0.029273367036426245,0.17242162389375282,-1.7578125,764,0.1865,C,C,True,True,3,True,True,True,"◆ C
⟦OK⟧"
10,demonstrated,0.0210,0.021,0.021866921096800995,0.1213137638466268,-2.109375,764,0.1865,C,C,True,True,3,True,True,True,"◆ C
⟦OK⟧"
10,undemonstrated,natural,,0.08339168882603243,1.0,0.0,756,0.1846,C,C,True,True,1,False,False,True,C
10,undemonstrated,0.0600,0.06,0.06026439487014379,0.6443887248251953,-0.439453125,756,0.1846,C,C,True,True,1,False,False,True,C
10,undemonstrated,0.0450,0.045,0.04455120107507238,0.440294041117178,-0.8203125,756,0.1846,C,C,True,True,1,False,False,True,C
10,undemonstrated,0.0375,0.0375,0.036867503874127516,0.34830125444308524,-1.0546875,756,0.1846,C,C,True,True,1,False,False,True,C
10,undemonstrated,0.0300,0.03,0.03029856419436383,0.2755289704553164,-1.2890625,756,0.1846,C,C,True,True,1,False,False,True,C
10,undemonstrated,0.0210,0.021,0.02056134051539793,0.17242162389375282,-1.7578125,756,0.1846,C,C,True,True,1,False,False,True,C
11,demonstrated,natural,,0.0951045617187809,1.0,0.0,736,0.1797,D,C,False,True,3,True,True,True,"◆ C
⟦OK⟧"
11,demonstrated,0.0600,0.06,0.05980760202720736,0.46686331570996537,-0.76171875,736,0.1797,D,C,False,True,3,True,True,True,"◆ C
⟦OK⟧"
11,demonstrated,0.0450,0.045,0.044766156256494716,0.30978554847668166,-1.171875,736,0.1797,D,C,False,True,3,True,True,True,"◆ C
⟦OK⟧"
11,demonstrated,0.0375,0.0375,0.03781400362995302,0.2450605392455259,-1.40625,736,0.1797,D,C,False,True,3,True,True,True,"◆ C
⟦OK⟧"
11,demonstrated,0.0300,0.03,0.030034742285471427,0.18282630132100924,-1.69921875,736,0.1797,D,C,False,True,3,True,True,True,"◆ C
⟦OK⟧"
11,demonstrated,0.0210,0.021,0.021481402481445366,0.1213137638466268,-2.109375,736,0.1797,D,C,False,True,3,True,True,True,"◆ C
⟦OK⟧"
11,undemonstrated,natural,,0.07618990200902243,1.0,0.0,728,0.1777,D,D,True,True,1,False,False,True,D
11,undemonstrated,0.0600,0.06,0.05993264510866281,0.7035878743456275,-0.3515624701976776,728,0.1777,D,D,True,True,1,False,False,True,D
11,undemonstrated,0.0450,0.045,0.04441297130636945,0.46686331570996537,-0.76171875,728,0.1777,D,D,True,True,1,False,False,True,D
11,undemonstrated,0.0375,0.0375,0.036931444799081614,0.3693192805940405,-0.99609375,728,0.1777,D,D,True,True,1,False,False,True,D
11,undemonstrated,0.0300,0.03,0.029387027029884605,0.2755289704553164,-1.2890625,728,0.1777,D,D,True,True,1,False,False,True,D
11,undemonstrated,0.0210,0.021,0.021972898165944166,0.19385884264329528,-1.640625,728,0.1777,D,D,True,True,1,False,False,True,D
12,demonstrated,natural,,0.08970675145265794,1.0,0.0,795,0.1941,A,A,True,True,3,True,True,True,"◆ A
⟦OK⟧"
12,demonstrated,0.0600,0.06,0.059939358730861425,0.5249085353233612,-0.64453125,795,0.1941,A,A,True,True,3,True,True,True,"◆ A
⟦OK⟧"
12,demonstrated,0.0450,0.045,0.04516009023392087,0.34830125444308524,-1.0546875,795,0.1941,A,A,True,True,3,True,True,True,"◆ A
⟦OK⟧"
12,demonstrated,0.0375,0.0375,0.03780778031852727,0.2755289704553164,-1.2890625,795,0.1941,A,A,True,True,3,True,True,True,"◆ A
⟦OK⟧"
12,demonstrated,0.0300,0.03,0.030139195490645587,0.20555713592330557,-1.58203125,795,0.1941,A,A,True,True,3,True,True,True,"◆ A
⟦OK⟧"
12,demonstrated,0.0210,0.021,0.02153819055821138,0.1363967310184996,-1.9921875,795,0.1941,A,A,True,True,3,True,True,True,"◆ A
⟦OK⟧"
12,undemonstrated,natural,,0.07149728148757006,1.0,0.0,787,0.1921,A,A,True,True,1,False,False,True,A
12,undemonstrated,0.0600,0.06,0.06092729280765363,0.791065110850296,-0.2343750149011612,787,0.1921,A,A,True,True,1,False,False,True,A
12,undemonstrated,0.0450,0.045,0.045493202924380194,0.5249085353233612,-0.64453125,787,0.1921,A,A,True,True,1,False,False,True,A
12,undemonstrated,0.0375,0.0375,0.03798657436144248,0.4152368286818413,-0.87890625,787,0.1921,A,A,True,True,1,False,False,True,A
12,undemonstrated,0.0300,0.03,0.03010593111776072,0.30978554847668166,-1.171875,787,0.1921,A,A,True,True,1,False,False,True,A
12,undemonstrated,0.0210,0.021,0.02044833578248384,0.19385884264329528,-1.640625,787,0.1921,A,A,True,True,1,False,False,True,A
13,demonstrated,natural,,0.09283347834296762,1.0,0.0,788,0.1924,D,A,False,True,3,True,True,True,"◆ A
⟦OK⟧"
13,demonstrated,0.0600,0.06,0.060354954337430655,0.4950358969261986,-0.703125,788,0.1924,D,A,False,True,3,True,True,True,"◆ A
⟦OK⟧"
13,demonstrated,0.0450,0.045,0.04540667999629089,0.32847936791032617,-1.11328125,788,0.1924,D,A,False,True,3,True,True,True,"◆ A
⟦OK⟧"
13,demonstrated,0.0375,0.0375,0.03804451678458298,0.25984856758801733,-1.34765625,788,0.1924,D,A,False,True,3,True,True,True,"◆ A
⟦OK⟧"
13,demonstrated,0.0300,0.03,0.030275113070948212,0.19385884264329528,-1.640625,788,0.1924,D,A,False,True,3,True,True,True,"◆ A
⟦OK⟧"
13,demonstrated,0.0210,0.021,0.020655011540938517,0.1213137638466268,-2.109375,788,0.1924,D,A,False,True,3,True,True,True,"◆ A
⟦OK⟧"
13,undemonstrated,natural,,0.07490066756409153,1.0,0.0,780,0.1904,D,A,False,True,1,False,False,True,A
13,undemonstrated,0.0600,0.06,0.05993324813485046,0.7245057179369678,-0.322265625,780,0.1904,D,A,False,True,1,False,False,True,A
13,undemonstrated,0.0450,0.045,0.04503083556590415,0.4950358969261986,-0.703125,780,0.1904,D,A,False,True,1,False,False,True,A
13,undemonstrated,0.0375,0.0375,0.037706895285055886,0.391605626676799,-0.9375,780,0.1904,D,A,False,True,1,False,False,True,A
13,undemonstrated,0.0300,0.03,0.02974964082777154,0.2921555976422762,-1.23046875,780,0.1904,D,A,False,True,1,False,False,True,A
13,undemonstrated,0.0210,0.021,0.021302177380439602,0.19385884264329528,-1.640625,780,0.1904,D,A,False,True,1,False,False,True,A
14,demonstrated,natural,,0.09357148226890999,1.0,0.0,828,0.2021,A,D,False,True,3,True,True,True,"◆ D
⟦OK⟧"
14,demonstrated,0.0600,0.06,0.060393827922755605,0.4950358969261986,-0.703125,828,0.2021,A,D,False,True,3,True,True,True,"◆ D
⟦OK⟧"
14,demonstrated,0.0450,0.045,0.0448855157794652,0.32847936791032617,-1.11328125,828,0.2021,A,D,False,True,3,True,True,True,"◆ D
⟦OK⟧"
14,demonstrated,0.0375,0.0375,0.03736970801446571,0.25984856758801733,-1.34765625,828,0.2021,A,D,False,True,3,True,True,True,"◆ D
⟦OK⟧"
14,demonstrated,0.0300,0.03,0.029336909131411737,0.19385884264329528,-1.640625,828,0.2021,A,D,False,True,3,True,True,True,"◆ D
⟦OK⟧"
14,demonstrated,0.0210,0.021,0.021841769070815698,0.1363967310184996,-1.9921875,828,0.2021,A,D,False,True,3,True,True,True,"◆ D
⟦OK⟧"
14,undemonstrated,natural,,0.08063907977526696,1.0,0.0,820,0.2002,A,D,False,True,1,False,False,True,D
14,undemonstrated,0.0600,0.06,0.059633129981534694,0.663546562885513,-0.41015625,820,0.2002,A,D,False,True,1,False,False,True,D
14,undemonstrated,0.0450,0.045,0.045114629762494474,0.46686331570996537,-0.76171875,820,0.2002,A,D,False,True,1,False,False,True,D
14,undemonstrated,0.0375,0.0375,0.03723978669970052,0.3693192805940405,-0.99609375,820,0.2002,A,D,False,True,1,False,False,True,D
14,undemonstrated,0.0300,0.03,0.029197310364082796,0.2755289704553164,-1.2890625,820,0.2002,A,D,False,True,1,False,False,True,D
14,undemonstrated,0.0210,0.021,0.02155096323591632,0.19385884264329528,-1.640625,820,0.2002,A,D,False,True,1,False,False,True,D
15,demonstrated,natural,,0.09334726680507544,1.0,0.0,881,0.2151,D,D,True,True,3,True,True,True,"◆ D
⟦OK⟧"
15,demonstrated,0.0600,0.06,0.060582100008948814,0.4950358969261986,-0.703125,881,0.2151,D,D,True,True,3,True,True,True,"◆ D
⟦OK⟧"
15,demonstrated,0.0450,0.045,0.045708875105384905,0.32847936791032617,-1.11328125,881,0.2151,D,D,True,True,3,True,True,True,"◆ D
⟦OK⟧"
15,demonstrated,0.0375,0.0375,0.036727484198738836,0.2450605392455259,-1.40625,881,0.2151,D,D,True,True,3,True,True,True,"◆ D
⟦OK⟧"
15,demonstrated,0.0300,0.03,0.030766566975947818,0.19385884264329528,-1.640625,881,0.2151,D,D,True,True,3,True,True,True,"◆ D
⟦OK⟧"
15,demonstrated,0.0210,0.021,0.021035015336448026,0.1213137638466268,-2.109375,881,0.2151,D,D,True,True,3,True,True,True,"◆ D
⟦OK⟧"
15,undemonstrated,natural,,0.08245272711269536,1.0,0.0,873,0.2131,D,D,True,True,1,False,False,True,D
15,undemonstrated,0.0600,0.06,0.05920428236218367,0.6257840096045911,-0.4687500596046448,873,0.2131,D,D,True,True,1,False,False,True,D
15,undemonstrated,0.0450,0.045,0.04564356961786409,0.440294041117178,-0.8203125,873,0.2131,D,D,True,True,1,False,False,True,D
15,undemonstrated,0.0375,0.0375,0.03802984978668711,0.34830125444308524,-1.0546875,873,0.2131,D,D,True,True,1,False,False,True,D
15,undemonstrated,0.0300,0.03,0.030162177600095763,0.25984856758801733,-1.34765625,873,0.2131,D,D,True,True,1,False,False,True,D
