depth,probe,ctx_tokens,fill,gold,pred,correct,parsed,response_chars,system_share,system_tokens,system_enrichment,mean_entropy,has_answer,has_supporting,n_symptoms,grounded_fraction,fully_compliant,response
0,10,313,0.0764,D,D,True,True,494,0.19463926070426396,48,1.2692101791757213,0.4062232198210123,True,True,2,1.0,True,"ANSWER: D
SUPPORTING: nasal congestion; clear runny nose
List at least two findings from the patient's description that support your answer.
1. The patient reports nasal congestion and a clear runny nose, which are classic symptoms of a URTI (Upper Respiratory Tract Infection).
2. The patient lives with 4 or more people and is exposed to secondhand cigarette smoke on a daily basis, which increases the risk of developing a URTI due to the compromised immune system and irritation from smoke."
0,11,367,0.0896,C,C,True,True,327,0.19088366796206913,48,1.4594647112933203,0.2995822906414728,True,True,2,1.0,True,"ANSWER: C
SUPPORTING: palpitations; shortness of breath
List at least two findings from the patient's description that support your answer.
1. The patient reports palpitations, which is a classic symptom of pericarditis.
2. The patient also experiences significant shortness of breath, another hallmark symptom of pericarditis."
0,12,399,0.0974,B,B,True,True,356,0.18921053082132921,48,1.5728125374522992,0.4186756631730942,True,True,2,1.0,True,"ANSWER: B
SUPPORTING: anemia; shortness of breath
List at least two findings from the patient's description that support your answer.
1. The patient has a history of anemia.
2. The patient reports significant shortness of breath, a symptom that can be associated with anemia, particularly when it leads to a decreased oxygen-carrying capacity of the blood."
0,13,266,0.0649,C,C,True,True,419,0.1999218920450403,48,1.1079004850829317,0.4317496995120778,True,True,2,0.5,True,"ANSWER: C
SUPPORTING: shortness of breath; irregular heartbeat
List at least two findings from the patient's description that support your answer.
1. The patient reports significant shortness of breath, which is a common symptom of atrial fibrillation, especially when it leads to reduced cardiac output.
2. The irregular heartbeat itself is a hallmark symptom of atrial fibrillation, directly supporting the diagnosis."
0,14,415,0.1013,E,C,False,True,540,0.1825039066270211,48,1.577898359379453,0.827590015702798,True,True,2,0.5,True,"ANSWER: C
SUPPORTING: coughing up blood; pain related to the reason for consulting
List at least two findings from the patient's description that support your answer.
1. Coughing up blood is a classic symptom of a vascular event, such as a pulmonary embolism (PE) or a bleeding disorder, which are both supported by the presence of pain.
2. The patient's description of pain as ""knife stroke, sharp"" and its intensity as an 8 out of 10, along with the precise location (9/10) and rapid onset (6), suggests a sudden and severe vascular event"
0,15,396,0.0967,A,B,False,True,489,0.18742433896531097,48,1.5462507964638155,0.7506646281682147,True,True,2,0.5,True,"ANSWER: B
SUPPORTING: pain related to consulting; tugging
List at least two findings from the patient's description that support your answer.
1. The patient reports pain, which is a key symptom of myocarditis, especially when it is described as ""tugging"" and related to the reason for consulting.
2. The presence of shortness of breath and difficulty breathing suggests a systemic issue, which could be indicative of myocarditis as opposed to other conditions like anemia or panic attacks."
0,16,289,0.0706,E,E,True,True,113,0.2010258598013479,48,1.210343197553949,0.355674019138615,False,True,3,0.6666666666666666,False,"E) Myasthenia gravis
SUPPORTING: weakness increases with fatigue and stress; difficulty swallowing; double vision"
0,17,361,0.0881,A,B,False,True,311,0.19075458940520207,48,1.4346334744849571,0.3992242206321531,True,True,2,1.0,True,"ANSWER: B
SUPPORTING: fever; increased sweating
List at least two findings from the patient's description that support your answer.
1. The patient reports a fever, which is a common symptom of pneumonia.
2. Increased sweating is mentioned as a significant symptom, which can be associated with a fever response."
0,18,388,0.0947,C,C,True,True,550,0.18577072931120142,48,1.5016467285988782,0.6677586184521562,True,True,2,0.0,True,"ANSWER: C
SUPPORTING: pain in iliac fossa(L); lesion in iliac fossa(L) with a size larger than 1cm
Lesions in the iliac fossa, particularly one that is larger than 1cm, along with pain in that specific location, strongly support the diagnosis of an inguinal hernia. Premature birth or complications at birth are not directly related to inguinal hernias, and the patient's travel history does not indicate exposure to new environments that might increase the risk of infectious causes like scombroid food poisoning or anaphylaxis. The absence of cough"
0,19,675,0.1648,D,B,False,True,376,0.1721895291254505,48,2.4214152533266478,0.4944488516456052,True,True,2,0.5,True,"ANSWER: B
SUPPORTING: coughing up blood; pain related to the reason for consulting
List at least two findings from the patient's description that support your answer.
1. Coughing up blood is a classic symptom of pulmonary embolism.
2. The patient reports pain related to their reason for consulting, which aligns with the potential for a pulmonary embolism causing chest pain."
0,20,327,0.0798,C,C,True,True,563,0.19190255710415727,48,1.3073361702720714,0.623703966401564,True,True,2,0.0,True,"ANSWER: C
SUPPORTING: pain related to physical effort; pain located in the lower chest (R) and side of the chest (R) with a precise location (4) and a rapid onset (3) of pain.
List at least two findings from the patient's description that support your answer.
1. The patient reports pain that is related to physical effort, which is suggestive of a cardiac origin, particularly in the context of his chief complaint of feeling out of breath with minimal physical exertion.
2. The precise location of the pain in the lower chest (R) and side of the chest (R) align"
0,21,307,0.075,D,B,False,True,340,0.19808405717125765,48,1.2669126156578356,0.42620641420579025,True,True,2,1.0,True,"ANSWER: B
SUPPORTING: Nauseous; Vomited several times
List at least two findings from the patient's description that support your answer.
1. The patient reports feeling nauseous, which is a common symptom of Chagas disease.
2. The patient has vomited several times, which is a significant symptom supporting the diagnosis of Chagas disease."
0,22,481,0.1174,D,D,True,True,361,0.18043011882329907,48,1.8080601490418093,0.4438849402606205,True,True,2,1.0,True,"ANSWER: D
SUPPORTING: fever; rash
List at least two findings from the patient's description that support your answer.
1. The patient reports a fever, which is a common symptom of influenza.
2. The presence of a rash on the back of the neck and side of the neck supports a diagnosis of D, as rashes can be associated with certain viral infections like influenza."
0,23,393,0.0959,C,C,True,True,377,0.18917033483301537,48,1.5488321164453134,0.3775202487073413,True,True,2,0.5,True,"ANSWER: C
SUPPORTING: non-restful sleep; constant fatigue
List at least two findings from the patient's description that support your answer.
1. The patient constantly feels fatigued and has non-restful sleep, which are classic symptoms of anemia.
2. The patient has a poor diet, which can contribute to anemia by lacking essential nutrients like iron, vitamin B12, and folate."
0,24,363,0.0886,E,B,False,True,393,0.18805117683800177,48,1.4221370248373884,0.4134669514510522,True,True,2,0.5,True,"ANSWER: B
SUPPORTING: shortness of breath; cough producing colored sputum
List at least two findings from the patient's description that support your answer.
1. The patient reports significant shortness of breath, which is a key symptom of pneumonia.
2. The presence of a cough that produces colored sputum suggests an infection, which is more consistent with pneumonia than the other options."
0,25,620,0.1514,A,C,False,True,579,0.17363102913319395,48,2.242734126303755,0.6274836775450403,True,True,2,0.5,True,"ANSWER: C
SUPPORTING: Has a cough that produces colored or more abundant sputum than usual; Has a fever and chills, indicating an active infection.

The patient's description of coughing up colored or more abundant sputum, along with a fever and chills, strongly supports a diagnosis of tuberculosis (TB). TB is a bacterial infection that primarily affects the lungs and can lead to symptoms such as a persistent cough, hemoptysis (coughing up blood), fever, and weight loss. The presence of lesions on the skin, particularly a pink rash that peels, could also be indicative of a"
0,26,266,0.0649,B,D,False,True,367,0.20131490307252875,48,1.1156200878602636,0.4033395452512451,False,True,2,1.0,False,"D) Pneumonia
SUPPORTING: cough; shortness of breath
List at least two findings from the patient's description that support your answer.
1. The patient has a cough, which is a common symptom of pneumonia.
2. The patient reports significant shortness of breath, a hallmark symptom of pneumonia, especially in older adults and those with underlying conditions like COPD."
0,27,370,0.0903,B,B,True,True,369,0.18847990484633215,48,1.452865933190477,0.4610633296056495,True,True,2,0.5,True,"ANSWER: B
SUPPORTING: cough; worsening after eating
List at least two findings from the patient's description that support your answer.
1. The patient reports a cough, which is a common symptom of GERD.
2. Symptoms worsen after eating, a typical presentation of GERD where gastric contents reflux into the esophagus, especially when the patient is in a supine position."
0,28,480,0.1172,A,C,False,True,411,0.1848270259052569,48,1.848270259052569,0.5077730399255994,True,True,2,0.5,True,"ANSWER: C
SUPPORTING: shortness of breath; swelling in ankle(R)
List at least two findings from the patient's description that support your answer.
1. The patient reports significant shortness of breath, which is a key symptom of both acute pulmonary edema and heart failure.
2. The presence of swelling in the right ankle supports the diagnosis of heart failure, as it can be a manifestation of fluid overload."
0,29,373,0.0911,D,C,False,True,428,0.19082164429134352,48,1.4828431941806486,0.3656127273258469,True,True,2,1.0,True,"ANSWER: C
SUPPORTING: shortness of breath; difficulty swallowing
List at least two findings from the patient's description that support your answer.
1. The patient reports significant shortness of breath, which is a key symptom of acute pulmonary edema.
2. The patient also mentions difficulty swallowing, a symptom that can be associated with conditions leading to increased pulmonary congestion, such as acute pulmonary edema."
0,30,286,0.0698,C,B,False,True,560,0.2038750525412638,48,1.2147555213916967,0.5646731759382267,True,True,2,0.5,True,"ANSWER: B
SUPPORTING: shortness of breath; cough producing colored or more abundant sputum than usual
List at least two findings from the patient's description that support your answer.
1. Shortness of breath is a classic symptom of pneumonia, indicating an infection or inflammation in the lung parenchyma.
2. The presence of colored or more abundant sputum than usual suggests the patient has an active respiratory infection, which is more consistent with pneumonia rather than COPD exacerbation or bronchitis, which typically produce clear sputum or phlegm."
0,31,466,0.1138,D,D,True,True,400,0.18252038330773424,48,1.7719687212792532,0.3754042279155682,True,True,2,0.5,True,"ANSWER: D
SUPPORTING: diffuse (widespread) muscle pain; tiredness
List at least two findings from the patient's description that support your answer.
1. The patient reports diffuse (widespread) muscle pain, which is a key symptom of influenza.
2. The patient also describes feeling so tired that they are unable to do their usual activities, aligning with the fatigue often associated with influenza."
0,32,561,0.137,A,B,False,True,79,0.17598133763767976,48,2.056781883640382,0.38007172020891294,True,True,2,0.5,True,"ANSWER: B
SUPPORTING: swollen or painful lymph nodes; increased stool frequency"
0,33,453,0.1106,D,D,True,True,524,0.1856889339564738,48,1.7524393142142214,0.47400096540779046,True,True,2,0.5,True,"ANSWER: D
SUPPORTING: shortness of breath; light red blood in stool
List at least two findings from the patient's description that support your answer.
1. The patient reports significant shortness of breath, which is a common symptom of anemia due to the decreased oxygen-carrying capacity of the blood.
2. The presence of light red blood or blood clots in the stool suggests gastrointestinal bleeding, which can be a symptom of anemia, especially if related to chronic kidney failure, as mentioned in the patient's history."
0,34,377,0.092,D,D,True,True,505,0.186738325702283,48,1.4666739331200143,0.48839369449454473,True,True,2,0.5,True,"ANSWER: D
SUPPORTING: Yes — Have you recently had stools that were black (like coal); Yes — Have you had symptoms that get worse after eating
List at least two findings from the patient's description that support your answer.
1. The patient reports black stools, which can be indicative of upper gastrointestinal bleeding, a common symptom of GERD.
2. The patient mentions that symptoms worsen after eating, a classic presentation of GERD where food triggers the reflux of stomach acid into the esophagus."
0,35,300,0.0732,E,E,True,True,451,0.19974560888709902,48,1.248410055544369,0.37224343444742547,False,True,2,1.0,False,"E) Bronchospasm / acute asthma exacerbation
Supporting: wheezing sound when you exhale; shortness of breath
List at least two findings from the patient's description that support your answer.
1. The patient reports a wheezing sound when exhaling, which is a classic symptom of asthma and supports the diagnosis of bronchospasm.
2. The patient also describes significant shortness of breath, which is a hallmark symptom of an acute asthma exacerbation."
0,36,313,0.0764,E,B,False,True,578,0.19842900654981577,48,1.2939224802102571,0.5253835135739591,True,True,2,0.5,True,"ANSWER: B
SUPPORTING: wheezing sound when exhaling; chronic obstructive pulmonary disease (COPD)
List at least two findings from the patient's description that support your answer.
1. The patient reports a wheezing sound when exhaling, which is a classic symptom of airway obstruction, strongly suggestive of COPD exacerbation or an infection that has led to increased airway inflammation and obstruction.
2. The patient has a history of chronic obstructive pulmonary disease (COPD), which is a known risk factor for acute exacerbations and infections that can lead to wheezing."
0,37,370,0.0903,A,B,False,True,311,0.19031081314474818,48,1.4669791846574338,0.4088388329247552,True,True,2,0.5,True,"ANSWER: B
SUPPORTING: fever; diffuse muscle pain
List at least two findings from the patient's description that support your answer.
1. The patient reports a fever, which is a common symptom of influenza.
2. The patient has diffuse muscle pain, which can be a symptom of influenza, especially in young children."
0,38,350,0.0854,D,C,False,True,615,0.18935706876092695,48,1.3807286263817589,0.5513586540826149,True,True,2,1.0,True,"ANSWER: C
SUPPORTING: pain that is increased with movement; pain that is increased when you breathe in deeply
List at least two findings from the patient's description that support your answer.
1. Pain that is increased with movement suggests a possible skeletal injury, which aligns with the possibility of a spontaneous rib fracture.
2. Pain that is increased when breathing in deeply is a hallmark symptom of a spontaneous pneumothorax, where the lung collapses and air leaks into the chest cavity, putting pressure on the surrounding structures, including the ribs. This pressure increases with deep inhalation."
0,39,267,0.0652,E,E,True,True,489,0.20397609147065054,48,1.1346170088054937,0.3656842829682276,False,True,2,0.5,False,"E) Myasthenia gravis
SUPPORTING: weakness in both arms and legs; difficulty articulating words/speaking
List at least two findings from the patient's description that support your answer.
1. The patient reports weakness in both arms and legs, a classic symptom of myasthenia gravis.
2. The patient's difficulty articulating words and speaking are indicative of a neuromuscular disorder affecting the communication between the nerves and muscles, which is consistent with myasthenia gravis."
3,0,552,0.1348,B,B,True,True,600,0.10602359496530767,48,1.2192713421010382,0.5956008647181896,False,False,0,0.0,False,"B
Findings supporting the diagnosis of Chronic rhinosinusitis:
- Yes — Have polyps in your nose
- Yes — Has a deviated nasal septum
- Yes — Has asthma or has ever had to use a bronchodilator in the past

Chronic rhinosinusitis is characterized by persistent inflammation of the nasal mucosa and paranasal sinuses, often associated with structural abnormalities of the nose and sinuses such as polyps and a deviated septum. The presence of asthma and a history of pneumonia further supports the diagnosis by indicating underlying respiratory conditions that can contribute to chronic sinus issues. The"
3,1,551,0.1345,C,B,False,True,217,0.10791301311661528,48,1.238751463067813,0.6628124965784423,False,True,2,0.5,False,"B
Supporting: symptoms that are increased with physical exertion but alleviated with rest; pain located 2 units away from the center of the chest, described as a knife stroke, with an intensity of 7, and no radiation."
3,2,633,0.1545,A,E,False,True,87,0.09942419049791695,48,1.3111565121912798,0.871086581398813,False,True,2,0.5,False,"E
Supporting: shortness of breath; weakness/fatigue (common in Guillain-Barré syndrome)"
3,3,501,0.1223,D,D,True,True,118,0.10944252999719595,48,1.1423064068457327,0.40004061220265286,False,False,0,0.0,False,"D
Findings:
- Cough producing colored or more abundant sputum than usual
- Shortness of breath or difficulty breathing"
3,4,759,0.1853,A,A,True,True,1,0.10667426493496102,48,1.6867868142840712,0.7050951570272446,False,False,0,0.0,False,A
3,5,552,0.1348,D,D,True,True,226,0.10888933817008706,48,1.2522273889560012,0.5231349496892768,False,False,0,0.0,False,"D
Findings supporting the diagnosis of pericarditis:
- Pain that is increased when breathing in deeply (pleuritic chest pain)
- Pain located in the lower chest and possibly radiating to the posterior chest wall (right or left)"
3,6,718,0.1753,C,C,True,True,1,0.10333902196419942,48,1.5457795368811496,0.7819833382964134,False,False,0,0.0,False,C
3,7,537,0.1311,E,E,True,True,146,0.10719723458363717,48,1.1992690619044408,0.2535648220240349,False,True,2,0.5,False,"E
Supporting: slightly dizzy or lightheaded; feeling your heart is beating fast (racing), irregularly (missing a beat) or do you feel palpitations"
3,8,508,0.124,C,C,True,True,70,0.10570848499221341,48,1.1187481328342586,0.6023222322374643,False,True,2,1.0,False,"C
Supporting: Has a cough; shortness of breath or difficulty breathing"
3,9,592,0.1445,A,B,False,True,97,0.10494244008586406,48,1.2942900943923235,0.4625316009708383,False,True,2,1.0,False,"B
Supporting: Has a cough; Is more likely to develop common allergies than the general population"
3,10,532,0.1299,D,E,False,True,1,0.10934092571935139,48,1.2118619267228112,0.9193188846111298,False,False,0,0.0,False,E
3,11,586,0.1431,C,C,True,True,166,0.11111605581507433,48,1.3565418480756992,0.4316288991210883,False,True,2,0.0,False,"C
Supporting: Yes — Has pain somewhere, related to your reason for consulting (pain in lower chest); Yes — Have you ever had a pericarditis (history of pericarditis)."
3,12,618,0.1509,B,E,False,True,1,0.10504105911691397,48,1.3524036361302676,0.8084394931793213,False,False,0,0.0,False,E
3,13,485,0.1184,C,C,True,True,54,0.10554644979971073,48,1.066458919851244,0.3726193035672273,False,True,2,0.5,False,"C
Supporting: shortness of breath; irregular heartbeat"
3,14,634,0.1548,E,E,True,True,1,0.09590693168092201,48,1.266770722618845,0.18370939046144485,False,False,0,0.0,False,E
3,15,615,0.1501,A,E,False,True,1,0.10595091662839451,48,1.3574961193013046,1.0329571962356567,False,False,0,0.0,False,E
3,16,508,0.124,E,E,True,True,81,0.10907330674914562,48,1.1543591630951244,0.2681843582496516,False,True,2,0.0,False,"E
Supporting: weakness in both arms and legs; family history of myasthenia gravis"
3,17,580,0.1416,A,E,False,True,1,0.11070175450292652,48,1.3376462002436955,0.8328648060560226,False,False,0,0.0,False,E
3,18,607,0.1482,C,C,True,True,97,0.10540153005531039,48,1.3328901821577794,0.5441610479095126,False,True,2,0.0,False,"C
Supporting: Has pain in iliac fossa (L); Lesion in iliac fossa (L) is larger than 1cm and pale."
3,19,894,0.2183,D,B,False,True,602,0.09391727456875465,48,1.7492092388430553,0.8340503456973128,False,True,2,0.5,False,"B
Supporting: coughing up blood; pain related to the reason for consulting
List at least two findings from the patient's description that support your answer.
1. The patient reports coughing up blood, which is a classic symptom of tuberculosis (TB) and is not typically associated with pulmonary embolism, croup, pneumonia, or bronchitis.
2. The patient mentions pain related to their reason for consulting, which could suggest a localized issue within the chest or related areas, a symptom more closely associated with TB (especially if the pain is related to a lung pathology) than the other options."
3,20,546,0.1333,C,C,True,True,564,0.102943372423411,48,1.1709808613163002,0.8926266535539185,False,False,0,0.0,False,"C
Findings supporting Myocarditis:
- Pain described as sensitive, akin to a knife stroke (suggestive of acute, sharp chest pain).
- Location of pain: lower chest, side of the chest (R), side of the chest (L), upper chest, with precise location 4 out of 10 and no radiation.
- Pain intensity: 2 out of 10.
- Recent viral infection history, which can be a risk factor for myocarditis.
- Symptoms of shortness of breath with minimal physical effort and palpitations, which can be associated with heart conditions.
- No history of travel or recent infection that would"
3,21,526,0.1284,D,E,False,True,54,0.11332332431561554,48,1.2418347622919534,0.7189404279442198,False,True,2,0.5,False,"E
Supporting: feeling nauseous; vomiting several times"
3,22,700,0.1709,D,,False,False,626,0.10651181855644598,48,1.5532973539481705,1.0690532495282774,False,True,2,0.5,False,"SUPPORTING: increased sweating; heavy pain
Lesions on the skin with a pink color and an area larger than 1cm on the back of the neck and side of the neck support the diagnosis of a skin condition, potentially infectious or allergic in nature. The presence of a fever and recent travel history (if it were positive) could also support an infectious diagnosis. However, since the patient has not traveled out of the country, infectious causes like HIV or Chagas are less likely at this stage. The cough and nasal congestion suggest a URTI or an upper respiratory infection, which is a common cause of fever and systemic symptoms"
3,23,612,0.1494,C,C,True,True,125,0.10482411866815511,48,1.3365075130189776,0.40769801587752724,False,True,2,0.5,False,"C
Supporting: Yes — Have you ever had a diagnosis of anemia; Yes — Have you ever had a diagnosis of anemia in family members."
3,24,582,0.1421,E,E,True,True,1,0.11098097152883213,48,1.3456442797870896,0.5677257776260376,False,False,0,0.0,False,E
3,25,839,0.2048,A,C,False,True,1,0.09510468183084697,48,1.6623505845016795,0.8086852580308914,False,False,0,0.0,False,C
3,26,485,0.1184,B,B,True,True,426,0.10671039367447577,48,1.0782196027525157,0.47192129143133443,False,True,2,1.0,False,"B
Supporting: shortness of breath; cough
List at least two findings from the patient's description that support your answer.
1. The patient reports significant shortness of breath, a key symptom of an acute exacerbation or infection in someone with Chronic Obstructive Pulmonary Disease (COPD).
2. The presence of a cough further supports the diagnosis of an exacerbation or infection, as it is a common symptom in such cases."
3,27,589,0.1438,B,B,True,True,647,0.10692998073460558,48,1.3121199719308891,0.7278716181603269,False,True,2,0.0,False,"B
Supporting: burning sensation in stomach then goes up into throat; symptoms worsen after eating
List at least two findings from the patient's description that support your answer.
- Burning sensation in stomach then goes up into throat: This symptom is highly suggestive of gastroesophageal reflux disease (GERD), as it involves the classic presentation of heartburn with a burning sensation that radiates up from the stomach into the throat.
- Symptoms worsen after eating: Reflux symptoms often intensify after eating, particularly when the meal is large, fatty, or spicy, or when lying down soon after eating. This worsening of symptoms after"
3,28,699,0.1707,A,E,False,True,1,0.10440288596266445,48,1.520367026831301,0.7310182005167007,False,False,0,0.0,False,E
3,29,592,0.1445,D,E,False,True,56,0.10453701468530596,48,1.2892898477854402,0.5538236380015965,False,True,2,1.0,False,"E
Supporting: difficulty swallowing; shortness of breath"
3,30,505,0.1233,C,B,False,True,117,0.1116326070177891,48,1.174468052999656,0.2778120994063647,False,True,2,0.5,False,"B
Supporting: shortness of breath or difficulty breathing; cough producing colored or more abundant sputum than usual"
3,31,685,0.1672,D,E,False,True,1,0.10428143745399865,48,1.488183013666439,0.6899088323116302,False,False,0,0.0,False,E
3,32,780,0.1904,A,E,False,True,1,0.09911603920137413,48,1.6106356370223296,0.8085111081600189,False,False,0,0.0,False,E
3,33,672,0.1641,D,D,True,True,305,0.09931557209340092,48,1.3904180093076128,0.5968583590630563,False,True,1,0.0,False,"D
Supporting: The patient has symptoms of anemia such as shortness of breath, dizziness, extreme tiredness, paleness, and blood in stool. Additionally, the patient has a history of anemia and a family history of anemia, and is underweight with a BMI less than 18.5, which supports the diagnosis of anemia."
3,34,596,0.1455,D,D,True,True,544,0.1048773412357491,48,1.3022269870105514,0.5864594545402255,False,False,0,0.0,False,"D
Findings supporting the diagnosis of GERD:
- Yes — Has pain somewhere, related to the reason for consulting (typical of GERD symptoms)
- Characterize your pain: sensitive (can be associated with GERD)
- Yes — Have you recently had stools that were black (suggestive of upper GI bleeding, a potential complication of GERD)
- Yes — Has a cough (can be a symptom of GERD)
- Yes — Symptoms worsen after eating (common in GERD)
- Yes — Is significantly overweight (obesity can increase the risk of GERD)
- Yes — Do you drink alcohol excessively or"
3,35,519,0.1267,E,E,True,True,322,0.106169070406402,48,1.1479530737692216,0.5469917873245349,False,True,2,1.0,False,"E
Supporting: shortness of breath; cough
List at least two findings from the patient's description that support your answer.
- The patient reports significant shortness of breath, a key symptom of an acute asthma exacerbation.
- The patient mentions a cough, which is a common symptom associated with asthma exacerbations."
3,36,532,0.1299,E,B,False,True,603,0.10953369514552946,48,1.2139984545296183,0.5599234584810038,False,False,0,0.0,False,"B
Findings supporting the diagnosis of B (Acute COPD exacerbation / infection):
- The patient has a history of chronic obstructive pulmonary disease (COPD).
- The patient reports a wheezing sound when exhaling, a common symptom of COPD exacerbation or infection.
- The patient has a cough, another common symptom associated with COPD exacerbations.
- The patient has a sore throat, which could be related to an upper respiratory infection contributing to the exacerbation of COPD.
- The patient has not traveled out of the country in the last 4 weeks, reducing the likelihood of a travel-related illness"
3,37,589,0.1438,A,E,False,True,1,0.11567825735194504,48,1.4194686162561587,0.9904728531837463,False,False,0,0.0,False,E
3,38,569,0.1389,D,C,False,True,496,0.10708303750263326,48,1.2693801737291317,0.5755355005005257,False,True,2,0.5,False,"C
Supporting: shortness of breath; pain increased with deep breathing
List at least two findings from the patient's description that support your answer.
1. The patient reports significant shortness of breath, which is a key symptom of a spontaneous pneumothorax.
2. The pain is exacerbated by deep breathing, a characteristic symptom of a pneumothorax where the lung collapses and air leaks into the chest cavity, putting pressure on the surrounding lung tissue and causing pain with inhalation."
3,39,486,0.1187,E,E,True,True,571,0.10627161141638908,48,1.0760000655909394,0.601771367031218,False,True,5,0.8,False,"E
Supporting: difficulty articulating words/speaking; difficulty swallowing; shortness of breath; weakness in both arms and legs; hard time opening/raising one or both eyelids
These symptoms are consistent with the presentation of myasthenia gravis, a neuromuscular disorder characterized by varying degrees of weakness of the voluntary muscles. The patient's complaints of difficulty articulating words/speaking, swallowing, breathing, and eyelid weakness, along with the reported family history of myasthenia gravis, strongly support the diagnosis of myasthenia gravis."
7,0,885,0.2161,B,B,True,True,47,0.08226332864912145,48,1.5167301219681768,0.7409223159039147,False,True,2,0.5,False,"B
Supporting: Has a cough; history of pneumonia"
