evidence_share,question_share,evidence_tokens,session,arm,distance,filler_turns,context_fill,ctx_tokens,pathology,gold,pred,correct,mean_entropy,parsed,response
0.02821284216042841,0.09295792980265105,283,0,back_5,5,21,0.478,1958,Pulmonary embolism,C,,False,,False,
0.01992000612153788,0.09586605633012368,283,0,back_10,10,21,0.478,1958,Pulmonary embolism,C,,False,,False,
0.014525865230098134,0.09590027628291864,283,0,back_20,20,21,0.478,1958,Pulmonary embolism,C,,False,,False,
0.05405227723531425,0.11183338555201772,305,0,local,0,28,0.6331,2593,Scombroid food poisoning,A,,False,,False,
0.05017478017543908,0.12003680550333229,305,0,back_2,2,28,0.6331,2593,Scombroid food poisoning,A,,False,,False,
0.042662206338718534,0.12047057120798854,305,0,back_5,5,28,0.6331,2593,Scombroid food poisoning,A,,False,,False,
0.024117155959174852,0.1218668891924608,305,0,back_10,10,28,0.6331,2593,Scombroid food poisoning,A,,False,,False,
0.016575851272136788,0.12641015978442738,305,0,back_20,20,28,0.6331,2593,Scombroid food poisoning,A,,False,,False,
0.0417790778374183,0.09966966243155184,227,0,local,0,28,0.6147,2518,Chronic rhinosinusitis,B,,False,,False,
0.03795049111795379,0.0957502664423373,227,0,back_2,2,28,0.6147,2518,Chronic rhinosinusitis,B,,False,,False,
0.03117861428654578,0.10160472661664244,227,0,back_5,5,28,0.6147,2518,Chronic rhinosinusitis,B,,False,,False,
0.016740634207508265,0.10687913248693803,227,0,back_10,10,28,0.6147,2518,Chronic rhinosinusitis,B,,False,,False,
0.012763640350840433,0.10410361266258406,227,0,back_20,20,28,0.6147,2518,Chronic rhinosinusitis,B,,False,,False,
0.03706309289555065,0.12540944428837975,226,0,local,0,28,0.6145,2517,Myocarditis,C,,False,,False,
0.03029173385584727,0.12034265461261384,226,0,back_2,2,28,0.6145,2517,Myocarditis,C,,False,,False,
0.03229212401492987,0.10972304129973054,226,0,back_5,5,28,0.6145,2517,Myocarditis,C,,False,,False,
0.015918794072604214,0.11367554272146663,226,0,back_10,10,28,0.6145,2517,Myocarditis,C,,False,,False,
0.010200423954756843,0.11905430431215791,226,0,back_20,20,28,0.6145,2517,Myocarditis,C,,False,,False,
0.050937473570229486,0.11799422218609834,307,0,local,0,28,0.6345,2599,Possible NSTEMI / STEMI,A,,False,,False,
0.04091917915502563,0.12507628322055098,307,0,back_2,2,28,0.6345,2599,Possible NSTEMI / STEMI,A,,False,,False,
0.03674639457312878,0.12275747461535502,307,0,back_5,5,28,0.6345,2599,Possible NSTEMI / STEMI,A,,False,,False,
0.017954269311303506,0.13656993534095818,307,0,back_10,10,28,0.6345,2599,Possible NSTEMI / STEMI,A,,False,,False,
0.013332679931409075,0.1386640730634099,307,0,back_20,20,28,0.6345,2599,Possible NSTEMI / STEMI,A,,False,,False,
0.045447072116076015,0.10697160667041317,174,0,local,0,28,0.6023,2467,Bronchiectasis,D,,False,,False,
0.042482628508878406,0.12031691064476036,174,0,back_2,2,28,0.6023,2467,Bronchiectasis,D,,False,,False,
0.03903306129541306,0.12052992568351328,174,0,back_5,5,28,0.6023,2467,Bronchiectasis,D,,False,,False,
0.019099811285286705,0.13402408148249378,174,0,back_10,10,28,0.6023,2467,Bronchiectasis,D,,False,,False,
0.010625525004741121,0.12826708387001418,174,0,back_20,20,28,0.6023,2467,Bronchiectasis,D,,False,,False,
0.04585298782330938,0.09189054402668262,427,0,local,0,28,0.6653,2725,Anaphylaxis,A,,False,,False,
0.044016810512403026,0.10910698392399354,427,0,back_2,2,28,0.6653,2725,Anaphylaxis,A,,False,,False,
0.03744986720994348,0.11487762376054889,427,0,back_5,5,28,0.6653,2725,Anaphylaxis,A,,False,,False,
0.02615375743516779,0.11265677635674365,427,0,back_10,10,28,0.6653,2725,Anaphylaxis,A,,False,,False,
0.016033299831178738,0.09772856752533698,427,0,back_20,20,28,0.6653,2725,Anaphylaxis,A,,False,,False,
0.035637494234833866,0.07525305323360953,224,0,local,0,28,0.6147,2518,Pericarditis,D,,False,,False,
0.03498034497897606,0.09178373689064756,224,0,back_2,2,28,0.6147,2518,Pericarditis,D,,False,,False,
0.033169975016789977,0.09611962634517113,224,0,back_5,5,28,0.6147,2518,Pericarditis,D,,False,,False,
0.01866633328518219,0.12415467090613674,224,0,back_10,10,28,0.6147,2518,Pericarditis,D,,False,,False,
0.011913503605683218,0.1271842214264325,224,0,back_20,20,28,0.6147,2518,Pericarditis,D,,False,,False,
0.04938454640796408,0.10007608389423694,398,0,local,0,28,0.6553,2684,HIV (initial infection),C,,False,,False,
0.04385745374020189,0.10410930654325057,398,0,back_2,2,28,0.6553,2684,HIV (initial infection),C,,False,,False,
0.03518271225038916,0.10663400237535825,398,0,back_5,5,28,0.6553,2684,HIV (initial infection),C,,False,,False,
0.024476577518726117,0.11243722336075734,398,0,back_10,10,28,0.6553,2684,HIV (initial infection),C,,False,,False,
0.017220615058249678,0.10658533590321895,398,0,back_20,20,28,0.6553,2684,HIV (initial infection),C,,False,,False,
0.048857392626814544,0.11606030642724363,215,0,local,0,35,0.73,2990,PSVT,E,,False,,False,
0.038087053515482694,0.11468827544013038,215,0,back_2,2,35,0.73,2990,PSVT,E,,False,,False,
0.040951794622742455,0.11200056503730593,215,0,back_5,5,35,0.73,2990,PSVT,E,,False,,False,
0.025206663665812812,0.11906423843902303,215,0,back_10,10,35,0.73,2990,PSVT,E,,False,,False,
0.008340848767602438,0.12724901238107122,215,0,back_20,20,35,0.73,2990,PSVT,E,,False,,False,
0.026268185829394497,0.07748299180093454,178,0,local,0,35,0.7229,2961,Bronchospasm / acute asthma exacerbation,C,,False,,False,
0.01977962104137987,0.08181012444401858,178,0,back_2,2,35,0.7229,2961,Bronchospasm / acute asthma exacerbation,C,,False,,False,
0.019439171965132118,0.08013404916709987,178,0,back_5,5,35,0.7229,2961,Bronchospasm / acute asthma exacerbation,C,,False,,False,
0.015813743701301064,0.08996138664952014,178,0,back_10,10,35,0.7229,2961,Bronchospasm / acute asthma exacerbation,C,,False,,False,
0.006135556882931326,0.08858379002776928,178,0,back_20,20,35,0.7229,2961,Bronchospasm / acute asthma exacerbation,C,,False,,False,
0.03981301755993627,0.12169414361051167,275,0,local,0,35,0.7434,3045,Chronic rhinosinusitis,A,,False,,False,
0.03671755807590671,0.11878133767459076,275,0,back_2,2,35,0.7434,3045,Chronic rhinosinusitis,A,,False,,False,
0.036117663639743114,0.11444299633512856,275,0,back_5,5,35,0.7434,3045,Chronic rhinosinusitis,A,,False,,False,
0.019850896180741984,0.11815906299671042,275,0,back_10,10,35,0.7434,3045,Chronic rhinosinusitis,A,,False,,False,
0.01020980454066489,0.11912266846047714,275,0,back_20,20,35,0.7434,3045,Chronic rhinosinusitis,A,,False,,False,
0.030366506049176678,0.10172084144869586,213,0,local,0,35,0.7288,2985,URTI,D,,False,,False,
0.02657318755518645,0.1185130193043733,213,0,back_2,2,35,0.7288,2985,URTI,D,,False,,False,
0.03477069085420226,0.11479796924686525,213,0,back_5,5,35,0.7288,2985,URTI,D,,False,,False,
0.023436219222162435,0.12174671520187985,213,0,back_10,10,35,0.7288,2985,URTI,D,,False,,False,
0.009399704359083216,0.12329202383989468,213,0,back_20,20,35,0.7288,2985,URTI,D,,False,,False,
0.04213137339684181,0.09901447861557244,258,0,local,0,35,0.7419,3039,Pericarditis,C,,False,,False,
0.03839978211908601,0.11386462209338788,258,0,back_2,2,35,0.7419,3039,Pericarditis,C,,False,,False,
0.03310630538908299,0.1157443135016365,258,0,back_5,5,35,0.7419,3039,Pericarditis,C,,False,,False,
0.015093098431862018,0.13030942108889576,258,0,back_10,10,35,0.7419,3039,Pericarditis,C,,False,,False,
0.00905608460698204,0.13118032967759063,258,0,back_20,20,35,0.7419,3039,Pericarditis,C,,False,,False,
0.05851858085952699,0.09870048611992388,297,0,local,0,35,0.7498,3071,Anemia,B,,False,,False,
0.04789759768755175,0.10031403597531607,297,0,back_2,2,35,0.7498,3071,Anemia,B,,False,,False,
0.043934797642577905,0.10315685786918039,297,0,back_5,5,35,0.7498,3071,Anemia,B,,False,,False,
0.02423312349947082,0.10943584988126531,297,0,back_10,10,35,0.7498,3071,Anemia,B,,False,,False,
0.01329658575468784,0.10932092012808425,297,0,back_20,20,35,0.7498,3071,Anemia,B,,False,,False,
0.026406659060739912,0.09079469767311821,163,0,local,0,35,0.7173,2938,Atrial fibrillation,C,,False,,False,
0.020667241515184287,0.1077429833021597,163,0,back_2,2,35,0.7173,2938,Atrial fibrillation,C,,False,,False,
0.021546492984271026,0.11206171374578844,163,0,back_5,5,35,0.7173,2938,Atrial fibrillation,C,,False,,False,
0.01358485155606104,0.11868145862536039,163,0,back_10,10,35,0.7173,2938,Atrial fibrillation,C,,False,,False,
0.00637522505447663,0.12585250168922357,163,0,back_20,20,35,0.7173,2938,Atrial fibrillation,C,,False,,False,
0.04753194854129106,0.10799644017606624,308,0,local,0,35,0.7537,3087,Pulmonary embolism,E,,False,,False,
0.040437937452225015,0.11127710199798457,308,0,back_2,2,35,0.7537,3087,Pulmonary embolism,E,,False,,False,
0.033945831968594575,0.10616337403189391,308,0,back_5,5,35,0.7537,3087,Pulmonary embolism,E,,False,,False,
0.02123232758458471,0.1074186583973642,308,0,back_10,10,35,0.7537,3087,Pulmonary embolism,E,,False,,False,
0.010498831657969276,0.11394435070542386,308,0,back_20,20,35,0.7537,3087,Pulmonary embolism,E,,False,,False,
0.052482574043096974,0.08796157709730323,298,0,local,0,42,0.8765,3590,Anemia,A,,False,,False,
0.04353463448933326,0.09910652823600685,298,0,back_2,2,42,0.8765,3590,Anemia,A,,False,,False,
0.039755711317411624,0.09832108945556683,298,0,back_5,5,42,0.8765,3590,Anemia,A,,False,,False,
0.023848060059208365,0.09978564297125558,298,0,back_10,10,42,0.8765,3590,Anemia,A,,False,,False,
0.014476702163847222,0.1111758755723713,298,0,back_20,20,42,0.8765,3590,Anemia,A,,False,,False,
0.036397507588844746,0.07917759879637742,180,0,local,0,42,0.8503,3483,Myasthenia gravis,E,,False,,False,
0.03177754537318833,0.09113528328452958,180,0,back_2,2,42,0.8503,3483,Myasthenia gravis,E,,False,,False,
0.026367116035544313,0.09612179249961628,180,0,back_5,5,42,0.8503,3483,Myasthenia gravis,E,,False,,False,
0.023563201881188434,0.09836982888373313,180,0,back_10,10,42,0.8503,3483,Myasthenia gravis,E,,False,,False,
0.012098511158555425,0.10688431884773308,180,0,back_20,20,42,0.8503,3483,Myasthenia gravis,E,,False,,False,
0.040908148846938275,0.11549856553028803,259,0,local,0,42,0.8679,3555,URTI,A,,False,,False,
0.036770385602721944,0.12263648201769684,259,0,back_2,2,42,0.8679,3555,URTI,A,,False,,False,
0.0343613763252506,0.11239191259664949,259,0,back_5,5,42,0.8679,3555,URTI,A,,False,,False,
0.021372408803017606,0.11606010891409824,259,0,back_10,10,42,0.8679,3555,URTI,A,,False,,False,
0.011853219154772887,0.12453307308169315,259,0,back_20,20,42,0.8679,3555,URTI,A,,False,,False,
0.03696860412310343,0.09499421958025778,284,0,local,0,42,0.8745,3582,Inguinal hernia,C,,False,,False,
0.03415256673179101,0.09244672765635187,284,0,back_2,2,42,0.8745,3582,Inguinal hernia,C,,False,,False,
0.026640857773600146,0.08991584115574369,284,0,back_5,5,42,0.8745,3582,Inguinal hernia,C,,False,,False,
0.019712708131351064,0.09807479791925289,284,0,back_10,10,42,0.8745,3582,Inguinal hernia,C,,False,,False,
0.01197064718787999,0.10466689328313805,284,0,back_20,20,42,0.8745,3582,Inguinal hernia,C,,False,,False,
0.046321998233906925,0.10843484864744823,575,0,local,0,42,0.9446,3869,Pneumonia,D,,False,,False,
0.03555243009759579,0.11625308019574732,575,0,back_2,2,42,0.9446,3869,Pneumonia,D,,False,,False,
0.0326957612305705,0.11202900090211187,575,0,back_5,5,42,0.9446,3869,Pneumonia,D,,False,,False,
0.02380708926830266,0.11482625117059797,575,0,back_10,10,42,0.9446,3869,Pneumonia,D,,False,,False,
0.016683035650203237,0.11658163852553116,575,0,back_20,20,42,0.9446,3869,Pneumonia,D,,False,,False,
0.03390701740863733,0.10570971672859741,221,0,local,0,42,0.8596,3521,Myocarditis,C,,False,,False,
0.027777890267316252,0.11484015439418727,221,0,back_2,2,42,0.8596,3521,Myocarditis,C,,False,,False,
0.022668941597657977,0.11249963210138958,221,0,back_5,5,42,0.8596,3521,Myocarditis,C,,False,,False,
0.018875127534556668,0.1079520339917508,221,0,back_10,10,42,0.8596,3521,Myocarditis,C,,False,,False,
0.009132089013519362,0.11904150569171179,221,0,back_20,20,42,0.8596,3521,Myocarditis,C,,False,,False,
0.03194178306875983,0.1086876109802688,200,0,local,0,42,0.8547,3501,Boerhaave,D,,False,,False,
0.025061806321900804,0.10244570604845649,200,0,back_2,2,42,0.8547,3501,Boerhaave,D,,False,,False,
0.021415915070974734,0.10191886342363432,200,0,back_5,5,42,0.8547,3501,Boerhaave,D,,False,,False,
0.016011152074952406,0.09846209808893036,200,0,back_10,10,42,0.8547,3501,Boerhaave,D,,False,,False,
0.008394785309711494,0.1118422730723978,200,0,back_20,20,42,0.8547,3501,Boerhaave,D,,False,,False,
0.04783352799131535,0.0879513915424468,286,0,local,0,42,0.8757,3587,Anemia,C,,False,,False,
0.037697937528719194,0.0953159756718378,286,0,back_2,2,42,0.8757,3587,Anemia,C,,False,,False,
0.0313523566146614,0.0928262336710759,286,0,back_5,5,42,0.8757,3587,Anemia,C,,False,,False,
0.01934627169976011,0.09522056044079363,286,0,back_10,10,42,0.8757,3587,Anemia,C,,False,,False,
0.011627332873331397,0.103928251137404,286,0,back_20,20,42,0.8757,3587,Anemia,C,,False,,False,
