probe,condition,filler,depth,closed,ctx_tokens,fill,patch_tokens,gold,s_a,s_b,s_p
3,pure_a,code,15,True,3745,0.9143,0,A,-32.81488037109375,-43.92451858520508,-18.90485954284668
3,pure_b,code,15,True,3745,0.9143,0,A,-32.81488037109375,-43.92451858520508,-18.90485954284668
3,patch_ab,code,15,True,3745,0.9143,327,A,-34.10439682006836,-45.08302307128906,-18.89097785949707
3,patch_bb,code,15,True,3745,0.9143,327,A,-33.675537109375,-44.58478546142578,-19.038768768310547
3,patch_ba,code,15,True,3745,0.9143,327,A,-33.675537109375,-44.58478546142578,-19.038768768310547
3,patch_aa,code,15,True,3745,0.9143,327,A,-34.10439682006836,-45.08302307128906,-18.89097785949707
3,unrel_pure_y,code,15,True,3752,0.916,0,A,-31.034894943237305,-42.58905792236328,-17.8819637298584
3,unrel_patch_xy,code,15,True,3752,0.916,327,A,-32.893638610839844,-44.93516159057617,-18.711448669433594
3,unrel_patch_yy,code,15,True,3752,0.916,327,A,-33.429542541503906,-45.136714935302734,-18.737794876098633
4,pure_a,code,15,True,3732,0.9111,0,A,-34.606239318847656,-44.95421600341797,-19.684518814086914
4,pure_b,code,15,True,3732,0.9111,0,A,-34.606239318847656,-44.95421600341797,-19.684518814086914
4,patch_ab,code,15,True,3732,0.9111,327,A,-35.3304557800293,-45.34250259399414,-19.59532928466797
4,patch_bb,code,15,True,3732,0.9111,327,A,-35.00429916381836,-44.85506820678711,-19.85720443725586
4,patch_ba,code,15,True,3732,0.9111,327,A,-35.00429916381836,-44.85506820678711,-19.85720443725586
4,patch_aa,code,15,True,3732,0.9111,327,A,-35.3304557800293,-45.34250259399414,-19.59532928466797
4,unrel_pure_y,code,15,True,3739,0.9128,0,A,-33.77028274536133,-44.2327995300293,-19.22583770751953
4,unrel_patch_xy,code,15,True,3739,0.9128,327,A,-34.786956787109375,-45.33121871948242,-19.479576110839844
4,unrel_patch_yy,code,15,True,3739,0.9128,327,A,-34.449684143066406,-44.8745231628418,-19.673137664794922
5,pure_a,code,15,True,3757,0.9172,0,D,-33.225547790527344,-44.57976150512695,-18.63641929626465
5,pure_b,code,15,True,3757,0.9172,0,D,-33.225547790527344,-44.57976150512695,-18.63641929626465
5,patch_ab,code,15,True,3757,0.9172,327,D,-33.794979095458984,-44.7124137878418,-18.561277389526367
5,patch_bb,code,15,True,3757,0.9172,327,D,-33.34272766113281,-44.62153625488281,-18.52998161315918
5,patch_ba,code,15,True,3757,0.9172,327,D,-33.34272766113281,-44.62153625488281,-18.52998161315918
5,patch_aa,code,15,True,3757,0.9172,327,D,-33.794979095458984,-44.7124137878418,-18.561277389526367
5,unrel_pure_y,code,15,True,3764,0.9189,0,D,-32.565460205078125,-45.879337310791016,-18.46015739440918
5,unrel_patch_xy,code,15,True,3764,0.9189,327,D,-33.41107177734375,-46.517765045166016,-18.52888298034668
5,unrel_patch_yy,code,15,True,3764,0.9189,327,D,-33.403289794921875,-46.63743591308594,-18.469816207885742
6,pure_a,code,15,True,3693,0.9016,0,D,-34.57525634765625,-50.38325881958008,-19.315879821777344
6,pure_b,code,15,True,3693,0.9016,0,D,-34.57525634765625,-50.38325881958008,-19.315879821777344
6,patch_ab,code,15,True,3693,0.9016,327,D,-34.86235427856445,-49.94038009643555,-19.2091007232666
6,patch_bb,code,15,True,3693,0.9016,327,D,-34.59214782714844,-50.290470123291016,-19.15546989440918
6,patch_ba,code,15,True,3693,0.9016,327,D,-34.59214782714844,-50.290470123291016,-19.15546989440918
6,patch_aa,code,15,True,3693,0.9016,327,D,-34.86235427856445,-49.94038009643555,-19.2091007232666
6,unrel_pure_y,code,15,True,3700,0.9033,0,D,-34.32367706298828,-49.384639739990234,-19.067100524902344
6,unrel_patch_xy,code,15,True,3700,0.9033,327,D,-34.98855209350586,-50.383182525634766,-18.938119888305664
6,unrel_patch_yy,code,15,True,3700,0.9033,327,D,-34.70553970336914,-49.36892318725586,-19.145065307617188
7,pure_a,code,15,True,3790,0.9253,0,E,-34.42176055908203,-45.03399658203125,-18.272329330444336
7,pure_b,code,15,True,3790,0.9253,0,E,-34.42176055908203,-45.03399658203125,-18.272329330444336
7,patch_ab,code,15,True,3790,0.9253,327,E,-34.494873046875,-44.23550796508789,-17.990999221801758
7,patch_bb,code,15,True,3790,0.9253,327,E,-34.21864700317383,-44.71052169799805,-18.025774002075195
7,patch_ba,code,15,True,3790,0.9253,327,E,-34.21864700317383,-44.71052169799805,-18.025774002075195
7,patch_aa,code,15,True,3790,0.9253,327,E,-34.494873046875,-44.23550796508789,-17.990999221801758
7,unrel_pure_y,code,15,True,3797,0.927,0,E,-33.523658752441406,-45.05161666870117,-18.035959243774414
7,unrel_patch_xy,code,15,True,3797,0.927,327,E,-34.17045974731445,-45.50121307373047,-18.146299362182617
7,unrel_patch_yy,code,15,True,3797,0.927,327,E,-33.92573928833008,-45.320335388183594,-18.143627166748047
8,pure_a,code,15,True,3670,0.896,0,D,-32.310768127441406,-44.59837341308594,-18.78469467163086
8,pure_b,code,15,True,3670,0.896,0,D,-32.310768127441406,-44.59837341308594,-18.78469467163086
8,patch_ab,code,15,True,3670,0.896,327,D,-33.79349899291992,-45.47021484375,-19.0905704498291
8,patch_bb,code,15,True,3670,0.896,327,D,-33.706382751464844,-45.012569427490234,-18.737442016601562
8,patch_ba,code,15,True,3670,0.896,327,D,-33.706382751464844,-45.012569427490234,-18.737442016601562
8,patch_aa,code,15,True,3670,0.896,327,D,-33.79349899291992,-45.47021484375,-19.0905704498291
8,unrel_pure_y,code,15,True,3677,0.8977,0,D,-30.765338897705078,-44.840126037597656,-18.01145362854004
8,unrel_patch_xy,code,15,True,3677,0.8977,327,D,-33.29436111450195,-45.34166717529297,-18.920379638671875
8,unrel_patch_yy,code,15,True,3677,0.8977,327,D,-33.01464080810547,-46.11574172973633,-18.946001052856445
10,pure_a,code,15,True,3716,0.9072,0,B,-34.32355499267578,-46.437808990478516,-19.076995849609375
10,pure_b,code,15,True,3716,0.9072,0,B,-34.32355499267578,-46.437808990478516,-19.076995849609375
10,patch_ab,code,15,True,3716,0.9072,327,B,-34.386688232421875,-45.80553436279297,-18.318016052246094
10,patch_bb,code,15,True,3716,0.9072,327,B,-34.33315658569336,-46.029239654541016,-18.297443389892578
10,patch_ba,code,15,True,3716,0.9072,327,B,-34.33315658569336,-46.029239654541016,-18.297443389892578
10,patch_aa,code,15,True,3716,0.9072,327,B,-34.386688232421875,-45.80553436279297,-18.318016052246094
10,unrel_pure_y,code,15,True,3723,0.9089,0,B,-33.955360412597656,-46.8174934387207,-18.575471878051758
10,unrel_patch_xy,code,15,True,3723,0.9089,327,B,-34.16181182861328,-46.567474365234375,-18.115930557250977
10,unrel_patch_yy,code,15,True,3723,0.9089,327,B,-34.20218276977539,-46.09808349609375,-18.003555297851562
11,pure_a,code,15,True,3690,0.9009,0,B,-33.390872955322266,-44.741981506347656,-18.64642333984375
11,pure_b,code,15,True,3690,0.9009,0,B,-33.390872955322266,-44.741981506347656,-18.64642333984375
11,patch_ab,code,15,True,3690,0.9009,327,B,-33.71392059326172,-45.2753791809082,-18.74416160583496
11,patch_bb,code,15,True,3690,0.9009,327,B,-33.85491180419922,-44.92164993286133,-18.632503509521484
11,patch_ba,code,15,True,3690,0.9009,327,B,-33.85491180419922,-44.92164993286133,-18.632503509521484
11,patch_aa,code,15,True,3690,0.9009,327,B,-33.71392059326172,-45.2753791809082,-18.74416160583496
11,unrel_pure_y,code,15,True,3697,0.9026,0,B,-31.725337982177734,-45.153602600097656,-18.23696517944336
11,unrel_patch_xy,code,15,True,3697,0.9026,327,B,-32.906864166259766,-46.53666305541992,-18.240707397460938
11,unrel_patch_yy,code,15,True,3697,0.9026,327,B,-33.00443649291992,-46.37002944946289,-18.433008193969727
12,pure_a,code,15,True,3713,0.9065,0,E,-33.54966735839844,-44.954036712646484,-18.683902740478516
12,pure_b,code,15,True,3713,0.9065,0,E,-33.54966735839844,-44.954036712646484,-18.683902740478516
12,patch_ab,code,15,True,3713,0.9065,327,E,-33.975669860839844,-45.053070068359375,-18.17940330505371
12,patch_bb,code,15,True,3713,0.9065,327,E,-33.88068771362305,-44.9025993347168,-18.406147003173828
12,patch_ba,code,15,True,3713,0.9065,327,E,-33.88068771362305,-44.9025993347168,-18.406147003173828
12,patch_aa,code,15,True,3713,0.9065,327,E,-33.975669860839844,-45.053070068359375,-18.17940330505371
12,unrel_pure_y,code,15,True,3720,0.9082,0,E,-32.302494049072266,-44.097679138183594,-18.080652236938477
12,unrel_patch_xy,code,15,True,3720,0.9082,327,E,-33.04957580566406,-44.3130989074707,-17.877363204956055
12,unrel_patch_yy,code,15,True,3720,0.9082,327,E,-32.88691329956055,-43.78676986694336,-18.107357025146484
13,pure_a,code,15,True,3756,0.917,0,E,-33.433837890625,-46.46279525756836,-18.436349868774414
13,pure_b,code,15,True,3756,0.917,0,E,-33.433837890625,-46.46279525756836,-18.436349868774414
13,patch_ab,code,15,True,3756,0.917,327,E,-34.16728973388672,-47.37666702270508,-18.28185272216797
13,patch_bb,code,15,True,3756,0.917,327,E,-33.722496032714844,-46.6868782043457,-18.168622970581055
13,patch_ba,code,15,True,3756,0.917,327,E,-33.722496032714844,-46.6868782043457,-18.168622970581055
13,patch_aa,code,15,True,3756,0.917,327,E,-34.16728973388672,-47.37666702270508,-18.28185272216797
13,unrel_pure_y,code,15,True,3763,0.9187,0,E,-32.84229278564453,-46.51151657104492,-18.34123992919922
13,unrel_patch_xy,code,15,True,3763,0.9187,327,E,-33.60212326049805,-48.0628776550293,-18.32606315612793
13,unrel_patch_yy,code,15,True,3763,0.9187,327,E,-33.610687255859375,-47.79063034057617,-18.272695541381836
14,pure_a,code,15,True,3955,0.9656,0,B,-33.66985321044922,-45.557586669921875,-19.171838760375977
14,pure_b,code,15,True,3955,0.9656,0,B,-33.66985321044922,-45.557586669921875,-19.171838760375977
14,patch_ab,code,15,True,3955,0.9656,327,B,-34.8714485168457,-46.42002487182617,-19.635860443115234
14,patch_bb,code,15,True,3955,0.9656,327,B,-34.70866775512695,-45.59342956542969,-19.28756332397461
14,patch_ba,code,15,True,3955,0.9656,327,B,-34.70866775512695,-45.59342956542969,-19.28756332397461
14,patch_aa,code,15,True,3955,0.9656,327,B,-34.8714485168457,-46.42002487182617,-19.635860443115234
14,unrel_pure_y,code,15,True,3962,0.9673,0,B,-32.12114715576172,-44.1335563659668,-17.76907730102539
14,unrel_patch_xy,code,15,True,3962,0.9673,327,B,-33.59876251220703,-45.46429443359375,-18.716054916381836
14,unrel_patch_yy,code,15,True,3962,0.9673,327,B,-33.73391342163086,-45.73891067504883,-18.780847549438477
15,pure_a,code,15,True,3793,0.926,0,A,-35.040252685546875,-44.617733001708984,-19.336023330688477
15,pure_b,code,15,True,3793,0.926,0,A,-35.040252685546875,-44.617733001708984,-19.336023330688477
15,patch_ab,code,15,True,3793,0.926,327,A,-35.21133804321289,-45.0689697265625,-19.150915145874023
15,patch_bb,code,15,True,3793,0.926,327,A,-35.14237594604492,-44.86601257324219,-18.981861114501953
15,patch_ba,code,15,True,3793,0.926,327,A,-35.14237594604492,-44.86601257324219,-18.981861114501953
15,patch_aa,code,15,True,3793,0.926,327,A,-35.21133804321289,-45.0689697265625,-19.150915145874023
15,unrel_pure_y,code,15,True,3800,0.9277,0,A,-34.87513732910156,-46.14217758178711,-19.51479148864746
15,unrel_patch_xy,code,15,True,3800,0.9277,327,A,-35.13267517089844,-45.5218391418457,-18.7850341796875
15,unrel_patch_yy,code,15,True,3800,0.9277,327,A,-35.50313949584961,-46.154571533203125,-18.762447357177734
16,pure_a,code,15,True,3633,0.887,0,C,-35.02552032470703,-50.47806167602539,-19.295957565307617
16,pure_b,code,15,True,3633,0.887,0,C,-35.02552032470703,-50.47806167602539,-19.295957565307617
16,patch_ab,code,15,True,3633,0.887,327,C,-35.15225601196289,-50.600582122802734,-18.821002960205078
16,patch_bb,code,15,True,3633,0.887,327,C,-34.672821044921875,-49.79711151123047,-18.64305877685547
16,patch_ba,code,15,True,3633,0.887,327,C,-34.672821044921875,-49.79711151123047,-18.64305877685547
16,patch_aa,code,15,True,3633,0.887,327,C,-35.15225601196289,-50.600582122802734,-18.821002960205078
16,unrel_pure_y,code,15,True,3640,0.8887,0,C,-34.86708450317383,-52.26511764526367,-19.035165786743164
16,unrel_patch_xy,code,15,True,3640,0.8887,327,C,-34.80662155151367,-51.75006103515625,-19.11528778076172
16,unrel_patch_yy,code,15,True,3640,0.8887,327,C,-34.83904266357422,-51.67879104614258,-18.86749839782715
17,pure_a,code,15,True,3721,0.9084,0,C,-34.92694091796875,-50.41693115234375,-19.482036590576172
17,pure_b,code,15,True,3721,0.9084,0,C,-34.92694091796875,-50.41693115234375,-19.482036590576172
17,patch_ab,code,15,True,3721,0.9084,327,C,-35.54379653930664,-51.6456413269043,-19.317068099975586
17,patch_bb,code,15,True,3721,0.9084,327,C,-35.61382293701172,-50.95033264160156,-19.32483673095703
17,patch_ba,code,15,True,3721,0.9084,327,C,-35.61382293701172,-50.95033264160156,-19.32483673095703
17,patch_aa,code,15,True,3721,0.9084,327,C,-35.54379653930664,-51.6456413269043,-19.317068099975586
17,unrel_pure_y,code,15,True,3728,0.9102,0,C,-34.671199798583984,-50.59627151489258,-18.974979400634766
17,unrel_patch_xy,code,15,True,3728,0.9102,327,C,-35.048648834228516,-50.78840637207031,-19.434568405151367
17,unrel_patch_yy,code,15,True,3728,0.9102,327,C,-35.011722564697266,-51.14506530761719,-19.306135177612305
18,pure_a,code,15,True,3790,0.9253,0,C,-32.480621337890625,-45.20200729370117,-18.600784301757812
18,pure_b,code,15,True,3790,0.9253,0,C,-32.480621337890625,-45.20200729370117,-18.600784301757812
18,patch_ab,code,15,True,3790,0.9253,327,C,-33.09336471557617,-45.7836799621582,-18.942394256591797
18,patch_bb,code,15,True,3790,0.9253,327,C,-32.79743957519531,-44.8975715637207,-18.652328491210938
18,patch_ba,code,15,True,3790,0.9253,327,C,-32.79743957519531,-44.8975715637207,-18.652328491210938
18,patch_aa,code,15,True,3790,0.9253,327,C,-33.09336471557617,-45.7836799621582,-18.942394256591797
18,unrel_pure_y,code,15,True,3797,0.927,0,C,-31.31879997253418,-45.81538391113281,-17.892152786254883
18,unrel_patch_xy,code,15,True,3797,0.927,327,C,-32.78287887573242,-46.677024841308594,-18.335886001586914
18,unrel_patch_yy,code,15,True,3797,0.927,327,C,-32.644775390625,-46.788936614990234,-18.31468391418457
19,pure_a,code,15,True,3764,0.9189,0,C,-34.07542419433594,-44.84461212158203,-19.421810150146484
19,pure_b,code,15,True,3764,0.9189,0,C,-34.07542419433594,-44.84461212158203,-19.421810150146484
19,patch_ab,code,15,True,3764,0.9189,327,C,-34.588924407958984,-44.948936462402344,-19.531166076660156
19,patch_bb,code,15,True,3764,0.9189,327,C,-34.531551361083984,-44.6442756652832,-19.320266723632812
19,patch_ba,code,15,True,3764,0.9189,327,C,-34.531551361083984,-44.6442756652832,-19.320266723632812
19,patch_aa,code,15,True,3764,0.9189,327,C,-34.588924407958984,-44.948936462402344,-19.531166076660156
19,unrel_pure_y,code,15,True,3771,0.9207,0,C,-32.79200744628906,-44.22850036621094,-18.79507827758789
19,unrel_patch_xy,code,15,True,3771,0.9207,327,C,-33.77095031738281,-44.60347366333008,-19.223508834838867
19,unrel_patch_yy,code,15,True,3771,0.9207,327,C,-33.74951934814453,-44.84092712402344,-19.030981063842773
20,pure_a,code,15,True,3751,0.9158,0,C,-32.77770233154297,-45.039817810058594,-18.728879928588867
20,pure_b,code,15,True,3751,0.9158,0,C,-32.77770233154297,-45.039817810058594,-18.728879928588867
20,patch_ab,code,15,True,3751,0.9158,327,C,-33.46076202392578,-46.33343505859375,-19.280393600463867
20,patch_bb,code,15,True,3751,0.9158,327,C,-33.262786865234375,-45.55625915527344,-18.842933654785156
20,patch_ba,code,15,True,3751,0.9158,327,C,-33.262786865234375,-45.55625915527344,-18.842933654785156
20,patch_aa,code,15,True,3751,0.9158,327,C,-33.46076202392578,-46.33343505859375,-19.280393600463867
20,unrel_pure_y,code,15,True,3758,0.9175,0,C,-31.898664474487305,-45.07597732543945,-18.672286987304688
20,unrel_patch_xy,code,15,True,3758,0.9175,327,C,-33.014007568359375,-46.374237060546875,-18.85348892211914
20,unrel_patch_yy,code,15,True,3758,0.9175,327,C,-33.26677322387695,-46.09135437011719,-19.01470184326172
21,pure_a,code,15,True,3853,0.9407,0,D,-32.452213287353516,-44.693172454833984,-17.667156219482422
21,pure_b,code,15,True,3853,0.9407,0,D,-32.452213287353516,-44.693172454833984,-17.667156219482422
21,patch_ab,code,15,True,3853,0.9407,327,D,-33.11039733886719,-45.323272705078125,-17.91777801513672
21,patch_bb,code,15,True,3853,0.9407,327,D,-32.971717834472656,-44.92113494873047,-17.797895431518555
21,patch_ba,code,15,True,3853,0.9407,327,D,-32.971717834472656,-44.92113494873047,-17.797895431518555
21,patch_aa,code,15,True,3853,0.9407,327,D,-33.11039733886719,-45.323272705078125,-17.91777801513672
21,unrel_pure_y,code,15,True,3860,0.9424,0,D,-30.162805557250977,-43.27445602416992,-16.816242218017578
21,unrel_patch_xy,code,15,True,3860,0.9424,327,D,-31.899974822998047,-45.87676239013672,-17.519367218017578
21,unrel_patch_yy,code,15,True,3860,0.9424,327,D,-32.11766052246094,-45.500736236572266,-17.48332405090332
22,pure_a,code,15,True,3849,0.9397,0,C,-33.611656188964844,-45.74529266357422,-18.88571548461914
22,pure_b,code,15,True,3849,0.9397,0,C,-33.611656188964844,-45.74529266357422,-18.88571548461914
22,patch_ab,code,15,True,3849,0.9397,327,C,-34.675132751464844,-46.71940612792969,-18.582950592041016
22,patch_bb,code,15,True,3849,0.9397,327,C,-34.30680465698242,-46.08824157714844,-18.525278091430664
22,patch_ba,code,15,True,3849,0.9397,327,C,-34.30680465698242,-46.08824157714844,-18.525278091430664
22,patch_aa,code,15,True,3849,0.9397,327,C,-34.675132751464844,-46.71940612792969,-18.582950592041016
22,unrel_pure_y,code,15,True,3856,0.9414,0,C,-32.63471221923828,-45.39576721191406,-18.598575592041016
22,unrel_patch_xy,code,15,True,3856,0.9414,327,C,-34.0666389465332,-46.92423629760742,-18.791418075561523
22,unrel_patch_yy,code,15,True,3856,0.9414,327,C,-34.27505874633789,-46.734046936035156,-18.394866943359375
23,pure_a,code,15,True,3735,0.9119,0,B,-35.6204948425293,-47.0938606262207,-20.46124839782715
23,pure_b,code,15,True,3735,0.9119,0,B,-35.6204948425293,-47.0938606262207,-20.46124839782715
23,patch_ab,code,15,True,3735,0.9119,327,B,-35.400978088378906,-46.37553024291992,-20.520280838012695
23,patch_bb,code,15,True,3735,0.9119,327,B,-35.39508819580078,-46.34746551513672,-20.437816619873047
23,patch_ba,code,15,True,3735,0.9119,327,B,-35.39508819580078,-46.34746551513672,-20.437816619873047
23,patch_aa,code,15,True,3735,0.9119,327,B,-35.400978088378906,-46.37553024291992,-20.520280838012695
23,unrel_pure_y,code,15,True,3742,0.9136,0,B,-35.08403778076172,-46.29970932006836,-20.124897003173828
23,unrel_patch_xy,code,15,True,3742,0.9136,327,B,-35.431522369384766,-46.09252166748047,-19.967445373535156
23,unrel_patch_yy,code,15,True,3742,0.9136,327,B,-35.11674880981445,-45.88311767578125,-20.157257080078125
