train_regime,feature_name,vector_key,layer,direction,rank,token_id,decoded_stripped,score
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,10,positive,7,469,com,0.07666015625
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,10,positive,8,20380,punch,0.0751953125
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,10,positive,9,7125,op,0.07421875
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,10,positive,10,65303,dia,0.0732421875
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,10,negative,1,77889,eya,-0.1435546875
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,10,negative,2,87258,atory,-0.1025390625
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,10,negative,3,50676,hashed,-0.1005859375
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,10,negative,4,91691,dge,-0.09912109375
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,10,negative,5,80525,fearing,-0.0986328125
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,10,negative,6,36378,iral,-0.09765625
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,10,negative,7,74131,ney,-0.095703125
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,10,negative,8,62657,fearful,-0.095703125
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,10,negative,9,55318,alien,-0.09423828125
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,10,negative,10,83497,asel,-0.0927734375
explicit_train_only,mean_answer_tokens,mm_steering_vectors,14,positive,1,4825,long,0.099609375
explicit_train_only,mean_answer_tokens,mm_steering_vectors,14,positive,2,35562,amel,0.0927734375
explicit_train_only,mean_answer_tokens,mm_steering_vectors,14,positive,3,3365,ids,0.091796875
explicit_train_only,mean_answer_tokens,mm_steering_vectors,14,positive,4,83167,ynes,0.08740234375
explicit_train_only,mean_answer_tokens,mm_steering_vectors,14,positive,5,98387,accumulate,0.0849609375
explicit_train_only,mean_answer_tokens,mm_steering_vectors,14,positive,6,31314,brit,0.08447265625
explicit_train_only,mean_answer_tokens,mm_steering_vectors,14,positive,7,768,ug,0.08251953125
explicit_train_only,mean_answer_tokens,mm_steering_vectors,14,positive,8,37724,mind,0.08154296875
explicit_train_only,mean_answer_tokens,mm_steering_vectors,14,positive,9,37926,ocaust,0.0810546875
explicit_train_only,mean_answer_tokens,mm_steering_vectors,14,positive,10,98792,intertwined,0.0810546875
explicit_train_only,mean_answer_tokens,mm_steering_vectors,14,negative,1,13922,immediate,-0.11572265625
explicit_train_only,mean_answer_tokens,mm_steering_vectors,14,negative,2,23632,icular,-0.1123046875
explicit_train_only,mean_answer_tokens,mm_steering_vectors,14,negative,3,5551,immedi,-0.11181640625
explicit_train_only,mean_answer_tokens,mm_steering_vectors,14,negative,4,23678,izen,-0.10888671875
explicit_train_only,mean_answer_tokens,mm_steering_vectors,14,negative,5,95693,immediately,-0.10400390625
explicit_train_only,mean_answer_tokens,mm_steering_vectors,14,negative,6,76720,sofort,-0.0908203125
explicit_train_only,mean_answer_tokens,mm_steering_vectors,14,negative,7,10647,ork,-0.0908203125
explicit_train_only,mean_answer_tokens,mm_steering_vectors,14,negative,8,5961,directly,-0.09033203125
explicit_train_only,mean_answer_tokens,mm_steering_vectors,14,negative,9,21745,bie,-0.08984375
explicit_train_only,mean_answer_tokens,mm_steering_vectors,14,negative,10,70253,airing,-0.08984375
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,14,positive,1,32362,itu,0.1005859375
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,14,positive,2,51777,sic,0.09912109375
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,14,positive,3,6588,practice,0.09521484375
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,14,positive,4,62835,ou,0.08544921875
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,14,positive,5,43564,practiced,0.08349609375
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,14,positive,6,30046,bol,0.08251953125
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,14,positive,7,64853,ereo,0.08251953125
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,14,positive,8,29740,gression,0.08203125
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,14,positive,9,5930,itions,0.08154296875
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,14,positive,10,10032,mort,0.080078125
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,14,negative,1,37170,atories,-0.08935546875
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,14,negative,2,75895,lesi,-0.0888671875
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,14,negative,3,17493,revis,-0.087890625
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,14,negative,4,78193,defaultmessage,-0.0869140625
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,14,negative,5,38873,ville,-0.0869140625
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,14,negative,6,95094,ames,-0.08642578125
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,14,negative,7,57763,indle,-0.08642578125
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,14,negative,8,64835,revolt,-0.08642578125
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,14,negative,9,21130,parliament,-0.08544921875
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,14,negative,10,44235,ustin,-0.0849609375
explicit_train_only,mean_answer_tokens,mm_steering_vectors,18,positive,1,4825,long,0.09130859375
explicit_train_only,mean_answer_tokens,mm_steering_vectors,18,positive,2,37724,mind,0.08447265625
explicit_train_only,mean_answer_tokens,mm_steering_vectors,18,positive,3,8878,full,0.08154296875
explicit_train_only,mean_answer_tokens,mm_steering_vectors,18,positive,4,349,ate,0.0810546875
explicit_train_only,mean_answer_tokens,mm_steering_vectors,18,positive,5,32078,testingmodule,0.08056640625
explicit_train_only,mean_answer_tokens,mm_steering_vectors,18,positive,6,967,yle,0.07958984375
explicit_train_only,mean_answer_tokens,mm_steering_vectors,18,positive,7,83167,ynes,0.0791015625
explicit_train_only,mean_answer_tokens,mm_steering_vectors,18,positive,8,3365,ids,0.078125
explicit_train_only,mean_answer_tokens,mm_steering_vectors,18,positive,9,1905,oot,0.0771484375
explicit_train_only,mean_answer_tokens,mm_steering_vectors,18,positive,10,69,f,0.076171875
explicit_train_only,mean_answer_tokens,mm_steering_vectors,18,negative,1,5551,immedi,-0.1328125
explicit_train_only,mean_answer_tokens,mm_steering_vectors,18,negative,2,13922,immediate,-0.1318359375
explicit_train_only,mean_answer_tokens,mm_steering_vectors,18,negative,3,95693,immediately,-0.1240234375
explicit_train_only,mean_answer_tokens,mm_steering_vectors,18,negative,4,76720,sofort,-0.10888671875
explicit_train_only,mean_answer_tokens,mm_steering_vectors,18,negative,5,23632,icular,-0.10791015625
explicit_train_only,mean_answer_tokens,mm_steering_vectors,18,negative,6,7047,uesday,-0.10791015625
explicit_train_only,mean_answer_tokens,mm_steering_vectors,18,negative,7,14957,lint,-0.10009765625
explicit_train_only,mean_answer_tokens,mm_steering_vectors,18,negative,8,75059,ushima,-0.099609375
explicit_train_only,mean_answer_tokens,mm_steering_vectors,18,negative,9,64295,plainly,-0.099609375
explicit_train_only,mean_answer_tokens,mm_steering_vectors,18,negative,10,1309,stance,-0.09912109375
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,18,positive,1,3497,anch,0.08935546875
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,18,positive,2,22639,ampa,0.08447265625
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,18,positive,3,77548,accent,0.083984375
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,18,positive,4,16927,alc,0.08251953125
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,18,positive,5,29740,gression,0.08251953125
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,18,positive,6,63480,amenti,0.0810546875
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,18,positive,7,4003,anger,0.080078125
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,18,positive,8,31186,duino,0.07958984375
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,18,positive,9,9650,cf,0.078125
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,18,positive,10,79299,scc,0.07763671875
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,18,negative,1,53924,umas,-0.12060546875
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,18,negative,2,46517,moz,-0.103515625
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,18,negative,3,84267,sill,-0.099609375
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,18,negative,4,47998,surveyed,-0.095703125
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,18,negative,5,49921,expiry,-0.0947265625
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,18,negative,6,64456,imony,-0.0947265625
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,18,negative,7,7398,surv,-0.09423828125
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,18,negative,8,81185,favourable,-0.09033203125
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,18,negative,9,55398,ioneer,-0.08984375
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,18,negative,10,82152,ewis,-0.0888671875
explicit_train_only,mean_answer_tokens,mm_steering_vectors,22,positive,1,1293,long,0.10888671875
explicit_train_only,mean_answer_tokens,mm_steering_vectors,22,positive,2,57119,longevity,0.0986328125
explicit_train_only,mean_answer_tokens,mm_steering_vectors,22,positive,3,50163,lifelong,0.09326171875
explicit_train_only,mean_answer_tokens,mm_steering_vectors,22,positive,4,5021,longer,0.08935546875
explicit_train_only,mean_answer_tokens,mm_steering_vectors,22,positive,5,82316,interconnected,0.08740234375
explicit_train_only,mean_answer_tokens,mm_steering_vectors,22,positive,6,6814,throughout,0.08642578125
explicit_train_only,mean_answer_tokens,mm_steering_vectors,22,positive,7,23631,centuries,0.08447265625
explicit_train_only,mean_answer_tokens,mm_steering_vectors,22,positive,8,95631,millennia,0.07861328125
explicit_train_only,mean_answer_tokens,mm_steering_vectors,22,positive,9,41735,eventual,0.07861328125
explicit_train_only,mean_answer_tokens,mm_steering_vectors,22,positive,10,3041,far,0.078125
explicit_train_only,mean_answer_tokens,mm_steering_vectors,22,negative,1,13922,immediate,-0.140625
explicit_train_only,mean_answer_tokens,mm_steering_vectors,22,negative,2,5551,immedi,-0.140625
explicit_train_only,mean_answer_tokens,mm_steering_vectors,22,negative,3,95693,immediately,-0.1298828125
explicit_train_only,mean_answer_tokens,mm_steering_vectors,22,negative,4,9690,instant,-0.123046875
explicit_train_only,mean_answer_tokens,mm_steering_vectors,22,negative,5,78786,saja,-0.115234375
explicit_train_only,mean_answer_tokens,mm_steering_vectors,22,negative,6,32595,falls,-0.10888671875
explicit_train_only,mean_answer_tokens,mm_steering_vectors,22,negative,7,95280,skirm,-0.10400390625
explicit_train_only,mean_answer_tokens,mm_steering_vectors,22,negative,8,38313,insufficient,-0.103515625
explicit_train_only,mean_answer_tokens,mm_steering_vectors,22,negative,9,76289,dors,-0.10302734375
explicit_train_only,mean_answer_tokens,mm_steering_vectors,22,negative,10,24318,quick,-0.10302734375
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,22,positive,1,7001,techn,0.09375
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,22,positive,2,7042,population,0.08349609375
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,22,positive,3,1238,ible,0.08056640625
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,22,positive,4,491,ight,0.07861328125
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,22,positive,5,5112,sound,0.07763671875
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,22,positive,6,5662,machine,0.0751953125
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,22,positive,7,11760,vict,0.0732421875
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,22,positive,8,13430,powers,0.07177734375
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,22,positive,9,436,os,0.0712890625
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,22,positive,10,795,ound,0.07080078125
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,22,negative,1,49876,ellery,-0.1103515625
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,22,negative,2,35314,mund,-0.107421875
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,22,negative,3,15121,lined,-0.103515625
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,22,negative,4,31342,sacred,-0.10302734375
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,22,negative,5,21428,deadline,-0.10302734375
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,22,negative,6,32242,metry,-0.1025390625
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,22,negative,7,24095,bara,-0.10107421875
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,22,negative,8,85567,chal,-0.1005859375
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,22,negative,9,48472,yers,-0.09912109375
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,22,negative,10,21726,wap,-0.09912109375
explicit_train_only,mean_answer_tokens,mm_steering_vectors,26,positive,1,1293,long,0.140625
explicit_train_only,mean_answer_tokens,mm_steering_vectors,26,positive,2,50163,lifelong,0.1259765625
explicit_train_only,mean_answer_tokens,mm_steering_vectors,26,positive,3,57119,longevity,0.1240234375
explicit_train_only,mean_answer_tokens,mm_steering_vectors,26,positive,4,5021,longer,0.12060546875
explicit_train_only,mean_answer_tokens,mm_steering_vectors,26,positive,5,23631,centuries,0.11474609375
explicit_train_only,mean_answer_tokens,mm_steering_vectors,26,positive,6,21055,future,0.10107421875
explicit_train_only,mean_answer_tokens,mm_steering_vectors,26,positive,7,21864,wider,0.09814453125
explicit_train_only,mean_answer_tokens,mm_steering_vectors,26,positive,8,6814,throughout,0.0966796875
explicit_train_only,mean_answer_tokens,mm_steering_vectors,26,positive,9,26829,broader,0.09619140625
explicit_train_only,mean_answer_tokens,mm_steering_vectors,26,positive,10,9150,wide,0.0947265625
explicit_train_only,mean_answer_tokens,mm_steering_vectors,26,negative,1,5551,immedi,-0.177734375
explicit_train_only,mean_answer_tokens,mm_steering_vectors,26,negative,2,13922,immediate,-0.1552734375
explicit_train_only,mean_answer_tokens,mm_steering_vectors,26,negative,3,7069,immediately,-0.1474609375
explicit_train_only,mean_answer_tokens,mm_steering_vectors,26,negative,4,78786,saja,-0.12890625
explicit_train_only,mean_answer_tokens,mm_steering_vectors,26,negative,5,9690,instant,-0.1240234375
explicit_train_only,mean_answer_tokens,mm_steering_vectors,26,negative,6,7484,alone,-0.11376953125
explicit_train_only,mean_answer_tokens,mm_steering_vectors,26,negative,7,71434,blitz,-0.11083984375
explicit_train_only,mean_answer_tokens,mm_steering_vectors,26,negative,8,21195,present,-0.11083984375
explicit_train_only,mean_answer_tokens,mm_steering_vectors,26,negative,9,13340,temporary,-0.1064453125
explicit_train_only,mean_answer_tokens,mm_steering_vectors,26,negative,10,26753,briefly,-0.1064453125
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,26,positive,1,24924,operationexception,0.107421875
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,26,positive,2,26512,quo,0.10400390625
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,26,positive,3,43422,gibson,0.08984375
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,26,positive,4,9262,operation,0.0888671875
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,26,positive,5,34240,reur,0.0849609375
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,26,positive,6,3314,cul,0.08447265625
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,26,positive,7,56900,rods,0.08203125
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,26,positive,8,38163,operations,0.0810546875
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,26,positive,9,49441,blvd,0.08056640625
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,26,positive,10,62738,elementexception,0.07958984375
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,26,negative,1,62110,lake,-0.10693359375
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,26,negative,2,5516,ees,-0.10107421875
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,26,negative,3,25729,requestparam,-0.09228515625
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,26,negative,4,11238,ages,-0.08935546875
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,26,negative,5,74480,exact,-0.0888671875
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,26,negative,6,3473,ias,-0.0888671875
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,26,negative,7,57373,confession,-0.08837890625
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,26,negative,8,52091,anj,-0.087890625
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,26,negative,9,439,ect,-0.087890625
explicit_train_only,mean_answer_tokens,wmm_steering_vectors,26,negative,10,57920,lint,-0.0869140625
