method,condition,signed_strength,t_delay,delay_idx,area_choose_later,indifference_multiplier,plot_multiplier,log_indifference_multiplier,status,parsed_weight_fraction,n_factor_rows,n_valid_factor_rows
area_equivalent_multiscale,steer_immediate_minus32,-32.0,1 hour,0,0.9883777619947788,1.0549806061428757,1.0549806061428757,0.0535223839561026,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus32,-32.0,8 hours,1,0.9083219996231036,1.5253025655917454,1.5253025655917454,0.4221927940466887,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus32,-32.0,tomorrow,2,0.9492355620920767,1.2633651009262825,1.2633651009262825,0.23377887596201233,finite,0.9997299141385849,64,62
area_equivalent_multiscale,steer_immediate_minus32,-32.0,2 days,3,0.9650826137319503,1.1744506498357496,1.1744506498357496,0.16080050621425276,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus32,-32.0,week,4,0.8610034819326272,1.896675507979766,1.896675507979766,0.6401026209600205,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus32,-32.0,month,5,0.9292777768776512,1.3849830113763861,1.3849830113763861,0.32568787340983807,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus32,-32.0,3 months,6,0.7270000661221316,3.515603334768704,3.515603334768704,1.25721115627108,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus32,-32.0,year,7,0.6344085446026183,5.384965320925265,5.384965320925265,1.6836108706480175,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus32,-32.0,2 years,8,0.8118374188634426,2.3786205261164866,2.3786205261164866,0.8665207087686393,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus32,-32.0,3 years,9,0.5635136550194532,7.4640182043471235,7.4640182043471235,2.0100939024953273,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus32,-32.0,5 years,10,0.5183967509303119,9.18769348666925,9.18769348666925,2.217864924090725,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus32,-32.0,10 years,11,0.5127574989159953,9.429420475402834,9.429420475402834,2.243834639338329,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus16,-16.0,1 hour,0,0.9937455709095613,1.029221519718594,1.029221519718594,0.02880271037766494,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus16,-16.0,8 hours,1,0.9368261425845811,1.3376660808847438,1.3376660808847438,0.2909263647033499,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus16,-16.0,tomorrow,2,0.9547337860479259,1.2317779567098415,1.2317779567098415,0.2084586189246496,finite,0.9995948712078773,64,61
area_equivalent_multiscale,steer_immediate_minus16,-16.0,2 days,3,0.9650826137319503,1.1744506498357496,1.1744506498357496,0.16080050621425276,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus16,-16.0,week,4,0.923503481932627,1.4223059804167217,1.4223059804167217,0.3522794843357655,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus16,-16.0,month,5,0.9060050426621296,1.5416646515081616,1.5416646515081616,0.43286277516558336,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus16,-16.0,3 months,6,0.7446335483233366,3.2414020567372055,3.2414020567372055,1.1760059697629388,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus16,-16.0,year,7,0.625001357238119,5.623378103923075,5.623378103923075,1.7269325694330133,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus16,-16.0,2 years,8,0.7982209010646478,2.532550988429632,2.532550988429632,0.9292270905726254,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus16,-16.0,3 years,9,0.502193190309128,9.899508192390403,9.899508192390403,2.2924850783702517,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus16,-16.0,5 years,10,0.4755103838225511,11.193843540446009,11.193843540446009,2.4153639432807252,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus16,-16.0,10 years,11,0.5127574989159953,9.429420475402834,9.429420475402834,2.243834639338329,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus8,-8.0,1 hour,0,0.9950390923207559,1.0231087887093635,1.0231087887093635,0.022845824139894368,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus8,-8.0,8 hours,1,0.9381196639957756,1.3297214423633341,1.3297214423633341,0.28496947846557935,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus8,-8.0,tomorrow,2,0.9601037704980222,1.2016900327819025,1.2016900327819025,0.1837289266358467,finite,0.9995948712078773,64,61
area_equivalent_multiscale,steer_immediate_minus8,-8.0,2 days,3,0.9650826137319503,1.1744506498357496,1.1744506498357496,0.16080050621425276,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus8,-8.0,week,4,0.9247970033438216,1.413858650367225,1.413858650367225,0.34632259809799487,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus8,-8.0,month,5,0.9304586694054451,1.3774716242097234,1.3774716242097234,0.32024966234798585,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus8,-8.0,3 months,6,0.7579450712068453,3.0486660718168386,3.0486660718168386,1.1147041414497068,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus8,-8.0,year,7,0.7031263572381191,3.9241652311488044,3.9241652311488044,1.3671536486526934,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus8,-8.0,2 years,8,0.7411888438562668,3.2932318902916218,3.2932318902916218,1.1918694200742288,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus8,-8.0,3 years,9,0.5130302992536484,9.417581808036115,9.417581808036115,2.242578347356641,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus8,-8.0,5 years,10,0.4802139775048007,10.953982556061337,10.953982556061337,2.3937030938882273,finite,1.0,64,64
area_equivalent_multiscale,steer_immediate_minus8,-8.0,10 years,11,0.5564431241869964,7.711054127039711,7.711054127039711,2.042654900284067,finite,1.0,64,64
area_equivalent_multiscale,baseline,0.0,1 hour,0,0.9799926529419398,1.0965152955105004,1.0965152955105004,0.09213723817249517,finite,1.0,64,64
area_equivalent_multiscale,baseline,0.0,8 hours,1,0.9855969959023854,1.0685774576051355,1.0685774576051355,0.06632828505899907,finite,1.0,64,64
area_equivalent_multiscale,baseline,0.0,tomorrow,2,0.9601037704980222,1.2016900327819025,1.2016900327819025,0.1837289266358467,finite,0.9995948712078773,64,61
area_equivalent_multiscale,baseline,0.0,2 days,3,0.9650826137319503,1.1744506498357496,1.1744506498357496,0.16080050621425276,finite,1.0,64,64
area_equivalent_multiscale,baseline,0.0,week,4,0.9397070425538112,1.3200364238670323,1.3200364238670323,0.2776593300562374,finite,1.0,64,64
area_equivalent_multiscale,baseline,0.0,month,5,0.9086158567699445,1.5232398273571348,1.5232398273571348,0.42083953187511725,finite,1.0,64,64
area_equivalent_multiscale,baseline,0.0,3 months,6,0.7634479230523353,2.9723787916799567,2.9723787916799567,1.0893625721929463,finite,1.0,64,64
area_equivalent_multiscale,baseline,0.0,year,7,0.677379209083609,4.418161448643249,4.418161448643249,1.4857236477080615,finite,1.0,64,64
area_equivalent_multiscale,baseline,0.0,2 years,8,0.7385780297484521,3.3330662074998636,3.3330662074998636,1.203892663364694,finite,1.0,64,64
area_equivalent_multiscale,baseline,0.0,3 years,9,0.5770728497170704,7.012200099172308,7.012200099172308,1.9476515033278528,finite,1.0,64,64
area_equivalent_multiscale,baseline,0.0,5 years,10,0.5183967509303119,9.18769348666925,9.18769348666925,2.217864924090725,finite,1.0,64,64
area_equivalent_multiscale,baseline,0.0,10 years,11,0.5564431241869964,7.711054127039711,7.711054127039711,2.042654900284067,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus8,8.0,1 hour,0,0.9962507188870833,1.0174159979203092,1.0174159979203092,0.01726607760009194,finite,0.9781571873644994,64,63
area_equivalent_multiscale,steer_long_term_plus8,8.0,8 hours,1,0.9855969959023854,1.0685774576051355,1.0685774576051355,0.06632828505899907,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus8,8.0,tomorrow,2,0.9654737549481186,1.1723370490770455,1.1723370490770455,0.15899923434704274,finite,0.9995948712078773,64,61
area_equivalent_multiscale,steer_long_term_plus8,8.0,2 days,3,0.9663761351431448,1.167475377002332,1.167475377002332,0.1548436199764823,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus8,8.0,week,4,0.9464303254609193,1.2797918762869793,1.2797918762869793,0.2466974680604599,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus8,8.0,month,5,0.9249558175599549,1.4128249795663275,1.4128249795663275,0.34559123160474675,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus8,8.0,3 months,6,0.7797878838423459,2.7569204337998348,2.7569204337998348,1.0141142719225753,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus8,8.0,year,7,0.6414256154013595,5.213732788833139,5.213732788833139,1.6512960654126871,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus8,8.0,2 years,8,0.7698280297484519,2.8863164230919214,2.8863164230919214,1.0599810950525672,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus8,8.0,3 years,9,0.5656571801513658,7.39070111889747,7.39070111889747,2.000222604464927,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus8,8.0,5 years,10,0.4906694520847678,10.43905283865679,10.43905283865679,2.3455538540722065,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus8,8.0,10 years,11,0.6164687102480082,5.848743553284042,5.848743553284042,1.7662268609594327,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus16,16.0,1 hour,0,0.9865758916420901,1.0637711716842737,1.0637711716842737,0.06182030358332021,finite,0.9781571873644994,64,63
area_equivalent_multiscale,steer_long_term_plus16,16.0,8 hours,1,0.9922583262283623,1.0362948682911248,1.0362948682911248,0.035651725242791796,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus16,16.0,tomorrow,2,0.9654737549481186,1.1723370490770455,1.1723370490770455,0.15899923434704274,finite,0.9995948712078773,64,61
area_equivalent_multiscale,steer_long_term_plus16,16.0,2 days,3,0.9676696565543395,1.160541531564018,1.160541531564018,0.1488867337387116,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus16,16.0,week,4,0.9694316165769069,1.1511628529672935,1.1511628529672935,0.14077260797388114,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus16,16.0,month,5,0.9017957122278341,1.5718408653423224,1.5718408653423224,0.4522474581845736,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus16,16.0,3 months,6,0.7810814052535404,2.7405465893914163,2.7405465893914163,1.0081573856848052,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus16,16.0,year,7,0.5977399901303582,6.3755846998801875,6.3755846998801875,1.85247580446695,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus16,16.0,2 years,8,0.7332102208336694,3.4164853149047683,3.4164853149047683,1.2286123369431325,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus16,16.0,3 years,9,0.583290662352571,6.8142596096098895,6.8142596096098895,1.9190174179567854,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus16,16.0,5 years,10,0.5335558191925287,8.568175660681211,8.568175660681211,2.1480548348822057,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus16,16.0,10 years,11,0.6258758976125076,5.600776014589431,5.600776014589431,1.722905162174436,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus32,32.0,1 hour,0,0.9833614817604808,1.0796352019833608,1.0796352019833608,0.07662320813565332,finite,0.9563143747289987,64,62
area_equivalent_multiscale,steer_long_term_plus32,32.0,8 hours,1,0.993551847639557,1.0301401273974038,1.0301401273974038,0.029694839005021182,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus32,32.0,tomorrow,2,0.9993245116866978,1.003115582009699,1.003115582009699,0.0031107386414027044,finite,0.9995948712078773,64,61
area_equivalent_multiscale,steer_long_term_plus32,32.0,2 days,3,0.9676696565543395,1.160541531564018,1.160541531564018,0.1488867337387116,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus32,32.0,week,4,0.9231351771980908,1.424720409084182,1.424720409084182,0.3539755903186101,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus32,32.0,month,5,0.87577712097379,1.7719267235139804,1.7719267235139804,0.5720674989091075,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus32,32.0,3 months,6,0.7794591176416341,2.7610976397431535,2.7610976397431535,1.015628296228254,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus32,32.0,year,7,0.45821402290330365,12.12193509150699,12.12193509150699,2.495016628912133,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus32,32.0,2 years,8,0.6901364258690851,4.166075615555162,4.166075615555162,1.4269744933114001,finite,0.9865185251319126,64,62
area_equivalent_multiscale,steer_long_term_plus32,32.0,3 years,9,0.6468806215377179,5.084388841537702,5.084388841537702,1.6261748337891473,finite,0.9837726680933905,64,62
area_equivalent_multiscale,steer_long_term_plus32,32.0,5 years,10,0.5880785534080504,6.665655942814621,6.665655942814621,1.8969683648143323,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus32,32.0,10 years,11,0.6318730127059518,5.448211700846097,5.448211700846097,1.695287426544168,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus64,64.0,1 hour,0,0.9858557294245249,1.067304993074758,1.067304993074758,0.06513677315672597,finite,0.84375,64,59
area_equivalent_multiscale,steer_long_term_plus64,64.0,8 hours,1,0.9988703051274672,1.005215993320568,1.005215993320568,0.005202437146251308,finite,0.9563143747289987,64,62
area_equivalent_multiscale,steer_long_term_plus64,64.0,tomorrow,2,0.9991221023965353,1.0040510512845706,1.0040510512845706,0.0040428678698257855,finite,0.9998649570692929,64,63
area_equivalent_multiscale,steer_long_term_plus64,64.0,2 days,3,0.9676696565543395,1.160541531564018,1.160541531564018,0.1488867337387116,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus64,64.0,week,4,0.9052302518973516,1.5471752028824224,1.5471752028824224,0.4364308184959178,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus64,64.0,month,5,0.8945690816554821,1.6250316976563517,1.6250316976563517,0.485527321841519,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus64,64.0,3 months,6,0.7113492057969658,3.7783448056335254,3.7783448056335254,1.3292860316255974,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus64,64.0,year,7,0.4599171616105809,12.027231678167608,12.027231678167608,2.4871733853147777,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus64,64.0,2 years,8,0.569318475434437,7.267132005895888,7.267132005895888,1.9833617165852284,finite,0.975782907302348,64,60
area_equivalent_multiscale,steer_long_term_plus64,64.0,3 years,9,0.48089950081458327,10.919455892488951,10.919455892488951,2.390546142380217,finite,0.9946321910852178,64,63
area_equivalent_multiscale,steer_long_term_plus64,64.0,5 years,10,0.4880586379769529,10.56532166999981,10.56532166999981,2.3575770973626726,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus64,64.0,10 years,11,0.6061258645514419,6.134063548001629,6.134063548001629,1.8138574255995352,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus128,128.0,1 hour,0,0.938062111891989,1.3300739147615046,1.3300739147615046,0.2852345156980789,finite,0.8938143747289988,64,60
area_equivalent_multiscale,steer_long_term_plus128,128.0,8 hours,1,0.9876442709767133,1.0585501987865802,1.0585501987865802,0.056900234924188324,finite,0.9563143747289987,64,62
area_equivalent_multiscale,steer_long_term_plus128,128.0,tomorrow,2,0.9885891675168973,1.0539540207054223,1.0539540207054223,0.05254882554848893,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus128,128.0,2 days,3,0.9962357520969481,1.017486125343709,1.017486125343709,0.017335002215802815,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus128,128.0,week,4,0.8906538714419472,1.6545970935567142,1.6545970935567142,0.5035575311887657,finite,0.9781571873645,64,63
area_equivalent_multiscale,steer_long_term_plus128,128.0,month,5,0.7823096915598952,2.7250885369382036,2.7250885369382036,1.0025009182069229,finite,0.928092812635501,64,62
area_equivalent_multiscale,steer_long_term_plus128,128.0,3 months,6,0.8144118974240595,2.350586324578545,2.350586324578545,0.8546647968568211,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus128,128.0,year,7,0.48640793210569033,10.645942980988782,10.645942980988782,2.3651788788268466,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus128,128.0,2 years,8,0.7142324716637921,3.728507806054307,3.728507806054307,1.3160081016174119,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus128,128.0,3 years,9,0.6342116183459878,5.389851047537774,5.389851047537774,1.6845177495738906,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus128,128.0,5 years,10,0.5175729561134012,9.222615179896819,9.222615179896819,2.2216586394209337,finite,1.0,64,64
area_equivalent_multiscale,steer_long_term_plus128,128.0,10 years,11,0.6490923173863289,5.032865974063694,5.032865974063694,1.6159895980066499,finite,1.0,64,64
