probe,condition,filler,depth,closed,ctx_tokens,fill,patch_tokens,gold,s_a,s_b,s_p
3,pure_a,code,15,True,3745,0.9143,0,A,-32.81488037109375,-43.92451858520508,-18.90485954284668
3,pure_b,code,15,True,3745,0.9143,0,A,-32.81488037109375,-43.92451858520508,-18.90485954284668
3,patch_ab,code,15,True,3745,0.9143,155,A,-32.51412582397461,-43.18881607055664,-18.323884963989258
3,patch_bb,code,15,True,3745,0.9143,155,A,-31.040842056274414,-43.32300567626953,-17.0242977142334
3,patch_ba,code,15,True,3745,0.9143,155,A,-31.040842056274414,-43.32300567626953,-17.0242977142334
3,patch_aa,code,15,True,3745,0.9143,155,A,-32.51412582397461,-43.18881607055664,-18.323884963989258
3,unrel_pure_y,code,15,True,3752,0.916,0,A,-31.034894943237305,-42.58905792236328,-17.8819637298584
3,unrel_patch_xy,code,15,True,3752,0.916,155,A,-32.958621978759766,-43.78435516357422,-18.652135848999023
3,unrel_patch_yy,code,15,True,3752,0.916,155,A,-33.2769775390625,-43.7104606628418,-18.627243041992188
4,pure_a,code,15,True,3732,0.9111,0,A,-34.606239318847656,-44.95421600341797,-19.684518814086914
4,pure_b,code,15,True,3732,0.9111,0,A,-34.606239318847656,-44.95421600341797,-19.684518814086914
4,patch_ab,code,15,True,3732,0.9111,155,A,-34.25339126586914,-43.66826248168945,-19.13910675048828
4,patch_bb,code,15,True,3732,0.9111,155,A,-33.46403503417969,-44.00065231323242,-17.952043533325195
4,patch_ba,code,15,True,3732,0.9111,155,A,-33.46403503417969,-44.00065231323242,-17.952043533325195
4,patch_aa,code,15,True,3732,0.9111,155,A,-34.25339126586914,-43.66826248168945,-19.13910675048828
4,unrel_pure_y,code,15,True,3739,0.9128,0,A,-33.77028274536133,-44.2327995300293,-19.22583770751953
4,unrel_patch_xy,code,15,True,3739,0.9128,155,A,-34.80864715576172,-44.639137268066406,-19.511756896972656
4,unrel_patch_yy,code,15,True,3739,0.9128,155,A,-34.70726013183594,-43.71764373779297,-19.38717269897461
5,pure_a,code,15,True,3757,0.9172,0,D,-33.225547790527344,-44.57976150512695,-18.63641929626465
5,pure_b,code,15,True,3757,0.9172,0,D,-33.225547790527344,-44.57976150512695,-18.63641929626465
5,patch_ab,code,15,True,3757,0.9172,155,D,-32.77061080932617,-43.663944244384766,-17.807363510131836
5,patch_bb,code,15,True,3757,0.9172,155,D,-30.423093795776367,-43.04437255859375,-15.804156303405762
5,patch_ba,code,15,True,3757,0.9172,155,D,-30.423093795776367,-43.04437255859375,-15.804156303405762
5,patch_aa,code,15,True,3757,0.9172,155,D,-32.77061080932617,-43.663944244384766,-17.807363510131836
5,unrel_pure_y,code,15,True,3764,0.9189,0,D,-32.565460205078125,-45.879337310791016,-18.46015739440918
5,unrel_patch_xy,code,15,True,3764,0.9189,155,D,-32.87458801269531,-45.199241638183594,-18.269378662109375
5,unrel_patch_yy,code,15,True,3764,0.9189,155,D,-33.28700637817383,-45.53879928588867,-18.062604904174805
6,pure_a,code,15,True,3693,0.9016,0,D,-34.57525634765625,-50.38325881958008,-19.315879821777344
6,pure_b,code,15,True,3693,0.9016,0,D,-34.57525634765625,-50.38325881958008,-19.315879821777344
6,patch_ab,code,15,True,3693,0.9016,155,D,-34.30935287475586,-48.80327224731445,-18.58650016784668
6,patch_bb,code,15,True,3693,0.9016,155,D,-31.391002655029297,-47.57769775390625,-14.736625671386719
6,patch_ba,code,15,True,3693,0.9016,155,D,-31.391002655029297,-47.57769775390625,-14.736625671386719
6,patch_aa,code,15,True,3693,0.9016,155,D,-34.30935287475586,-48.80327224731445,-18.58650016784668
6,unrel_pure_y,code,15,True,3700,0.9033,0,D,-34.32367706298828,-49.384639739990234,-19.067100524902344
6,unrel_patch_xy,code,15,True,3700,0.9033,155,D,-34.25027084350586,-48.35102844238281,-19.20701789855957
6,unrel_patch_yy,code,15,True,3700,0.9033,155,D,-34.39225769042969,-48.772708892822266,-19.12651252746582
7,pure_a,code,15,True,3790,0.9253,0,E,-34.42176055908203,-45.03399658203125,-18.272329330444336
7,pure_b,code,15,True,3790,0.9253,0,E,-34.42176055908203,-45.03399658203125,-18.272329330444336
7,patch_ab,code,15,True,3790,0.9253,155,E,-33.86747741699219,-43.14178466796875,-17.790388107299805
7,patch_bb,code,15,True,3790,0.9253,155,E,-31.01242446899414,-42.74468231201172,-14.334625244140625
7,patch_ba,code,15,True,3790,0.9253,155,E,-31.01242446899414,-42.74468231201172,-14.334625244140625
7,patch_aa,code,15,True,3790,0.9253,155,E,-33.86747741699219,-43.14178466796875,-17.790388107299805
7,unrel_pure_y,code,15,True,3797,0.927,0,E,-33.523658752441406,-45.05161666870117,-18.035959243774414
7,unrel_patch_xy,code,15,True,3797,0.927,155,E,-34.013614654541016,-44.067996978759766,-18.053186416625977
7,unrel_patch_yy,code,15,True,3797,0.927,155,E,-34.07744216918945,-44.369712829589844,-18.143966674804688
8,pure_a,code,15,True,3670,0.896,0,D,-32.310768127441406,-44.59837341308594,-18.78469467163086
8,pure_b,code,15,True,3670,0.896,0,D,-32.310768127441406,-44.59837341308594,-18.78469467163086
8,patch_ab,code,15,True,3670,0.896,155,D,-31.934478759765625,-43.21219253540039,-17.92759132385254
8,patch_bb,code,15,True,3670,0.896,155,D,-29.496501922607422,-41.08600997924805,-15.864535331726074
8,patch_ba,code,15,True,3670,0.896,155,D,-29.496501922607422,-41.08600997924805,-15.864535331726074
8,patch_aa,code,15,True,3670,0.896,155,D,-31.934478759765625,-43.21219253540039,-17.92759132385254
8,unrel_pure_y,code,15,True,3677,0.8977,0,D,-30.765338897705078,-44.840126037597656,-18.01145362854004
8,unrel_patch_xy,code,15,True,3677,0.8977,155,D,-32.19746780395508,-43.97350311279297,-18.573833465576172
8,unrel_patch_yy,code,15,True,3677,0.8977,155,D,-32.39744186401367,-43.76549530029297,-18.675935745239258
10,pure_a,code,15,True,3716,0.9072,0,B,-34.32355499267578,-46.437808990478516,-19.076995849609375
10,pure_b,code,15,True,3716,0.9072,0,B,-34.32355499267578,-46.437808990478516,-19.076995849609375
10,patch_ab,code,15,True,3716,0.9072,155,B,-34.0213623046875,-44.863739013671875,-18.072921752929688
10,patch_bb,code,15,True,3716,0.9072,155,B,-32.96329116821289,-46.090675354003906,-17.722625732421875
10,patch_ba,code,15,True,3716,0.9072,155,B,-32.96329116821289,-46.090675354003906,-17.722625732421875
10,patch_aa,code,15,True,3716,0.9072,155,B,-34.0213623046875,-44.863739013671875,-18.072921752929688
10,unrel_pure_y,code,15,True,3723,0.9089,0,B,-33.955360412597656,-46.8174934387207,-18.575471878051758
10,unrel_patch_xy,code,15,True,3723,0.9089,155,B,-34.242855072021484,-45.65908432006836,-17.84359359741211
10,unrel_patch_yy,code,15,True,3723,0.9089,155,B,-34.29690933227539,-45.53924560546875,-17.72494888305664
11,pure_a,code,15,True,3690,0.9009,0,B,-33.390872955322266,-44.741981506347656,-18.64642333984375
11,pure_b,code,15,True,3690,0.9009,0,B,-33.390872955322266,-44.741981506347656,-18.64642333984375
11,patch_ab,code,15,True,3690,0.9009,155,B,-32.57556915283203,-43.589962005615234,-18.13490867614746
11,patch_bb,code,15,True,3690,0.9009,155,B,-31.377161026000977,-43.24834442138672,-16.418012619018555
11,patch_ba,code,15,True,3690,0.9009,155,B,-31.377161026000977,-43.24834442138672,-16.418012619018555
11,patch_aa,code,15,True,3690,0.9009,155,B,-32.57556915283203,-43.589962005615234,-18.13490867614746
11,unrel_pure_y,code,15,True,3697,0.9026,0,B,-31.725337982177734,-45.153602600097656,-18.23696517944336
11,unrel_patch_xy,code,15,True,3697,0.9026,155,B,-32.71645736694336,-45.132076263427734,-18.077608108520508
11,unrel_patch_yy,code,15,True,3697,0.9026,155,B,-32.4505615234375,-45.179447174072266,-18.02182960510254
12,pure_a,code,15,True,3713,0.9065,0,E,-33.54966735839844,-44.954036712646484,-18.683902740478516
12,pure_b,code,15,True,3713,0.9065,0,E,-33.54966735839844,-44.954036712646484,-18.683902740478516
12,patch_ab,code,15,True,3713,0.9065,155,E,-32.516475677490234,-43.10615539550781,-17.724491119384766
12,patch_bb,code,15,True,3713,0.9065,155,E,-30.462444305419922,-42.61330032348633,-16.149980545043945
12,patch_ba,code,15,True,3713,0.9065,155,E,-30.462444305419922,-42.61330032348633,-16.149980545043945
12,patch_aa,code,15,True,3713,0.9065,155,E,-32.516475677490234,-43.10615539550781,-17.724491119384766
12,unrel_pure_y,code,15,True,3720,0.9082,0,E,-32.302494049072266,-44.097679138183594,-18.080652236938477
12,unrel_patch_xy,code,15,True,3720,0.9082,155,E,-32.931915283203125,-43.20460510253906,-18.241146087646484
12,unrel_patch_yy,code,15,True,3720,0.9082,155,E,-32.85265350341797,-43.306758880615234,-17.932130813598633
13,pure_a,code,15,True,3756,0.917,0,E,-33.433837890625,-46.46279525756836,-18.436349868774414
13,pure_b,code,15,True,3756,0.917,0,E,-33.433837890625,-46.46279525756836,-18.436349868774414
13,patch_ab,code,15,True,3756,0.917,155,E,-32.827091217041016,-45.68061065673828,-17.777774810791016
13,patch_bb,code,15,True,3756,0.917,155,E,-30.870080947875977,-45.194976806640625,-16.01001739501953
13,patch_ba,code,15,True,3756,0.917,155,E,-30.870080947875977,-45.194976806640625,-16.01001739501953
13,patch_aa,code,15,True,3756,0.917,155,E,-32.827091217041016,-45.68061065673828,-17.777774810791016
13,unrel_pure_y,code,15,True,3763,0.9187,0,E,-32.84229278564453,-46.51151657104492,-18.34123992919922
13,unrel_patch_xy,code,15,True,3763,0.9187,155,E,-33.78654098510742,-46.83590316772461,-18.573759078979492
13,unrel_patch_yy,code,15,True,3763,0.9187,155,E,-33.59052658081055,-46.50554275512695,-18.194168090820312
14,pure_a,code,15,True,3955,0.9656,0,B,-33.66985321044922,-45.557586669921875,-19.171838760375977
14,pure_b,code,15,True,3955,0.9656,0,B,-33.66985321044922,-45.557586669921875,-19.171838760375977
14,patch_ab,code,15,True,3955,0.9656,155,B,-33.577980041503906,-44.711605072021484,-18.707216262817383
14,patch_bb,code,15,True,3955,0.9656,155,B,-31.592966079711914,-43.609764099121094,-16.8681640625
14,patch_ba,code,15,True,3955,0.9656,155,B,-31.592966079711914,-43.609764099121094,-16.8681640625
14,patch_aa,code,15,True,3955,0.9656,155,B,-33.577980041503906,-44.711605072021484,-18.707216262817383
14,unrel_pure_y,code,15,True,3962,0.9673,0,B,-32.12114715576172,-44.1335563659668,-17.76907730102539
14,unrel_patch_xy,code,15,True,3962,0.9673,155,B,-33.85282516479492,-45.13471603393555,-18.492090225219727
14,unrel_patch_yy,code,15,True,3962,0.9673,155,B,-33.68012237548828,-45.15214157104492,-18.347639083862305
15,pure_a,code,15,True,3793,0.926,0,A,-35.040252685546875,-44.617733001708984,-19.336023330688477
15,pure_b,code,15,True,3793,0.926,0,A,-35.040252685546875,-44.617733001708984,-19.336023330688477
15,patch_ab,code,15,True,3793,0.926,155,A,-34.86250686645508,-43.9703369140625,-18.711320877075195
15,patch_bb,code,15,True,3793,0.926,155,A,-34.052978515625,-45.00133514404297,-15.913172721862793
15,patch_ba,code,15,True,3793,0.926,155,A,-34.052978515625,-45.00133514404297,-15.913172721862793
15,patch_aa,code,15,True,3793,0.926,155,A,-34.86250686645508,-43.9703369140625,-18.711320877075195
15,unrel_pure_y,code,15,True,3800,0.9277,0,A,-34.87513732910156,-46.14217758178711,-19.51479148864746
15,unrel_patch_xy,code,15,True,3800,0.9277,155,A,-35.34012985229492,-45.90495681762695,-19.189050674438477
15,unrel_patch_yy,code,15,True,3800,0.9277,155,A,-35.1118278503418,-45.41477584838867,-19.13670539855957
16,pure_a,code,15,True,3633,0.887,0,C,-35.02552032470703,-50.47806167602539,-19.295957565307617
16,pure_b,code,15,True,3633,0.887,0,C,-35.02552032470703,-50.47806167602539,-19.295957565307617
16,patch_ab,code,15,True,3633,0.887,155,C,-34.59977722167969,-49.0811767578125,-18.645410537719727
16,patch_bb,code,15,True,3633,0.887,155,C,-32.304012298583984,-49.565921783447266,-14.927599906921387
16,patch_ba,code,15,True,3633,0.887,155,C,-32.304012298583984,-49.565921783447266,-14.927599906921387
16,patch_aa,code,15,True,3633,0.887,155,C,-34.59977722167969,-49.0811767578125,-18.645410537719727
16,unrel_pure_y,code,15,True,3640,0.8887,0,C,-34.86708450317383,-52.26511764526367,-19.035165786743164
16,unrel_patch_xy,code,15,True,3640,0.8887,155,C,-34.62880325317383,-49.352813720703125,-18.78841781616211
16,unrel_patch_yy,code,15,True,3640,0.8887,155,C,-34.92695236206055,-50.37941360473633,-18.846576690673828
17,pure_a,code,15,True,3721,0.9084,0,C,-34.92694091796875,-50.41693115234375,-19.482036590576172
17,pure_b,code,15,True,3721,0.9084,0,C,-34.92694091796875,-50.41693115234375,-19.482036590576172
17,patch_ab,code,15,True,3721,0.9084,155,C,-34.60563278198242,-49.1739387512207,-18.817941665649414
17,patch_bb,code,15,True,3721,0.9084,155,C,-32.33131408691406,-48.05400466918945,-15.267718315124512
17,patch_ba,code,15,True,3721,0.9084,155,C,-32.33131408691406,-48.05400466918945,-15.267718315124512
17,patch_aa,code,15,True,3721,0.9084,155,C,-34.60563278198242,-49.1739387512207,-18.817941665649414
17,unrel_pure_y,code,15,True,3728,0.9102,0,C,-34.671199798583984,-50.59627151489258,-18.974979400634766
17,unrel_patch_xy,code,15,True,3728,0.9102,155,C,-34.736297607421875,-48.78038024902344,-19.41028594970703
17,unrel_patch_yy,code,15,True,3728,0.9102,155,C,-34.83880615234375,-49.745113372802734,-18.996662139892578
18,pure_a,code,15,True,3790,0.9253,0,C,-32.480621337890625,-45.20200729370117,-18.600784301757812
18,pure_b,code,15,True,3790,0.9253,0,C,-32.480621337890625,-45.20200729370117,-18.600784301757812
18,patch_ab,code,15,True,3790,0.9253,155,C,-31.971588134765625,-44.00096130371094,-17.978818893432617
18,patch_bb,code,15,True,3790,0.9253,155,C,-30.16081428527832,-43.46677780151367,-15.565277099609375
18,patch_ba,code,15,True,3790,0.9253,155,C,-30.16081428527832,-43.46677780151367,-15.565277099609375
18,patch_aa,code,15,True,3790,0.9253,155,C,-31.971588134765625,-44.00096130371094,-17.978818893432617
18,unrel_pure_y,code,15,True,3797,0.927,0,C,-31.31879997253418,-45.81538391113281,-17.892152786254883
18,unrel_patch_xy,code,15,True,3797,0.927,155,C,-32.527645111083984,-45.29180908203125,-18.088207244873047
18,unrel_patch_yy,code,15,True,3797,0.927,155,C,-32.52130889892578,-45.46503448486328,-18.206470489501953
19,pure_a,code,15,True,3764,0.9189,0,C,-34.07542419433594,-44.84461212158203,-19.421810150146484
19,pure_b,code,15,True,3764,0.9189,0,C,-34.07542419433594,-44.84461212158203,-19.421810150146484
19,patch_ab,code,15,True,3764,0.9189,155,C,-33.71738052368164,-43.78293228149414,-19.07866859436035
19,patch_bb,code,15,True,3764,0.9189,155,C,-32.55632781982422,-43.53560256958008,-17.77528190612793
19,patch_ba,code,15,True,3764,0.9189,155,C,-32.55632781982422,-43.53560256958008,-17.77528190612793
19,patch_aa,code,15,True,3764,0.9189,155,C,-33.71738052368164,-43.78293228149414,-19.07866859436035
19,unrel_pure_y,code,15,True,3771,0.9207,0,C,-32.79200744628906,-44.22850036621094,-18.79507827758789
19,unrel_patch_xy,code,15,True,3771,0.9207,155,C,-33.866573333740234,-43.57966232299805,-19.33527183532715
19,unrel_patch_yy,code,15,True,3771,0.9207,155,C,-33.951820373535156,-43.63996887207031,-19.257238388061523
20,pure_a,code,15,True,3751,0.9158,0,C,-32.77770233154297,-45.039817810058594,-18.728879928588867
20,pure_b,code,15,True,3751,0.9158,0,C,-32.77770233154297,-45.039817810058594,-18.728879928588867
20,patch_ab,code,15,True,3751,0.9158,155,C,-31.918201446533203,-44.5558967590332,-17.771509170532227
20,patch_bb,code,15,True,3751,0.9158,155,C,-30.13921546936035,-42.60231399536133,-15.47802734375
20,patch_ba,code,15,True,3751,0.9158,155,C,-30.13921546936035,-42.60231399536133,-15.47802734375
20,patch_aa,code,15,True,3751,0.9158,155,C,-31.918201446533203,-44.5558967590332,-17.771509170532227
20,unrel_pure_y,code,15,True,3758,0.9175,0,C,-31.898664474487305,-45.07597732543945,-18.672286987304688
20,unrel_patch_xy,code,15,True,3758,0.9175,155,C,-33.2387580871582,-45.456077575683594,-18.751192092895508
20,unrel_patch_yy,code,15,True,3758,0.9175,155,C,-33.36546325683594,-44.95846176147461,-18.866920471191406
21,pure_a,code,15,True,3853,0.9407,0,D,-32.452213287353516,-44.693172454833984,-17.667156219482422
21,pure_b,code,15,True,3853,0.9407,0,D,-32.452213287353516,-44.693172454833984,-17.667156219482422
21,patch_ab,code,15,True,3853,0.9407,155,D,-31.75772476196289,-43.64500045776367,-17.119741439819336
21,patch_bb,code,15,True,3853,0.9407,155,D,-29.84645652770996,-42.61155700683594,-14.798290252685547
21,patch_ba,code,15,True,3853,0.9407,155,D,-29.84645652770996,-42.61155700683594,-14.798290252685547
21,patch_aa,code,15,True,3853,0.9407,155,D,-31.75772476196289,-43.64500045776367,-17.119741439819336
21,unrel_pure_y,code,15,True,3860,0.9424,0,D,-30.162805557250977,-43.27445602416992,-16.816242218017578
21,unrel_patch_xy,code,15,True,3860,0.9424,155,D,-32.383331298828125,-44.42780685424805,-17.024526596069336
21,unrel_patch_yy,code,15,True,3860,0.9424,155,D,-32.29908752441406,-44.117767333984375,-17.256261825561523
22,pure_a,code,15,True,3849,0.9397,0,C,-33.611656188964844,-45.74529266357422,-18.88571548461914
22,pure_b,code,15,True,3849,0.9397,0,C,-33.611656188964844,-45.74529266357422,-18.88571548461914
22,patch_ab,code,15,True,3849,0.9397,155,C,-33.7995491027832,-45.40916061401367,-18.25489616394043
22,patch_bb,code,15,True,3849,0.9397,155,C,-31.448238372802734,-45.014530181884766,-15.801130294799805
22,patch_ba,code,15,True,3849,0.9397,155,C,-31.448238372802734,-45.014530181884766,-15.801130294799805
22,patch_aa,code,15,True,3849,0.9397,155,C,-33.7995491027832,-45.40916061401367,-18.25489616394043
22,unrel_pure_y,code,15,True,3856,0.9414,0,C,-32.63471221923828,-45.39576721191406,-18.598575592041016
22,unrel_patch_xy,code,15,True,3856,0.9414,155,C,-34.100746154785156,-45.56493377685547,-18.81124496459961
22,unrel_patch_yy,code,15,True,3856,0.9414,155,C,-34.352867126464844,-45.71097183227539,-18.652841567993164
23,pure_a,code,15,True,3735,0.9119,0,B,-35.6204948425293,-47.0938606262207,-20.46124839782715
23,pure_b,code,15,True,3735,0.9119,0,B,-35.6204948425293,-47.0938606262207,-20.46124839782715
23,patch_ab,code,15,True,3735,0.9119,155,B,-35.125709533691406,-45.741310119628906,-19.66663360595703
23,patch_bb,code,15,True,3735,0.9119,155,B,-32.70005798339844,-45.875152587890625,-15.022151947021484
23,patch_ba,code,15,True,3735,0.9119,155,B,-32.70005798339844,-45.875152587890625,-15.022151947021484
23,patch_aa,code,15,True,3735,0.9119,155,B,-35.125709533691406,-45.741310119628906,-19.66663360595703
23,unrel_pure_y,code,15,True,3742,0.9136,0,B,-35.08403778076172,-46.29970932006836,-20.124897003173828
23,unrel_patch_xy,code,15,True,3742,0.9136,155,B,-35.22476577758789,-45.55561447143555,-19.73577117919922
23,unrel_patch_yy,code,15,True,3742,0.9136,155,B,-34.97086715698242,-46.1356201171875,-19.995948791503906
