base_id,condition,hop_depth,error_type,final_correct,final_absurd,max_probe_score,mean_probe_score,fired_at_least_once,n_interventions
2hop_counting_0007,reprompt,2,wrong_unit,False,False,0.9932548815748504,0.8944192617986813,True,1
2hop_counting_0007,replace_prior,2,wrong_unit,False,False,0.795583642022512,0.6095080149216152,False,1
2hop_counting_0007,branch_and_pick,2,wrong_unit,False,False,0.9565625208537335,0.8760730814381228,True,1
3hop_percentage_chain_0002,baseline,3,wrong_unit,False,False,0.999999809867375,0.8614155813906773,True,0
3hop_percentage_chain_0002,reprompt,3,wrong_unit,False,False,0.999999809867375,0.8614155813906773,True,2
3hop_percentage_chain_0002,replace_prior,3,wrong_unit,False,False,0.5842635941867259,0.2472474490627945,False,1
3hop_percentage_chain_0002,branch_and_pick,3,wrong_unit,False,False,0.9999991711355982,0.8614034840241155,True,2
3hop_percentage_chain_0022,baseline,3,wrong_unit,False,False,0.9999983718618647,0.929121742520269,True,0
3hop_percentage_chain_0022,reprompt,3,wrong_unit,False,False,0.9999983718618647,0.929121742520269,True,2
3hop_percentage_chain_0022,replace_prior,3,wrong_unit,False,False,0.7875065499618056,0.32882926487110126,False,1
3hop_percentage_chain_0022,branch_and_pick,3,wrong_unit,False,False,0.999993726800097,0.9290265985687495,True,2
4hop_nested_fractions_0018,baseline,4,magnitude_error,False,False,0.9915694496138069,0.7051433574002453,True,0
4hop_nested_fractions_0018,reprompt,4,magnitude_error,False,False,0.9915694496138069,0.7051433574002453,True,2
4hop_nested_fractions_0018,replace_prior,4,magnitude_error,False,False,0.8120747649227517,0.3576502465454446,False,2
4hop_nested_fractions_0018,branch_and_pick,4,magnitude_error,False,False,0.954594361900486,0.6736867986722996,True,2
3hop_compound_rate_0043,baseline,3,magnitude_error,False,False,0.9993501417725681,0.7912383373085504,True,0
3hop_compound_rate_0043,reprompt,3,magnitude_error,False,False,0.9993501417725681,0.7912383373085504,True,2
3hop_compound_rate_0043,replace_prior,3,magnitude_error,False,False,0.9373438624896433,0.38081353520183764,True,1
3hop_compound_rate_0043,branch_and_pick,3,magnitude_error,False,False,0.9946209728339641,0.5532222055003916,True,2
4hop_multi_stage_geometry_4_0004,baseline,4,wrong_percentage_base,False,False,0.997327112409445,0.73489735810068,True,0
4hop_multi_stage_geometry_4_0004,reprompt,4,wrong_percentage_base,False,False,0.997327112409445,0.73489735810068,True,2
4hop_multi_stage_geometry_4_0004,replace_prior,4,wrong_percentage_base,False,False,0.30293207694085855,0.09074832653817168,False,1
4hop_multi_stage_geometry_4_0004,branch_and_pick,4,wrong_percentage_base,False,False,0.9943324814405937,0.7280125979636525,True,2
2hop_counting_0029,baseline,2,wrong_percentage_base,False,False,0.9980642287243637,0.9864680451501546,True,0
2hop_counting_0029,reprompt,2,wrong_percentage_base,False,False,0.9980642287243637,0.9864680451501546,True,2
2hop_counting_0029,replace_prior,2,wrong_percentage_base,False,False,0.9748718615759454,0.863434922265752,True,1
2hop_counting_0029,branch_and_pick,2,wrong_percentage_base,False,False,0.9888424969460481,0.5788320231832343,True,2
2hop_percentage_0012,baseline,2,wrong_unit,False,False,0.9997276141806618,0.9874714761422675,True,0
2hop_percentage_0012,reprompt,2,wrong_unit,False,False,0.9997276141806618,0.9874714761422675,True,2
2hop_percentage_0012,replace_prior,2,wrong_unit,False,False,0.9752153381038732,0.727646433089323,True,1
2hop_percentage_0012,branch_and_pick,2,wrong_unit,False,False,0.9988011032606824,0.577756371737624,True,2
2hop_arithmetic_0040,baseline,2,off_by_one,False,False,0.9987569948309368,0.9822903285995328,True,0
2hop_arithmetic_0040,reprompt,2,off_by_one,False,False,0.9987569948309368,0.9822903285995328,True,2
2hop_arithmetic_0040,replace_prior,2,off_by_one,False,False,0.9658236623681288,0.7675328907635106,True,1
2hop_arithmetic_0040,branch_and_pick,2,off_by_one,False,False,0.9899768005317434,0.6060262895121153,True,2
3hop_percentage_chain_0028,baseline,3,magnitude_error,False,False,0.9999985614852102,0.7901944232811511,True,0
3hop_percentage_chain_0028,reprompt,3,magnitude_error,False,False,0.9999985614852102,0.7901944232811511,True,2
3hop_percentage_chain_0028,replace_prior,3,magnitude_error,False,False,0.3706685029100721,0.14432814349381637,False,1
3hop_percentage_chain_0028,branch_and_pick,3,magnitude_error,False,False,0.9999941630872243,0.7901316222481708,True,2
2hop_fractions_0029,baseline,2,wrong_percentage_base,False,False,0.9996542704403009,0.5351092111418239,True,0
2hop_fractions_0029,reprompt,2,wrong_percentage_base,False,False,0.9996542704403009,0.5351092111418239,True,1
2hop_fractions_0029,replace_prior,2,wrong_percentage_base,False,False,0.13071622643174777,0.10064018913754735,False,1
2hop_fractions_0029,branch_and_pick,2,wrong_percentage_base,False,False,0.9992312579753339,0.5348977049093404,True,1
2hop_percentage_0004,baseline,2,wrong_percentage_base,False,False,0.9912420996480938,0.9776349207692195,True,0
2hop_percentage_0004,reprompt,2,wrong_percentage_base,False,False,0.9912420996480938,0.9776349207692195,True,2
2hop_percentage_0004,replace_prior,2,wrong_percentage_base,False,False,0.9640277418903452,0.6882028076585702,True,1
2hop_percentage_0004,branch_and_pick,2,wrong_percentage_base,False,False,0.9659431768961202,0.5319673459287618,True,2
3hop_multi_stage_geometry_0025,baseline,3,off_by_one,False,False,0.9981486448155819,0.6144897836717406,True,0
3hop_multi_stage_geometry_0025,reprompt,3,off_by_one,False,False,0.9981486448155819,0.6144897836717406,True,1
3hop_multi_stage_geometry_0025,replace_prior,3,off_by_one,False,False,0.7781736322061101,0.28044945228940016,False,1
3hop_multi_stage_geometry_0025,branch_and_pick,3,off_by_one,False,False,0.9812436226746285,0.6088547762914228,True,1
2hop_fractions_0009,baseline,2,wrong_percentage_base,False,False,0.9996440644166545,0.5783274537126598,True,0
2hop_fractions_0009,reprompt,2,wrong_percentage_base,False,False,0.9996440644166545,0.5783274537126598,True,1
2hop_fractions_0009,replace_prior,2,wrong_percentage_base,False,False,0.15982442881450962,0.15841763591158736,False,1
2hop_fractions_0009,branch_and_pick,2,wrong_percentage_base,False,False,0.9991213072910309,0.578066075149848,True,1
2hop_rate_distance_0026,baseline,2,wrong_operator,False,False,0.9999999684696966,0.9978601777965248,True,0
2hop_rate_distance_0026,reprompt,2,wrong_operator,False,False,0.9999999684696966,0.9978601777965248,True,2
2hop_rate_distance_0026,replace_prior,2,wrong_operator,False,False,0.9957203871233529,0.9535434910224183,True,1
2hop_rate_distance_0026,branch_and_pick,2,wrong_operator,False,False,0.9999996701745826,0.7694542074603827,True,2
planning_budget_0018,baseline,4,constraint_violation,False,False,0.999991079479442,0.44177072695007935,True,0
planning_budget_0018,reprompt,4,constraint_violation,False,False,0.999991079479442,0.44177072695007935,True,1
planning_budget_0018,replace_prior,4,constraint_violation,False,False,0.999991079479442,0.44177072695007935,True,0
planning_budget_0018,branch_and_pick,4,constraint_violation,False,False,0.9575337107248146,0.4311563847614226,True,1
3hop_multi_stage_geometry_0005,baseline,3,off_by_one,False,False,0.9932809565175718,0.6247540972393708,True,0
3hop_multi_stage_geometry_0005,reprompt,3,off_by_one,False,False,0.9932809565175718,0.6247540972393708,True,2
3hop_multi_stage_geometry_0005,replace_prior,3,off_by_one,False,False,0.8739522192096596,0.3227595652409674,True,1
3hop_multi_stage_geometry_0005,branch_and_pick,3,off_by_one,False,False,0.9500131872689656,0.34937465729642586,True,2
4hop_multi_stage_allocation_0020,baseline,4,off_by_one,False,False,0.9997166147265104,0.744277791019379,True,0
4hop_multi_stage_allocation_0020,reprompt,4,off_by_one,False,False,0.9997166147265104,0.744277791019379,True,3
4hop_multi_stage_allocation_0020,replace_prior,4,off_by_one,False,False,0.08937750549309162,0.024111315286183002,False,1
4hop_multi_stage_allocation_0020,branch_and_pick,4,off_by_one,False,False,0.9986326558880189,0.7086957887390607,True,3
3hop_multi_stage_geometry_0000,baseline,3,off_by_one,False,False,0.9967288726178887,0.6471943490121911,True,0
3hop_multi_stage_geometry_0000,reprompt,3,off_by_one,False,False,0.9967288726178887,0.6471943490121911,True,1
3hop_multi_stage_geometry_0000,replace_prior,3,off_by_one,False,False,0.7720060943259184,0.27872252198225916,False,1
3hop_multi_stage_geometry_0000,branch_and_pick,3,off_by_one,False,False,0.9796431313110113,0.6414991019098987,True,1
2hop_rate_distance_0011,baseline,2,wrong_operator,False,False,0.9999997515760171,0.9675534999994261,True,0
2hop_rate_distance_0011,reprompt,2,wrong_operator,False,False,0.9999997515760171,0.9675534999994261,True,2
2hop_rate_distance_0011,replace_prior,2,wrong_operator,False,False,0.9351072484228351,0.8092108239633695,True,1
2hop_rate_distance_0011,branch_and_pick,2,wrong_operator,False,False,0.9999980467978097,0.5411962471189222,True,2
2hop_fractions_0034,baseline,2,wrong_percentage_base,False,False,0.9998271211861198,0.7670437007738146,True,0
2hop_fractions_0034,reprompt,2,wrong_percentage_base,False,False,0.9998271211861198,0.7670437007738146,True,1
2hop_fractions_0034,replace_prior,2,wrong_percentage_base,False,False,0.5984323718157949,0.5663463260886521,False,1
2hop_fractions_0034,branch_and_pick,2,wrong_percentage_base,False,False,0.9995532738700437,0.7669067771157765,True,1
2hop_percentage_0000,baseline,2,off_by_one,False,False,0.9998866275491037,0.9977135104765025,True,0
2hop_percentage_0000,reprompt,2,off_by_one,False,False,0.9998866275491037,0.9977135104765025,True,2
2hop_percentage_0000,replace_prior,2,off_by_one,False,False,0.9955403934039012,0.823459260016159,True,1
2hop_percentage_0000,branch_and_pick,2,off_by_one,False,False,0.9994770419539054,0.7025448810443556,True,2
2hop_arithmetic_0034,baseline,2,wrong_percentage_base,False,False,0.9996577034869422,0.5847432108290583,True,0
2hop_arithmetic_0034,reprompt,2,wrong_percentage_base,False,False,0.9996577034869422,0.5847432108290583,True,1
2hop_arithmetic_0034,replace_prior,2,wrong_percentage_base,False,False,0.1698287181711746,0.11282201180639444,False,1
2hop_arithmetic_0034,branch_and_pick,2,wrong_percentage_base,False,False,0.9992028328177427,0.5845157754944587,True,1
3hop_percentage_chain_0006,baseline,3,wrong_operator,False,False,0.9999757864673783,0.7057934043202602,True,0
3hop_percentage_chain_0006,reprompt,3,wrong_operator,False,False,0.9999757864673783,0.7057934043202602,True,2
3hop_percentage_chain_0006,replace_prior,3,wrong_operator,False,False,0.11771315401202256,0.044649180107565904,False,1
3hop_percentage_chain_0006,branch_and_pick,3,wrong_operator,False,False,0.9999243215472469,0.7055622183828484,True,2
2hop_fractions_0048,baseline,2,magnitude_error,False,False,0.9998048738338785,0.5420551596306634,True,0
2hop_fractions_0048,reprompt,2,magnitude_error,False,False,0.9998048738338785,0.5420551596306634,True,1
2hop_fractions_0048,replace_prior,2,magnitude_error,False,False,0.1751837765903394,0.12974461100889384,False,1
2hop_fractions_0048,branch_and_pick,2,magnitude_error,False,False,0.9995332366411503,0.5419193410342993,True,1
4hop_compound_interest_0002,baseline,4,wrong_unit,False,False,0.9999952902592399,0.8415672869771238,True,0
4hop_compound_interest_0002,reprompt,4,wrong_unit,False,False,0.9999952902592399,0.8415672869771238,True,3
4hop_compound_interest_0002,replace_prior,4,wrong_unit,False,False,0.9286133660346617,0.24385414560899454,True,1
4hop_compound_interest_0002,branch_and_pick,4,wrong_unit,False,False,0.999977734249813,0.6162678657707171,True,3
4hop_multi_stage_allocation_0006,baseline,4,wrong_operator,False,False,0.9998145497997422,0.7245952278105954,True,0
4hop_multi_stage_allocation_0006,reprompt,4,wrong_operator,False,False,0.9998145497997422,0.7245952278105954,True,2
4hop_multi_stage_allocation_0006,replace_prior,4,wrong_operator,False,False,0.12425885110484082,0.03377161134262834,False,1
4hop_multi_stage_allocation_0006,branch_and_pick,4,wrong_operator,False,False,0.9992578509208355,0.7176578878505526,True,2
3hop_percentage_chain_0020,baseline,3,off_by_one,False,False,0.9981522525033422,0.7142747655406728,True,0
3hop_percentage_chain_0020,reprompt,3,off_by_one,False,False,0.9981522525033422,0.7142747655406728,True,2
3hop_percentage_chain_0020,replace_prior,3,off_by_one,False,False,0.18285464080300387,0.07355216203537038,False,1
3hop_percentage_chain_0020,branch_and_pick,3,off_by_one,False,False,0.9942414217054605,0.693207853176551,True,2
3hop_compound_rate_0026,baseline,3,wrong_operator,False,False,0.9998476245821232,0.8518998674842236,True,0
3hop_compound_rate_0026,reprompt,3,wrong_operator,False,False,0.9998476245821232,0.8518998674842236,True,1
3hop_compound_rate_0026,replace_prior,3,wrong_operator,False,False,0.8048750531382189,0.30790060292519017,False,1
3hop_compound_rate_0026,branch_and_pick,3,wrong_operator,False,False,0.9985482821043317,0.8514667533249599,True,1
2hop_percentage_0031,baseline,2,wrong_operator,False,False,0.9999944235872037,0.9943309290645863,True,0
2hop_percentage_0031,reprompt,2,wrong_operator,False,False,0.9999944235872037,0.9943309290645863,True,2
2hop_percentage_0031,replace_prior,2,wrong_operator,False,False,0.988667434541969,0.7818473576857536,True,1
2hop_percentage_0031,branch_and_pick,2,wrong_operator,False,False,0.9999822036614849,0.6403905039286469,True,2
2hop_rate_distance_0035,baseline,2,off_by_one,False,False,0.9999323410361752,0.9859981017743213,True,0
2hop_rate_distance_0035,reprompt,2,off_by_one,False,False,0.9999323410361752,0.9859981017743213,True,2
2hop_rate_distance_0035,replace_prior,2,off_by_one,False,False,0.9720638625124673,0.8501005348111411,True,1
2hop_rate_distance_0035,branch_and_pick,2,off_by_one,False,False,0.9994126945716527,0.5848874945832477,True,2
2hop_rate_distance_0003,baseline,2,magnitude_error,False,False,0.9992214243074602,0.9945840996134665,True,0
2hop_rate_distance_0003,reprompt,2,magnitude_error,False,False,0.9992214243074602,0.9945840996134665,True,2
2hop_rate_distance_0003,replace_prior,2,magnitude_error,False,False,0.9899467749194729,0.9492517022792051,True,1
2hop_rate_distance_0003,branch_and_pick,2,magnitude_error,False,False,0.9948713976550164,0.6951334903835104,True,2
2hop_fractions_0014,baseline,2,wrong_percentage_base,False,False,0.9997689075996543,0.6929886870515309,True,0
2hop_fractions_0014,reprompt,2,wrong_percentage_base,False,False,0.9997689075996543,0.6929886870515309,True,1
2hop_fractions_0014,replace_prior,2,wrong_percentage_base,False,False,0.38620846650340757,0.367192754810997,False,1
2hop_fractions_0014,branch_and_pick,2,wrong_percentage_base,False,False,0.9994910053889912,0.6928497359461994,True,1
3hop_percentage_chain_0030,baseline,3,off_by_one,False,False,0.9994854559271316,0.8168566364821469,True,0
3hop_percentage_chain_0030,reprompt,3,off_by_one,False,False,0.9994854559271316,0.8168566364821469,True,2
3hop_percentage_chain_0030,replace_prior,3,off_by_one,False,False,0.460621244459053,0.18805644254665563,False,1
3hop_percentage_chain_0030,branch_and_pick,3,off_by_one,False,False,0.99830488593386,0.8052807470851732,True,2
2hop_percentage_0009,baseline,2,wrong_percentage_base,False,False,0.9981989835933502,0.996105243317779,True,0
2hop_percentage_0009,reprompt,2,wrong_percentage_base,False,False,0.9981989835933502,0.996105243317779,True,2
2hop_percentage_0009,replace_prior,2,wrong_percentage_base,False,False,0.9940115030422078,0.8958184120305839,True,1
2hop_percentage_0009,branch_and_pick,2,wrong_percentage_base,False,False,0.9903601852478969,0.6947140603937616,True,2
3hop_multi_stage_geometry_0022,baseline,3,wrong_unit,False,False,0.9999638062593463,0.9655797988568869,True,0
3hop_multi_stage_geometry_0022,reprompt,3,wrong_unit,False,False,0.9999638062593463,0.9655797988568869,True,3
3hop_multi_stage_geometry_0022,replace_prior,3,wrong_unit,False,False,0.9750524482244446,0.45165520056632397,True,1
3hop_multi_stage_geometry_0022,branch_and_pick,3,wrong_unit,False,False,0.999626887583731,0.7077387495221847,True,3
2hop_arithmetic_0000,baseline,2,off_by_one,False,False,0.3797753024883181,0.3244613771285947,False,0
2hop_arithmetic_0000,reprompt,2,off_by_one,False,False,0.3797753024883181,0.3244613771285947,False,0
2hop_arithmetic_0000,replace_prior,2,off_by_one,False,False,0.3797753024883181,0.3244613771285947,False,0
2hop_arithmetic_0000,branch_and_pick,2,off_by_one,False,False,0.3797753024883181,0.3244613771285947,False,0
4hop_compound_interest_0013,baseline,4,magnitude_error,False,False,0.9999893862899866,0.7844037460159319,True,0
4hop_compound_interest_0013,reprompt,4,magnitude_error,False,False,0.9999893862899866,0.7844037460159319,True,3
4hop_compound_interest_0013,replace_prior,4,magnitude_error,False,False,0.9397647899272082,0.24726080604947254,True,1
4hop_compound_interest_0013,branch_and_pick,4,magnitude_error,False,False,0.9999452415612012,0.5550053248484466,True,3
4hop_compound_interest_0012,baseline,4,wrong_unit,False,False,0.9999340746310592,0.8739505537319485,True,0
4hop_compound_interest_0012,reprompt,4,wrong_unit,False,False,0.9999340746310592,0.8739505537319485,True,3
4hop_compound_interest_0012,replace_prior,4,wrong_unit,False,False,0.8829609355837784,0.22851220131060598,True,1
4hop_compound_interest_0012,branch_and_pick,4,wrong_unit,False,False,0.9997919114499513,0.6589978423781179,True,3
3hop_compound_rate_0018,baseline,3,magnitude_error,False,False,0.9998991230675071,0.8951241097497521,True,0
3hop_compound_rate_0018,reprompt,3,magnitude_error,False,False,0.9998991230675071,0.8951241097497521,True,2
3hop_compound_rate_0018,replace_prior,3,magnitude_error,False,False,0.9115139440101162,0.3547722296057236,True,1
3hop_compound_rate_0018,branch_and_pick,3,magnitude_error,False,False,0.9992937517236111,0.6532720695741195,True,2
2hop_fractions_0022,baseline,2,wrong_unit,False,False,0.9998424479741368,0.5276160576208404,True,0
2hop_fractions_0022,reprompt,2,wrong_unit,False,False,0.9998424479741368,0.5276160576208404,True,1
2hop_fractions_0022,replace_prior,2,wrong_unit,False,False,0.09187683303977921,0.07363325015366162,False,1
2hop_fractions_0022,branch_and_pick,2,wrong_unit,False,False,0.9996866057750547,0.5275381365212994,True,1
3hop_compound_rate_0027,baseline,3,wrong_unit,False,False,0.9907826787816701,0.7077138521427733,True,0
3hop_compound_rate_0027,reprompt,3,wrong_unit,False,False,0.9907826787816701,0.7077138521427733,True,1
3hop_compound_rate_0027,replace_prior,3,wrong_unit,False,False,0.6099125033818311,0.20688694569920651,False,1
3hop_compound_rate_0027,branch_and_pick,3,wrong_unit,False,False,0.9540647159711723,0.6954745312059405,True,1
4hop_multi_stage_geometry_4_0007,baseline,4,wrong_unit,False,False,0.9913618112644229,0.754952253398143,True,0
4hop_multi_stage_geometry_4_0007,reprompt,4,wrong_unit,False,False,0.9913618112644229,0.754952253398143,True,2
4hop_multi_stage_geometry_4_0007,replace_prior,4,wrong_unit,False,False,0.5350919987124584,0.15738702369570476,False,1
4hop_multi_stage_geometry_4_0007,branch_and_pick,4,wrong_unit,False,False,0.9801869936848068,0.7350912013554998,True,2
2hop_percentage_0041,baseline,2,wrong_operator,False,False,0.9999854041820501,0.9951834857963768,True,0
2hop_percentage_0041,reprompt,2,wrong_operator,False,False,0.9999854041820501,0.9951834857963768,True,2
2hop_percentage_0041,replace_prior,2,wrong_operator,False,False,0.9903815674107037,0.7450576771496129,True,1
2hop_percentage_0041,branch_and_pick,2,wrong_operator,False,False,0.9999482338302425,0.6344583554452997,True,2
3hop_compound_rate_0037,baseline,3,wrong_unit,False,False,0.9995266934481257,0.7545678622640434,True,0
3hop_compound_rate_0037,reprompt,3,wrong_unit,False,False,0.9995266934481257,0.7545678622640434,True,2
3hop_compound_rate_0037,replace_prior,3,wrong_unit,False,False,0.988326179952676,0.49821763908209454,True,1
3hop_compound_rate_0037,branch_and_pick,3,wrong_unit,False,False,0.995550675149313,0.6119918760916141,True,2
planning_budget_0003,baseline,4,constraint_violation,False,False,0.999991079479442,0.44177072695007935,True,0
planning_budget_0003,reprompt,4,constraint_violation,False,False,0.999991079479442,0.44177072695007935,True,1
planning_budget_0003,replace_prior,4,constraint_violation,False,False,0.999991079479442,0.44177072695007935,True,0
planning_budget_0003,branch_and_pick,4,constraint_violation,False,False,0.9575337107248146,0.4311563847614226,True,1
2hop_arithmetic_0046,baseline,2,wrong_operator,False,False,0.9999609801794884,0.9713750966911663,True,0
2hop_arithmetic_0046,reprompt,2,wrong_operator,False,False,0.9999609801794884,0.9713750966911663,True,2
2hop_arithmetic_0046,replace_prior,2,wrong_operator,False,False,0.942789213202844,0.8264682359399214,True,1
2hop_arithmetic_0046,branch_and_pick,2,wrong_operator,False,False,0.9997389625384084,0.5675015734804761,True,2
2hop_percentage_0025,baseline,2,off_by_one,False,False,0.9994906815593366,0.9994568526069202,True,0
2hop_percentage_0025,reprompt,2,off_by_one,False,False,0.9994906815593366,0.9994568526069202,True,2
2hop_percentage_0025,replace_prior,2,off_by_one,False,False,0.9994906815593366,0.9489248946824586,True,1
2hop_percentage_0025,branch_and_pick,2,off_by_one,False,False,0.9977561781457329,0.9516299240238032,True,2
3hop_compound_rate_0023,baseline,3,magnitude_error,False,False,0.9997580279191776,0.7892364994807498,True,0
3hop_compound_rate_0023,reprompt,3,magnitude_error,False,False,0.9997580279191776,0.7892364994807498,True,2
3hop_compound_rate_0023,replace_prior,3,magnitude_error,False,False,0.9669077360053198,0.41324234947381505,True,1
3hop_compound_rate_0023,branch_and_pick,3,magnitude_error,False,False,0.9980591020071263,0.5924511011830633,True,2
4hop_multi_stage_allocation_0001,baseline,4,wrong_operator,False,False,0.999964860106151,0.8380941012619709,True,0
4hop_multi_stage_allocation_0001,reprompt,4,wrong_operator,False,False,0.999964860106151,0.8380941012619709,True,3
4hop_multi_stage_allocation_0001,replace_prior,4,wrong_operator,False,False,0.36923199229762876,0.09805174463589046,False,1
4hop_multi_stage_allocation_0001,branch_and_pick,4,wrong_operator,False,False,0.9998308398981802,0.8312043937384144,True,3
3hop_compound_rate_0004,baseline,3,wrong_percentage_base,False,False,0.9998854819601255,0.8599957146112086,True,0
3hop_compound_rate_0004,reprompt,3,wrong_percentage_base,False,False,0.9998854819601255,0.8599957146112086,True,2
3hop_compound_rate_0004,replace_prior,3,wrong_percentage_base,False,False,0.9248575593054811,0.3843941330519156,True,1
3hop_compound_rate_0004,branch_and_pick,3,wrong_percentage_base,False,False,0.9990229551741243,0.6181309831241633,True,2
3hop_multi_stage_geometry_0008,baseline,3,magnitude_error,False,False,0.9976048399919505,0.5572214614394512,True,0
3hop_multi_stage_geometry_0008,reprompt,3,magnitude_error,False,False,0.9976048399919505,0.5572214614394512,True,1
3hop_multi_stage_geometry_0008,replace_prior,3,magnitude_error,False,False,0.6273571982761085,0.22079794244548337,False,1
3hop_multi_stage_geometry_0008,branch_and_pick,3,magnitude_error,False,False,0.9820042859705386,0.5520212767656473,True,1
2hop_counting_0013,baseline,2,magnitude_error,False,False,0.9996643422952046,0.9965005510909828,True,0
2hop_counting_0013,reprompt,2,magnitude_error,False,False,0.9996643422952046,0.9965005510909828,True,2
2hop_counting_0013,replace_prior,2,magnitude_error,False,False,0.9933367598867611,0.9490568542270263,True,1
2hop_counting_0013,branch_and_pick,2,magnitude_error,False,False,0.998458597277817,0.6986356412065449,True,2
2hop_counting_0038,baseline,2,magnitude_error,False,False,0.9946412818247108,0.9413480359346695,True,0
2hop_counting_0038,reprompt,2,magnitude_error,False,False,0.9946412818247108,0.9413480359346695,True,2
2hop_counting_0038,replace_prior,2,magnitude_error,False,False,0.8880547900446282,0.7193953769889018,True,1
2hop_counting_0038,branch_and_pick,2,magnitude_error,False,False,0.9501819332108956,0.49328765537710245,True,2
4hop_nested_fractions_0021,baseline,4,wrong_operator,False,False,0.9999984456587229,0.819574251237986,True,0
4hop_nested_fractions_0021,reprompt,4,wrong_operator,False,False,0.9999984456587229,0.819574251237986,True,3
4hop_nested_fractions_0021,replace_prior,4,wrong_operator,False,False,0.9127255089335659,0.3440385633198774,True,1
4hop_nested_fractions_0021,branch_and_pick,4,wrong_operator,False,False,0.9999916319177907,0.6264044152913468,True,3
2hop_fractions_0035,baseline,2,off_by_one,False,False,0.9918242011583815,0.5037655759529431,True,0
2hop_fractions_0035,reprompt,2,off_by_one,False,False,0.9918242011583815,0.5037655759529431,True,1
2hop_fractions_0035,replace_prior,2,off_by_one,False,False,0.01926219314210815,0.017484571944806404,False,1
2hop_fractions_0035,branch_and_pick,2,off_by_one,False,False,0.9784156973065631,0.49706132402703385,True,1
2hop_fractions_0020,baseline,2,off_by_one,False,False,0.999637729771232,0.57763554031216,True,0
2hop_fractions_0020,reprompt,2,off_by_one,False,False,0.999637729771232,0.57763554031216,True,1
2hop_fractions_0020,replace_prior,2,off_by_one,False,False,0.16220124274012265,0.1589172967966053,False,1
2hop_fractions_0020,branch_and_pick,2,off_by_one,False,False,0.9988018181964528,0.5772175845247703,True,1
4hop_multi_stage_geometry_4_0016,baseline,4,wrong_operator,False,False,0.9998618054886491,0.7714506285442231,True,0
4hop_multi_stage_geometry_4_0016,reprompt,4,wrong_operator,False,False,0.9998618054886491,0.7714506285442231,True,2
4hop_multi_stage_geometry_4_0016,replace_prior,4,wrong_operator,False,False,0.598168297527761,0.17665618930178956,False,1
4hop_multi_stage_geometry_4_0016,branch_and_pick,4,wrong_operator,False,False,0.9996595204496564,0.7698976451743463,True,2
2hop_arithmetic_0018,baseline,2,magnitude_error,False,False,0.9224021587528256,0.46958688531534504,True,0
2hop_arithmetic_0018,reprompt,2,magnitude_error,False,False,0.9224021587528256,0.46958688531534504,True,1
2hop_arithmetic_0018,replace_prior,2,magnitude_error,False,False,0.01677161187786444,0.0096535577019406,False,1
2hop_arithmetic_0018,branch_and_pick,2,magnitude_error,False,False,0.8459292662686565,0.4313504390732605,False,1
3hop_multi_stage_geometry_0033,baseline,3,magnitude_error,False,False,0.9999551412189911,0.9257463357157317,True,0
3hop_multi_stage_geometry_0033,reprompt,3,magnitude_error,False,False,0.9999551412189911,0.9257463357157317,True,2
3hop_multi_stage_geometry_0033,replace_prior,3,magnitude_error,False,False,0.9294508416568205,0.39236920543570525,True,1
