case,context_fill,context_tokens,seq_len,layer,head,correct,pathology,attention_entropy,frac_system,frac_early_cases,frac_recent_cases,frac_current_query,peak_position,peak_relative
0,0.0005,16,192,0,20,False,Guillain-Barré syndrome,1.175093173980713,0.013329405337572098,0.0,0.0,0.9866706132888794,184,0.9633507853403142
0,0.0005,16,192,0,21,False,Guillain-Barré syndrome,3.0808494091033936,0.4926866292953491,0.0,0.0,0.5073133707046509,0,0.0
0,0.0005,16,192,0,22,False,Guillain-Barré syndrome,3.606692314147949,0.5086053013801575,0.0,0.0,0.4913947582244873,0,0.0
0,0.0005,16,192,0,23,False,Guillain-Barré syndrome,4.603672027587891,0.025481821969151497,0.0,0.0,0.9745181202888489,185,0.9685863874345549
0,0.0005,16,192,0,24,False,Guillain-Barré syndrome,3.843843936920166,0.2644251585006714,0.0,0.0,0.7355747818946838,0,0.0
0,0.0005,16,192,0,25,False,Guillain-Barré syndrome,4.2852020263671875,0.144038587808609,0.0,0.0,0.8559613823890686,191,1.0
0,0.0005,16,192,0,26,False,Guillain-Barré syndrome,3.9849977493286133,0.20670929551124573,0.0,0.0,0.7932906746864319,191,1.0
0,0.0005,16,192,0,27,False,Guillain-Barré syndrome,4.624936103820801,0.08608899265527725,0.0,0.0,0.913910984992981,191,1.0
0,0.0005,16,192,0,28,False,Guillain-Barré syndrome,3.1459646224975586,0.4949902296066284,0.0,0.0,0.5050097107887268,1,0.005235602094240838
0,0.0005,16,192,0,29,False,Guillain-Barré syndrome,0.9046041965484619,0.959683358669281,0.0,0.0,0.04031657427549362,0,0.0
0,0.0005,16,192,0,30,False,Guillain-Barré syndrome,1.0315473079681396,0.946796178817749,0.0,0.0,0.05320383608341217,0,0.0
0,0.0005,16,192,0,31,False,Guillain-Barré syndrome,0.6958526372909546,0.9997419714927673,0.0,0.0,0.0002580091531854123,0,0.0
0,0.0005,16,192,7,0,False,Guillain-Barré syndrome,2.205820322036743,0.5804080367088318,0.0,0.0,0.41959190368652344,0,0.0
0,0.0005,16,192,7,1,False,Guillain-Barré syndrome,2.57214093208313,0.5315392017364502,0.0,0.0,0.4684608578681946,0,0.0
0,0.0005,16,192,7,2,False,Guillain-Barré syndrome,1.320624828338623,0.8729368448257446,0.0,0.0,0.12706299126148224,0,0.0
0,0.0005,16,192,7,3,False,Guillain-Barré syndrome,1.9910037517547607,0.8031811118125916,0.0,0.0,0.19681885838508606,0,0.0
0,0.0005,16,192,7,4,False,Guillain-Barré syndrome,2.4726181030273438,0.7333733439445496,0.0,0.0,0.26662665605545044,0,0.0
0,0.0005,16,192,7,5,False,Guillain-Barré syndrome,1.5024635791778564,0.755664050579071,0.0,0.0,0.24433596432209015,0,0.0
0,0.0005,16,192,7,6,False,Guillain-Barré syndrome,3.130889654159546,0.6555728316307068,0.0,0.0,0.3444271683692932,0,0.0
0,0.0005,16,192,7,7,False,Guillain-Barré syndrome,2.9654011726379395,0.7011915445327759,0.0,0.0,0.2988084554672241,0,0.0
0,0.0005,16,192,7,8,False,Guillain-Barré syndrome,2.712498903274536,0.5656305551528931,0.0,0.0,0.43436935544013977,0,0.0
0,0.0005,16,192,7,9,False,Guillain-Barré syndrome,2.58813738822937,0.6160091757774353,0.0,0.0,0.3839907944202423,0,0.0
0,0.0005,16,192,7,10,False,Guillain-Barré syndrome,1.9697974920272827,0.7811264395713806,0.0,0.0,0.21887356042861938,0,0.0
0,0.0005,16,192,7,11,False,Guillain-Barré syndrome,2.751228094100952,0.528374433517456,0.0,0.0,0.47162556648254395,0,0.0
0,0.0005,16,192,7,12,False,Guillain-Barré syndrome,2.0368950366973877,0.7290075421333313,0.0,0.0,0.2709923982620239,0,0.0
0,0.0005,16,192,7,13,False,Guillain-Barré syndrome,1.9323445558547974,0.8312751650810242,0.0,0.0,0.16872480511665344,0,0.0
0,0.0005,16,192,7,14,False,Guillain-Barré syndrome,2.9330005645751953,0.5368310213088989,0.0,0.0,0.46316903829574585,0,0.0
0,0.0005,16,192,7,15,False,Guillain-Barré syndrome,2.9616777896881104,0.5980743169784546,0.0,0.0,0.40192562341690063,0,0.0
0,0.0005,16,192,7,16,False,Guillain-Barré syndrome,2.0207247734069824,0.7998697757720947,0.0,0.0,0.20013009011745453,0,0.0
0,0.0005,16,192,7,17,False,Guillain-Barré syndrome,1.809505581855774,0.8058985471725464,0.0,0.0,0.19410140812397003,0,0.0
0,0.0005,16,192,7,18,False,Guillain-Barré syndrome,2.27742600440979,0.704936146736145,0.0,0.0,0.29506388306617737,0,0.0
0,0.0005,16,192,7,19,False,Guillain-Barré syndrome,1.4773387908935547,0.8579009771347046,0.0,0.0,0.14209899306297302,0,0.0
0,0.0005,16,192,7,20,False,Guillain-Barré syndrome,3.9386115074157715,0.339665949344635,0.0,0.0,0.6603339910507202,0,0.0
0,0.0005,16,192,7,21,False,Guillain-Barré syndrome,3.4507527351379395,0.5572840571403503,0.0,0.0,0.4427158534526825,0,0.0
0,0.0005,16,192,7,22,False,Guillain-Barré syndrome,1.802403450012207,0.8817353844642639,0.0,0.0,0.11826451867818832,0,0.0
0,0.0005,16,192,7,23,False,Guillain-Barré syndrome,3.330965042114258,0.48152855038642883,0.0,0.0,0.5184715390205383,1,0.005235602094240838
0,0.0005,16,192,7,24,False,Guillain-Barré syndrome,2.5632781982421875,0.6986332535743713,0.0,0.0,0.3013666868209839,0,0.0
0,0.0005,16,192,7,25,False,Guillain-Barré syndrome,1.6431185007095337,0.9399697184562683,0.0,0.0,0.06003031134605408,0,0.0
0,0.0005,16,192,7,26,False,Guillain-Barré syndrome,2.189591407775879,0.7719588875770569,0.0,0.0,0.22804108262062073,0,0.0
0,0.0005,16,192,7,27,False,Guillain-Barré syndrome,1.7340675592422485,0.8847240209579468,0.0,0.0,0.1152758076786995,0,0.0
0,0.0005,16,192,7,28,False,Guillain-Barré syndrome,3.234809398651123,0.46427759528160095,0.0,0.0,0.5357224941253662,0,0.0
0,0.0005,16,192,7,29,False,Guillain-Barré syndrome,3.156454563140869,0.5788081288337708,0.0,0.0,0.4211917221546173,0,0.0
0,0.0005,16,192,7,30,False,Guillain-Barré syndrome,2.9559431076049805,0.6287629008293152,0.0,0.0,0.3712371587753296,0,0.0
0,0.0005,16,192,7,31,False,Guillain-Barré syndrome,2.7669687271118164,0.6646230220794678,0.0,0.0,0.33537691831588745,0,0.0
0,0.0005,16,192,15,0,False,Guillain-Barré syndrome,1.7141913175582886,0.8062534928321838,0.0,0.0,0.193746417760849,0,0.0
0,0.0005,16,192,15,1,False,Guillain-Barré syndrome,0.8104808330535889,0.9900956153869629,0.0,0.0,0.009904340840876102,0,0.0
0,0.0005,16,192,15,2,False,Guillain-Barré syndrome,0.8445278406143188,0.9889854788780212,0.0,0.0,0.011014493182301521,0,0.0
0,0.0005,16,192,15,3,False,Guillain-Barré syndrome,1.7285462617874146,0.8483335971832275,0.0,0.0,0.1516662836074829,0,0.0
0,0.0005,16,192,15,4,False,Guillain-Barré syndrome,2.915882110595703,0.06916721165180206,0.0,0.0,0.9308327436447144,184,0.9633507853403142
0,0.0005,16,192,15,5,False,Guillain-Barré syndrome,2.292750120162964,0.34020495414733887,0.0,0.0,0.6597950458526611,189,0.9895287958115183
0,0.0005,16,192,15,6,False,Guillain-Barré syndrome,2.196615695953369,0.30899912118911743,0.0,0.0,0.6910009384155273,191,1.0
0,0.0005,16,192,15,7,False,Guillain-Barré syndrome,2.265568256378174,0.2706699073314667,0.0,0.0,0.7293300032615662,189,0.9895287958115183
0,0.0005,16,192,15,8,False,Guillain-Barré syndrome,2.6386547088623047,0.524959921836853,0.0,0.0,0.4750400185585022,0,0.0
0,0.0005,16,192,15,9,False,Guillain-Barré syndrome,2.1529242992401123,0.6994743943214417,0.0,0.0,0.3005255162715912,0,0.0
0,0.0005,16,192,15,10,False,Guillain-Barré syndrome,2.9957571029663086,0.48368287086486816,0.0,0.0,0.5163171887397766,0,0.0
0,0.0005,16,192,15,11,False,Guillain-Barré syndrome,3.5601210594177246,0.29914388060569763,0.0,0.0,0.70085608959198,0,0.0
0,0.0005,16,192,15,12,False,Guillain-Barré syndrome,1.4862663745880127,0.8414961695671082,0.0,0.0,0.158503919839859,0,0.0
0,0.0005,16,192,15,13,False,Guillain-Barré syndrome,1.8129438161849976,0.8188217282295227,0.0,0.0,0.1811782419681549,0,0.0
0,0.0005,16,192,15,14,False,Guillain-Barré syndrome,1.6934387683868408,0.8233947157859802,0.0,0.0,0.17660534381866455,0,0.0
0,0.0005,16,192,15,15,False,Guillain-Barré syndrome,2.169569730758667,0.7619274258613586,0.0,0.0,0.23807255923748016,0,0.0
0,0.0005,16,192,15,16,False,Guillain-Barré syndrome,2.5907530784606934,0.6739081144332886,0.0,0.0,0.32609185576438904,0,0.0
0,0.0005,16,192,15,17,False,Guillain-Barré syndrome,0.9741414785385132,0.9741523265838623,0.0,0.0,0.025847647339105606,0,0.0
0,0.0005,16,192,15,18,False,Guillain-Barré syndrome,2.1364634037017822,0.758518397808075,0.0,0.0,0.24148152768611908,0,0.0
0,0.0005,16,192,15,19,False,Guillain-Barré syndrome,0.9980136156082153,0.9656257629394531,0.0,0.0,0.034374114125967026,0,0.0
0,0.0005,16,192,15,20,False,Guillain-Barré syndrome,3.4209847450256348,0.42831069231033325,0.0,0.0,0.5716893076896667,0,0.0
0,0.0005,16,192,15,21,False,Guillain-Barré syndrome,3.0046122074127197,0.5833438634872437,0.0,0.0,0.41665616631507874,0,0.0
0,0.0005,16,192,15,22,False,Guillain-Barré syndrome,3.083857774734497,0.602394700050354,0.0,0.0,0.39760535955429077,0,0.0
0,0.0005,16,192,15,23,False,Guillain-Barré syndrome,3.1706979274749756,0.37103593349456787,0.0,0.0,0.6289640069007874,0,0.0
0,0.0005,16,192,15,24,False,Guillain-Barré syndrome,3.0524001121520996,0.35019776225090027,0.0,0.0,0.6498023271560669,191,1.0
0,0.0005,16,192,15,25,False,Guillain-Barré syndrome,3.1288506984710693,0.5810803771018982,0.0,0.0,0.41891950368881226,0,0.0
0,0.0005,16,192,15,26,False,Guillain-Barré syndrome,3.521635055541992,0.3560240566730499,0.0,0.0,0.6439759731292725,0,0.0
0,0.0005,16,192,15,27,False,Guillain-Barré syndrome,2.268645763397217,0.7095077037811279,0.0,0.0,0.2904922068119049,0,0.0
0,0.0005,16,192,15,28,False,Guillain-Barré syndrome,0.8293821811676025,0.9895952343940735,0.0,0.0,0.010404802858829498,0,0.0
0,0.0005,16,192,15,29,False,Guillain-Barré syndrome,2.236706495285034,0.7645701766014099,0.0,0.0,0.2354298084974289,0,0.0
0,0.0005,16,192,15,30,False,Guillain-Barré syndrome,1.1202573776245117,0.9644827246665955,0.0,0.0,0.03551723435521126,0,0.0
0,0.0005,16,192,15,31,False,Guillain-Barré syndrome,1.059306025505066,0.928016185760498,0.0,0.0,0.07198379933834076,0,0.0
0,0.0005,16,192,31,0,False,Guillain-Barré syndrome,1.791014313697815,0.7094534635543823,0.0,0.0,0.29054659605026245,0,0.0
0,0.0005,16,192,31,1,False,Guillain-Barré syndrome,1.9933054447174072,0.6647939085960388,0.0,0.0,0.33520597219467163,0,0.0
0,0.0005,16,192,31,2,False,Guillain-Barré syndrome,2.599649429321289,0.5336205959320068,0.0,0.0,0.46637940406799316,0,0.0
0,0.0005,16,192,31,3,False,Guillain-Barré syndrome,1.1041817665100098,0.15724347531795502,0.0,0.0,0.8427566885948181,191,1.0
0,0.0005,16,192,31,4,False,Guillain-Barré syndrome,1.075160026550293,0.9513737559318542,0.0,0.0,0.0486261323094368,0,0.0
0,0.0005,16,192,31,5,False,Guillain-Barré syndrome,1.4341837167739868,0.790518045425415,0.0,0.0,0.20948193967342377,1,0.005235602094240838
0,0.0005,16,192,31,6,False,Guillain-Barré syndrome,1.409942865371704,0.8495652675628662,0.0,0.0,0.15043485164642334,0,0.0
0,0.0005,16,192,31,7,False,Guillain-Barré syndrome,2.807800054550171,0.27539336681365967,0.0,0.0,0.7246066331863403,188,0.9842931937172775
0,0.0005,16,192,31,8,False,Guillain-Barré syndrome,0.838236391544342,0.9783922433853149,0.0,0.0,0.021607790142297745,0,0.0
0,0.0005,16,192,31,9,False,Guillain-Barré syndrome,1.045295000076294,0.8954390287399292,0.0,0.0,0.10456094145774841,1,0.005235602094240838
0,0.0005,16,192,31,10,False,Guillain-Barré syndrome,0.9219123125076294,0.962636411190033,0.0,0.0,0.037363577634096146,0,0.0
0,0.0005,16,192,31,11,False,Guillain-Barré syndrome,1.585400938987732,0.3097459077835083,0.0,0.0,0.6902539134025574,191,1.0
0,0.0005,16,192,31,12,False,Guillain-Barré syndrome,1.9527531862258911,0.702737033367157,0.0,0.0,0.2972630262374878,0,0.0
0,0.0005,16,192,31,13,False,Guillain-Barré syndrome,1.2609714269638062,0.9198129177093506,0.0,0.0,0.08018694072961807,0,0.0
0,0.0005,16,192,31,14,False,Guillain-Barré syndrome,0.07397089898586273,0.00012218017945997417,0.0,0.0,0.9998777508735657,191,1.0
0,0.0005,16,192,31,15,False,Guillain-Barré syndrome,1.5030128955841064,0.8245385885238647,0.0,0.0,0.17546142637729645,0,0.0
0,0.0005,16,192,31,16,False,Guillain-Barré syndrome,1.0478930473327637,0.9632737636566162,0.0,0.0,0.03672634810209274,0,0.0
0,0.0005,16,192,31,17,False,Guillain-Barré syndrome,0.9983598589897156,0.960624635219574,0.0,0.0,0.03937546908855438,0,0.0
0,0.0005,16,192,31,18,False,Guillain-Barré syndrome,1.1326180696487427,0.9058281779289246,0.0,0.0,0.09417177736759186,0,0.0
0,0.0005,16,192,31,19,False,Guillain-Barré syndrome,1.3872281312942505,0.9075654745101929,0.0,0.0,0.09243450313806534,0,0.0
0,0.0005,16,192,31,20,False,Guillain-Barré syndrome,1.6558338403701782,0.8516847491264343,0.0,0.0,0.14831535518169403,0,0.0
0,0.0005,16,192,31,21,False,Guillain-Barré syndrome,1.5893745422363281,0.8704910278320312,0.0,0.0,0.12950895726680756,0,0.0
0,0.0005,16,192,31,22,False,Guillain-Barré syndrome,1.9664933681488037,0.8032597899436951,0.0,0.0,0.19674023985862732,0,0.0
0,0.0005,16,192,31,23,False,Guillain-Barré syndrome,1.3051882982254028,0.8055519461631775,0.0,0.0,0.19444797933101654,0,0.0
0,0.0005,16,192,31,24,False,Guillain-Barré syndrome,1.815854787826538,0.5422834753990173,0.0,0.0,0.4577164649963379,0,0.0
0,0.0005,16,192,31,25,False,Guillain-Barré syndrome,1.4756453037261963,0.739931583404541,0.0,0.0,0.26006826758384705,0,0.0
0,0.0005,16,192,31,26,False,Guillain-Barré syndrome,1.8559049367904663,0.5016865730285645,0.0,0.0,0.4983134865760803,0,0.0
0,0.0005,16,192,31,27,False,Guillain-Barré syndrome,1.6284276247024536,0.8486266732215881,0.0,0.0,0.1513732671737671,0,0.0
0,0.0005,16,192,31,28,False,Guillain-Barré syndrome,2.9756693840026855,0.3390844166278839,0.0,0.0,0.6609154939651489,191,1.0
0,0.0005,16,192,31,29,False,Guillain-Barré syndrome,1.7924370765686035,0.7929376363754272,0.0,0.0,0.20706233382225037,0,0.0
0,0.0005,16,192,31,30,False,Guillain-Barré syndrome,1.5555906295776367,0.8748365640640259,0.0,0.0,0.1251634657382965,0,0.0
0,0.0005,16,192,31,31,False,Guillain-Barré syndrome,1.851433277130127,0.7151044607162476,0.0,0.0,0.28489556908607483,0,0.0
1,0.0075,247,706,0,0,True,Panic attack,2.6094183921813965,0.0036462710704654455,0.004376388620585203,0.007137776352465153,0.9848394989967346,703,0.9971631205673759
1,0.0075,247,706,0,1,True,Panic attack,3.259505271911621,0.011010113172233105,0.0037841377779841423,0.0032294937409460545,0.9819761514663696,684,0.9702127659574468
1,0.0075,247,706,0,2,True,Panic attack,1.2603638172149658,0.0262876208871603,0.006816018372774124,0.015930689871311188,0.9509657025337219,705,1.0
1,0.0075,247,706,0,3,True,Panic attack,2.3384604454040527,0.7482516169548035,0.01660451665520668,0.024404849857091904,0.21073906123638153,1,0.0014184397163120568
1,0.0075,247,706,0,4,True,Panic attack,3.399754047393799,0.12631598114967346,0.01081706490367651,0.01652008481323719,0.846346914768219,705,1.0
1,0.0075,247,706,0,5,True,Panic attack,4.899659156799316,0.15902261435985565,0.042840637266635895,0.05908358469605446,0.7390532493591309,705,1.0
1,0.0075,247,706,0,6,True,Panic attack,4.481212139129639,0.26926738023757935,0.05199887603521347,0.04962635412812233,0.6291074156761169,0,0.0
1,0.0075,247,706,0,7,True,Panic attack,3.6854443550109863,0.06353703886270523,0.01884259097278118,0.04028787463903427,0.8773325085639954,699,0.9914893617021276
1,0.0075,247,706,0,8,True,Panic attack,5.494659900665283,0.13096854090690613,0.0559379942715168,0.08344864845275879,0.729644775390625,0,0.0
1,0.0075,247,706,0,9,True,Panic attack,4.559496879577637,0.026523757725954056,0.01424956601113081,0.022499926388263702,0.9367267489433289,700,0.9929078014184397
1,0.0075,247,706,0,10,True,Panic attack,4.618942737579346,0.15605776011943817,0.024967346340417862,0.028253858909010887,0.7907209992408752,0,0.0
1,0.0075,247,706,0,11,True,Panic attack,5.617114543914795,0.020481975749135017,0.08895440399646759,0.09455956518650055,0.796004056930542,697,0.9886524822695035
1,0.0075,247,706,0,12,True,Panic attack,5.12103796005249,0.11808305233716965,0.04142417758703232,0.020258422940969467,0.8202343583106995,703,0.9971631205673759
1,0.0075,247,706,0,13,True,Panic attack,5.797030448913574,0.1516021192073822,0.16164982318878174,0.09972579032182693,0.5870221853256226,0,0.0
1,0.0075,247,706,0,14,True,Panic attack,5.50597620010376,0.054780784994363785,0.06170490384101868,0.18622776865959167,0.6972866058349609,185,0.2624113475177305
1,0.0075,247,706,0,15,True,Panic attack,5.364005088806152,0.23984792828559875,0.07305432856082916,0.08780017495155334,0.5992976427078247,0,0.0
1,0.0075,247,706,0,16,True,Panic attack,3.6125683784484863,0.01843225210905075,0.003252600785344839,0.024934053421020508,0.9533810019493103,655,0.9290780141843972
1,0.0075,247,706,0,17,True,Panic attack,5.243382453918457,0.1329163759946823,0.022442111745476723,0.07162265479564667,0.7730187773704529,0,0.0
1,0.0075,247,706,0,18,True,Panic attack,3.673246145248413,0.5121583342552185,0.06827139854431152,0.0435752347111702,0.3759949803352356,0,0.0
1,0.0075,247,706,0,19,True,Panic attack,5.9486613273620605,0.09465006738901138,0.2085716426372528,0.05822407454252243,0.6385542154312134,0,0.0
1,0.0075,247,706,0,20,True,Panic attack,1.0777941942214966,0.0024636993184685707,0.0006114187417551875,0.0008784254314377904,0.9960464239120483,698,0.9900709219858156
1,0.0075,247,706,0,21,True,Panic attack,3.761029005050659,0.45746922492980957,0.07982562482357025,0.0638907328248024,0.39881432056427,0,0.0
1,0.0075,247,706,0,22,True,Panic attack,5.469378471374512,0.18187643587589264,0.08752065896987915,0.23141707479953766,0.49918586015701294,0,0.0
1,0.0075,247,706,0,23,True,Panic attack,5.6258864402771,0.010109576396644115,0.041912734508514404,0.049773793667554855,0.8982038497924805,699,0.9914893617021276
1,0.0075,247,706,0,24,True,Panic attack,4.918033123016357,0.09844443202018738,0.04031985253095627,0.036271218210458755,0.8249645233154297,705,1.0
1,0.0075,247,706,0,25,True,Panic attack,5.325850963592529,0.054330237209796906,0.05066678300499916,0.03426699712872505,0.8607360124588013,705,1.0
1,0.0075,247,706,0,26,True,Panic attack,4.967473030090332,0.08112537115812302,0.04162651672959328,0.033420294523239136,0.8438277244567871,705,1.0
1,0.0075,247,706,0,27,True,Panic attack,5.515146732330322,0.027335485443472862,0.03867750242352486,0.03456718847155571,0.8994198441505432,705,1.0
1,0.0075,247,706,0,28,True,Panic attack,4.484334945678711,0.32489851117134094,0.14047032594680786,0.085734523832798,0.44889676570892334,1,0.0014184397163120568
1,0.0075,247,706,0,29,True,Panic attack,2.009761095046997,0.5255650877952576,0.17494964599609375,0.052764084190130234,0.24672134220600128,0,0.0
1,0.0075,247,706,0,30,True,Panic attack,1.2024844884872437,0.9247581958770752,0.02770758979022503,0.006284427363425493,0.041249774396419525,1,0.0014184397163120568
1,0.0075,247,706,0,31,True,Panic attack,0.6981416344642639,0.9995284080505371,0.00024076650151982903,3.522499173413962e-05,0.0001956105843419209,0,0.0
1,0.0075,247,706,7,0,True,Panic attack,2.2539398670196533,0.6102240681648254,0.008763323538005352,0.020114896818995476,0.36089783906936646,0,0.0
1,0.0075,247,706,7,1,True,Panic attack,2.507925510406494,0.5802607536315918,0.013855662196874619,0.021112989634275436,0.3847704529762268,0,0.0
1,0.0075,247,706,7,2,True,Panic attack,1.3449623584747314,0.8641876578330994,0.0014681174652650952,0.0030148248188197613,0.13132940232753754,0,0.0
1,0.0075,247,706,7,3,True,Panic attack,2.7496132850646973,0.539141058921814,0.008891615085303783,0.34967923164367676,0.10228796303272247,0,0.0
1,0.0075,247,706,7,4,True,Panic attack,2.584643602371216,0.6921576857566833,0.010837331414222717,0.04702464118599892,0.24998031556606293,0,0.0
1,0.0075,247,706,7,5,True,Panic attack,1.4993598461151123,0.7770797610282898,0.014521733857691288,0.005914251320064068,0.20248426496982574,0,0.0
1,0.0075,247,706,7,6,True,Panic attack,4.158992767333984,0.4272550940513611,0.060394298285245895,0.20391684770584106,0.30843380093574524,0,0.0
1,0.0075,247,706,7,7,True,Panic attack,4.016191482543945,0.4582826793193817,0.045232437551021576,0.24319802224636078,0.25328686833381653,0,0.0
1,0.0075,247,706,7,8,True,Panic attack,2.9290568828582764,0.4749414622783661,0.011362583376467228,0.03925183787941933,0.47444412112236023,0,0.0
1,0.0075,247,706,7,9,True,Panic attack,3.215095281600952,0.47865384817123413,0.03648119792342186,0.08651753515005112,0.3983473479747772,0,0.0
1,0.0075,247,706,7,10,True,Panic attack,2.216186285018921,0.7118406891822815,0.004684658721089363,0.07988937944173813,0.20358529686927795,0,0.0
1,0.0075,247,706,7,11,True,Panic attack,2.7755398750305176,0.49181076884269714,0.02387177385389805,0.044322315603494644,0.4399949610233307,0,0.0
1,0.0075,247,706,7,12,True,Panic attack,1.6317538022994995,0.746242880821228,0.0014339479384943843,0.02338559180498123,0.22893750667572021,0,0.0
1,0.0075,247,706,7,13,True,Panic attack,1.8659541606903076,0.7165665030479431,0.0026119977701455355,0.09614881128072739,0.1846727877855301,0,0.0
1,0.0075,247,706,7,14,True,Panic attack,3.1248362064361572,0.5123072266578674,0.011930492706596851,0.06379394233226776,0.41196826100349426,0,0.0
1,0.0075,247,706,7,15,True,Panic attack,3.593925714492798,0.19139619171619415,0.01772261969745159,0.29886624217033386,0.49201497435569763,701,0.9943262411347518
1,0.0075,247,706,7,16,True,Panic attack,2.2040133476257324,0.7386075258255005,0.00954548828303814,0.08552250266075134,0.16632437705993652,0,0.0
1,0.0075,247,706,7,17,True,Panic attack,1.8396095037460327,0.7944296002388,0.005343242548406124,0.043374404311180115,0.1568528562784195,0,0.0
1,0.0075,247,706,7,18,True,Panic attack,2.4120733737945557,0.6978269219398499,0.008332704193890095,0.06884153187274933,0.22499872744083405,0,0.0
1,0.0075,247,706,7,19,True,Panic attack,1.3533388376235962,0.880017876625061,0.0019612321630120277,0.012847364880144596,0.10517338663339615,0,0.0
1,0.0075,247,706,7,20,True,Panic attack,4.151837348937988,0.4087825417518616,0.029459457844495773,0.06439748406410217,0.49736055731773376,0,0.0
1,0.0075,247,706,7,21,True,Panic attack,4.254268169403076,0.4422161281108856,0.08855732530355453,0.23420105874538422,0.23502548038959503,0,0.0
1,0.0075,247,706,7,22,True,Panic attack,2.9326343536376953,0.5534263849258423,0.020994912832975388,0.35396450757980347,0.07161398231983185,0,0.0
1,0.0075,247,706,7,23,True,Panic attack,3.9608380794525146,0.2551235556602478,0.020057735964655876,0.36368682980537415,0.3611319363117218,0,0.0
1,0.0075,247,706,7,24,True,Panic attack,3.215522289276123,0.5141884684562683,0.026344070211052895,0.254279762506485,0.20518766343593597,0,0.0
1,0.0075,247,706,7,25,True,Panic attack,1.9985179901123047,0.5240448713302612,0.0040116216987371445,0.45571887493133545,0.01622462272644043,191,0.27092198581560284
1,0.0075,247,706,7,26,True,Panic attack,3.0919690132141113,0.5087635517120361,0.02171381190419197,0.29361364245414734,0.1759091019630432,0,0.0
1,0.0075,247,706,7,27,True,Panic attack,2.1986851692199707,0.6636903882026672,0.004031681921333075,0.27081117033958435,0.06146680563688278,0,0.0
1,0.0075,247,706,7,28,True,Panic attack,3.6587557792663574,0.3955942988395691,0.013126297853887081,0.09764799475669861,0.4936314523220062,0,0.0
1,0.0075,247,706,7,29,True,Panic attack,3.378140926361084,0.5336154699325562,0.014700198546051979,0.07581441104412079,0.3758697509765625,0,0.0
1,0.0075,247,706,7,30,True,Panic attack,3.4368762969970703,0.5217193961143494,0.026529932394623756,0.14455361664295197,0.30719706416130066,0,0.0
