probe,condition,filler,depth,closed,ctx_tokens,fill,patch_tokens,gold,s_a,s_b,s_p
3,pure_b,code,15,True,3745,0.9143,0,A,-32.81488037109375,-43.92451858520508,-18.90485954284668
3,patch_ab,code,15,True,3745,0.9143,390,A,-33.389278411865234,-45.12871551513672,-18.94310760498047
3,patch_bb,code,15,True,3745,0.9143,390,A,-32.83881759643555,-44.04159927368164,-19.02376937866211
3,patch_ba,code,15,True,3745,0.9143,390,A,-32.83881759643555,-44.04159927368164,-19.02376937866211
3,patch_aa,code,15,True,3745,0.9143,390,A,-33.389278411865234,-45.12871551513672,-18.94310760498047
3,unrel_pure_y,code,15,True,3752,0.916,0,A,-31.034894943237305,-42.58905792236328,-17.8819637298584
3,unrel_patch_xy,code,15,True,3752,0.916,390,A,-31.849327087402344,-43.34508514404297,-18.16581153869629
3,unrel_patch_yy,code,15,True,3752,0.916,390,A,-31.305055618286133,-43.08047103881836,-18.28860855102539
4,pure_a,code,15,True,3732,0.9111,0,A,-34.606239318847656,-44.95421600341797,-19.684518814086914
4,pure_b,code,15,True,3732,0.9111,0,A,-34.606239318847656,-44.95421600341797,-19.684518814086914
4,patch_ab,code,15,True,3732,0.9111,390,A,-35.020721435546875,-45.15458297729492,-19.759164810180664
4,patch_bb,code,15,True,3732,0.9111,390,A,-34.7993278503418,-45.161285400390625,-19.765605926513672
4,patch_ba,code,15,True,3732,0.9111,390,A,-34.7993278503418,-45.161285400390625,-19.765605926513672
4,patch_aa,code,15,True,3732,0.9111,390,A,-35.020721435546875,-45.15458297729492,-19.759164810180664
4,unrel_pure_y,code,15,True,3739,0.9128,0,A,-33.77028274536133,-44.2327995300293,-19.22583770751953
4,unrel_patch_xy,code,15,True,3739,0.9128,390,A,-34.011112213134766,-44.40208435058594,-19.46042251586914
4,unrel_patch_yy,code,15,True,3739,0.9128,390,A,-33.9797477722168,-44.95191955566406,-19.43655776977539
5,pure_a,code,15,True,3757,0.9172,0,D,-33.225547790527344,-44.57976150512695,-18.63641929626465
5,pure_b,code,15,True,3757,0.9172,0,D,-33.225547790527344,-44.57976150512695,-18.63641929626465
5,patch_ab,code,15,True,3757,0.9172,390,D,-33.44327926635742,-44.96811294555664,-18.670230865478516
5,patch_bb,code,15,True,3757,0.9172,390,D,-32.959495544433594,-44.05093765258789,-18.510072708129883
5,patch_ba,code,15,True,3757,0.9172,390,D,-32.959495544433594,-44.05093765258789,-18.510072708129883
5,patch_aa,code,15,True,3757,0.9172,390,D,-33.44327926635742,-44.96811294555664,-18.670230865478516
5,unrel_pure_y,code,15,True,3764,0.9189,0,D,-32.565460205078125,-45.879337310791016,-18.46015739440918
5,unrel_patch_xy,code,15,True,3764,0.9189,390,D,-32.53290939331055,-45.55131530761719,-18.44222640991211
5,unrel_patch_yy,code,15,True,3764,0.9189,390,D,-32.43674087524414,-46.24828338623047,-18.502086639404297
6,pure_a,code,15,True,3693,0.9016,0,D,-34.57525634765625,-50.38325881958008,-19.315879821777344
6,pure_b,code,15,True,3693,0.9016,0,D,-34.57525634765625,-50.38325881958008,-19.315879821777344
6,patch_ab,code,15,True,3693,0.9016,390,D,-34.61867904663086,-50.02007293701172,-19.140947341918945
6,patch_bb,code,15,True,3693,0.9016,390,D,-34.73377990722656,-50.40284729003906,-19.390216827392578
6,patch_ba,code,15,True,3693,0.9016,390,D,-34.73377990722656,-50.40284729003906,-19.390216827392578
6,patch_aa,code,15,True,3693,0.9016,390,D,-34.61867904663086,-50.02007293701172,-19.140947341918945
6,unrel_pure_y,code,15,True,3700,0.9033,0,D,-34.32367706298828,-49.384639739990234,-19.067100524902344
6,unrel_patch_xy,code,15,True,3700,0.9033,390,D,-34.16767120361328,-49.853641510009766,-19.385848999023438
6,unrel_patch_yy,code,15,True,3700,0.9033,390,D,-34.30862808227539,-49.05024337768555,-19.147478103637695
7,pure_a,code,15,True,3790,0.9253,0,E,-34.42176055908203,-45.03399658203125,-18.272329330444336
7,pure_b,code,15,True,3790,0.9253,0,E,-34.42176055908203,-45.03399658203125,-18.272329330444336
7,patch_ab,code,15,True,3790,0.9253,390,E,-34.36208724975586,-44.730567932128906,-18.40505027770996
7,patch_bb,code,15,True,3790,0.9253,390,E,-34.43266677856445,-45.18574523925781,-18.37350082397461
7,patch_ba,code,15,True,3790,0.9253,390,E,-34.43266677856445,-45.18574523925781,-18.37350082397461
7,patch_aa,code,15,True,3790,0.9253,390,E,-34.36208724975586,-44.730567932128906,-18.40505027770996
7,unrel_pure_y,code,15,True,3797,0.927,0,E,-33.523658752441406,-45.05161666870117,-18.035959243774414
7,unrel_patch_xy,code,15,True,3797,0.927,390,E,-33.55404281616211,-44.70272445678711,-18.115558624267578
7,unrel_patch_yy,code,15,True,3797,0.927,390,E,-33.79691696166992,-44.9339714050293,-18.238826751708984
8,pure_a,code,15,True,3670,0.896,0,D,-32.310768127441406,-44.59837341308594,-18.78469467163086
8,pure_b,code,15,True,3670,0.896,0,D,-32.310768127441406,-44.59837341308594,-18.78469467163086
8,patch_ab,code,15,True,3670,0.896,390,D,-32.93162536621094,-44.528987884521484,-18.91606903076172
8,patch_bb,code,15,True,3670,0.896,390,D,-32.900352478027344,-44.688621520996094,-18.6827392578125
8,patch_ba,code,15,True,3670,0.896,390,D,-32.900352478027344,-44.688621520996094,-18.6827392578125
8,patch_aa,code,15,True,3670,0.896,390,D,-32.93162536621094,-44.528987884521484,-18.91606903076172
8,unrel_pure_y,code,15,True,3677,0.8977,0,D,-30.765338897705078,-44.840126037597656,-18.01145362854004
8,unrel_patch_xy,code,15,True,3677,0.8977,390,D,-31.52991485595703,-45.435630798339844,-18.18889808654785
8,unrel_patch_yy,code,15,True,3677,0.8977,390,D,-31.606508255004883,-45.36814498901367,-18.086456298828125
10,pure_a,code,15,True,3716,0.9072,0,B,-34.32355499267578,-46.437808990478516,-19.076995849609375
10,pure_b,code,15,True,3716,0.9072,0,B,-34.32355499267578,-46.437808990478516,-19.076995849609375
10,patch_ab,code,15,True,3716,0.9072,390,B,-34.26730728149414,-45.578147888183594,-18.58647918701172
10,patch_bb,code,15,True,3716,0.9072,390,B,-34.141273498535156,-45.75526809692383,-18.560848236083984
10,patch_ba,code,15,True,3716,0.9072,390,B,-34.141273498535156,-45.75526809692383,-18.560848236083984
10,patch_aa,code,15,True,3716,0.9072,390,B,-34.26730728149414,-45.578147888183594,-18.58647918701172
10,unrel_pure_y,code,15,True,3723,0.9089,0,B,-33.955360412597656,-46.8174934387207,-18.575471878051758
10,unrel_patch_xy,code,15,True,3723,0.9089,390,B,-33.84683609008789,-46.58110046386719,-18.463048934936523
10,unrel_patch_yy,code,15,True,3723,0.9089,390,B,-34.01030349731445,-46.53314208984375,-18.34060287475586
11,pure_a,code,15,True,3690,0.9009,0,B,-33.390872955322266,-44.741981506347656,-18.64642333984375
11,pure_b,code,15,True,3690,0.9009,0,B,-33.390872955322266,-44.741981506347656,-18.64642333984375
11,patch_ab,code,15,True,3690,0.9009,390,B,-33.418209075927734,-44.382080078125,-18.5972957611084
11,patch_bb,code,15,True,3690,0.9009,390,B,-33.21470260620117,-44.69841384887695,-18.683687210083008
11,patch_ba,code,15,True,3690,0.9009,390,B,-33.21470260620117,-44.69841384887695,-18.683687210083008
11,patch_aa,code,15,True,3690,0.9009,390,B,-33.418209075927734,-44.382080078125,-18.5972957611084
11,unrel_pure_y,code,15,True,3697,0.9026,0,B,-31.725337982177734,-45.153602600097656,-18.23696517944336
11,unrel_patch_xy,code,15,True,3697,0.9026,390,B,-32.08244323730469,-45.45685958862305,-18.190778732299805
11,unrel_patch_yy,code,15,True,3697,0.9026,390,B,-32.022247314453125,-45.53374099731445,-18.13914680480957
12,pure_a,code,15,True,3713,0.9065,0,E,-33.54966735839844,-44.954036712646484,-18.683902740478516
12,pure_b,code,15,True,3713,0.9065,0,E,-33.54966735839844,-44.954036712646484,-18.683902740478516
12,patch_ab,code,15,True,3713,0.9065,390,E,-33.595298767089844,-45.59727478027344,-18.597505569458008
12,patch_bb,code,15,True,3713,0.9065,390,E,-33.58129119873047,-45.618709564208984,-18.52548599243164
12,patch_ba,code,15,True,3713,0.9065,390,E,-33.58129119873047,-45.618709564208984,-18.52548599243164
12,patch_aa,code,15,True,3713,0.9065,390,E,-33.595298767089844,-45.59727478027344,-18.597505569458008
12,unrel_pure_y,code,15,True,3720,0.9082,0,E,-32.302494049072266,-44.097679138183594,-18.080652236938477
12,unrel_patch_xy,code,15,True,3720,0.9082,390,E,-32.456363677978516,-44.42683792114258,-18.288848876953125
12,unrel_patch_yy,code,15,True,3720,0.9082,390,E,-32.40166091918945,-44.16263961791992,-18.1615047454834
13,pure_a,code,15,True,3756,0.917,0,E,-33.433837890625,-46.46279525756836,-18.436349868774414
13,pure_b,code,15,True,3756,0.917,0,E,-33.433837890625,-46.46279525756836,-18.436349868774414
13,patch_ab,code,15,True,3756,0.917,390,E,-33.37788391113281,-47.07114791870117,-18.322534561157227
13,patch_bb,code,15,True,3756,0.917,390,E,-33.33897018432617,-46.621299743652344,-18.4261474609375
13,patch_ba,code,15,True,3756,0.917,390,E,-33.33897018432617,-46.621299743652344,-18.4261474609375
13,patch_aa,code,15,True,3756,0.917,390,E,-33.37788391113281,-47.07114791870117,-18.322534561157227
13,unrel_pure_y,code,15,True,3763,0.9187,0,E,-32.84229278564453,-46.51151657104492,-18.34123992919922
13,unrel_patch_xy,code,15,True,3763,0.9187,390,E,-32.87672424316406,-47.0329475402832,-18.66489601135254
13,unrel_patch_yy,code,15,True,3763,0.9187,390,E,-32.94328689575195,-46.566001892089844,-18.51644515991211
14,pure_a,code,15,True,3955,0.9656,0,B,-33.66985321044922,-45.557586669921875,-19.171838760375977
14,pure_b,code,15,True,3955,0.9656,0,B,-33.66985321044922,-45.557586669921875,-19.171838760375977
14,patch_ab,code,15,True,3955,0.9656,390,B,-34.05049514770508,-45.86106491088867,-19.19720458984375
14,patch_bb,code,15,True,3955,0.9656,390,B,-33.76715087890625,-45.494873046875,-19.426944732666016
14,patch_ba,code,15,True,3955,0.9656,390,B,-33.76715087890625,-45.494873046875,-19.426944732666016
14,patch_aa,code,15,True,3955,0.9656,390,B,-34.05049514770508,-45.86106491088867,-19.19720458984375
14,unrel_pure_y,code,15,True,3962,0.9673,0,B,-32.12114715576172,-44.1335563659668,-17.76907730102539
14,unrel_patch_xy,code,15,True,3962,0.9673,390,B,-32.42760467529297,-44.7081184387207,-18.226640701293945
14,unrel_patch_yy,code,15,True,3962,0.9673,390,B,-32.149497985839844,-44.15298843383789,-18.146493911743164
15,pure_a,code,15,True,3793,0.926,0,A,-35.040252685546875,-44.617733001708984,-19.336023330688477
15,pure_b,code,15,True,3793,0.926,0,A,-35.040252685546875,-44.617733001708984,-19.336023330688477
15,patch_ab,code,15,True,3793,0.926,390,A,-35.11832046508789,-44.833438873291016,-19.137493133544922
15,patch_bb,code,15,True,3793,0.926,390,A,-35.0772819519043,-44.81276321411133,-19.254249572753906
15,patch_ba,code,15,True,3793,0.926,390,A,-35.0772819519043,-44.81276321411133,-19.254249572753906
15,patch_aa,code,15,True,3793,0.926,390,A,-35.11832046508789,-44.833438873291016,-19.137493133544922
15,unrel_pure_y,code,15,True,3800,0.9277,0,A,-34.87513732910156,-46.14217758178711,-19.51479148864746
15,unrel_patch_xy,code,15,True,3800,0.9277,390,A,-35.01783752441406,-45.9622802734375,-18.964223861694336
15,unrel_patch_yy,code,15,True,3800,0.9277,390,A,-34.83211898803711,-45.556396484375,-19.321805953979492
16,pure_a,code,15,True,3633,0.887,0,C,-35.02552032470703,-50.47806167602539,-19.295957565307617
16,pure_b,code,15,True,3633,0.887,0,C,-35.02552032470703,-50.47806167602539,-19.295957565307617
16,patch_ab,code,15,True,3633,0.887,390,C,-34.63933181762695,-49.878822326660156,-19.098142623901367
16,patch_bb,code,15,True,3633,0.887,390,C,-34.99638748168945,-51.461143493652344,-19.305463790893555
16,patch_ba,code,15,True,3633,0.887,390,C,-34.99638748168945,-51.461143493652344,-19.305463790893555
16,patch_aa,code,15,True,3633,0.887,390,C,-34.63933181762695,-49.878822326660156,-19.098142623901367
16,unrel_pure_y,code,15,True,3640,0.8887,0,C,-34.86708450317383,-52.26511764526367,-19.035165786743164
16,unrel_patch_xy,code,15,True,3640,0.8887,390,C,-34.958229064941406,-51.57640838623047,-19.13364028930664
16,unrel_patch_yy,code,15,True,3640,0.8887,390,C,-34.83313751220703,-52.099769592285156,-19.09395408630371
17,pure_a,code,15,True,3721,0.9084,0,C,-34.92694091796875,-50.41693115234375,-19.482036590576172
17,pure_b,code,15,True,3721,0.9084,0,C,-34.92694091796875,-50.41693115234375,-19.482036590576172
17,patch_ab,code,15,True,3721,0.9084,390,C,-35.09841537475586,-51.106380462646484,-19.532289505004883
17,patch_bb,code,15,True,3721,0.9084,390,C,-35.12205123901367,-50.91669464111328,-19.704622268676758
17,patch_ba,code,15,True,3721,0.9084,390,C,-35.12205123901367,-50.91669464111328,-19.704622268676758
17,patch_aa,code,15,True,3721,0.9084,390,C,-35.09841537475586,-51.106380462646484,-19.532289505004883
17,unrel_pure_y,code,15,True,3728,0.9102,0,C,-34.671199798583984,-50.59627151489258,-18.974979400634766
17,unrel_patch_xy,code,15,True,3728,0.9102,390,C,-34.55757141113281,-50.581581115722656,-19.44234848022461
17,unrel_patch_yy,code,15,True,3728,0.9102,390,C,-34.46723937988281,-49.96700668334961,-19.377573013305664
18,pure_a,code,15,True,3790,0.9253,0,C,-32.480621337890625,-45.20200729370117,-18.600784301757812
18,pure_b,code,15,True,3790,0.9253,0,C,-32.480621337890625,-45.20200729370117,-18.600784301757812
18,patch_ab,code,15,True,3790,0.9253,390,C,-32.54099655151367,-44.92409896850586,-18.828420639038086
18,patch_bb,code,15,True,3790,0.9253,390,C,-32.528282165527344,-45.365821838378906,-18.5260009765625
18,patch_ba,code,15,True,3790,0.9253,390,C,-32.528282165527344,-45.365821838378906,-18.5260009765625
18,patch_aa,code,15,True,3790,0.9253,390,C,-32.54099655151367,-44.92409896850586,-18.828420639038086
18,unrel_pure_y,code,15,True,3797,0.927,0,C,-31.31879997253418,-45.81538391113281,-17.892152786254883
18,unrel_patch_xy,code,15,True,3797,0.927,390,C,-31.535999298095703,-45.4703369140625,-18.288715362548828
18,unrel_patch_yy,code,15,True,3797,0.927,390,C,-31.438499450683594,-46.16920471191406,-18.076810836791992
19,pure_a,code,15,True,3764,0.9189,0,C,-34.07542419433594,-44.84461212158203,-19.421810150146484
19,pure_b,code,15,True,3764,0.9189,0,C,-34.07542419433594,-44.84461212158203,-19.421810150146484
19,patch_ab,code,15,True,3764,0.9189,390,C,-34.059017181396484,-44.616085052490234,-19.4124698638916
19,patch_bb,code,15,True,3764,0.9189,390,C,-34.07394027709961,-44.5291862487793,-19.702857971191406
19,patch_ba,code,15,True,3764,0.9189,390,C,-34.07394027709961,-44.5291862487793,-19.702857971191406
19,patch_aa,code,15,True,3764,0.9189,390,C,-34.059017181396484,-44.616085052490234,-19.4124698638916
19,unrel_pure_y,code,15,True,3771,0.9207,0,C,-32.79200744628906,-44.22850036621094,-18.79507827758789
19,unrel_patch_xy,code,15,True,3771,0.9207,390,C,-33.05058670043945,-44.46839904785156,-18.969886779785156
19,unrel_patch_yy,code,15,True,3771,0.9207,390,C,-33.23506164550781,-44.802825927734375,-19.15167236328125
20,pure_a,code,15,True,3751,0.9158,0,C,-32.77770233154297,-45.039817810058594,-18.728879928588867
20,pure_b,code,15,True,3751,0.9158,0,C,-32.77770233154297,-45.039817810058594,-18.728879928588867
20,patch_ab,code,15,True,3751,0.9158,390,C,-32.97414779663086,-45.827049255371094,-19.082040786743164
20,patch_bb,code,15,True,3751,0.9158,390,C,-32.92731475830078,-45.24628829956055,-19.186248779296875
20,patch_ba,code,15,True,3751,0.9158,390,C,-32.92731475830078,-45.24628829956055,-19.186248779296875
20,patch_aa,code,15,True,3751,0.9158,390,C,-32.97414779663086,-45.827049255371094,-19.082040786743164
20,unrel_pure_y,code,15,True,3758,0.9175,0,C,-31.898664474487305,-45.07597732543945,-18.672286987304688
20,unrel_patch_xy,code,15,True,3758,0.9175,390,C,-32.26364517211914,-45.42738723754883,-18.47034454345703
20,unrel_patch_yy,code,15,True,3758,0.9175,390,C,-32.02815628051758,-44.81277847290039,-18.71725845336914
21,pure_a,code,15,True,3853,0.9407,0,D,-32.452213287353516,-44.693172454833984,-17.667156219482422
21,pure_b,code,15,True,3853,0.9407,0,D,-32.452213287353516,-44.693172454833984,-17.667156219482422
21,patch_ab,code,15,True,3853,0.9407,390,D,-32.40278244018555,-44.74137878417969,-18.071067810058594
21,patch_bb,code,15,True,3853,0.9407,390,D,-32.425514221191406,-44.70286178588867,-17.896106719970703
21,patch_ba,code,15,True,3853,0.9407,390,D,-32.425514221191406,-44.70286178588867,-17.896106719970703
21,patch_aa,code,15,True,3853,0.9407,390,D,-32.40278244018555,-44.74137878417969,-18.071067810058594
21,unrel_pure_y,code,15,True,3860,0.9424,0,D,-30.162805557250977,-43.27445602416992,-16.816242218017578
21,unrel_patch_xy,code,15,True,3860,0.9424,390,D,-30.827417373657227,-44.23982238769531,-16.93406105041504
21,unrel_patch_yy,code,15,True,3860,0.9424,390,D,-30.443113327026367,-43.77110290527344,-17.007484436035156
22,pure_a,code,15,True,3849,0.9397,0,C,-33.611656188964844,-45.74529266357422,-18.88571548461914
22,pure_b,code,15,True,3849,0.9397,0,C,-33.611656188964844,-45.74529266357422,-18.88571548461914
22,patch_ab,code,15,True,3849,0.9397,390,C,-33.927879333496094,-45.87968444824219,-18.88062858581543
22,patch_bb,code,15,True,3849,0.9397,390,C,-33.78829574584961,-45.82425308227539,-18.649988174438477
22,patch_ba,code,15,True,3849,0.9397,390,C,-33.78829574584961,-45.82425308227539,-18.649988174438477
22,patch_aa,code,15,True,3849,0.9397,390,C,-33.927879333496094,-45.87968444824219,-18.88062858581543
22,unrel_pure_y,code,15,True,3856,0.9414,0,C,-32.63471221923828,-45.39576721191406,-18.598575592041016
22,unrel_patch_xy,code,15,True,3856,0.9414,390,C,-33.23892593383789,-46.20185089111328,-18.834810256958008
22,unrel_patch_yy,code,15,True,3856,0.9414,390,C,-33.071861267089844,-45.825557708740234,-18.981063842773438
23,pure_a,code,15,True,3735,0.9119,0,B,-35.6204948425293,-47.0938606262207,-20.46124839782715
23,pure_b,code,15,True,3735,0.9119,0,B,-35.6204948425293,-47.0938606262207,-20.46124839782715
23,patch_ab,code,15,True,3735,0.9119,390,B,-35.43840408325195,-47.37213897705078,-20.378219604492188
23,patch_bb,code,15,True,3735,0.9119,390,B,-35.31332015991211,-46.645591735839844,-20.30801010131836
23,patch_ba,code,15,True,3735,0.9119,390,B,-35.31332015991211,-46.645591735839844,-20.30801010131836
23,patch_aa,code,15,True,3735,0.9119,390,B,-35.43840408325195,-47.37213897705078,-20.378219604492188
23,unrel_pure_y,code,15,True,3742,0.9136,0,B,-35.08403778076172,-46.29970932006836,-20.124897003173828
23,unrel_patch_xy,code,15,True,3742,0.9136,390,B,-35.03493881225586,-46.05136489868164,-20.086017608642578
23,unrel_patch_yy,code,15,True,3742,0.9136,390,B,-35.007606506347656,-45.83851623535156,-20.031234741210938
