evidence_share,question_share,probe,arm,mean_shared_options,n_context,ctx_tokens,context_fill,pathology,gold,pred,correct,parsed,mean_entropy,response
0.014190226069851113,0.27397993687606814,26,random,1.0,8,3040,0.7422,Viral pharyngitis,B,,False,False,,
0.018352379007930204,0.2777410259669913,26,near_dup,3.0,8,2924,0.7139,Viral pharyngitis,B,,False,False,,
0.038460242470526804,0.2513603489080976,27,disjoint,0.0,8,2763,0.6746,Myocarditis,E,,False,False,,
0.030755893023784404,0.2555129990547097,27,random,1.125,8,2982,0.728,Myocarditis,E,,False,False,,
0.050154158986905326,0.23921545014517115,27,near_dup,3.25,8,3122,0.7622,Myocarditis,E,,False,False,,
0.01426529316813685,0.278996536341895,28,disjoint,0.0,8,3156,0.7705,Pulmonary embolism,E,,False,False,,
0.014746227156138048,0.2388705450908414,28,random,0.375,8,3173,0.7747,Pulmonary embolism,E,,False,False,,
0.01840550106966735,0.23993822346840585,28,near_dup,4.0,8,3402,0.8306,Pulmonary embolism,E,,False,False,,
0.011900368670467287,0.2811207317946745,29,disjoint,0.0,8,3359,0.8201,Pneumonia,B,,False,False,,
0.01688897067547909,0.2836055739150782,29,random,0.875,8,3034,0.7407,Pneumonia,B,,False,False,,
0.025034794001840055,0.2653472482842127,29,near_dup,3.625,8,2749,0.6711,Pneumonia,B,,False,False,,
0.015829534120192484,0.27743625432984637,30,disjoint,0.0,8,3121,0.762,Influenza,A,,False,False,,
0.0174997090944089,0.28153050592767875,30,random,0.625,8,3047,0.7439,Influenza,A,,False,False,,
0.019775326081019427,0.25955511009254095,30,near_dup,4.0,8,2850,0.6958,Influenza,A,,False,False,,
0.011141821758688561,0.27986893974178073,31,disjoint,0.0,8,3190,0.7788,Acute COPD exacerbation / infection,C,,False,False,,
0.010795886025464694,0.2707513038601194,31,random,0.5,8,2824,0.6895,Acute COPD exacerbation / infection,C,,False,False,,
0.01294653351526774,0.2669642423113276,31,near_dup,4.0,8,3392,0.8281,Acute COPD exacerbation / infection,C,,False,False,,
0.010842390304398057,0.2615825058726062,32,disjoint,0.0,8,3026,0.7388,URTI,C,,False,False,,
0.009130747972189315,0.2686230507014053,32,random,0.375,8,3015,0.7361,URTI,C,,False,False,,
0.01656223540859563,0.2568776264254536,32,near_dup,4.0,8,3915,0.9558,URTI,C,,False,False,,
0.02055263618240133,0.24585098442288914,33,disjoint,0.0,8,3245,0.7922,Anemia,C,,False,False,,
0.017660247270084386,0.25495550957774477,33,random,0.125,8,3300,0.8057,Anemia,C,,False,False,,
0.02610574771616874,0.24014442480568374,33,near_dup,4.0,8,3934,0.9604,Anemia,C,,False,False,,
0.015956934050856426,0.2675877315757264,34,disjoint,0.0,8,2841,0.6936,Anemia,C,,False,False,,
0.01977186862911497,0.2686496763739602,34,random,1.125,8,3121,0.762,Anemia,C,,False,False,,
0.02057206229489696,0.2552836459113418,34,near_dup,3.75,8,2581,0.6301,Anemia,C,,False,False,,
0.012038361531657367,0.2955413606999043,36,disjoint,0.0,8,2517,0.6145,Acute pulmonary edema,D,,False,False,,
0.02250018814811483,0.2867467311111146,36,random,1.125,8,3397,0.8293,Acute pulmonary edema,D,,False,False,,
0.03789854028894167,0.270035429807779,36,near_dup,4.0,8,3360,0.8203,Acute pulmonary edema,D,,False,False,,
0.014375641424391818,0.2742242450559778,37,disjoint,0.0,8,2783,0.6794,Acute pulmonary edema,C,,False,False,,
0.01731849727678179,0.2624256099308176,37,random,1.25,8,3205,0.7825,Acute pulmonary edema,C,,False,False,,
0.020830240720117996,0.27564444775427027,37,near_dup,3.0,8,2965,0.7239,Acute pulmonary edema,C,,False,False,,
0.010777842769000148,0.2699134171873863,38,disjoint,0.0,8,3610,0.8813,Chronic rhinosinusitis,B,,False,False,,
0.009605204977560788,0.2744865401514939,38,random,1.25,8,2934,0.7163,Chronic rhinosinusitis,B,,False,False,,
0.014623889508324541,0.28627765888813883,38,near_dup,4.0,8,3070,0.7495,Chronic rhinosinusitis,B,,False,False,,
0.014417059486731887,0.26152997192860183,39,disjoint,0.0,8,2916,0.7119,URTI,E,,False,False,,
0.015258547500707209,0.2691188766787361,39,random,0.375,8,2932,0.7158,URTI,E,,False,False,,
0.030139811702870896,0.2426669057957562,39,near_dup,4.0,8,3588,0.876,URTI,E,,False,False,,
0.01578614433362548,0.2820470044389367,40,disjoint,0.0,8,3316,0.8096,Influenza,D,,False,False,,
0.03718435697789703,0.25650118361227214,40,random,1.625,8,2855,0.697,Influenza,D,,False,False,,
0.04673710414291626,0.23095940680442645,40,near_dup,4.0,8,3256,0.7949,Influenza,D,,False,False,,
0.014994880517146416,0.26886923970388515,41,disjoint,0.0,8,3036,0.7412,Acute dystonic reactions,C,,False,False,,
0.01382373514518674,0.26527082885149866,41,random,0.625,8,2702,0.6597,Acute dystonic reactions,C,,False,False,,
0.024519031605450436,0.2817697901544826,41,near_dup,4.0,8,2419,0.5906,Acute dystonic reactions,C,,False,False,,
0.01095809429534711,0.2936725357514141,42,disjoint,0.0,8,2779,0.6785,Unstable angina,B,,False,False,,
0.011316955355661256,0.2964384876208247,42,random,1.0,8,2937,0.717,Unstable angina,B,,False,False,,
0.015111979261356672,0.31317449532382724,42,near_dup,4.0,8,3632,0.8867,Unstable angina,B,,False,False,,
0.01578179205950749,0.23732382516443198,43,disjoint,0.0,8,3191,0.7791,Pulmonary embolism,C,,False,False,,
0.021231933047861924,0.2696790280419269,43,random,1.125,8,3504,0.8555,Pulmonary embolism,C,,False,False,,
0.026149753040434525,0.26333508050135734,43,near_dup,3.625,8,2659,0.6492,Pulmonary embolism,C,,False,False,,
0.011068535128807915,0.27702895312436987,44,disjoint,0.0,8,3077,0.7512,Scombroid food poisoning,A,,False,False,,
0.012869575135742448,0.2879487780488229,44,random,1.0,8,2981,0.7278,Scombroid food poisoning,A,,False,False,,
0.01367261481105483,0.2830807625183037,44,near_dup,3.125,8,2860,0.6982,Scombroid food poisoning,A,,False,False,,
0.010372235888748296,0.2635045882031721,45,disjoint,0.0,8,3067,0.7488,Chronic rhinosinusitis,B,,False,False,,
0.011871226289908268,0.2530693015266609,45,random,0.25,8,2912,0.7109,Chronic rhinosinusitis,B,,False,False,,
0.01785493705704409,0.27926677388937343,45,near_dup,4.0,8,2998,0.7319,Chronic rhinosinusitis,B,,False,False,,
0.012625714597691382,0.2848553940587278,46,disjoint,0.0,8,3307,0.8074,Myocarditis,C,,False,False,,
0.011430639175939308,0.2760139545259465,46,random,0.75,8,3451,0.8425,Myocarditis,C,,False,False,,
0.023100010836580104,0.27874167940379785,46,near_dup,4.0,8,3509,0.8567,Myocarditis,C,,False,False,,
0.012741737225691654,0.28112994393865975,47,disjoint,0.0,8,3069,0.7493,Possible NSTEMI / STEMI,A,,False,False,,
0.01518972368129263,0.2758753043682581,47,random,1.25,8,3145,0.7678,Possible NSTEMI / STEMI,A,,False,False,,
0.017999481538676525,0.27260897235412684,47,near_dup,4.0,8,2945,0.719,Possible NSTEMI / STEMI,A,,False,False,,
0.008626329982819567,0.2586064326709935,48,disjoint,0.0,8,3086,0.7534,Bronchiectasis,D,,False,False,,
0.009062935851813694,0.268258156920118,48,random,0.375,8,3243,0.7917,Bronchiectasis,D,,False,False,,
0.016387400786957836,0.2727769089397043,48,near_dup,4.0,8,3921,0.9573,Bronchiectasis,D,,False,False,,
0.01152295688682768,0.2708558898884803,49,disjoint,0.0,8,3411,0.8328,Anaphylaxis,A,,False,False,,
0.012097074833166386,0.27113899319166584,49,random,0.125,8,3404,0.8311,Anaphylaxis,A,,False,False,,
0.024036488553974777,0.2786505756334269,49,near_dup,4.0,8,2592,0.6328,Anaphylaxis,A,,False,False,,
0.016955839133255983,0.27533413594522116,50,disjoint,0.0,8,2978,0.7271,Pericarditis,D,,False,False,,
0.018499838437752,0.26976801346920964,50,random,1.0,8,2938,0.7173,Pericarditis,D,,False,False,,
0.02417850961709129,0.29370143329392057,50,near_dup,4.0,8,2898,0.7075,Pericarditis,D,,False,False,,
0.016439014438739314,0.2730424612195098,51,disjoint,0.0,8,2870,0.7007,HIV (initial infection),C,,False,False,,
0.014986345141161499,0.2595212429961456,51,random,0.875,8,3024,0.7383,HIV (initial infection),C,,False,False,,
0.02030837891756424,0.2749430983593421,51,near_dup,4.0,8,3663,0.8943,HIV (initial infection),C,,False,False,,
0.021234016670080434,0.2781940304640947,52,disjoint,0.0,8,3027,0.739,PSVT,E,,False,False,,
0.018415511515091305,0.2748031009520803,52,random,0.75,8,3048,0.7441,PSVT,E,,False,False,,
0.06774042365265943,0.25158500303846915,52,near_dup,4.0,8,2368,0.5781,PSVT,E,,False,False,,
0.012131995903993291,0.2816466415533796,53,disjoint,0.0,8,3132,0.7646,Bronchospasm / acute asthma exacerbation,C,,False,False,,
0.01207283377672346,0.27355728045638117,53,random,1.25,8,2630,0.6421,Bronchospasm / acute asthma exacerbation,C,,False,False,,
0.0145017151745768,0.27458836297903744,53,near_dup,3.5,8,2273,0.5549,Bronchospasm / acute asthma exacerbation,C,,False,False,,
0.011916806563801532,0.25433432383163435,54,disjoint,0.0,8,2912,0.7109,Chronic rhinosinusitis,A,,False,False,,
0.010910971198297505,0.25601328026303755,54,random,0.625,8,3074,0.7505,Chronic rhinosinusitis,A,,False,False,,
0.01342340708028392,0.20701220756330127,54,near_dup,4.0,8,2777,0.678,Chronic rhinosinusitis,A,,False,False,,
0.010776120678721262,0.2766558106938776,55,disjoint,0.0,8,2721,0.6643,URTI,D,,False,False,,
0.01108265167983648,0.28275884286267683,55,random,0.75,8,2572,0.6279,URTI,D,,False,False,,
0.016727360323004956,0.2814083345999409,55,near_dup,4.0,8,2950,0.7202,URTI,D,,False,False,,
0.011045697340575446,0.2616103940526955,56,disjoint,0.0,8,3181,0.7766,Pericarditis,C,,False,False,,
0.00846596057609921,0.2699336430024622,56,random,1.25,8,3368,0.8223,Pericarditis,C,,False,False,,
0.016212407362348,0.28239606144571944,56,near_dup,4.0,8,3151,0.7693,Pericarditis,C,,False,False,,
0.027784638763737997,0.21618996114869202,57,disjoint,0.0,8,3004,0.7334,Anemia,B,,False,False,,
0.04825107576990766,0.21233426960783877,57,random,1.25,8,3525,0.8606,Anemia,B,,False,False,,
0.039081474799396734,0.23792443175001868,57,near_dup,4.0,8,2748,0.6709,Anemia,B,,False,False,,
0.01191702316698086,0.2808859166356602,58,disjoint,0.0,8,2725,0.6653,Atrial fibrillation,C,,False,False,,
0.011309189563949726,0.28340313939510714,58,random,0.375,8,2771,0.6765,Atrial fibrillation,C,,False,False,,
0.015178583674631747,0.26352109249481664,58,near_dup,4.0,8,2444,0.5967,Atrial fibrillation,C,,False,False,,
0.01168141283830794,0.2756871862636347,59,disjoint,0.0,8,2989,0.7297,Pulmonary embolism,E,,False,False,,
0.01474520199034097,0.24901531355655088,59,random,1.0,8,2919,0.7126,Pulmonary embolism,E,,False,False,,
0.02040998322939101,0.23381339402736298,59,near_dup,4.0,8,3179,0.7761,Pulmonary embolism,E,,False,False,,
0.06093257352975862,0.25299290160182863,60,disjoint,0.0,8,3352,0.8184,Anemia,A,,False,False,,
0.03734241027268581,0.2591061679413542,60,random,0.375,8,3308,0.8076,Anemia,A,,False,False,,
0.05026244165076475,0.25352027322099147,60,near_dup,3.0,8,2531,0.6179,Anemia,A,,False,False,,
0.015334242381088967,0.2195341927830928,61,disjoint,0.0,8,2882,0.7036,Myasthenia gravis,E,,False,False,,
0.014799579969673817,0.2564099633267948,61,random,0.875,8,2339,0.571,Myasthenia gravis,E,,False,False,,
0.019065689844345406,0.24498899246931874,61,near_dup,4.0,8,2582,0.6304,Myasthenia gravis,E,,False,False,,
0.011891691941335531,0.2927774570416659,62,disjoint,0.0,8,3322,0.811,URTI,A,,False,False,,
0.012767722493403457,0.29719661738324377,62,random,1.375,8,3168,0.7734,URTI,A,,False,False,,
0.014273605908134155,0.28091537869269295,62,near_dup,4.0,8,3871,0.9451,URTI,A,,False,False,,
0.016070064839108715,0.26428726819410386,63,disjoint,0.0,8,2793,0.6819,Inguinal hernia,C,,False,False,,
0.02136981431561123,0.2790645680922483,63,random,0.75,8,2964,0.7236,Inguinal hernia,C,,False,False,,
0.02947483065820831,0.27203211816959083,63,near_dup,3.0,8,3702,0.9038,Inguinal hernia,C,,False,False,,
0.01413247747197082,0.2789273581667138,64,disjoint,0.0,8,3641,0.8889,Pneumonia,D,,False,False,,
0.014433603234855192,0.2962888244905376,64,random,0.75,8,3493,0.8528,Pneumonia,D,,False,False,,
0.04456486013701318,0.2505133266095072,64,near_dup,4.0,8,2616,0.6387,Pneumonia,D,,False,False,,
0.016937115948946615,0.25291553959583063,65,disjoint,0.0,8,3310,0.8081,Myocarditis,C,,False,False,,
0.012920705996553547,0.274707821946192,65,random,1.5,8,3280,0.8008,Myocarditis,C,,False,False,,
0.014943313040670805,0.2748207837077124,65,near_dup,4.0,8,2370,0.5786,Myocarditis,C,,False,False,,
0.02436577228114142,0.2579890310464959,66,disjoint,0.0,8,2782,0.6792,Boerhaave,D,,False,False,,
0.019729363590678468,0.25831209507305175,66,random,0.5,8,2901,0.7083,Boerhaave,D,,False,False,,
0.02843207600692819,0.2594269572291523,66,near_dup,3.625,8,3470,0.8472,Boerhaave,D,,False,False,,
0.01351927308132872,0.26858448265453,67,disjoint,0.0,8,2901,0.7083,Bronchiectasis,C,,False,False,,
0.014421107455356312,0.25467720215341877,67,random,0.75,8,2755,0.6726,Bronchiectasis,C,,False,False,,
0.01814570593913751,0.24517261083903058,67,near_dup,4.0,8,2982,0.728,Bronchiectasis,C,,False,False,,
0.00965014970383241,0.2827159863331222,68,disjoint,0.0,8,2988,0.7295,Possible NSTEMI / STEMI,E,,False,False,,
0.009425719526396798,0.2738730040478653,68,random,0.25,8,3015,0.7361,Possible NSTEMI / STEMI,E,,False,False,,
0.01119130031189083,0.2618931106574434,68,near_dup,4.0,8,3896,0.9512,Possible NSTEMI / STEMI,E,,False,False,,
0.016802453003557666,0.24668329796155117,69,disjoint,0.0,8,3115,0.7605,Bronchitis,E,,False,False,,
0.02669146890652233,0.22804850022242004,69,random,1.125,8,3470,0.8472,Bronchitis,E,,False,False,,
0.025740419240069708,0.2666481226749186,69,near_dup,3.25,8,3939,0.9617,Bronchitis,E,,False,False,,
0.015482572111068293,0.28362176325338495,70,disjoint,0.0,8,3535,0.863,Pneumonia,A,,False,False,,
0.01626440350498472,0.28253851090890486,70,random,1.5,8,2963,0.7234,Pneumonia,A,,False,False,,
0.03253996296552941,0.25848922662303914,70,near_dup,4.0,8,2381,0.5813,Pneumonia,A,,False,False,,
0.008925247962387013,0.2676944021534707,71,disjoint,0.0,8,2901,0.7083,Acute COPD exacerbation / infection,B,,False,False,,
0.008985135032812,0.2620912410784513,71,random,0.25,8,2967,0.7244,Acute COPD exacerbation / infection,B,,False,False,,
0.00964034058935275,0.2651389033999294,71,near_dup,4.0,8,3091,0.7546,Acute COPD exacerbation / infection,B,,False,False,,
0.014293323553699468,0.26789414999075234,72,disjoint,0.0,8,3194,0.7798,GERD,B,,False,False,,
0.01194069381537182,0.2658229347351672,72,random,0.875,8,3465,0.8459,GERD,B,,False,False,,
0.01508312689423162,0.2534989801102451,72,near_dup,3.0,8,2663,0.6501,GERD,B,,False,False,,
0.010641087254043669,0.2798469782241487,73,disjoint,0.0,8,2800,0.6836,Acute pulmonary edema,A,,False,False,,
0.013754520482117576,0.2654136524236362,73,random,0.5,8,3076,0.751,Acute pulmonary edema,A,,False,False,,
0.024445331630496576,0.2910453967550503,73,near_dup,3.375,8,3226,0.7876,Acute pulmonary edema,A,,False,False,,
0.008336134142674772,0.2684828277477728,75,disjoint,0.0,8,3122,0.7622,Bronchiectasis,C,,False,False,,
0.009129613533981942,0.268015148658638,75,random,0.625,8,3498,0.854,Bronchiectasis,C,,False,False,,
0.027627177819210504,0.2730916172232745,75,near_dup,4.0,8,3243,0.7917,Bronchiectasis,C,,False,False,,
0.015197379439736583,0.28113564466392355,77,disjoint,0.0,8,3211,0.7839,HIV (initial infection),A,,False,False,,
0.017049510223192295,0.28918443696706425,77,random,0.375,8,3359,0.8201,HIV (initial infection),A,,False,False,,
0.015327437365028476,0.28041695716923903,77,near_dup,4.0,8,3725,0.9094,HIV (initial infection),A,,False,False,,
0.013970806882883022,0.263488382516828,78,disjoint,0.0,8,2925,0.7141,GERD,D,,False,False,,
0.01263168899043064,0.2607922024326399,78,random,0.875,8,2673,0.6526,GERD,D,,False,False,,
0.01359585315887151,0.24904422079479055,78,near_dup,3.0,8,3071,0.7498,GERD,D,,False,False,,
0.009851020402233448,0.27009323412286385,79,disjoint,0.0,8,3396,0.8291,Bronchospasm / acute asthma exacerbation,E,,False,False,,
0.008577666005294304,0.2849918401334435,79,random,1.125,8,3694,0.9019,Bronchospasm / acute asthma exacerbation,E,,False,False,,
0.011947836739376985,0.26368096186446827,79,near_dup,4.0,8,2326,0.5679,Bronchospasm / acute asthma exacerbation,E,,False,False,,
0.011795160477049649,0.26795825433717774,80,disjoint,0.0,8,3230,0.7886,Bronchitis,E,,False,False,,
0.010304828706596578,0.2511508284203176,80,random,0.75,8,3348,0.8174,Bronchitis,E,,False,False,,
0.01455471892508545,0.2592884105231081,80,near_dup,4.0,8,2437,0.595,Bronchitis,E,,False,False,,
0.010705031620870744,0.2830392086179927,81,disjoint,0.0,8,3206,0.7827,URTI,A,,False,False,,
0.011496644043031015,0.28455904899497647,81,random,0.625,8,3285,0.802,URTI,A,,False,False,,
0.01570380262065945,0.28033827784072074,81,near_dup,4.0,8,3829,0.9348,URTI,A,,False,False,,
0.010796323181628915,0.2776190371202704,82,disjoint,0.0,8,3119,0.7615,Spontaneous rib fracture,D,,False,False,,
0.01470255755702965,0.26975916466575917,82,random,0.875,8,3286,0.8022,Spontaneous rib fracture,D,,False,False,,
0.025884797956678085,0.27040326881355475,82,near_dup,3.0,8,2615,0.6384,Spontaneous rib fracture,D,,False,False,,
0.016684196614992937,0.22081219235302083,83,disjoint,0.0,8,2815,0.6873,Myasthenia gravis,E,,False,False,,
0.014509285413493802,0.2349388325653438,83,random,0.875,8,3106,0.7583,Myasthenia gravis,E,,False,False,,
0.021418418469173566,0.24814458262907074,83,near_dup,4.0,8,2365,0.5774,Myasthenia gravis,E,,False,False,,
0.01305155226145871,0.2860054069564545,84,disjoint,0.0,8,2973,0.7258,Atrial fibrillation,C,,False,False,,
0.014898691779567994,0.28704624894141617,84,random,0.625,8,2849,0.6956,Atrial fibrillation,C,,False,False,,
0.01501887007283845,0.2718476894245084,84,near_dup,4.0,8,2515,0.614,Atrial fibrillation,C,,False,False,,
0.010155096109623887,0.26511761610994916,85,disjoint,0.0,8,3242,0.7915,Anaphylaxis,A,,False,False,,
0.010797024218066196,0.26323506952862125,85,random,0.25,8,3159,0.7712,Anaphylaxis,A,,False,False,,
0.012089124390123678,0.2744070082137893,85,near_dup,3.0,8,3360,0.8203,Anaphylaxis,A,,False,False,,
0.011112741668642099,0.27784408897527363,86,disjoint,0.0,8,3284,0.8018,Pulmonary neoplasm,A,,False,False,,
0.012695909407089598,0.2721069354364382,86,random,0.875,8,3174,0.7749,Pulmonary neoplasm,A,,False,False,,
0.015713247836434414,0.26588279427128975,86,near_dup,3.0,8,3197,0.7805,Pulmonary neoplasm,A,,False,False,,
0.021552031044848263,0.26435671454029425,87,disjoint,0.0,8,3158,0.771,Sarcoidosis,D,,False,False,,
0.017875772909194763,0.2597334565195654,87,random,0.875,8,2807,0.6853,Sarcoidosis,D,,False,False,,
0.02431294132838957,0.2714377569500357,87,near_dup,3.125,8,3267,0.7976,Sarcoidosis,D,,False,False,,
0.010835478743371953,0.24433018430136144,88,disjoint,0.0,8,3378,0.8247,Anaphylaxis,C,,False,False,,
0.011352674183269431,0.24614230945007876,88,random,0.5,8,3202,0.7817,Anaphylaxis,C,,False,False,,
0.013290621510740104,0.25708695048732416,88,near_dup,3.0,8,3211,0.7839,Anaphylaxis,C,,False,False,,
