session,case,context_fill,context_tokens,seq_len,layer,head,correct,pathology,attention_entropy,frac_system,frac_early_cases,frac_recent_cases,frac_current_query,peak_relative
0,0,0.0083,34,210,8,7,False,Guillain-Barré syndrome,2.7051076889038086,0.470088928937912,0.0,0.0,0.5299110412597656,0.1722488038277512
0,0,0.0083,34,210,8,8,False,Guillain-Barré syndrome,2.668009042739868,0.09877347201108932,0.0,0.0,0.9012264013290405,1.0
0,0,0.0083,34,210,8,9,False,Guillain-Barré syndrome,2.7104406356811523,0.29012563824653625,0.0,0.0,0.7098743915557861,0.1722488038277512
0,0,0.0083,34,210,8,10,False,Guillain-Barré syndrome,2.969174861907959,0.2816035747528076,0.0,0.0,0.7183964252471924,0.1722488038277512
0,0,0.0083,34,210,8,11,False,Guillain-Barré syndrome,2.863410711288452,0.2627042233943939,0.0,0.0,0.7372957468032837,0.1722488038277512
0,0,0.0083,34,210,8,12,False,Guillain-Barré syndrome,2.841709613800049,0.29937922954559326,0.0,0.0,0.7006207704544067,0.1722488038277512
0,0,0.0083,34,210,8,13,False,Guillain-Barré syndrome,3.6288094520568848,0.25594624876976013,0.0,0.0,0.7440537214279175,0.9760765550239234
0,0,0.0083,34,210,8,14,False,Guillain-Barré syndrome,2.762014389038086,0.3452451825141907,0.0,0.0,0.6547547578811646,0.1722488038277512
0,0,0.0083,34,210,8,15,False,Guillain-Barré syndrome,3.0472795963287354,0.09887170046567917,0.0,0.0,0.9011282920837402,0.9904306220095693
0,0,0.0083,34,210,8,16,False,Guillain-Barré syndrome,3.2093560695648193,0.38299325108528137,0.0,0.0,0.617006778717041,0.014354066985645933
0,0,0.0083,34,210,8,17,False,Guillain-Barré syndrome,5.2579874992370605,0.1808266043663025,0.0,0.0,0.8191733956336975,0.0
0,0,0.0083,34,210,8,18,False,Guillain-Barré syndrome,3.6260786056518555,0.6168465614318848,0.0,0.0,0.38315349817276,0.10526315789473684
0,0,0.0083,34,210,8,19,False,Guillain-Barré syndrome,3.575491428375244,0.3163045346736908,0.0,0.0,0.6836954355239868,0.1722488038277512
0,0,0.0083,34,210,8,20,False,Guillain-Barré syndrome,2.7778327465057373,0.306622177362442,0.0,0.0,0.6933778524398804,0.1722488038277512
0,0,0.0083,34,210,8,21,False,Guillain-Barré syndrome,4.066842079162598,0.44112148880958557,0.0,0.0,0.5588785409927368,0.1339712918660287
0,0,0.0083,34,210,8,22,False,Guillain-Barré syndrome,2.208263635635376,0.3506114184856415,0.0,0.0,0.6493885517120361,0.1722488038277512
0,0,0.0083,34,210,8,23,False,Guillain-Barré syndrome,2.1323111057281494,0.8595221638679504,0.0,0.0,0.1404779553413391,0.014354066985645933
0,0,0.0083,34,210,8,24,False,Guillain-Barré syndrome,3.22149658203125,0.287828654050827,0.0,0.0,0.7121713161468506,0.1722488038277512
0,0,0.0083,34,210,8,25,False,Guillain-Barré syndrome,2.8141655921936035,0.11334910988807678,0.0,0.0,0.8866508603096008,0.9760765550239234
0,0,0.0083,34,210,8,26,False,Guillain-Barré syndrome,2.431272506713867,0.33487382531166077,0.0,0.0,0.6651262044906616,0.1722488038277512
0,0,0.0083,34,210,8,27,False,Guillain-Barré syndrome,5.316605091094971,0.1494879573583603,0.0,0.0,0.8505120277404785,0.0
0,0,0.0083,34,210,8,28,False,Guillain-Barré syndrome,2.843177080154419,0.05226833373308182,0.0,0.0,0.947731614112854,0.9043062200956937
0,0,0.0083,34,210,8,29,False,Guillain-Barré syndrome,3.6022167205810547,0.18681776523590088,0.0,0.0,0.8131822347640991,0.1722488038277512
0,0,0.0083,34,210,8,30,False,Guillain-Barré syndrome,5.324063301086426,0.13968899846076965,0.0,0.0,0.8603110909461975,0.4019138755980861
0,0,0.0083,34,210,8,31,False,Guillain-Barré syndrome,3.1291284561157227,0.2997555732727051,0.0,0.0,0.7002444267272949,0.1722488038277512
0,0,0.0083,34,210,16,0,False,Guillain-Barré syndrome,2.514697790145874,0.2226136326789856,0.0,0.0,0.7773863673210144,0.9665071770334929
0,0,0.0083,34,210,16,1,False,Guillain-Barré syndrome,3.6146063804626465,0.20982451736927032,0.0,0.0,0.7901754379272461,0.9282296650717703
0,0,0.0083,34,210,16,2,False,Guillain-Barré syndrome,2.798107862472534,0.08577238768339157,0.0,0.0,0.9142276048660278,0.9665071770334929
0,0,0.0083,34,210,16,3,False,Guillain-Barré syndrome,2.478954553604126,0.5839086771011353,0.0,0.0,0.4160913825035095,0.009569377990430622
0,0,0.0083,34,210,16,4,False,Guillain-Barré syndrome,3.3794493675231934,0.3530944585800171,0.0,0.0,0.6469054222106934,0.9665071770334929
0,0,0.0083,34,210,16,5,False,Guillain-Barré syndrome,3.095073938369751,0.5786569118499756,0.0,0.0,0.4213430881500244,0.009569377990430622
0,0,0.0083,34,210,16,6,False,Guillain-Barré syndrome,3.6278297901153564,0.269729882478714,0.0,0.0,0.7302700877189636,0.9330143540669856
0,0,0.0083,34,210,16,7,False,Guillain-Barré syndrome,3.621938467025757,0.4718540906906128,0.0,0.0,0.5281460285186768,0.0
0,0,0.0083,34,210,16,8,False,Guillain-Barré syndrome,4.076948642730713,0.3674081265926361,0.0,0.0,0.6325919032096863,0.9665071770334929
0,0,0.0083,34,210,16,9,False,Guillain-Barré syndrome,2.35292649269104,0.6268027424812317,0.0,0.0,0.37319719791412354,0.009569377990430622
0,0,0.0083,34,210,16,10,False,Guillain-Barré syndrome,2.8527309894561768,0.5357016921043396,0.0,0.0,0.4642983675003052,0.009569377990430622
0,0,0.0083,34,210,16,11,False,Guillain-Barré syndrome,3.0557801723480225,0.31252095103263855,0.0,0.0,0.6874790191650391,1.0
0,0,0.0083,34,210,16,12,False,Guillain-Barré syndrome,3.745647668838501,0.23667415976524353,0.0,0.0,0.7633257508277893,0.9665071770334929
0,0,0.0083,34,210,16,13,False,Guillain-Barré syndrome,4.170937538146973,0.3277030289173126,0.0,0.0,0.672296941280365,0.009569377990430622
0,0,0.0083,34,210,16,14,False,Guillain-Barré syndrome,2.3226959705352783,0.5829504728317261,0.0,0.0,0.41704946756362915,0.019138755980861243
0,0,0.0083,34,210,16,15,False,Guillain-Barré syndrome,4.9677510261535645,0.2249515801668167,0.0,0.0,0.775048553943634,0.009569377990430622
0,0,0.0083,34,210,16,16,False,Guillain-Barré syndrome,3.472662925720215,0.10650987923145294,0.0,0.0,0.8934901356697083,0.9665071770334929
0,0,0.0083,34,210,16,17,False,Guillain-Barré syndrome,3.7751128673553467,0.17837963998317719,0.0,0.0,0.8216202855110168,0.7368421052631579
0,0,0.0083,34,210,16,18,False,Guillain-Barré syndrome,0.6338608264923096,0.9968714118003845,0.0,0.0,0.0031285847071558237,0.1291866028708134
0,0,0.0083,34,210,16,19,False,Guillain-Barré syndrome,4.0058159828186035,0.4868163466453552,0.0,0.0,0.5131836533546448,0.009569377990430622
0,0,0.0083,34,210,16,20,False,Guillain-Barré syndrome,2.449894666671753,0.6085246205329895,0.0,0.0,0.3914754092693329,0.009569377990430622
0,0,0.0083,34,210,16,21,False,Guillain-Barré syndrome,3.728945016860962,0.5664650201797485,0.0,0.0,0.43353503942489624,0.1339712918660287
0,0,0.0083,34,210,16,22,False,Guillain-Barré syndrome,3.0993447303771973,0.08631867915391922,0.0,0.0,0.9136813879013062,0.9665071770334929
0,0,0.0083,34,210,16,23,False,Guillain-Barré syndrome,2.9410452842712402,0.3373740315437317,0.0,0.0,0.6626260280609131,0.009569377990430622
0,0,0.0083,34,210,16,24,False,Guillain-Barré syndrome,3.4966135025024414,0.5361549854278564,0.0,0.0,0.463844895362854,0.1291866028708134
0,0,0.0083,34,210,16,25,False,Guillain-Barré syndrome,4.102179527282715,0.45129865407943726,0.0,0.0,0.5487014055252075,0.10526315789473684
0,0,0.0083,34,210,16,26,False,Guillain-Barré syndrome,4.041616439819336,0.34035149216651917,0.0,0.0,0.6596485376358032,0.009569377990430622
0,0,0.0083,34,210,16,27,False,Guillain-Barré syndrome,4.127272129058838,0.29703181982040405,0.0,0.0,0.7029682397842407,0.9856459330143541
0,0,0.0083,34,210,16,28,False,Guillain-Barré syndrome,2.5589935779571533,0.46003830432891846,0.0,0.0,0.5399617552757263,0.009569377990430622
0,0,0.0083,34,210,16,29,False,Guillain-Barré syndrome,2.5552754402160645,0.576185405254364,0.0,0.0,0.423814594745636,0.009569377990430622
0,0,0.0083,34,210,16,30,False,Guillain-Barré syndrome,3.3564696311950684,0.4698382616043091,0.0,0.0,0.5301617383956909,0.13875598086124402
0,0,0.0083,34,210,16,31,False,Guillain-Barré syndrome,4.16889762878418,0.2150747925043106,0.0,0.0,0.7849251627922058,0.9282296650717703
0,0,0.0083,34,210,24,0,False,Guillain-Barré syndrome,1.7720701694488525,0.5529769659042358,0.0,0.0,0.44702303409576416,0.019138755980861243
0,0,0.0083,34,210,24,1,False,Guillain-Barré syndrome,1.690712332725525,0.5349321961402893,0.0,0.0,0.4650678038597107,0.019138755980861243
0,0,0.0083,34,210,24,2,False,Guillain-Barré syndrome,2.5422041416168213,0.3861837387084961,0.0,0.0,0.6138162612915039,0.019138755980861243
0,0,0.0083,34,210,24,3,False,Guillain-Barré syndrome,3.437690496444702,0.4044457972049713,0.0,0.0,0.5955541133880615,0.009569377990430622
0,0,0.0083,34,210,24,4,False,Guillain-Barré syndrome,2.1293952465057373,0.4361853003501892,0.0,0.0,0.5638146996498108,0.019138755980861243
0,0,0.0083,34,210,24,5,False,Guillain-Barré syndrome,2.7506580352783203,0.45521190762519836,0.0,0.0,0.544788122177124,0.009569377990430622
0,0,0.0083,34,210,24,6,False,Guillain-Barré syndrome,2.501784086227417,0.47878116369247437,0.0,0.0,0.5212188363075256,0.009569377990430622
0,0,0.0083,34,210,24,7,False,Guillain-Barré syndrome,2.2895596027374268,0.42435431480407715,0.0,0.0,0.5756456255912781,0.019138755980861243
0,0,0.0083,34,210,24,8,False,Guillain-Barré syndrome,1.5694876909255981,0.5310266017913818,0.0,0.0,0.4689733386039734,0.019138755980861243
0,0,0.0083,34,210,24,9,False,Guillain-Barré syndrome,1.9150748252868652,0.5215192437171936,0.0,0.0,0.4784807562828064,0.019138755980861243
0,0,0.0083,34,210,24,10,False,Guillain-Barré syndrome,3.0824778079986572,0.2206994593143463,0.0,0.0,0.7793005704879761,0.9425837320574163
0,0,0.0083,34,210,24,11,False,Guillain-Barré syndrome,2.385643482208252,0.47405821084976196,0.0,0.0,0.5259417295455933,0.019138755980861243
0,0,0.0083,34,210,24,12,False,Guillain-Barré syndrome,1.92133367061615,0.5894808173179626,0.0,0.0,0.41051924228668213,0.019138755980861243
0,0,0.0083,34,210,24,13,False,Guillain-Barré syndrome,2.3247439861297607,0.4005286693572998,0.0,0.0,0.599471390247345,0.15311004784688995
0,0,0.0083,34,210,24,14,False,Guillain-Barré syndrome,2.148776054382324,0.5652145743370056,0.0,0.0,0.4347853362560272,0.019138755980861243
0,0,0.0083,34,210,24,15,False,Guillain-Barré syndrome,3.154430627822876,0.37900859117507935,0.0,0.0,0.6209913492202759,0.009569377990430622
0,0,0.0083,34,210,24,16,False,Guillain-Barré syndrome,2.526904821395874,0.41126686334609985,0.0,0.0,0.5887331962585449,0.009569377990430622
0,0,0.0083,34,210,24,17,False,Guillain-Barré syndrome,2.578472375869751,0.42840418219566345,0.0,0.0,0.5715958476066589,0.009569377990430622
0,0,0.0083,34,210,24,18,False,Guillain-Barré syndrome,2.282599925994873,0.48502418398857117,0.0,0.0,0.5149756669998169,0.019138755980861243
0,0,0.0083,34,210,24,19,False,Guillain-Barré syndrome,2.8231871128082275,0.41670525074005127,0.0,0.0,0.5832948088645935,0.009569377990430622
0,0,0.0083,34,210,24,20,False,Guillain-Barré syndrome,1.9869377613067627,0.5059113502502441,0.0,0.0,0.494088739156723,0.019138755980861243
0,0,0.0083,34,210,24,21,False,Guillain-Barré syndrome,1.9162437915802002,0.7638065218925476,0.0,0.0,0.23619355261325836,0.009569377990430622
0,0,0.0083,34,210,24,22,False,Guillain-Barré syndrome,3.3691582679748535,0.1924937665462494,0.0,0.0,0.807506263256073,0.9282296650717703
0,0,0.0083,34,210,24,23,False,Guillain-Barré syndrome,3.8119921684265137,0.25153130292892456,0.0,0.0,0.7484688758850098,0.9856459330143541
0,0,0.0083,34,210,24,24,False,Guillain-Barré syndrome,3.923006057739258,0.20722563564777374,0.0,0.0,0.7927743196487427,0.14354066985645933
0,0,0.0083,34,210,24,25,False,Guillain-Barré syndrome,3.2340924739837646,0.3190951943397522,0.0,0.0,0.6809048056602478,0.15311004784688995
0,0,0.0083,34,210,24,26,False,Guillain-Barré syndrome,2.7741057872772217,0.3385157287120819,0.0,0.0,0.6614842414855957,0.14354066985645933
0,0,0.0083,34,210,24,27,False,Guillain-Barré syndrome,2.2511661052703857,0.40394115447998047,0.0,0.0,0.5960589051246643,0.019138755980861243
0,0,0.0083,34,210,24,28,False,Guillain-Barré syndrome,2.1393260955810547,0.5856325030326843,0.0,0.0,0.4143674075603485,0.019138755980861243
0,0,0.0083,34,210,24,29,False,Guillain-Barré syndrome,1.2225538492202759,0.04336390644311905,0.0,0.0,0.9566361308097839,0.9425837320574163
0,0,0.0083,34,210,24,30,False,Guillain-Barré syndrome,3.2773401737213135,0.30585330724716187,0.0,0.0,0.6941466927528381,1.0
0,0,0.0083,34,210,24,31,False,Guillain-Barré syndrome,1.4694268703460693,0.6584786176681519,0.0,0.0,0.3415214419364929,0.019138755980861243
0,0,0.0083,34,210,31,0,False,Guillain-Barré syndrome,2.1111621856689453,0.06423179060220718,0.0,0.0,0.9357681274414062,1.0
0,0,0.0083,34,210,31,1,False,Guillain-Barré syndrome,3.3844833374023438,0.26369336247444153,0.0,0.0,0.7363065481185913,0.9760765550239234
0,0,0.0083,34,210,31,2,False,Guillain-Barré syndrome,2.343879222869873,0.4916274845600128,0.0,0.0,0.50837242603302,0.009569377990430622
0,0,0.0083,34,210,31,3,False,Guillain-Barré syndrome,3.346665620803833,0.308847576379776,0.0,0.0,0.6911524534225464,0.14354066985645933
0,0,0.0083,34,210,31,4,False,Guillain-Barré syndrome,2.4452357292175293,0.3322974443435669,0.0,0.0,0.6677025556564331,0.9856459330143541
0,0,0.0083,34,210,31,5,False,Guillain-Barré syndrome,1.7882249355316162,0.1410975307226181,0.0,0.0,0.8589023947715759,1.0
0,0,0.0083,34,210,31,6,False,Guillain-Barré syndrome,2.75235652923584,0.44282233715057373,0.0,0.0,0.5571776628494263,0.0
0,0,0.0083,34,210,31,7,False,Guillain-Barré syndrome,2.2434158325195312,0.5132976770401001,0.0,0.0,0.4867023825645447,0.009569377990430622
0,0,0.0083,34,210,31,8,False,Guillain-Barré syndrome,2.1897051334381104,0.5566840171813965,0.0,0.0,0.44331592321395874,0.009569377990430622
0,0,0.0083,34,210,31,9,False,Guillain-Barré syndrome,2.612177848815918,0.3904694616794586,0.0,0.0,0.6095305681228638,1.0
0,0,0.0083,34,210,31,10,False,Guillain-Barré syndrome,3.293163537979126,0.160483255982399,0.0,0.0,0.8395166397094727,0.4019138755980861
0,0,0.0083,34,210,31,11,False,Guillain-Barré syndrome,2.19856858253479,0.5013843178749084,0.0,0.0,0.4986155033111572,0.009569377990430622
0,0,0.0083,34,210,31,12,False,Guillain-Barré syndrome,2.403384208679199,0.43224090337753296,0.0,0.0,0.5677590370178223,0.14354066985645933
0,0,0.0083,34,210,31,13,False,Guillain-Barré syndrome,2.7147912979125977,0.29705381393432617,0.0,0.0,0.7029461860656738,0.14354066985645933
0,0,0.0083,34,210,31,14,False,Guillain-Barré syndrome,3.9152348041534424,0.22603192925453186,0.0,0.0,0.7739680409431458,0.9856459330143541
0,0,0.0083,34,210,31,15,False,Guillain-Barré syndrome,2.35583758354187,0.4861910045146942,0.0,0.0,0.513809084892273,0.009569377990430622
0,0,0.0083,34,210,31,16,False,Guillain-Barré syndrome,2.599716901779175,0.4837183654308319,0.0,0.0,0.5162816643714905,0.009569377990430622
0,0,0.0083,34,210,31,17,False,Guillain-Barré syndrome,2.656426191329956,0.44520923495292664,0.0,0.0,0.5547906756401062,0.009569377990430622
0,0,0.0083,34,210,31,18,False,Guillain-Barré syndrome,2.78945255279541,0.4455283582210541,0.0,0.0,0.5544716119766235,0.009569377990430622
0,0,0.0083,34,210,31,19,False,Guillain-Barré syndrome,2.191614866256714,0.4753094017505646,0.0,0.0,0.5246906280517578,0.019138755980861243
0,0,0.0083,34,210,31,20,False,Guillain-Barré syndrome,3.9985971450805664,0.26713088154792786,0.0,0.0,0.732869029045105,0.0
0,0,0.0083,34,210,31,21,False,Guillain-Barré syndrome,2.5484423637390137,0.500379204750061,0.0,0.0,0.4996209442615509,0.009569377990430622
0,0,0.0083,34,210,31,22,False,Guillain-Barré syndrome,2.155038833618164,0.44460296630859375,0.0,0.0,0.5553971529006958,0.15311004784688995
0,0,0.0083,34,210,31,23,False,Guillain-Barré syndrome,3.0343875885009766,0.41997626423835754,0.0,0.0,0.5800237655639648,0.009569377990430622
0,0,0.0083,34,210,31,24,False,Guillain-Barré syndrome,2.2434611320495605,0.48534631729125977,0.0,0.0,0.514653742313385,0.019138755980861243
0,0,0.0083,34,210,31,25,False,Guillain-Barré syndrome,0.24397678673267365,0.0059090591967105865,0.0,0.0,0.9940910339355469,1.0
0,0,0.0083,34,210,31,26,False,Guillain-Barré syndrome,2.236776828765869,0.42516160011291504,0.0,0.0,0.5748383402824402,0.019138755980861243
0,0,0.0083,34,210,31,27,False,Guillain-Barré syndrome,2.661980390548706,0.4700438380241394,0.0,0.0,0.5299562215805054,0.009569377990430622
0,0,0.0083,34,210,31,28,False,Guillain-Barré syndrome,2.343268394470215,0.4962943196296692,0.0,0.0,0.5037055611610413,0.009569377990430622
0,0,0.0083,34,210,31,29,False,Guillain-Barré syndrome,2.450836420059204,0.4846334457397461,0.0,0.0,0.5153666138648987,0.009569377990430622
0,0,0.0083,34,210,31,30,False,Guillain-Barré syndrome,2.6966135501861572,0.4470323324203491,0.0,0.0,0.5529676675796509,0.009569377990430622
0,0,0.0083,34,210,31,31,False,Guillain-Barré syndrome,2.5110394954681396,0.42426931858062744,0.0,0.0,0.5757307410240173,0.009569377990430622
0,1,0.053,217,677,0,0,True,Panic attack,6.517178058624268,0.04256828874349594,0.13440097868442535,0.13608789443969727,0.6869428753852844,0.665680473372781
0,1,0.053,217,677,0,1,True,Panic attack,1.9770056009292603,1.319205966865411e-05,0.00016136742488015443,0.000653304741717875,0.9991721510887146,0.9985207100591716
0,1,0.053,217,677,0,2,True,Panic attack,5.628603458404541,0.05576271563768387,0.10552497208118439,0.12276051193475723,0.7159518003463745,0.9068047337278107
0,1,0.053,217,677,0,3,True,Panic attack,5.293354511260986,0.053370401263237,0.11350920796394348,0.13951098918914795,0.693609356880188,0.9068047337278107
0,1,0.053,217,677,0,4,True,Panic attack,3.746302604675293,0.0002061318518826738,0.00022434996208176017,0.0005078784306533635,0.9990615844726562,0.9940828402366864
0,1,0.053,217,677,0,5,True,Panic attack,4.956985950469971,0.006549925077706575,0.012389433570206165,0.01296912133693695,0.9680915474891663,0.9260355029585798
0,1,0.053,217,677,0,6,True,Panic attack,6.517247200012207,0.04253130406141281,0.13437822461128235,0.13590307533740997,0.6871873140335083,0.5236686390532544
0,1,0.053,217,677,0,7,True,Panic attack,5.917074203491211,0.027306489646434784,0.12065241485834122,0.07796483486890793,0.7740762233734131,0.75
0,1,0.053,217,677,0,8,True,Panic attack,4.099578857421875,0.11906500905752182,0.1620812714099884,0.15910549461841583,0.5597482323646545,0.02514792899408284
0,1,0.053,217,677,0,9,True,Panic attack,4.274862289428711,0.0018444545567035675,0.0010954012395814061,0.0052453381940722466,0.9918147325515747,0.9896449704142012
0,1,0.053,217,677,0,10,True,Panic attack,6.10827112197876,0.04712243378162384,0.1478060930967331,0.13004714250564575,0.6750243902206421,0.2588757396449704
0,1,0.053,217,677,0,11,True,Panic attack,3.9912543296813965,0.13595719635486603,0.16422730684280396,0.15543928742408752,0.5443761944770813,0.47337278106508873
0,1,0.053,217,677,0,12,True,Panic attack,6.517659664154053,0.04279197379946709,0.13442286849021912,0.13585685193538666,0.686928391456604,0.8905325443786982
0,1,0.053,217,677,0,13,True,Panic attack,2.880244016647339,0.000662883510813117,0.0015578637830913067,0.000890596304088831,0.9968886971473694,0.9896449704142012
0,1,0.053,217,677,0,14,True,Panic attack,5.030829429626465,0.02705179527401924,0.05952592194080353,0.09135707467794418,0.8220651745796204,0.9068047337278107
0,1,0.053,217,677,0,15,True,Panic attack,2.158815383911133,0.00013915907766204327,0.0003470118099357933,0.0019089952111244202,0.9976049661636353,0.992603550295858
0,1,0.053,217,677,0,16,True,Panic attack,5.188449382781982,0.06452528387308121,0.09031347185373306,0.09487789869308472,0.7502833604812622,0.9068047337278107
0,1,0.053,217,677,0,17,True,Panic attack,4.408876419067383,0.1052287295460701,0.1383725106716156,0.15237094461917877,0.6040278673171997,0.038461538461538464
0,1,0.053,217,677,0,18,True,Panic attack,4.6935529708862305,0.11835328489542007,0.1542125642299652,0.14603284001350403,0.5814013481140137,0.02514792899408284
0,1,0.053,217,677,0,19,True,Panic attack,6.493912220001221,0.04057701304554939,0.13273052871227264,0.13780739903450012,0.6888850927352905,0.3905325443786982
0,1,0.053,217,677,0,20,True,Panic attack,6.461549758911133,0.0429236926138401,0.1383020430803299,0.13385523855686188,0.6849191188812256,0.3905325443786982
0,1,0.053,217,677,0,21,True,Panic attack,4.278423309326172,0.006062887143343687,0.016195809468626976,0.03735489770770073,0.9403863549232483,0.9911242603550295
0,1,0.053,217,677,0,22,True,Panic attack,6.488041877746582,0.041625335812568665,0.13073694705963135,0.13562270998954773,0.6920150518417358,0.2440828402366864
0,1,0.053,217,677,0,23,True,Panic attack,6.490400314331055,0.039967212826013565,0.12125378102064133,0.13286778330802917,0.7059112191200256,0.9896449704142012
